iter	Passed	Remaining
131	9535	62705
132	9609	62644
133	9683	62584
134	9757	62520
135	9828	62440
136	9898	62350
137	9965	62251
138	10038	62179
139	10109	62102
140	10180	62021
141	10251	61943
142	10319	61842
143	10392	61775
144	10461	61686
145	10531	61600
146	10598	61498
147	10670	61428
148	10740	61342
149	10812	61269
150	10883	61192
151	10954	61113
152	11024	61033
153	11093	60940
154	11161	60848
155	11232	60771
156	11305	60703
157	11378	60635
158	11450	60567
159	11521	60486
160	11592	60411
161	11661	60323
162	11731	60239
163	11799	60147
164	11871	60074
165	11939	59984
166	12011	59915
167	12088	59869
168	12160	59793
169	12230	59714
170	12308	59669
171	12378	59590
172	12451	59524
173	12525	59458
174	12592	59366
175	12660	59273
176	12731	59196
177	12803	59126
178	12873	59046
179	12944	58970
180	13032	58971
181	13100	58880
182	13173	58811
183	13247	58748
184	13334	58743
185	13412	58695
186	13492	58659
187	13573	58627
188	13669	58653
189	13765	58686
190	13851	58668
191	13933	58636
192	14010	58583
193	14088	58532
194	14170	58499
195	14259	58492
196	14342	58462
197	14421	58413
198	14502	58372
199	14541	58164
200	14616	58101
201	14684	58011
202	14752	57920
203	14821	57831
204	14890	57746
205	14964	57679
206	15038	57612
207	15125	57592
208	15219	57601
209	15300	57558
210	15383	57525
211	15461	57468
212	15533	57393
213	15610	57334
214	15680	57252
215	15748	57162
216	15819	57079
217	15890	57001
218	15965	56936
219	16046	56893
220	16140	56892
221	16216	56832
222	16298	56788
223	16376	56734
224	16450	56661
225	16525	56597
226	16597	56520
227	16672	56452
228	16743	56372
229	16814	56290
230	16888	56222
231	16925	56030
232	16996	55948
233	17068	55872
234	17141	55800
235	17213	55726
236	17284	55645
237	17356	55570
238	17429	55497
239	17500	55416
240	17574	55349
241	17645	55269
242	17715	55186
243	17788	55114
244	17859	55035
245	17938	54980
246	18011	54909
247	18081	54828
248	18154	54755
249	18224	54672
250	18310	54639
251	18384	54568
252	18454	54489
253	18526	54413
254	18602	54347
255	18675	54276
256	18752	54214
257	18826	54143
258	18898	54069
259	18970	53992
260	19044	53921
261	19115	53843
262	19185	53762
263	19255	53683
264	19326	53603
265	19401	53535
266	19474	53463
267	19545	53384
268	19615	53305
269	19691	53239
270	19779	53208
271	19850	53129
272	19920	53047
273	19993	52974
274	20066	52902
275	20136	52820
276	20206	52740
277	20277	52664
278	20351	52593
279	20427	52527
280	20499	52453
281	20571	52376
282	20642	52298
283	20721	52241
284	20794	52167
285	20864	52088
286	20936	52011
287	21006	51933
288	21078	51857
289	21154	51792
290	21236	51742
291	21308	51665
292	21382	51595
293	21453	51517
294	21525	51443
295	21601	51376
296	21675	51306
297	21752	51243
298	21828	51175
299	21910	51124
300	21985	51057
301	22058	50982
302	22133	50914
303	22217	50867
304	22290	50793
305	22362	50717
306	22434	50642
307	22510	50575
308	22593	50525
309	22680	50481
310	22765	50435
311	22836	50356
312	22910	50285
313	22981	50207
314	23052	50130
315	23125	50056
316	23198	49982
317	23268	49903
318	23353	49855
319	23430	49789
320	23502	49714
321	23573	49635
322	23643	49555
323	23714	49479
324	23790	49411
325	23867	49344
326	23936	49263
327	24034	49241
328	24107	49168
329	24183	49099
330	24259	49033
331	24330	48955
332	24406	48886
333	24487	48828
334	24563	48759
335	24649	48712
336	24722	48638
337	24797	48568
338	24872	48497
339	24943	48420
340	25026	48365
341	25095	48283
342	25171	48214
343	25245	48142
344	25319	48070
345	25391	47994
346	25462	47916
347	25530	47833
348	25605	47762
349	25676	47685
350	25750	47613
351	25821	47534
352	25892	47457
353	25963	47380
354	26037	47306
355	26109	47231
356	26186	47164
357	26257	47088
358	26336	47024
359	26407	46947
360	26484	46879
361	26556	46804
362	26626	46724
363	26700	46653
364	26771	46574
365	26841	46496
366	26913	46419
367	26986	46346
368	27057	46268
369	27129	46192
370	27204	46122
371	27281	46056
372	27352	45978
373	27422	45899
374	27493	45823
375	27565	45747
376	27636	45669
377	27704	45588
378	27782	45522
379	27853	45445
380	27927	45373
381	27998	45296
382	28068	45217
383	28138	45138
384	28208	45060
385	28282	44988
386	28352	44909
387	28435	44851
388	28507	44776
389	28579	44701
390	28651	44625
391	28719	44545
392	28790	44467
393	28863	44393
394	28933	44316
395	29006	44241
396	29080	44169
397	29157	44101
398	29232	44031
399	29302	43954
400	29386	43895
401	29460	43824
402	29532	43749
403	29615	43690
404	29685	43612
405	29758	43538
406	29828	43460
407	29899	43384
408	29975	43314
409	30047	43239
410	30126	43174
411	30197	43097
412	30265	43016
413	30334	42937
414	30408	42865
415	30480	42789
416	30552	42714
417	30624	42640
418	30696	42564
419	30768	42489
420	30844	42420
421	30916	42345
422	30995	42279
423	31072	42211
424	31143	42135
425	31213	42057
426	31289	41988
427	31363	41915
428	31437	41843
429	31509	41768
430	31583	41696
431	31655	41621
432	31726	41544
433	31795	41465
434	31863	41386
435	31938	41314
436	32012	41242
437	32087	41171
438	32159	41096
439	32230	41020
440	32305	40950
441	32376	40873
442	32449	40799
443	32521	40725
444	32592	40649
445	32664	40573
446	32735	40498
447	32806	40422
448	32889	40360
449	32961	40286
450	33035	40213
451	33106	40137
