typ,datum,insats,utdelning,sjuor,sexor,femmor,kassa,year,vinst
9,2019-04-20,243.0,124,0,2,20,37664.0,,-119.0
9,2019-04-21,324.0,0,0,0,0,37340.0,,-324.0
9,2019-04-27,324.0,0,0,0,0,37016.0,,-324.0
9,2019-05-01,288.0,0,0,0,4,36728.0,,-288.0
9,2019-05-04,270.0,10222,1,12,57,46680.0,,9952.0
9,2019-05-11,324.0,0,0,0,0,46356.0,,-324.0
9,2019-05-12,192.0,0,0,0,0,46164.0,,-192.0
9,2019-05-18,288.0,0,0,0,0,45876.0,,-288.0
9,2019-05-25,240.0,0,0,0,0,45636.0,,-240.0
9,2019-05-26,324.0,0,0,0,0,45312.0,,-324.0
9,2019-06-01,240.0,200,0,0,4,45272.0,,-40.0
9,2019-06-08,288.0,1275,0,0,5,46259.0,,987.0
9,2019-06-09,324.0,270,0,0,6,46205.0,,-54.0
9,2019-06-15,324.0,0,0,0,0,45881.0,,-324.0
9,2019-06-23,270.0,0,0,0,0,45611.0,,-270.0
9,2019-06-29,180.0,0,0,0,4,45431.0,,-180.0
9,2019-07-04,270.0,0,0,0,0,45161.0,,-270.0
9,2019-07-06,270.0,704,0,0,4,45595.0,,434.0
9,2019-07-07,324.0,115,0,0,5,45386.0,,-209.0
9,2019-07-13,288.0,885,0,0,5,45983.0,,597.0
9,2019-07-20,288.0,0,0,0,0,45695.0,,-288.0
9,2019-07-21,192.0,0,0,0,0,45503.0,,-192.0
9,2019-07-27,288.0,54,0,3,27,45269.0,,-234.0
9,2019-07-30,288.0,351,0,3,30,45332.0,,63.0
9,2019-08-03,216.0,6543,1,11,49,51659.0,,6327.0
9,2019-08-10,288.0,0,0,1,12,51371.0,,-288.0
9,2019-08-11,324.0,0,0,0,0,51047.0,,-324.0
9,2019-08-14,288.0,578,1,12,58,51337.0,,290.0
9,2019-08-17,270.0,102,0,3,30,51169.0,,-168.0
9,2019-08-21,288.0,0,0,0,0,50881.0,,-288.0
9,2019-08-22,324.0,0,0,0,0,50557.0,,-324.0
9,2019-08-23,240.0,0,0,0,0,50317.0,,-240.0
9,2019-08-24,270.0,0,0,0,0,50047.0,,-270.0
9,2019-08-25,243.0,126,0,3,27,49930.0,,-117.0
9,2019-08-31,288.0,105,0,0,5,49747.0,,-183.0
9,2019-09-01,324.0,1590,0,0,6,51013.0,,1266.0
9,2019-09-07,216.0,812,0,2,20,51609.0,,596.0
9,2019-09-08,324.0,0,0,0,0,51285.0,,-324.0
9,2019-09-14,324.0,100,0,0,5,51061.0,,-224.0
9,2019-09-21,324.0,0,0,0,0,50737.0,,-324.0
9,2019-09-28,324.0,112,0,0,4,50525.0,,-212.0
9,2019-09-29,270.0,0,0,0,0,50255.0,,-270.0
9,2019-10-05,192.0,140,0,0,5,50203.0,,-52.0
9,2019-10-12,324.0,0,0,0,0,49879.0,,-324.0
9,2019-10-19,270.0,36,0,1,12,49645.0,,-234.0
9,2019-10-26,240.0,0,0,0,0,49405.0,,-240.0
9,2019-10-27,288.0,0,0,3,27,49117.0,,-288.0
9,2019-11-02,324.0,405,0,0,5,49198.0,,81.0
9,2019-11-09,270.0,120,0,0,5,49048.0,,-150.0
9,2019-11-10,270.0,128,0,0,4,48906.0,,-142.0
9,2019-11-16,324.0,44,0,2,24,48626.0,,-280.0
9,2019-11-23,192.0,0,0,0,0,48434.0,,-192.0
9,2019-11-30,324.0,170,0,0,5,48280.0,,-154.0
9,2019-12-01,288.0,200,0,0,5,48192.0,,-88.0
9,2019-12-07,324.0,0,0,0,0,47868.0,,-324.0
9,2019-12-14,288.0,0,0,0,0,47580.0,,-288.0
9,2019-12-21,324.0,148,0,0,4,47404.0,,-176.0
9,2019-12-23,324.0,0,0,0,0,47080.0,,-324.0
9,2019-12-25,324.0,168,0,0,4,46924.0,,-156.0
9,2019-12-26,270.0,104,0,2,22,46758.0,,-166.0
9,2019-12-27,324.0,1140,0,0,5,47574.0,,816.0
9,2019-12-28,288.0,0,0,0,0,47286.0,,-288.0
9,2019-12-29,324.0,0,0,0,0,46962.0,,-324.0
9,2019-12-30,288.0,0,0,0,0,46674.0,,-288.0
9,2019-12-31,324.0,19431,1,11,51,65781.0,,19107.0
9,2020-01-04,288.0,0,0,0,0,65493.0,,-288.0
9,2020-01-11,288.0,0,0,0,0,65205.0,,-288.0
9,2020-01-18,288.0,0,0,0,0,64917.0,,-288.0
9,2020-01-25,288.0,0,0,0,0,64629.0,,-288.0
9,2020-02-01,324.0,0,0,0,6,64305.0,,-324.0
9,2020-02-08,324.0,0,0,0,0,63981.0,,-324.0
9,2020-02-15,288.0,0,0,0,0,63693.0,,-288.0
9,2020-02-22,288.0,0,0,0,0,63405.0,,-288.0
9,2020-02-29,320.0,304,0,4,36,63389.0,,-16.0
9,2020-03-07,324.0,0,0,0,0,63065.0,,-324.0
9,2020-03-14,288.0,32,0,2,20,62809.0,,-256.0
9,2020-03-21,288.0,84,0,0,4,62605.0,,-204.0
9,2020-03-28,324.0,0,0,0,0,62281.0,,-324.0
9,2020-04-04,324.0,2894,1,11,51,64851.0,,2570.0
9,2020-04-09,216.0,0,0,0,0,64635.0,,-216.0
9,2020-04-10,288.0,0,0,0,0,64347.0,,-288.0
9,2020-04-11,288.0,0,0,0,0,64059.0,,-288.0
9,2020-04-12,324.0,1400,0,0,5,65135.0,,1076.0
9,2020-04-18,216.0,0,0,0,5,64919.0,,-216.0
9,2020-04-25,216.0,184,0,4,36,64887.0,,-32.0
9,2020-05-02,288.0,186,0,2,22,64785.0,,-102.0
9,2020-05-09,216.0,0,0,0,0,64569.0,,-216.0
9,2020-05-16,324.0,0,0,0,5,64245.0,,-324.0
9,2020-05-17,256.0,272,0,0,4,64261.0,,16.0
9,2020-05-23,288.0,0,0,0,0,63973.0,,-288.0
9,2020-05-30,324.0,0,0,0,0,63649.0,,-324.0
9,2020-05-31,320.0,1443,1,13,66,64772.0,,1123.0
9,2020-06-06,288.0,0,0,0,0,64484.0,,-288.0
9,2020-06-13,270.0,751,1,12,57,64965.0,,481.0
9,2020-06-14,288.0,0,0,0,0,64677.0,,-288.0
9,2020-06-21,324.0,0,0,0,3,64353.0,,-324.0
9,2020-06-27,320.0,0,0,0,6,64033.0,,-320.0
9,2020-07-02,324.0,72,0,2,20,63781.0,,-252.0
9,2020-07-04,324.0,0,0,0,5,63457.0,,-324.0
9,2020-07-05,288.0,255,0,0,5,63424.0,,-33.0
9,2020-07-11,320.0,116,0,1,14,63220.0,,-204.0
9,2020-07-18,324.0,0,0,0,0,62896.0,,-324.0
9,2020-07-19,300.0,0,0,0,6,62596.0,,-300.0
9,2020-07-25,288.0,0,0,0,0,62308.0,,-288.0
9,2020-07-28,240.0,0,0,0,0,62068.0,,-240.0
9,2020-08-01,288.0,0,0,0,0,61780.0,,-288.0
9,2020-08-08,288.0,0,0,0,0,61492.0,,-288.0
9,2020-08-09,288.0,0,0,0,0,61204.0,,-288.0
9,2020-08-15,288.0,0,0,0,0,60916.0,,-288.0
9,2020-08-19,324.0,484,0,2,20,61076.0,,160.0
9,2020-08-22,288.0,0,0,0,5,60788.0,,-288.0
9,2020-08-25,324.0,30,0,1,12,60494.0,,-294.0
9,2020-08-29,180.0,7122,1,11,47,67436.0,,6942.0
9,2020-08-30,288.0,0,0,0,0,67148.0,,-288.0
9,2020-09-05,288.0,0,0,0,0,66860.0,,-288.0
9,2020-09-06,324.0,0,0,0,0,66536.0,,-324.0
9,2020-09-12,288.0,120,0,0,5,66368.0,,-168.0
9,2020-09-13,288.0,150,0,2,22,66230.0,,-138.0
9,2020-09-19,270.0,0,0,0,0,65960.0,,-270.0
9,2020-09-26,324.0,0,0,0,0,65636.0,,-324.0
9,2020-09-27,288.0,0,0,0,6,65348.0,,-288.0
9,2020-10-03,288.0,459,1,11,50,65519.0,,171.0
9,2020-10-10,324.0,0,0,0,0,65195.0,,-324.0
9,2020-10-17,324.0,0,0,0,0,64871.0,,-324.0
9,2020-10-24,324.0,456,1,11,51,65003.0,,132.0
9,2020-10-25,324.0,0,0,0,5,64679.0,,-324.0
9,2020-10-31,240.0,120,0,0,6,64559.0,,-120.0
9,2020-11-07,320.0,0,0,0,0,64239.0,,-320.0
9,2020-11-08,300.0,210,0,3,33,64149.0,,-90.0
9,2020-11-14,288.0,38,0,2,20,63899.0,,-250.0
9,2020-11-21,288.0,0,0,0,0,63611.0,,-288.0
9,2020-11-28,324.0,0,0,0,0,63287.0,,-324.0
9,2020-12-05,324.0,110,0,0,5,63073.0,,-214.0
9,2020-12-12,324.0,0,0,0,0,62749.0,,-324.0
9,2020-12-19,324.0,0,0,0,0,62425.0,,-324.0
9,2020-12-23,324.0,1183,0,0,7,63284.0,,859.0
9,2020-12-25,288.0,72,0,0,4,63068.0,,-216.0
9,2020-12-26,324.0,0,0,0,0,62744.0,,-324.0
9,2020-12-27,324.0,0,0,0,0,62420.0,,-324.0
9,2020-12-28,324.0,117,0,3,27,62213.0,,-207.0
9,2020-12-29,324.0,80,0,0,5,61969.0,,-244.0
9,2020-12-30,324.0,0,0,0,0,61645.0,,-324.0
9,2020-12-31,324.0,0,0,0,0,61321.0,,-324.0
9,2021-01-02,324.0,0,0,0,0,60997.0,,-324.0
9,2021-01-09,288.0,1191,1,11,50,61900.0,,903.0
9,2021-01-16,288.0,0,0,0,0,61612.0,,-288.0
9,2021-01-23,288.0,129,0,0,3,61453.0,,-159.0
9,2021-01-30,288.0,0,0,0,0,61165.0,,-288.0
9,2021-02-06,240.0,312,0,1,12,61237.0,,72.0
9,2021-02-13,300.0,0,0,0,0,60937.0,,-300.0
9,2021-02-20,324.0,0,0,0,0,60613.0,,-324.0
9,2021-02-27,324.0,0,0,0,0,60289.0,,-324.0
9,2021-03-06,288.0,540,0,0,4,60541.0,,252.0
9,2021-03-13,324.0,0,0,0,0,60217.0,,-324.0
9,2021-05-01,288.0,0,0,0,0,59929.0,,-288.0
9,2021-05-08,288.0,45,0,1,13,59686.0,,-243.0
9,2021-05-15,288.0,0,0,0,8,59398.0,,-288.0
9,2021-05-22,288.0,124,0,0,4,59234.0,,-164.0
9,2021-05-29,324.0,0,0,0,0,58910.0,,-324.0
9,2021-05-30,288.0,0,0,0,0,58622.0,,-288.0
9,2021-06-05,216.0,0,0,0,0,58406.0,,-216.0
9,2021-06-12,324.0,0,0,0,0,58082.0,,-324.0
9,2021-06-19,256.0,0,0,0,0,57826.0,,-256.0
9,2021-06-27,288.0,704,0,2,22,58242.0,,416.0
9,2021-07-03,324.0,0,0,0,0,57918.0,,-324.0
9,2021-07-10,288.0,42,0,2,22,57672.0,,-246.0
9,2021-07-17,270.0,0,0,0,0,57402.0,,-270.0
9,2021-07-31,324.0,1679,1,12,59,58757.0,,1355.0
9,2021-08-07,270.0,0,0,0,0,58487.0,,-270.0
9,2021-08-14,243.0,1483,1,11,50,59727.0,,1240.0
9,2021-08-18,288.0,0,0,0,0,59439.0,,-288.0
9,2021-08-21,180.0,252,0,0,3,59511.0,,72.0
9,2021-08-24,324.0,0,0,3,27,59187.0,,-324.0
9,2021-08-28,324.0,0,0,0,0,58863.0,,-324.0
9,2021-09-04,288.0,0,0,0,0,58575.0,,-288.0
9,2021-09-11,288.0,152,0,0,4,58439.0,,-136.0
9,2021-09-18,288.0,228,0,0,4,58379.0,,-60.0
9,2021-09-25,324.0,7354,1,12,59,65409.0,,7030.0
9,2021-10-09,288.0,96,0,2,22,65217.0,,-192.0
9,2021-10-16,320.0,0,0,0,0,64897.0,,-320.0
9,2021-10-23,288.0,118,0,2,22,64727.0,,-170.0
9,2021-10-24,256.0,76,0,1,13,64547.0,,-180.0
9,2021-10-30,240.0,0,0,0,0,64307.0,,-240.0
9,2021-11-06,288.0,0,0,0,0,64019.0,,-288.0
9,2021-11-13,324.0,0,0,0,0,63695.0,,-324.0
9,2021-11-20,240.0,0,0,0,5,63455.0,,-240.0
9,2021-11-27,288.0,0,0,0,5,63167.0,,-288.0
9,2021-12-04,288.0,200,0,0,4,63079.0,,-88.0
9,2021-12-11,256.0,0,0,0,0,62823.0,,-256.0
9,2021-12-18,288.0,60,0,0,4,62595.0,,-228.0
9,2021-12-23,288.0,0,0,0,0,62307.0,,-288.0
9,2021-12-31,288.0,0,0,0,0,62019.0,,-288.0
9,2022-01-01,288.0,192,0,0,6,61923.0,,-96.0
9,2022-01-08,324.0,0,0,0,0,61599.0,,-324.0
9,2022-01-15,324.0,132,0,2,20,61407.0,,-192.0
9,2022-01-22,324.0,1840,0,2,20,62923.0,,1516.0
9,2022-01-29,324.0,68,0,0,4,62667.0,,-256.0
9,2022-02-05,288.0,75,0,0,5,62454.0,,-213.0
9,2022-02-12,288.0,0,0,0,0,62166.0,,-288.0
10,2016-01-02,324.0,1485,0,3,30,1161.0,,1161.0
10,2016-01-09,324.0,0,0,0,0,837.0,,-324.0
10,2016-01-16,216.0,0,0,0,0,621.0,,-216.0
10,2016-01-23,324.0,105,0,0,5,402.0,,-219.0
10,2016-01-30,288.0,0,0,0,0,114.0,,-288.0
10,2016-01-31,216.0,36,0,1,11,-66.0,,-180.0
10,2016-02-06,288.0,0,0,0,0,-354.0,,-288.0
10,2016-02-13,324.0,0,0,0,0,-678.0,,-324.0
10,2016-02-20,243.0,0,0,0,3,-921.0,,-243.0
10,2016-02-27,288.0,0,0,0,0,-1209.0,,-288.0
10,2016-02-28,324.0,0,0,0,0,-1533.0,,-324.0
10,2016-03-05,324.0,100,0,0,5,-1757.0,,-224.0
10,2016-03-12,288.0,112,0,2,20,-1933.0,,-176.0
10,2016-03-19,288.0,0,0,0,0,-2221.0,,-288.0
10,2016-03-25,288.0,0,0,0,0,-2509.0,,-288.0
10,2016-03-27,192.0,0,0,0,0,-2701.0,,-192.0
10,2016-04-02,288.0,0,0,0,0,-2989.0,,-288.0
10,2016-04-09,324.0,0,0,0,0,-3313.0,,-324.0
10,2016-04-16,324.0,1287,0,3,27,-2350.0,,963.0
10,2016-04-23,324.0,44,0,2,20,-2630.0,,-280.0
10,2016-04-30,288.0,250,0,0,5,-2668.0,,-38.0
10,2016-05-07,324.0,818,1,12,59,-2174.0,,494.0
10,2016-05-08,324.0,84,0,3,27,-2414.0,,-240.0
10,2016-05-14,243.0,176,0,0,4,-2481.0,,-67.0
10,2016-05-15,324.0,0,0,0,0,-2805.0,,-324.0
10,2016-05-21,324.0,0,0,0,0,-3129.0,,-324.0
10,2016-05-28,324.0,668,0,0,4,-2785.0,,344.0
10,2016-05-29,288.0,90,0,2,20,-2983.0,,-198.0
10,2016-06-04,256.0,0,0,0,0,-3239.0,,-256.0
10,2016-06-11,192.0,0,0,0,0,-3431.0,,-192.0
10,2016-06-12,324.0,0,0,0,0,-3755.0,,-324.0
10,2016-06-18,320.0,0,0,0,0,-4075.0,,-320.0
10,2016-06-26,288.0,80,0,0,4,-4283.0,,-208.0
10,2016-07-02,243.0,525,0,0,3,-4001.0,,282.0
10,2016-07-07,288.0,970,0,2,20,-3319.0,,682.0
10,2016-07-09,324.0,0,0,0,5,-3643.0,,-324.0
10,2016-07-10,324.0,58,0,2,20,-3909.0,,-266.0
10,2016-07-16,324.0,0,0,0,4,-4233.0,,-324.0
10,2016-07-23,324.0,716,0,0,4,-3841.0,,392.0
10,2016-07-24,324.0,0,0,0,0,-4165.0,,-324.0
10,2016-07-26,240.0,0,0,0,0,-4405.0,,-240.0
10,2016-07-30,324.0,104,0,0,4,-4625.0,,-220.0
10,2016-08-06,240.0,0,0,0,0,-4865.0,,-240.0
10,2016-08-07,324.0,0,0,0,0,-5189.0,,-324.0
10,2016-08-17,288.0,0,0,0,4,-5477.0,,-288.0
10,2016-08-20,324.0,0,0,0,0,-5801.0,,-324.0
10,2016-08-27,324.0,168,0,0,6,-5957.0,,-156.0
10,2016-09-03,288.0,0,0,0,0,-6245.0,,-288.0
10,2016-09-04,324.0,0,0,0,5,-6569.0,,-324.0
10,2016-09-10,324.0,0,0,2,20,-6893.0,,-324.0
10,2016-09-17,243.0,72,0,1,11,-7064.0,,-171.0
10,2016-09-18,288.0,76,0,4,36,-7276.0,,-212.0
10,2016-09-24,256.0,0,0,0,3,-7532.0,,-256.0
10,2016-09-25,288.0,0,0,0,0,-7820.0,,-288.0
10,2016-10-01,288.0,0,0,0,7,-8108.0,,-288.0
10,2016-10-08,324.0,0,0,0,0,-8432.0,,-324.0
10,2016-10-15,216.0,0,0,0,0,-8648.0,,-216.0
10,2016-10-22,324.0,786,0,2,20,-8186.0,,462.0
10,2016-10-23,288.0,0,0,0,8,-8474.0,,-288.0
10,2016-10-29,324.0,0,0,3,27,-8798.0,,-324.0
10,2016-11-05,324.0,0,0,0,0,-9122.0,,-324.0
10,2016-11-06,288.0,0,0,0,0,-9410.0,,-288.0
10,2016-11-12,288.0,64,0,0,4,-9634.0,,-224.0
10,2016-11-19,288.0,176,0,4,36,-9746.0,,-112.0
10,2016-11-26,288.0,0,0,0,0,-10034.0,,-288.0
10,2016-11-27,288.0,0,0,0,0,-10322.0,,-288.0
10,2016-12-03,288.0,0,0,0,5,-10610.0,,-288.0
10,2016-12-10,288.0,0,0,0,0,-10898.0,,-288.0
10,2016-12-17,288.0,610,0,2,22,-10576.0,,322.0
10,2016-12-23,288.0,0,0,0,0,-10864.0,,-288.0
10,2016-12-25,288.0,0,0,0,0,-11152.0,,-288.0
10,2016-12-26,324.0,0,0,0,6,-11476.0,,-324.0
10,2016-12-27,288.0,0,0,0,0,-11764.0,,-288.0
10,2016-12-28,324.0,0,0,0,0,-12088.0,,-324.0
10,2016-12-29,288.0,0,0,0,0,-12376.0,,-288.0
10,2016-12-30,324.0,0,0,0,0,-12700.0,,-324.0
10,2016-12-31,270.0,135,0,0,5,-12835.0,,-135.0
10,2017-01-07,288.0,0,0,0,0,-13123.0,,-288.0
10,2017-01-14,288.0,876,0,2,20,-12535.0,,588.0
10,2017-01-21,243.0,0,0,0,0,-12778.0,,-243.0
10,2017-01-28,288.0,828,0,2,22,-12238.0,,540.0
10,2017-01-29,324.0,0,0,0,0,-12562.0,,-324.0
10,2017-02-04,288.0,17689,1,12,58,4839.0,,17401.0
10,2017-02-11,288.0,120,0,0,4,4671.0,,-168.0
10,2017-02-18,240.0,0,0,0,0,4431.0,,-240.0
10,2017-02-25,288.0,0,0,0,7,4143.0,,-288.0
10,2017-02-26,288.0,0,0,0,0,3855.0,,-288.0
10,2017-03-04,324.0,0,0,0,0,3531.0,,-324.0
10,2017-03-11,324.0,153,0,3,30,3360.0,,-171.0
10,2017-03-18,324.0,44,0,2,20,3080.0,,-280.0
10,2017-03-25,324.0,0,0,0,0,2756.0,,-324.0
10,2017-03-26,288.0,788,0,2,20,3256.0,,500.0
10,2017-04-01,324.0,0,0,0,0,2932.0,,-324.0
10,2017-04-08,216.0,0,0,0,0,2716.0,,-216.0
10,2017-04-14,288.0,0,0,0,0,2428.0,,-288.0
10,2017-04-16,288.0,0,0,0,0,2140.0,,-288.0
10,2017-04-22,324.0,0,0,0,0,1816.0,,-324.0
10,2017-04-29,288.0,0,0,0,0,1528.0,,-288.0
10,2017-05-01,324.0,1554,0,3,27,2758.0,,1230.0
10,2017-05-06,324.0,0,0,0,0,2434.0,,-324.0
10,2017-05-07,180.0,315,0,1,12,2569.0,,135.0
10,2017-05-13,216.0,57,0,0,3,2410.0,,-159.0
10,2017-05-14,324.0,0,0,0,0,2086.0,,-324.0
10,2017-05-20,288.0,0,0,0,0,1798.0,,-288.0
10,2017-05-27,243.0,0,0,0,0,1555.0,,-243.0
10,2017-05-28,288.0,2438,1,11,50,3705.0,,2150.0
10,2017-06-03,288.0,0,0,0,0,3417.0,,-288.0
10,2017-06-10,288.0,0,0,0,0,3129.0,,-288.0
10,2017-06-11,216.0,180,0,0,5,3093.0,,-36.0
10,2017-06-17,243.0,0,0,0,0,2850.0,,-243.0
10,2017-06-25,240.0,0,0,0,0,2610.0,,-240.0
10,2017-07-01,324.0,0,0,0,0,2286.0,,-324.0
10,2017-07-06,288.0,0,0,0,4,1998.0,,-288.0
10,2017-07-08,288.0,88,0,0,4,1798.0,,-200.0
10,2017-07-09,288.0,0,0,0,0,1510.0,,-288.0
10,2017-07-15,324.0,0,0,0,0,1186.0,,-324.0
10,2017-07-22,324.0,0,0,0,0,862.0,,-324.0
10,2017-07-23,324.0,0,0,0,0,538.0,,-324.0
10,2017-07-25,288.0,108,0,0,4,358.0,,-180.0
10,2017-07-29,324.0,0,0,0,0,34.0,,-324.0
10,2017-08-05,192.0,0,0,0,0,-158.0,,-192.0
10,2017-08-13,324.0,0,0,0,0,-482.0,,-324.0
10,2017-08-16,324.0,0,0,0,5,-806.0,,-324.0
10,2017-08-19,288.0,0,0,0,0,-1094.0,,-288.0
10,2017-08-23,270.0,111,0,3,30,-1253.0,,-159.0
10,2017-08-24,288.0,0,0,0,0,-1541.0,,-288.0
10,2017-08-25,288.0,0,0,0,0,-1829.0,,-288.0
10,2017-08-26,324.0,0,0,0,0,-2153.0,,-324.0
10,2017-08-27,216.0,0,0,0,0,-2369.0,,-216.0
10,2017-09-02,288.0,0,0,0,0,-2657.0,,-288.0
10,2017-09-03,288.0,0,0,0,0,-2945.0,,-288.0
10,2017-09-09,324.0,108,0,0,4,-3161.0,,-216.0
10,2017-09-10,324.0,0,0,0,0,-3485.0,,-324.0
10,2017-09-16,324.0,0,0,0,0,-3809.0,,-324.0
10,2017-09-23,324.0,711,0,3,27,-3422.0,,387.0
10,2017-09-30,288.0,58,0,2,22,-3652.0,,-230.0
10,2017-10-01,243.0,0,0,0,0,-3895.0,,-243.0
10,2017-10-07,324.0,0,0,0,0,-4219.0,,-324.0
10,2017-10-14,240.0,0,0,0,7,-4459.0,,-240.0
10,2017-10-21,288.0,0,0,0,0,-4747.0,,-288.0
10,2017-10-28,288.0,250,0,0,5,-4785.0,,-38.0
10,2017-10-29,243.0,806,1,11,50,-4222.0,,563.0
10,2017-11-04,324.0,0,0,0,0,-4546.0,,-324.0
10,2017-11-11,324.0,0,0,0,0,-4870.0,,-324.0
10,2017-11-12,324.0,0,0,0,0,-5194.0,,-324.0
10,2017-11-18,288.0,270,0,0,5,-5212.0,,-18.0
10,2017-11-25,288.0,0,0,0,0,-5500.0,,-288.0
10,2017-11-26,288.0,261,0,3,27,-5527.0,,-27.0
10,2017-12-02,243.0,84,0,0,4,-5686.0,,-159.0
10,2017-12-09,288.0,0,0,0,6,-5974.0,,-288.0
10,2017-12-16,288.0,0,0,0,0,-6262.0,,-288.0
10,2017-12-23,324.0,0,0,0,0,-6586.0,,-324.0
10,2017-12-25,324.0,600,0,0,5,-6310.0,,276.0
10,2017-12-26,320.0,0,0,0,0,-6630.0,,-320.0
10,2017-12-27,324.0,0,0,0,6,-6954.0,,-324.0
10,2017-12-28,216.0,25,0,1,12,-7145.0,,-191.0
10,2017-12-29,324.0,0,0,0,0,-7469.0,,-324.0
10,2017-12-30,324.0,180,0,0,5,-7613.0,,-144.0
10,2017-12-31,324.0,0,0,0,0,-7937.0,,-324.0
10,2018-01-06,324.0,0,0,0,0,-8261.0,,-324.0
10,2018-01-13,216.0,63,0,1,11,-8414.0,,-153.0
10,2018-01-20,216.0,44,0,2,20,-8586.0,,-172.0
10,2018-01-27,324.0,111,0,3,30,-8799.0,,-213.0
10,2018-01-28,324.0,0,0,0,6,-9123.0,,-324.0
10,2018-02-03,324.0,0,0,0,7,-9447.0,,-324.0
10,2018-02-10,324.0,0,0,0,4,-9771.0,,-324.0
10,2018-02-17,192.0,0,0,0,0,-9963.0,,-192.0
10,2018-02-24,288.0,0,0,0,0,-10251.0,,-288.0
10,2018-02-25,216.0,0,0,0,0,-10467.0,,-216.0
10,2018-03-03,324.0,0,0,0,0,-10791.0,,-324.0
10,2018-03-10,288.0,192,0,2,20,-10887.0,,-96.0
10,2018-03-17,324.0,0,0,0,5,-11211.0,,-324.0
10,2018-03-24,324.0,110,0,0,5,-11425.0,,-214.0
10,2018-03-29,288.0,598,1,12,58,-11115.0,,310.0
10,2018-03-30,324.0,0,0,0,0,-11439.0,,-324.0
10,2018-03-31,192.0,0,0,0,0,-11631.0,,-192.0
10,2018-04-01,216.0,46,0,2,20,-11801.0,,-170.0
10,2018-04-07,288.0,1618,1,12,58,-10471.0,,1330.0
10,2018-04-14,216.0,0,0,0,0,-10687.0,,-216.0
10,2018-04-21,288.0,185,0,0,5,-10790.0,,-103.0
10,2018-04-28,324.0,712,0,2,22,-10402.0,,388.0
10,2018-05-01,324.0,0,0,0,0,-10726.0,,-324.0
10,2018-05-05,324.0,177,0,0,3,-10873.0,,-147.0
10,2018-05-06,324.0,66,0,3,27,-11131.0,,-258.0
10,2018-05-12,324.0,80,0,0,5,-11375.0,,-244.0
10,2018-05-13,288.0,90,0,0,6,-11573.0,,-198.0
10,2018-05-19,216.0,66,0,3,27,-11723.0,,-150.0
10,2018-05-26,324.0,1680,0,3,27,-10367.0,,1356.0
10,2018-05-27,288.0,0,0,0,0,-10655.0,,-288.0
10,2018-06-02,324.0,0,0,0,0,-10979.0,,-324.0
10,2018-06-09,288.0,0,0,0,5,-11267.0,,-288.0
10,2018-06-10,324.0,72,0,3,30,-11519.0,,-252.0
10,2018-06-16,270.0,0,0,0,0,-11789.0,,-270.0
10,2018-06-24,324.0,304,0,1,12,-11809.0,,-20.0
10,2018-06-30,192.0,0,0,0,0,-12001.0,,-192.0
10,2018-07-05,324.0,1121,1,11,51,-11204.0,,797.0
10,2018-07-07,288.0,124,0,0,4,-11368.0,,-164.0
10,2018-07-08,324.0,78,0,2,20,-11614.0,,-246.0
10,2018-07-14,288.0,0,0,0,0,-11902.0,,-288.0
10,2018-07-21,324.0,0,0,0,0,-12226.0,,-324.0
10,2018-07-22,324.0,0,0,0,0,-12550.0,,-324.0
10,2018-07-28,216.0,54,0,0,3,-12712.0,,-162.0
10,2018-07-31,324.0,0,0,0,0,-13036.0,,-324.0
10,2018-08-04,324.0,0,0,0,0,-13360.0,,-324.0
10,2018-08-11,240.0,0,0,0,0,-13600.0,,-240.0
10,2018-08-12,324.0,0,0,0,4,-13924.0,,-324.0
10,2018-08-14,324.0,0,0,0,0,-14248.0,,-324.0
10,2018-08-18,324.0,0,0,0,0,-14572.0,,-324.0
10,2018-08-22,288.0,0,0,0,0,-14860.0,,-288.0
10,2018-08-23,288.0,0,0,0,0,-15148.0,,-288.0
10,2018-08-24,324.0,45,0,3,27,-15427.0,,-279.0
10,2018-08-25,180.0,581,0,1,12,-15026.0,,401.0
10,2018-08-26,324.0,0,0,0,6,-15350.0,,-324.0
10,2018-09-01,288.0,0,0,0,0,-15638.0,,-288.0
10,2018-09-02,288.0,249,0,3,30,-15677.0,,-39.0
10,2018-09-08,324.0,0,0,0,0,-16001.0,,-324.0
10,2018-09-09,324.0,0,0,0,0,-16325.0,,-324.0
10,2018-09-15,324.0,0,0,0,5,-16649.0,,-324.0
10,2018-09-16,216.0,0,0,0,0,-16865.0,,-216.0
10,2018-09-22,288.0,0,0,0,5,-17153.0,,-288.0
10,2018-09-29,288.0,0,0,0,7,-17441.0,,-288.0
10,2018-09-30,324.0,0,0,0,0,-17765.0,,-324.0
10,2018-10-06,288.0,1144,1,12,58,-16909.0,,856.0
10,2018-10-13,288.0,0,0,0,5,-17197.0,,-288.0
10,2018-10-20,324.0,235,0,0,5,-17286.0,,-89.0
10,2018-10-27,288.0,233,1,12,58,-17341.0,,-55.0
10,2018-10-28,324.0,355,1,11,51,-17310.0,,31.0
10,2018-11-03,243.0,0,0,0,0,-17553.0,,-243.0
10,2018-11-10,324.0,2712,0,2,20,-15165.0,,2388.0
10,2018-11-11,324.0,0,0,0,0,-15489.0,,-324.0
10,2018-11-17,288.0,0,0,0,0,-15777.0,,-288.0
10,2018-11-24,288.0,0,0,0,0,-16065.0,,-288.0
