fas,Recall,F1,AUC,Accuracy,Precision
8+30,1.0,0.8268231694343171,0.8598214285714285,0.7987063833748348,0.7047728423307158
8+30,0.8571428571428571,0.7907677384819544,0.8504761904761905,0.7746987477767138,0.7789908803724402
8+30,0.8571428571428571,0.8058368326207574,0.8028571428571428,0.7948314593942389,0.7603259787579866
8+30,0.5714285714285714,0.6205740136272287,0.6520146520146519,0.6597607659098228,0.6789683645258965
8+30,0.5714285714285714,0.6072245566040533,0.6180952380952379,0.6327763278090315,0.6478049876387642
8+30,0.8571428571428571,0.8007724668382787,0.8791208791208791,0.8086684790540133,0.7513590000637521
8+30,0.8571428571428571,0.7958131177644538,0.8076190476190477,0.7814389452515229,0.7426737957081765
8+30,0.8571428571428571,0.771638641420892,0.7733686067019401,0.7576545726122625,0.7016460018055803
8+30,0.5714285714285714,0.6116964385043375,0.6795366795366795,0.637023053068898,0.6580698066291971
8+30,1.0,0.8363354455805351,0.9141048824593128,0.8105761824175411,0.7187083617905423
8+30,0.7142857142857143,0.6872690520633092,0.7895238095238095,0.6769205838106837,0.6622216268507132
8+30,0.8571428571428571,0.8163165946863724,0.8498168498168498,0.8120626536630525,0.7792026730438112
8+30,0.8571428571428571,0.7670481706850673,0.8146473779385172,0.7479842033537248,0.6940918516468644
8+30,0.5714285714285714,0.5904257820669647,0.6539235412474849,0.5950525634024184,0.6107295586885899
8+30,1.0,0.8811270376109466,0.8782696177062375,0.8621862676315356,0.7875130307282927
8+30,0.8571428571428571,0.7764170373357152,0.7552380952380953,0.7546339501299887,0.7095879562590481
8+30,0.8571428571428571,0.7811941669465086,0.8224206349206349,0.7564415117867405,0.7176091157928446
8+30,0.5714285714285714,0.6206839901479452,0.7159468438538206,0.676711337678645,0.6792317145350211
8+30,0.5714285714285714,0.5904412175014261,0.6943942133815552,0.6162051725468988,0.6107625901844298
8+30,0.8571428571428571,0.8060184941824278,0.8518123667377399,0.7832613724462346,0.7606494869813144
8+30,0.8571428571428571,0.7909468496850157,0.8296703296703296,0.7792049845373461,0.7342422902130741
8+30,0.8571428571428571,0.7860691323167178,0.8058350100603622,0.7616717739470859,0.7258796654510348
8+30,0.7142857142857143,0.6963556684261325,0.7152509652509653,0.6882481352199523,0.6793037422739518
8+30,0.8571428571428571,0.805997141712043,0.9066666666666666,0.7948799663633291,0.7606114551661406
8+30,0.8571428571428571,0.7812284528857548,0.7206632653061225,0.7265135339852755,0.7176669813201874
8+30,0.8571428571428571,0.7908874277472272,0.8317669172932329,0.7762427571928986,0.734139882410718
8+30,0.8571428571428571,0.7716763699971523,0.8515769944341373,0.7512536727964209,0.7017083933834857
8+30,1.0,0.8606402742035579,0.8071428571428572,0.8210398809078426,0.7553718590517565
8+30,0.8571428571428571,0.8059118659076201,0.7956600361663653,0.8002148036861126,0.7604595845452644
8+30,1.0,0.8656334789545315,0.9267161410018552,0.8477696222415226,0.7630985778359678
8+30,0.7142857142857143,0.7103052347645649,0.7786720321931591,0.7024706737949221,0.7063688731967727
8+30,0.8571428571428571,0.811073794281367,0.9067460317460316,0.7974912701464092,0.7697043118969055
8+30,0.8571428571428571,0.8323301615639535,0.8272200772200773,0.8272365692139102,0.8089136131264592
8+30,1.0,0.8605971089789695,0.8869047619047619,0.821004293707848,0.7553053584125801
8+30,0.7142857142857143,0.7199095853364776,0.7781954887218046,0.7257105334298711,0.7256227173680531
8+30,1.0,0.8758185787048265,0.8980952380952381,0.8591111897320992,0.7790722761596548
8+30,0.8571428571428571,0.7577816000629635,0.799412915851272,0.7240544613298563,0.6790635566644225
8+30,0.8571428571428571,0.7859250662079726,0.7526785714285714,0.7755385345249424,0.7256340067241616
8+30,0.8571428571428571,0.781111265155213,0.8042671614100185,0.7644686979209243,0.7174692172352658
8+30,0.7142857142857143,0.6784021489032496,0.6735985533453888,0.6722890964565706,0.6459514893980481
8+30,0.8571428571428571,0.7958243985624049,0.6918976545842217,0.7690498451736266,0.7426934451023434
8+30,0.7142857142857143,0.7055342186519737,0.8015873015873016,0.6976594896460079,0.6969945756719463
8+30,0.8571428571428571,0.7623466997139601,0.7992277992277992,0.7326793761593641,0.6864305573400753
8+30,0.7142857142857143,0.7199289983931041,0.7687969924812029,0.7257094163124895,0.7514303865884071
8+30,0.7142857142857143,0.6827706053343575,0.6861167002012072,0.6611087788128858,0.6539189476994126
8+30,0.8571428571428571,0.8323078584723407,0.9030612244897959,0.8224354405429877,0.8088714825788001
8+30,0.8571428571428571,0.7859233818941872,0.8864468864468864,0.7725855386754064,0.7256311351159562
8+30,0.8571428571428571,0.8215362863014251,0.810515873015873,0.8111738536562612,0.7887699925799647
8+30,1.0,0.8706743431291171,0.8382352941176471,0.8451321459349218,0.7709683542845978
8+30,0.8571428571428571,0.7810728059376467,0.796218487394958,0.7495297331918171,0.7174043249177581
8+30,0.7142857142857143,0.7008026140924001,0.7760141093474426,0.7087568270985748,0.6878191065917272
8+30,0.8571428571428571,0.7810760667359155,0.8073308270676691,0.7628855621209941,0.7174098266619146
8+30,0.7142857142857143,0.7199099121808743,0.7991071428571428,0.7328326270394634,0.7256233814735417
8+30,0.8571428571428571,0.8008109996970878,0.8428571428571429,0.7881401785007899,0.751426851066049
8+30,0.7142857142857143,0.7102642821389273,0.7876447876447876,0.7084967347456496,0.7062878778512994
8+30,0.7142857142857143,0.7008545945982004,0.7032967032967032,0.703012298539525,0.6879192583463271
8+30,1.0,0.8706992875215892,0.8677606177606177,0.8514246389278854,0.7710074720582757
8+30,1.0,0.8758466718268819,0.9102564102564102,0.8619082834939591,0.7791167360152162
8+30,0.7142857142857143,0.6698277023486969,0.7457142857142858,0.6500829909207803,0.6479530718694435
8+30,1.0,0.8863409740428481,0.8841463414634146,0.8782701530963494,0.7958818214408743
8+30,1.0,0.8507469556742758,0.9383561643835616,0.8232499718793265,0.740260780578063
8+30,1.0,0.8758836361742498,0.9160231660231659,0.8582020311008727,0.7791752387567067
8+30,0.8571428571428571,0.8008615175395954,0.8490054249547919,0.7936913628345432,0.7515158146291684
8+30,0.2857142857142857,0.33534129942033697,0.4295774647887324,0.4215733807294325,0.4058321273289149
8+30,1.0,0.8507491519962602,0.8311688311688312,0.8279304403380229,0.7402641063733126
8+30,1.0,0.8917069994860974,0.9357142857142856,0.8831986928608057,0.8045769476777559
8+30,0.8571428571428571,0.7860305375801327,0.7738095238095238,0.7632867933452303,0.7258138469791308
8+30,0.7142857142857143,0.6741542597659371,0.6718426501035197,0.642415889719995,0.638292415505489
8+30,1.0,0.8707479815157741,0.8552631578947368,0.8534359808137353,0.7710838389153937
8+30,0.5714285714285714,0.5705087416626385,0.5989010989010989,0.5808203287120065,0.5695918684413438
8+30,0.7142857142857143,0.7009340236336283,0.8506493506493507,0.7010509602074241,0.7258054583639552
8+30,0.7142857142857143,0.7056139591318982,0.7088607594936709,0.7114868502227479,0.6971502365128481
8+30,0.8571428571428571,0.8059921430045224,0.8314285714285714,0.7948784529702041,0.7606025520087221
8+30,0.8571428571428571,0.8059946470144977,0.7952380952380953,0.7948792110695109,0.7606070118683286
8+30,0.7142857142857143,0.6963551736999526,0.6831501831501832,0.6964446773685039,0.6793028006871139
8+30,1.0,0.860700449049629,0.8898809523809523,0.8357798581693423,0.755464573238581
8+30,0.8571428571428571,0.7764583920895212,0.7910447761194029,0.7407444124900153,0.7096570433559317
8+30,0.7142857142857143,0.7103511452671055,0.599078341013825,0.6828022689925166,0.7064596851211423
8+30,0.7142857142857143,0.6962989268409403,0.7294117647058824,0.7097961975284409,0.6791957572346592
8+30,0.7142857142857143,0.7009431808508805,0.7020676691729324,0.6990601417844013,0.6880899720100746
8+30,1.0,0.8507929505427478,0.9085714285714286,0.8256522541457364,0.7403304312695964
8+30,0.42857142857142855,0.4781025967674977,0.5803571428571428,0.5253547638582542,0.5405787572471716
8+30,0.8571428571428571,0.7909298016878007,0.8151785714285714,0.7820644885463451,0.7342129083363892
8+30,0.7142857142857143,0.6873162405223031,0.8076923076923077,0.6832985522676419,0.6623092555935121
8+30,1.0,0.8508227485861909,0.8735521235521235,0.8244958609717082,0.7403755578518817
8+30,0.42857142857142855,0.47812265102467,0.5806451612903225,0.5849802781313961,0.5406300357456559
8+30,0.5714285714285714,0.5946453454710368,0.6829745596868885,0.6073411399590236,0.6198285806495408
8+30,0.7142857142857143,0.6785839422363088,0.6215213358070502,0.6679834289511309,0.6462812043059822
8+30,0.7142857142857143,0.7300106863116753,0.74860853432282,0.7407431594877788,0.7464436132233271
8+30,0.8571428571428571,0.7861429932414742,0.8589065255731922,0.7770576682232732,0.7910266970202388
10+10,0.7142857142857143,0.7100559409541621,0.6805019305019304,0.7084909871943271,0.7058759674745118
10+10,0.7142857142857143,0.7006338538369985,0.7142857142857143,0.6970182961460987,0.687494051839941
10+10,0.7142857142857143,0.6611586092914921,0.7162162162162162,0.6341270195404942,0.6153873607910808
10+10,0.8571428571428571,0.7808743089405831,0.8646055437100213,0.7476590779369929,0.7170694855472677
10+10,0.8571428571428571,0.7620566789098602,0.7847866419294991,0.7378605859485443,0.6859604305258067
10+10,0.8571428571428571,0.7620715433672495,0.7142857142857143,0.7251166516400811,0.7252499886675472
10+10,0.8571428571428571,0.7955509915498441,0.8441558441558441,0.7842471006943001,0.7422173485173783
10+10,0.5714285714285714,0.6070555771405701,0.7847985347985348,0.6400788560300822,0.6474204694778356
10+10,0.8571428571428571,0.7906156060932406,0.806390977443609,0.7761469916052001,0.7336715928099292
10+10,0.5714285714285714,0.5780046807669225,0.6325187969924813,0.5885800085209557,0.5847339104931
10+10,0.8571428571428571,0.7906324177031696,0.8333333333333334,0.7601558816944184,0.7354034827337239
10+10,0.8571428571428571,0.7856978371372875,0.8129251700680272,0.7811500116448089,0.7457360391984023
10+10,0.8571428571428571,0.7857396277949813,0.858974358974359,0.7725207743588643,0.7253179129577613
10+10,0.42857142857142855,0.4707646222575642,0.5234962406015038,0.524796135700104,0.5221729602385862
10+10,1.0,0.8705151037306696,0.9222423146473778,0.8561640187216019,0.7707186759256067
10+10,0.8571428571428571,0.7809459411517458,0.7532467532467533,0.7644061981375022,0.7171903036182345
10+10,1.0,0.8756998906728292,0.9285714285714286,0.8541392922352643,0.7788844663520359
10+10,0.8571428571428571,0.8161288070144239,0.8392857142857143,0.8095119655767166,0.7788605440515056
10+10,0.7142857142857143,0.6915378255471277,0.7491289198606272,0.6977988110789878,0.6701941236459928
10+10,1.0,0.87572289228976,0.8533834586466166,0.8599893678856534,0.778920860599307
10+10,1.0,0.8757304823298828,0.9077380952380952,0.8561582453075605,0.7789328702469005
10+10,0.8571428571428571,0.7907217314012585,0.7357142857142858,0.7668579753213776,0.7459387231062422
10+10,0.7142857142857143,0.7348307579356007,0.7655677655677655,0.7490650723593621,0.7565926794086911
10+10,0.8571428571428571,0.7858229114880043,0.7866795366795367,0.7664023563220502,0.7254598606767232
10+10,1.0,0.8705711144103879,0.8533333333333333,0.852337850425109,0.7708064894726959
10+10,0.5714285714285714,0.5861252700071842,0.6254578754578755,0.6071448968137616,0.6015979002672539
10+10,0.7142857142857143,0.7149778306597747,0.7902350813743219,0.7245563921457996,0.7156712896049476
10+10,0.7142857142857143,0.6826802369458286,0.7551020408163265,0.6745543084247809,0.653753182971434
10+10,0.7142857142857143,0.6961763540731528,0.7474489795918368,0.7079574633795847,0.6789625458344575
10+10,1.0,0.9024943900270659,0.8933901918976546,0.8865622822761023,0.8223141474869754
10+10,0.5714285714285714,0.6072186815301059,0.678082191780822,0.6277828812374362,0.6477916146496385
10+10,0.5714285714285714,0.6072152104469749,0.6545988258317026,0.627783863802323,0.6477837138219308
10+10,0.5714285714285714,0.5986185094245181,0.6677018633540373,0.6033912799153321,0.6285252436301001
10+10,0.5714285714285714,0.6028671361326514,0.6670020120724346,0.6157600776843085,0.6379664476592438
10+10,1.0,0.8361653934776178,0.8741071428571429,0.8116930683183938,0.7184572350672209
10+10,0.8571428571428571,0.7907677384819544,0.8438095238095238,0.7746987477767138,0.7789908803724402
10+10,0.8571428571428571,0.8058368326207574,0.7876190476190477,0.7948314593942389,0.7603259787579866
10+10,0.5714285714285714,0.6205740136272287,0.6602564102564102,0.6597607659098228,0.6789683645258965
10+10,0.5714285714285714,0.6205860082124213,0.6752380952380952,0.6529060603713699,0.6789970813964602
10+10,0.8571428571428571,0.7957517848481668,0.8665620094191523,0.8026091817929079,0.7425669717600356
10+10,0.8571428571428571,0.7958131177644538,0.7695238095238095,0.7814389452515229,0.7426737957081765
10+10,0.8571428571428571,0.7908604325841482,0.7733686067019401,0.7834478315646389,0.7340933632846878
10+10,0.5714285714285714,0.6116964385043375,0.6708494208494209,0.637023053068898,0.6580698066291971
10+10,1.0,0.8363354455805351,0.9059674502712476,0.8105761824175411,0.7187083617905423
10+10,0.7142857142857143,0.6917597807381998,0.779047619047619,0.6836271456908174,0.6706111806888165
10+10,0.8571428571428571,0.8163165946863724,0.8498168498168498,0.8120626536630525,0.7792026730438112
10+10,0.8571428571428571,0.7670481706850673,0.8146473779385172,0.7479842033537248,0.6940918516468644
10+10,0.5714285714285714,0.5904257820669647,0.6599597585513078,0.5950525634024184,0.6107295586885899
10+10,1.0,0.8811270376109466,0.8782696177062375,0.8621862676315356,0.7875130307282927
10+10,0.8571428571428571,0.7764170373357152,0.7552380952380953,0.7546339501299887,0.7095879562590481
10+10,0.8571428571428571,0.7811941669465086,0.8521825396825397,0.7564415117867405,0.7176091157928446
10+10,0.5714285714285714,0.6206839901479452,0.7109634551495017,0.676711337678645,0.6792317145350211
10+10,0.5714285714285714,0.5904412175014261,0.6943942133815552,0.6162051725468988,0.6107625901844298
10+10,0.8571428571428571,0.8060184941824278,0.8518123667377399,0.7832613724462346,0.7606494869813144
10+10,0.8571428571428571,0.7909468496850157,0.86996336996337,0.7792049845373461,0.7342422902130741
10+10,0.8571428571428571,0.7860691323167178,0.8058350100603622,0.7616717739470859,0.7258796654510348
10+10,0.7142857142857143,0.6741918542126512,0.7152509652509653,0.6544957179124831,0.6383598211301313
10+10,0.8571428571428571,0.805997141712043,0.8847619047619047,0.7948799663633291,0.7606114551661406
10+10,0.8571428571428571,0.7812284528857548,0.7206632653061225,0.7265135339852755,0.7176669813201874
10+10,0.8571428571428571,0.7908874277472272,0.8317669172932329,0.7762427571928986,0.734139882410718
10+10,0.7142857142857143,0.7055818780421983,0.8079777365491652,0.707667640264062,0.6970876071106524
10+10,1.0,0.8606402742035579,0.8476190476190476,0.8210398809078426,0.7553718590517565
10+10,0.8571428571428571,0.8059118659076201,0.7920433996383364,0.8002148036861126,0.7604595845452644
10+10,1.0,0.8656334789545315,0.9267161410018552,0.8477696222415226,0.7630985778359678
10+10,0.7142857142857143,0.7103052347645649,0.7847082494969819,0.7024706737949221,0.7063688731967727
10+10,0.8571428571428571,0.8059270287793734,0.9107142857142856,0.7906460060648496,0.7604865865421218
10+10,0.8571428571428571,0.8323301615639535,0.8272200772200773,0.8272365692139102,0.8089136131264592
10+10,1.0,0.8605971089789695,0.8892857142857142,0.821004293707848,0.7553053584125801
10+10,0.7142857142857143,0.7102425802833542,0.7866541353383458,0.7123815777616882,0.7062449600664976
10+10,1.0,0.8706699580917389,0.8523809523809524,0.8524021987669609,0.7709614778515438
10+10,0.8571428571428571,0.7577816000629635,0.799412915851272,0.7240544613298563,0.6790635566644225
10+10,0.8571428571428571,0.7859250662079726,0.7508928571428571,0.7755385345249424,0.7256340067241616
10+10,0.8571428571428571,0.7859462850177722,0.8191094619666048,0.7710882807224909,0.7256701838380172
10+10,0.7142857142857143,0.6784021489032496,0.6735985533453888,0.6722890964565706,0.6459514893980481
10+10,0.7142857142857143,0.7150918882160174,0.7014925373134329,0.7011223906581281,0.7158998839684448
10+10,0.8571428571428571,0.7908442914574855,0.8373015873015873,0.7700996810879235,0.7340655495601249
10+10,0.8571428571428571,0.7623466997139601,0.7992277992277992,0.7326793761593641,0.6864305573400753
10+10,0.5714285714285714,0.6298601193526849,0.7265037593984962,0.6685300386561606,0.7016026442859207
10+10,0.5714285714285714,0.5903318339740202,0.6861167002012072,0.5950627649720508,0.6105285516033073
10+10,0.8571428571428571,0.8323078584723407,0.9030612244897959,0.8224354405429877,0.8088714825788001
10+10,0.8571428571428571,0.7859233818941872,0.8763736263736264,0.7725855386754064,0.7256311351159562
10+10,0.8571428571428571,0.8215362863014251,0.810515873015873,0.8111738536562612,0.7887699925799647
10+10,1.0,0.8706743431291171,0.8382352941176471,0.8451321459349218,0.7709683542845978
10+10,0.8571428571428571,0.7762958602458133,0.7993697478991597,0.7424896222791323,0.7093855533441232
10+10,0.8571428571428571,0.7762736648408124,0.7733686067019401,0.7640732561593416,0.7093484858751747
10+10,0.8571428571428571,0.7810760667359155,0.8073308270676691,0.7628855621209941,0.7174098266619146
10+10,0.8571428571428571,0.8007923436063045,0.8589285714285715,0.7950106994177975,0.7513939995714782
10+10,0.8571428571428571,0.8008109996970878,0.8428571428571429,0.7881401785007899,0.751426851066049
10+10,0.5714285714285714,0.6161071558285891,0.7297297297297297,0.643790815679381,0.668364955997553
10+10,0.7142857142857143,0.7008545945982004,0.6996336996336996,0.703012298539525,0.6879192583463271
10+10,1.0,0.8656118227302818,0.8745173745173745,0.8446712134246075,0.7630649191123132
10+10,1.0,0.8758466718268819,0.9102564102564102,0.8619082834939591,0.7791167360152162
10+10,0.7142857142857143,0.6917179833815126,0.7628571428571429,0.6836217270069398,0.6705326236434882
10+10,1.0,0.8863409740428481,0.8841463414634146,0.8782701530963494,0.7958818214408743
10+10,1.0,0.8556588668582332,0.9481409001956947,0.8300480498839677,0.7477305866905597
10+10,1.0,0.8758836361742498,0.890926640926641,0.8582020311008727,0.7791752387567067
10+10,0.8571428571428571,0.8008615175395954,0.8155515370705244,0.7936913628345432,0.7515158146291684
10+10,0.2857142857142857,0.33534129942033697,0.4295774647887324,0.4215733807294325,0.4058321273289149
10+10,1.0,0.8507491519962602,0.8311688311688312,0.8279304403380229,0.7402641063733126
10+10,1.0,0.8917069994860974,0.9357142857142856,0.8831986928608057,0.8045769476777559
10+10,0.8571428571428571,0.7860305375801327,0.7113095238095238,0.7632867933452303,0.7258138469791308
10+10,0.7142857142857143,0.6741542597659371,0.6770186335403727,0.642415889719995,0.638292415505489
10+10,1.0,0.8707479815157741,0.8552631578947368,0.8534359808137353,0.7710838389153937
10+10,0.5714285714285714,0.5705087416626385,0.5989010989010989,0.5808203287120065,0.5695918684413438
10+10,0.7142857142857143,0.7009340236336283,0.8506493506493507,0.7010509602074241,0.7258054583639552
10+10,0.7142857142857143,0.7103474442297739,0.6826401446654611,0.718017533036336,0.7064523639624555
10+10,1.0,0.8811414122432769,0.8990476190476191,0.8658920525512088,0.7889328278523825
10+10,0.8571428571428571,0.8059946470144977,0.7952380952380953,0.7948792110695109,0.7606070118683286
10+10,0.7142857142857143,0.6963551736999526,0.6831501831501832,0.6964446773685039,0.6793028006871139
10+10,1.0,0.860700449049629,0.8898809523809523,0.8357798581693423,0.755464573238581
10+10,0.8571428571428571,0.7764583920895212,0.8006396588486141,0.7407444124900153,0.7096570433559317
10+10,0.7142857142857143,0.7103511452671055,0.599078341013825,0.6828022689925166,0.7064596851211423
10+10,0.7142857142857143,0.6962989268409403,0.7067226890756302,0.7097961975284409,0.6791957572346592
10+10,0.7142857142857143,0.7009431808508805,0.6343984962406015,0.6990601417844013,0.6880899720100746
10+10,1.0,0.8707816837352959,0.9285714285714286,0.8524749842771615,0.7711366980086893
10+10,0.42857142857142855,0.4781025967674977,0.5803571428571428,0.5253547638582542,0.5405787572471716
10+10,0.8571428571428571,0.7909298016878007,0.8151785714285714,0.7820644885463451,0.7342129083363892
10+10,0.7142857142857143,0.6873162405223031,0.7756410256410257,0.6832985522676419,0.6623092555935121
10+10,1.0,0.8557325884125219,0.8976833976833977,0.8312460201651041,0.74784318748127
10+10,0.42857142857142855,0.4817469747381248,0.5844854070660522,0.5909631303003565,0.5499873569494415
10+10,0.5714285714285714,0.5946453454710368,0.7367906066536203,0.6073411399590236,0.6198285806495408
10+10,0.7142857142857143,0.6873872044154404,0.6614100185528757,0.6812126533324404,0.6624410562108919
10+10,0.7142857142857143,0.7300106863116753,0.7365491651205938,0.7407431594877788,0.7464436132233271
10+10,0.8571428571428571,0.8009959707279722,0.8747795414462081,0.7963885758935175,0.7910266970202388
10+20,0.7142857142857143,0.7100559409541621,0.6805019305019304,0.7084909871943271,0.7058759674745118
10+20,0.7142857142857143,0.7006338538369985,0.7142857142857143,0.6970182961460987,0.687494051839941
10+20,0.7142857142857143,0.6611586092914921,0.7162162162162162,0.6341270195404942,0.6153873607910808
10+20,0.8571428571428571,0.7808743089405831,0.8646055437100213,0.7476590779369929,0.7170694855472677
10+20,0.8571428571428571,0.7620566789098602,0.7847866419294991,0.7378605859485443,0.6859604305258067
10+20,0.8571428571428571,0.7620715433672495,0.6938775510204082,0.7251166516400811,0.7252499886675472
10+20,0.8571428571428571,0.7955509915498441,0.8441558441558441,0.7842471006943001,0.7422173485173783
10+20,0.5714285714285714,0.6027238641087347,0.7664835164835164,0.6334959520271976,0.6376456518873169
10+20,0.8571428571428571,0.7906156060932406,0.806390977443609,0.7761469916052001,0.7336715928099292
10+20,0.5714285714285714,0.5780046807669225,0.6325187969924813,0.5885800085209557,0.5847339104931
10+20,0.8571428571428571,0.7906324177031696,0.8354978354978355,0.7601558816944184,0.7354034827337239
10+20,0.7142857142857143,0.7148516658604782,0.842687074829932,0.7332839256602264,0.7154185149897215
10+20,0.8571428571428571,0.7857396277949813,0.858974358974359,0.7725207743588643,0.7253179129577613
10+20,0.42857142857142855,0.4707646222575642,0.5234962406015038,0.524796135700104,0.5221729602385862
10+20,1.0,0.8705151037306696,0.9222423146473778,0.8561640187216019,0.7707186759256067
10+20,0.8571428571428571,0.7809459411517458,0.7532467532467533,0.7644061981375022,0.7171903036182345
10+20,1.0,0.8756998906728292,0.9285714285714286,0.8541392922352643,0.7788844663520359
10+20,0.8571428571428571,0.8161288070144239,0.8430451127819549,0.8095119655767166,0.7788605440515056
10+20,0.7142857142857143,0.6915378255471277,0.7491289198606272,0.6977988110789878,0.6701941236459928
10+20,1.0,0.87572289228976,0.8533834586466166,0.8599893678856534,0.778920860599307
10+20,1.0,0.8757304823298828,0.9077380952380952,0.8561582453075605,0.7789328702469005
10+20,0.8571428571428571,0.7858228166052666,0.7857142857142857,0.7599129844120329,0.7459387231062422
10+20,0.7142857142857143,0.7348307579356007,0.7637362637362637,0.7490650723593621,0.7565926794086911
10+20,0.8571428571428571,0.7858229114880043,0.7866795366795367,0.7664023563220502,0.7254598606767232
10+20,1.0,0.8705711144103879,0.8533333333333333,0.852337850425109,0.7708064894726959
10+20,0.5714285714285714,0.5861252700071842,0.6236263736263736,0.6071448968137616,0.6015979002672539
10+20,0.7142857142857143,0.7149778306597747,0.7902350813743219,0.7245563921457996,0.7156712896049476
10+20,0.7142857142857143,0.6826802369458286,0.7551020408163265,0.6745543084247809,0.653753182971434
10+20,0.7142857142857143,0.6961763540731528,0.7474489795918368,0.7079574633795847,0.6789625458344575
10+20,1.0,0.9024943900270659,0.8933901918976546,0.8865622822761023,0.8223141474869754
10+20,0.5714285714285714,0.6072186815301059,0.678082191780822,0.6277828812374362,0.6477916146496385
10+20,0.5714285714285714,0.6072152104469749,0.6545988258317026,0.627783863802323,0.6477837138219308
10+20,0.5714285714285714,0.5986185094245181,0.6801242236024845,0.6033912799153321,0.6285252436301001
10+20,0.5714285714285714,0.6028671361326514,0.6468812877263581,0.6157600776843085,0.6379664476592438
10+20,1.0,0.8314680404005501,0.8857142857142857,0.8051997258466143,0.7115492508100174
10+20,0.8571428571428571,0.8268374303076462,0.8428571428571429,0.8216727170667257,0.7986018004673597
10+20,0.8571428571428571,0.8058368326207574,0.7876190476190477,0.7948314593942389,0.7603259787579866
10+20,0.5714285714285714,0.6205740136272287,0.6602564102564102,0.6597607659098228,0.6789683645258965
10+20,0.5714285714285714,0.6116139834439781,0.6361904761904762,0.6394862386631442,0.6578789743122467
10+20,0.8571428571428571,0.7957517848481668,0.8744113029827316,0.8026091817929079,0.7425669717600356
10+20,0.8571428571428571,0.7958131177644538,0.7714285714285715,0.7814389452515229,0.7426737957081765
10+20,0.8571428571428571,0.7908604325841482,0.7733686067019401,0.7834478315646389,0.7340933632846878
10+20,0.5714285714285714,0.6116964385043375,0.6708494208494209,0.637023053068898,0.6580698066291971
10+20,1.0,0.8363354455805351,0.9095840867992768,0.8105761824175411,0.7187083617905423
10+20,0.7142857142857143,0.6917597807381998,0.7771428571428571,0.6836271456908174,0.6706111806888165
10+20,0.8571428571428571,0.8163165946863724,0.8498168498168498,0.8120626536630525,0.7792026730438112
10+20,0.8571428571428571,0.7670481706850673,0.8146473779385172,0.7479842033537248,0.6940918516468644
10+20,0.5714285714285714,0.5904257820669647,0.6700201207243461,0.5950525634024184,0.6107295586885899
10+20,1.0,0.8811270376109466,0.8782696177062375,0.8621862676315356,0.7875130307282927
10+20,0.8571428571428571,0.7764170373357152,0.7552380952380953,0.7546339501299887,0.7095879562590481
10+20,0.8571428571428571,0.7811941669465086,0.8521825396825397,0.7564415117867405,0.7176091157928446
10+20,0.5714285714285714,0.6206839901479452,0.7109634551495017,0.676711337678645,0.6792317145350211
10+20,0.5714285714285714,0.5904412175014261,0.6943942133815552,0.6162051725468988,0.6107625901844298
10+20,0.8571428571428571,0.8060184941824278,0.8518123667377399,0.7832613724462346,0.7606494869813144
10+20,0.8571428571428571,0.7909468496850157,0.86996336996337,0.7792049845373461,0.7342422902130741
10+20,0.8571428571428571,0.7860691323167178,0.8058350100603622,0.7616717739470859,0.7258796654510348
10+20,0.7142857142857143,0.6741918542126512,0.7152509652509653,0.6544957179124831,0.6383598211301313
10+20,0.8571428571428571,0.805997141712043,0.8847619047619047,0.7948799663633291,0.7606114551661406
10+20,0.8571428571428571,0.7812284528857548,0.7206632653061225,0.7265135339852755,0.7176669813201874
10+20,0.8571428571428571,0.7908874277472272,0.8317669172932329,0.7762427571928986,0.734139882410718
10+20,0.7142857142857143,0.7055818780421983,0.8098330241187384,0.707667640264062,0.6970876071106524
10+20,1.0,0.8606402742035579,0.8333333333333334,0.8210398809078426,0.7553718590517565
10+20,0.8571428571428571,0.8059118659076201,0.7920433996383364,0.8002148036861126,0.7604595845452644
10+20,1.0,0.8656334789545315,0.9267161410018552,0.8477696222415226,0.7630985778359678
10+20,0.7142857142857143,0.7103052347645649,0.7887323943661972,0.7024706737949221,0.7063688731967727
10+20,0.8571428571428571,0.8059270287793734,0.9107142857142856,0.7906460060648496,0.7604865865421218
10+20,0.8571428571428571,0.8323301615639535,0.8272200772200773,0.8272365692139102,0.8089136131264592
10+20,1.0,0.8605971089789695,0.8809523809523809,0.821004293707848,0.7553053584125801
10+20,0.7142857142857143,0.7102425802833542,0.7866541353383458,0.7123815777616882,0.7062449600664976
10+20,1.0,0.8706699580917389,0.8619047619047621,0.8524021987669609,0.7709614778515438
10+20,0.8571428571428571,0.7577816000629635,0.799412915851272,0.7240544613298563,0.6790635566644225
10+20,0.8571428571428571,0.7859250662079726,0.7544642857142857,0.7755385345249424,0.7256340067241616
10+20,0.8571428571428571,0.7859462850177722,0.8209647495361779,0.7710882807224909,0.7256701838380172
10+20,0.7142857142857143,0.6784021489032496,0.6735985533453888,0.6722890964565706,0.6459514893980481
10+20,0.7142857142857143,0.7150918882160174,0.7014925373134329,0.7011223906581281,0.7158998839684448
10+20,0.7142857142857143,0.7055342186519737,0.7906746031746031,0.6976594896460079,0.6969945756719463
10+20,0.8571428571428571,0.7623466997139601,0.7992277992277992,0.7326793761593641,0.6864305573400753
10+20,0.5714285714285714,0.6298601193526849,0.7265037593984962,0.6685300386561606,0.7016026442859207
