iter	Passed	Remaining
402	11350	2731
403	11374	2702
404	11398	2673
405	11424	2645
406	11449	2616
407	11474	2587
408	11499	2558
409	11537	2532
410	11562	2503
411	11601	2477
412	11625	2448
413	11649	2420
414	11675	2391
415	11715	2365
416	11741	2337
417	11767	2308
418	11796	2280
419	11827	2252
420	11857	2225
421	11898	2199
422	11945	2174
423	11970	2145
424	11996	2116
425	12024	2088
426	12049	2060
427	12087	2033
428	12113	2004
429	12139	1976
430	12166	1947
431	12192	1919
432	12225	1891
433	12254	1863
434	12281	1835
435	12308	1806
436	12334	1778
437	12359	1749
438	12395	1722
439	12420	1693
440	12447	1665
441	12472	1636
442	12512	1609
443	12537	1581
444	12561	1552
445	12596	1525
446	12623	1496
447	12648	1468
448	12706	1443
449	12735	1415
450	12761	1386
451	12792	1358
452	12847	1332
453	12887	1305
454	12915	1277
455	12940	1248
456	12965	1219
457	12999	1192
458	13030	1163
459	13055	1135
460	13079	1106
461	13112	1078
462	13138	1049
463	13185	1022
464	13210	994
465	13234	965
466	13270	937
467	13295	909
468	13331	881
469	13363	852
470	13389	824
471	13415	795
472	13456	768
473	13486	739
474	13514	711
475	13547	683
476	13572	654
477	13597	625
478	13622	597
479	13647	568
480	13671	540
481	13706	511
482	13730	483
483	13766	455
484	13791	426
485	13817	398
486	13845	369
487	13875	341
488	13900	312
489	13925	284
490	13956	255
491	13989	227
492	14014	198
493	14039	170
494	14065	142
495	14090	113
496	14108	85
497	14132	56
498	14158	28
499	14191	0
