iter	Passed	Remaining
241	20555	64383
242	20638	64294
243	20743	64271
244	20830	64190
245	20913	64099
246	21011	64054
247	21098	63977
248	21183	63891
249	21262	63787
250	21344	63692
251	21426	63597
252	21507	63501
253	21587	63403
254	21667	63304
255	21767	63262
256	21851	63174
257	21931	63073
258	22013	62980
259	22094	62884
260	22175	62788
261	22254	62685
262	22336	62594
263	22420	62504
264	22503	62414
265	22584	62320
266	22668	62233
267	22748	62133
268	22829	62038
269	22909	61939
270	22992	61851
271	23077	61766
272	23159	61674
273	23240	61579
274	23321	61484
275	23401	61386
276	23487	61305
277	23568	61209
278	23648	61112
279	23730	61020
280	23811	60928
281	23894	60837
282	23975	60744
283	24057	60652
284	24143	60570
285	24226	60482
286	24326	60433
287	24405	60336
288	24486	60242
289	24565	60142
290	24648	60053
291	24730	59963
292	24824	59900
293	24906	59809
294	24986	59712
295	25069	59625
296	25154	59540
297	25246	59473
298	25328	59381
299	25412	59295
300	25494	59204
301	25578	59118
302	25658	59023
303	25740	58932
304	25824	58845
305	25906	58755
306	25991	58670
307	26074	58582
308	26155	58490
309	26238	58401
310	26317	58304
311	26399	58213
312	26479	58119
313	26563	58033
314	26659	57973
315	26742	57885
316	26823	57792
317	26905	57702
318	26989	57617
319	27071	57526
320	27155	57440
321	27236	57349
322	27321	57264
323	27404	57178
324	27492	57099
325	27585	57031
326	27665	56937
327	27747	56848
328	27828	56757
329	27918	56682
330	28002	56596
331	28085	56509
332	28163	56412
333	28245	56322
334	28382	56341
335	28464	56252
336	28545	56160
337	28630	56074
338	28711	55983
339	28794	55895
340	28879	55811
341	28961	55720
342	29044	55633
343	29126	55544
344	29229	55493
345	29321	55422
346	29400	55327
347	29484	55241
348	29565	55150
349	29649	55064
350	29732	54974
351	29817	54891
352	29905	54813
353	29992	54732
