iter	Logloss
145	0.2300053938
146	0.2299621884
147	0.2299477591
148	0.2298934465
149	0.2298286773
150	0.2297682214
151	0.2296708233
152	0.229589539
153	0.229532164
154	0.2294521574
155	0.2294082794
156	0.2293811347
157	0.2293271098
158	0.2292611251
159	0.2292209704
160	0.229168387
161	0.229087355
162	0.2290617691
163	0.2289342733
164	0.2288507962
165	0.2288044454
166	0.2287385999
167	0.2287144439
168	0.2287053834
169	0.2286644549
170	0.2286160002
171	0.2285674732
172	0.2284950491
173	0.2284291388
174	0.2283743377
175	0.2282606936
176	0.2281742501
177	0.2281193793
178	0.228078914
179	0.2280043944
180	0.2279397404
181	0.2278546731
182	0.2278148578
183	0.2277506507
184	0.2276874417
185	0.2276172204
186	0.2275568678
187	0.2275146234
188	0.227495062
189	0.2274651552
190	0.2273958264
191	0.2273416208
192	0.2272448522
193	0.2271829938
194	0.227105138
195	0.2270439155
196	0.2270126715
197	0.2269501829
198	0.2268884239
199	0.2268460997
200	0.2267829279
201	0.226741252
202	0.2266709871
203	0.2265995389
204	0.2265631914
205	0.2265178775
206	0.2264596078
207	0.2264012689
208	0.226330404
209	0.2262791322
210	0.2262654302
211	0.2262230051
212	0.2261887986
213	0.2261289946
214	0.2260690391
215	0.2260275515
216	0.2260021504
217	0.2259854285
218	0.2259442619
219	0.2259039201
220	0.2258720364
221	0.2258346535
222	0.2257751995
223	0.2257214968
224	0.2257037634
225	0.2256427427
226	0.2256040441
227	0.2255754904
228	0.2255339958
229	0.2255116464
230	0.2254463744
231	0.2253879406
232	0.2253447554
233	0.2253094411
234	0.2252909267
235	0.225269193
236	0.2252361109
237	0.2251999909
238	0.2251148336
239	0.2250463522
240	0.2250139915
241	0.2249677663
242	0.2249281577
243	0.2248675472
244	0.2248399588
245	0.2247854158
246	0.224737236
247	0.2246758964
248	0.2246449742
249	0.2245986216
250	0.2245662013
251	0.2245268552
252	0.2244849526
253	0.2244272238
254	0.2243747636
255	0.2243296102
256	0.2242515367
257	0.2242139648
258	0.224162246
259	0.2241168666
260	0.2240909694
261	0.2240315957
262	0.2239730702
263	0.2239036266
264	0.2238682166
265	0.2237728633
266	0.2237193328
267	0.2236889963
268	0.2236410311
269	0.22358819
270	0.2235292005
271	0.2234935149
272	0.22347631
273	0.2234320194
274	0.2233938641
275	0.2233623762
276	0.2233008074
277	0.2232612529
278	0.2232260847
279	0.2231831486
280	0.2231370706
281	0.2230810286
282	0.2230144333
283	0.2229879297
284	0.2229444946
285	0.222882997
286	0.222812818
287	0.2227812461
288	0.2227304039
289	0.22269116
290	0.2226307759
291	0.2225920862
292	0.2225232302
293	0.2224809522
294	0.2224428767
295	0.2223973103
296	0.2223696838
297	0.2223069258
298	0.2222353256
299	0.2221670913
300	0.2221312911
301	0.2220613064
302	0.2220228882
303	0.2219779918
304	0.2219320921
305	0.2218717802
306	0.2218201158
307	0.2218051166
308	0.2217231226
309	0.2216651166
310	0.2215893992
311	0.2215471331
312	0.221504726
313	0.2214542603
314	0.2214035071
315	0.2213629431
316	0.2213357545
317	0.2213147444
318	0.2212559976
319	0.2211959455
320	0.2211274951
321	0.2210662773
322	0.221003031
323	0.2209397499
324	0.2209139556
325	0.2208481381
326	0.2207918704
327	0.2207310751
328	0.2207191817
329	0.2206542424
330	0.2205856701
331	0.22053714
332	0.220481674
333	0.220451372
334	0.2204133545
335	0.220378762
336	0.2203301208
337	0.2202932212
338	0.2202225273
339	0.2201752061
340	0.2201207207
341	0.2200644651
342	0.2200334829
343	0.2199848566
344	0.2199371589
345	0.2198943323
346	0.219883626
347	0.2198273964
348	0.2198051036
349	0.2197815117
350	0.2197070221
351	0.2196624533
352	0.2196330485
353	0.2195911355
