datum,f,insats,kassa,plac,proba,rätt,spela,utdelning,vann,vinst,vodds
2019-03-03,-0.07801051972202054,-0.0,879.2488288893128,3.0,0.0688573984962384,False,False,-0.0,0,0.0,7.34
2019-03-03,-0.02029898495373364,-0.0,879.2488288893128,4.0,0.008105775206448252,False,False,-0.0,0,0.0,35.92
2019-03-03,-0.2558960593348693,-0.0,879.2488288893128,5.0,0.14280110235873997,False,False,-0.0,0,0.0,3.15
2019-03-03,-0.01879630943413018,-0.0,879.2488288893128,6.0,0.018590711095562668,False,False,-0.0,0,0.0,27.25
2019-03-03,-0.028856049380569654,-0.0,879.2488288893128,7.0,0.09753904268092538,False,False,-0.0,0,0.0,8.14
2019-03-03,-0.025098537076927767,-0.0,879.2488288893128,13.0,0.029631763888204522,False,False,-0.0,0,0.0,18.73
2019-03-03,-0.005317908249574231,-0.0,879.2488288893128,13.0,0.00890158125890631,False,False,-0.0,0,0.0,70.7
2019-03-03,-0.12302828973195855,-0.0,879.2488288893128,14.0,0.09935354981892434,False,False,-0.0,0,0.0,5.05
2019-03-03,-0.01472102477169646,-0.0,879.2488288893128,14.0,0.008020369777198576,False,False,-0.0,0,0.0,44.62
2019-03-03,0.0365262975874984,18.263148793749203,879.2488288893128,1.0,0.27442103892391856,True,True,73.96575261468426,1,55.70260382093506,4.05
2019-03-03,-0.06075669296930947,-0.0,879.2488288893128,2.0,0.06033425371668477,False,False,-0.0,0,0.0,8.76
2019-03-03,0.005735806238247064,2.867903119123532,879.2488288893128,3.0,0.06906473577721223,False,True,0.0,0,-2.867903119123532,15.7
2019-03-03,-0.05817019525562672,-0.0,879.2488288893128,4.0,0.038027095222157525,False,False,-0.0,0,0.0,11.0
2019-03-03,-0.06969732476284389,-0.0,879.2488288893128,5.0,0.027813826081535677,False,False,-0.0,0,0.0,10.97
2019-03-03,-0.012467391851298965,-0.0,879.2488288893128,6.0,0.03574534109400099,False,False,-0.0,0,0.0,21.0
2019-03-03,-0.06174194645379158,-0.0,879.2488288893128,7.0,0.09146756962900664,False,False,-0.0,0,0.0,6.93
2019-03-03,-0.005921825918224435,-0.0,879.2488288893128,13.0,0.005580996562258405,False,False,-0.0,0,0.0,87.45
2019-03-03,-0.0074768330870293494,-0.0,879.2488288893128,13.0,0.002598942821431791,False,False,-0.0,0,0.0,99.99
2019-03-03,-0.07092981236313922,-0.0,879.2488288893128,13.0,0.03790451816157005,False,False,-0.0,0,0.0,9.84
2019-03-03,0.08636065097360801,43.18032548680401,879.2488288893128,14.0,0.390907100649072,False,True,0.0,0,-43.18032548680401,3.0
2019-03-03,-0.23053805117037374,-0.0,879.2488288893128,1.0,0.15161662310613983,False,False,-0.0,1,0.0,3.22
2019-03-03,-0.07123362510581348,-0.0,879.2488288893128,2.0,0.19196873978504977,False,False,-0.0,0,0.0,4.07
2019-03-03,-0.05294930310654977,-0.0,879.2488288893128,3.0,0.05068743932519725,False,False,-0.0,0,0.0,10.16
2019-03-03,-0.03228659115621791,-0.0,879.2488288893128,4.0,0.020705533646462677,False,False,-0.0,0,0.0,19.48
