,datum,bana,avd,häst,kön,ålder,kusk,spår,vodds,podds,plac,start,lopp_dist,dist,tid,kr,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_kmtid,h1_odds,h1_pris,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_kmtid,h2_odds,h2_pris,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_kmtid,h3_odds,h3_pris,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_kmtid,h4_odds,h4_pris,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_kmtid,h5_odds,h5_pris
4448,2019-05-01,BERGSÅKER,2,GUINEA BOKO,s,6,Lars-Göran Söderberg,2,"73,27","6,63 - 13,66",0,VOLTSTART,3140M,3160,"1.16,3",11 514,190417,Solvalla,Lars-Göran Söderberg,0,2140,5,"13,8a","8,13",60',190408,Gävle,Lars-Göran Söderberg,3,2680,1,"15,7","18,45",25',190326,Bergsåker,Mats E Djuse,0,2140,4,"14,5a","17,52",30',190313,Bergsåker,Mats E Djuse,2,2640,8,"15,6a","39,40",30',190130,Solvalla,Lars-Göran Söderberg,0,1640,10,"19,5ag","45,48",60'
4449,2019-05-01,BERGSÅKER,2,MR PERFECTION,v,6,Kevin Oscarsson,4,"154,32","8,31 - 17,34",0,VOLTSTART,3140M,3160,"1.16,8",16 145,190417,Solvalla,Kevin Oscarsson,0,2140,9,"13,1a","22,81",60',190408,Gävle,Jim Oscarsson,0,2680,2,"16,2","22,55",25',190327,Solvalla,Kevin Oscarsson,0,2140,11,"13,5a","34,86",60',190306,Solvalla,Lukas Svedin,5,2680,9,"15,7","7,24",40',190226,Solvalla,Kevin Oscarsson,2,2160,3,"14,7","16,22",60'
4450,2019-05-01,BERGSÅKER,3,RUS CAN,s,6,Ulf Eriksson,2,"1,95","1,39",1,VOLTSTART,2140M,2140,"1.24,5",19 376,190421,Romme,Ulf Eriksson,2,2140,1,"22,9","35,19",200',190309,Färjestad,Torbjörn Jansson,2,2140,3,"27,1","4,14",125',190228,Bollnäs,Ulf Eriksson,1,2140,2,"26,3","5,22",50',190209,Solvalla,Carl Johan Jepson,d,2640,2,ug,"40,59",200',181207,Romme,Emilia Leo,0,2160,5,"29,6","3,69",30'
4451,2019-05-01,BERGSÅKER,3,MINELLI,s,8,Magnus A Djuse,5,"37,51","3,77",2,VOLTSTART,2140M,2140,"1.24,6",8 655,190403,Bergsåker,Magnus A Djuse,d,2180,5,12g,"13,07",70',190320,Bergsåker,Magnus A Djuse,0,2140,8,"26,8a","15,35",70',190301,Östersund,Magnus A Djuse,1,1640,1,"24,1","10,68",50',190219,Östersund,John Östman,3,2160,2,"26,5","24,00",25',181120,Östersund,Nathalie Edlund,4,1660,4,"28,0","16,49",25'
4452,2019-05-01,BERGSÅKER,3,TORPA OLEA,s,7,Hans Bergh,1,"7,94","2,02",3,VOLTSTART,2140M,2140,"1.24,6",13 157,190421,Romme,Hans Bergh,4,2140,2,"23,0g","61,48",200',190320,Bergsåker,Hans Bergh,2,2140,3,"25,7a","14,62",70',190301,Östersund,Hans Bergh,5,1660,7,"24,2","55,93",50',190213,Bergsåker,Hans Bergh,2,2140,1,"25,0","52,64",70',190105,Bergsåker,Hans Bergh,0,1660,3,"26,2","114,79",125'
4453,2019-05-01,BERGSÅKER,3,GRANETTA,s,6,Jimmy Jonsson,6,"5,51","1,82 - 3,02",4,VOLTSTART,2140M,2140,"1.24,7",25 752,180928,Bergsåker,Jimmy Jonsson,4,2160,3,"25,6g","4,55",100',180916,Östersund,Jimmy Jonsson,d,2140,9,uag,"9,11",100',180906,Gävle,Jimmy Jonsson,0,3140,1,"26,3g","2,42",80',180825,Bergsåker,Jimmy Jonsson,5,2640,12,"23,2ag","20,37",250',180816,Bergsåker,Jimmy Jonsson,1,2640,2,"23,5","6,47",50'
4454,2019-05-01,BERGSÅKER,3,KARLÄNGS LINDA,s,10,Kjell Svanstedt,3,"107,48","5,90 - 11,40",5,VOLTSTART,2140M,2140,"1.25,2",8 083,190408,Gävle,Kjell Svanstedt,0,1640,2,"25,6a","21,84",30',190320,Bergsåker,Kjell Svanstedt,5,2140,1,"26,1a","28,29",70',181228,Bergsåker,Oskar Florhed,2,2180,6,"25,9","15,39",50',181129,Bergsåker,Kjell Svanstedt,0,2140,7,"29,8ag","47,67",30',181109,Umåker,Kjell Svanstedt,0,2160,2,"27,6g","18,13",100'
4455,2019-05-01,BERGSÅKER,3,JÄRVSÖODIN,h,6,Ulf Ohlsson,2,"8,21","1,79 - 2,97",6,VOLTSTART,2140M,2160,"1.24,5",21 835,190418,Gävle,Ulf Ohlsson,6,2660,3,"26,0","5,53",100',190331,Boden,Ulf Ohlsson,5,2640,7,"27,7g","3,32",100',190209,Solvalla,Ulf Ohlsson,6,2660,3,"27,4","2,47",200',181208,Bergsåker,Ulf Ohlsson,2,2140,2,"28,3","7,15",200',181108,Bollnäs,Ulf Ohlsson,2,2160,3,"25,0","3,46",50'
4456,2019-05-01,BERGSÅKER,3,LILL MARIA,s,10,Hans Brunlöf,4,"151,71","14,58 - 29,02",7,VOLTSTART,2140M,2140,"1.25,3",5 931,190418,Gävle,Hans Brunlöf,5,2640,7,"26,5","164,35",100',190403,Bergsåker,Hans Brunlöf,0,2180,3,"27,5","113,82",70',190309,Färjestad,Hans Brunlöf,d,2140,2,10g,"82,19",125',190228,Bollnäs,Hans Brunlöf,4,2140,6,"27,1","70,49",50',181207,Romme,Hans Brunlöf,5,2160,9,"28,2","43,98",30'
4457,2019-05-01,BERGSÅKER,3,MOESES,v,9,Mats E Djuse,1,"71,26","7,22 - 14,10",0,VOLTSTART,2140M,2160,"1.24,6",8 422,190418,Gävle,Mats E Djuse,7,2660,6,"26,1","38,90",100',190411,Bergsåker,Susanne H Osterling,6,2180,3,"28,2","32,98",30',190331,Boden,Mats E Djuse,0,2640,2,"27,8","24,92",100',190317,Romme,Sofia Adolfsson,0,2180,3,"30,5","5,23",30',190301,Östersund,Mats E Djuse,2,1660,2,"23,5","24,72",50'
4458,2019-05-01,BERGSÅKER,3,FYLKING,h,9,Ove A Lindqvist,3,"67,64","6,07 - 11,74",0,VOLTSTART,2140M,2160,"1.24,8",7 425,190421,Leangen,Mats E Djuse,3,2140,,"25,7","16,00",,190327,Östersund,Jomar Blekkan,7,2160,8,"31,9","14,33",25',181206,Östersund,Ove A Lindqvist,2,2160,1,"26,0","13,62",25',181103,Östersund,Lars-Åke Svärdfeldt,7,3180,1,"29,9","35,56",25',181005,Östersund,Ove A Lindqvist,0,2660,1,ug,"33,21",50'
4459,2019-05-01,BERGSÅKER,3,VERTIGO KNEKTEN,v,7,Per Linderoth,6,"97,73","8,56 - 16,85",0,VOLTSTART,2140M,2160,"1.24,9",9 397,190418,Gävle,Per Linderoth,0,2640,4,"26,7","25,46",100',190411,Bergsåker,Michelle Larsson,0,2160,4,"32,2","13,95",30',190320,Bergsåker,Per Linderoth,3,2140,5,"25,7a","17,29",70',190309,Färjestad,Ulf Ohlsson,6,2160,2,"27,1","13,20",125',190301,Östersund,Per Linderoth,3,1640,7,"24,7","21,49",50'
4460,2019-05-01,BERGSÅKER,3,GULI TOR,h,7,Rikard N Skoglund,9,"8,40","1,70 - 2,73",0,VOLTSTART,2140M,2160,"1.25,0",19 118,190418,Gävle,Rikard N Skoglund,0,2660,4,"26,1","2,43",100',190408,Gävle,Rikard N Skoglund,1,1640,5,"24,3a","3,32",30',190221,Umåker,Rikard N Skoglund,1,2160,3,"27,8","2,51",50',190209,Solvalla,Örjan Kihlström,3,2660,6,"26,6","7,16",200',190129,Bergsåker,Rikard N Skoglund,1,2160,3,"26,9","3,81",30'
4461,2019-05-01,BERGSÅKER,3,BONALDO,v,6,John Östman,8,"186,50","12,10 - 24,03",0,VOLTSTART,2140M,2160,"1.26,0g",8 880,190301,Östersund,John Östman,d,1640,5,ug,"21,48",50',190209,Solvalla,Christoffer Eriksson,0,2640,4,u,"37,09",200',190129,Bergsåker,John Östman,2,2160,6,"26,9","12,87",30',190116,Bergsåker,John Östman,4,2640,12,"28,2a","29,45",70',190105,Bergsåker,Örjan Kihlström,d,1640,4,13g,"16,14",125'
4462,2019-05-01,BERGSÅKER,3,SIPPSON,v,7,Kaj Widell,4,"65,98","9,68 - 19,14",0,VOLTSTART,2140M,2160,"1.26,8",11 169,190408,Gävle,Kenth Åkerlund,6,1640,8,"25,5a","23,67",30',190329,Romme,Ulf Eriksson,0,2160,5,"26,9","25,05",50',190209,Solvalla,Björn Goop,0,2660,7,"29,2","10,85",200',181208,Bergsåker,Kenth Åkerlund,7,2140,5,"30,3","15,87",200',181129,Bergsåker,Ulf Eriksson,1,2140,5,"26,0a","1,62",30'
4463,2019-05-01,BERGSÅKER,3,SORT GULL,v,8,Örjan Kihlström,5,"69,56","5,51 - 10,60",d,VOLTSTART,2140M,2160,14g,8 751,190420,Dannero,Amanda Hedlund,0,2660,2,"27,2","43,52",20',190411,Bergsåker,Amanda Hedlund,d,2160,6,ug,"19,61",30',181129,Bergsåker,Stefan Edin,0,2140,12,"28,6a","52,94",30',181108,Bollnäs,Amanda Hedlund,1,2180,3,"28,4","4,43",25',180916,Östersund,Stefan Edin,3,2180,4,"26,1","11,79",30'
4464,2019-05-01,BERGSÅKER,4,QVIDJA'S AAPO,v,3,Jorma Kontio,2,"2,05","1,41",1,AUTOSTART,2140M,2140,"1.15,5",15 233,190411,Örebro,Pekka Korpi,4,2100,7,"14,5a","51,69",110',190402,Eskilstuna,Janne Korpi,7,2140,1,"17,1a","11,41",50',190320,Solvalla,Pekka Korpi,3,2140,7,"16,0a","9,77",70',181124,Åbo,Pekka Korpi,4,2100,,"17,9ag","22,30",,181020,Lahti,Kari Venäläinen,10,2140,,"17,6a","42,50",
4465,2019-05-01,BERGSÅKER,4,WILD N.CRAZY W.F.,v,3,Ove A Lindqvist,11,"33,29","4,37",2,AUTOSTART,2140M,2140,"1.15,6",18 400,190422,Halmstad,Robert Bergh,7,2140,9,"15,6ag","38,71",50',190410,Åby,Robert Bergh,4,2140,4,"16,8","17,65",60',190325,Färjestad,Rikard N Skoglund,1,2140,5,"18,0","5,23",50',190310,Kalmar,Robert Bergh,4,2140,2,"17,6","4,79",50',190307,Åby,Robert Bergh,5,2140,8,"18,4","11,42",60'
4466,2019-05-01,BERGSÅKER,4,CLASSICS NEVER DIE,v,3,Lars-Göran Söderberg,4,"28,14","3,20",3,AUTOSTART,2140M,2140,"1.15,7",13 857,190412,Umåker,John Östman,5,2140,4,"15,8a","11,74",100',190329,Umåker,Lars-Göran Söderberg,2,2160,4,"17,2","6,52",50',190320,Bergsåker,John Östman,2,2140,6,"16,8","8,89",60',190301,Östersund,John Östman,3,2140,5,"18,3","7,17",50',190213,Bergsåker,Lars-Göran Söderberg,d,2140,3,7g,"6,07",60'
4467,2019-05-01,BERGSÅKER,4,MEVES VACANCES,v,3,Anders Eriksson,7,"83,28","5,78 - 13,80",4,AUTOSTART,2140M,2140,"1.15,7g",21 250,190409,Solvalla,Anders Eriksson,5,2140,2,"16,8ag","16,46",70',190320,Solvalla,Anders Eriksson,5,2140,6,"16,4a","6,42",70',190306,Solvalla,Anders Eriksson,2,2140,1,"17,0","3,89",70',190213,Bergsåker,Peter Eriksson,2,2140,10,"18,6","54,50",60',181213,Bollnäs,Fredrik Eriksson,k,2140,4,"22,1",gdk,
4468,2019-05-01,BERGSÅKER,4,GRANIT DE LA ROQUE,h,3,Kevin Oscarsson,5,"3,19","1,29 - 2,06",5,AUTOSTART,2140M,2140,"1.15,7",29 700,190418,Gävle,Kevin Oscarsson,4,2140,7,"14,2a","19,36",100',190409,Solvalla,Kevin Oscarsson,1,2140,5,"16,0a","7,42",70',190328,Gävle,Jim Oscarsson,2,2160,2,"16,6","29,56",60',190316,Mantorp,Kevin Oscarsson,4,2140,9,"17,1a","23,53",50',190226,Solvalla,Kevin Oscarsson,3,2140,5,"18,2g","6,73",70'
4469,2019-05-01,BERGSÅKER,4,SHERLOCK,v,3,Daniel Wäjersten,3,"43,46","3,07 - 6,83",6,AUTOSTART,2140M,2140,"1.15,8",21 625,190418,Gävle,Jorma Kontio,7,2140,6,"14,6a","52,18",100',190403,Bergsåker,Daniel Wäjersten,6,2140,2,"18,6ag","27,29",70',190209,Solvalla,Erik Adielsson,7,2140,5,"20,5ag","2,87",70',190115,Solvalla,Erik Adielsson,1,2140,9,"17,7","16,32",70',180921,Bergsåker,Lars Nylander,k,2140,1,"23,0",gdk,
4470,2019-05-01,BERGSÅKER,4,BOSTON FLIP,v,3,Stefan Johansson,1,"90,27","6,51 - 15,62",7,AUTOSTART,2140M,2140,"1.15,9",22 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4471,2019-05-01,BERGSÅKER,4,BOXER SHRIMP,s,3,Robert Bergh,9,"6,03","1,38 - 2,54",0,AUTOSTART,2140M,2140,"1.16,3",20 166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4472,2019-05-01,BERGSÅKER,4,CHIC SUMMER,s,3,Martin P Djuse,6,"52,06","3,46 - 7,85",0,AUTOSTART,2140M,2140,"1.16,6",9 585,190421,Romme,Ulf Eriksson,6,2160,1,"19,2","8,97",50',190411,Bergsåker,Martin P Djuse,4,2160,4,"17,0","16,79",60',181208,Bergsåker,Martin P Djuse,5,2140,6,"23,6","4,66",30',181114,Bergsåker,Martin P Djuse,4,2140,5,"18,2a","18,66",40',180925,Solvalla,Martin P Djuse,5,1640,3,"16,8a","19,06",220'
4473,2019-05-01,BERGSÅKER,4,QWARTZ,h,3,Jörgen Westholm,8,"13,33","1,87 - 3,76",0,AUTOSTART,2140M,2140,"1.17,6g",22 583,190330,Solvalla,Oskar J Andersson,0,2140,7,"16,6a","73,71",300',190209,Solvalla,Oskar J Andersson,2,2140,3,"18,3a","4,99",70',190129,Solvalla,Oskar J Andersson,1,2140,8,"19,6","3,92",70',190115,Solvalla,Oskar J Andersson,4,2140,10,"18,2","2,51",70',181129,Gävle,Oskar J Andersson,2,1640,1,"18,1","4,78",25'
4474,2019-05-01,BERGSÅKER,4,MAIKEN TOOMA,s,3,Jevgeni Ivanov,10,"170,58","10,41 - 25,39",0,AUTOSTART,2140M,2140,"1.20,1g",7 542,190403,Bergsåker,Jevgeni Ivanov,4,2140,3,"17,5a","50,40",70',190327,Solvalla,Torbjörn Jansson,4,2140,3,"17,5a","14,73",100',190319,Solvalla,Mika Forss,6,2140,7,"15,9a","99,62",70',190313,Solvalla,Jevgeni Ivanov,5,2140,1,"20,3","49,78",100',190226,Solvalla,Oskar J Andersson,4,2140,3,"17,5a","71,23",70'
4475,2019-05-01,BERGSÅKER,5,GLOBAL U.S.A.,s,5,Daniel Wäjersten,13,"2,68","1,48",1,AUTOSTART,2140M,2140,"1.13,4",10 376,190411,Bergsåker,Daniel Wäjersten,1,2640,4,"15,8ag","1,55",30',190328,Gävle,Lukas Svedin,1,2140,7,"15,9a","2,61",30',190315,Gävle,Daniel Wäjersten,2,1640,2,"15,1a","2,60",30',190227,Bergsåker,Daniel Wäjersten,2,2140,13,"16,1a","3,93",30',181121,Bjerke,Kristian Lindberg,3,2100,,"16,8a","11,80",
4476,2019-05-01,BERGSÅKER,5,MISS SILVER,s,4,Jörgen Westholm,2,"7,64","1,92",2,AUTOSTART,2140M,2140,"1.13,5",18 300,190418,Gävle,Jörgen Westholm,4,2140,1,"14,3a","22,39",125',190315,Gävle,Jörgen Westholm,d,2140,6,13g,"3,26",50',190222,Romme,Jörgen Westholm,1,2640,7,"18,2a","1,64",30',190213,Solvalla,Jörgen Westholm,2,2140,4,"16,2a","3,80",40',190203,Eskilstuna,Jörgen Westholm,1,2140,2,"17,6","6,54",25'
4477,2019-05-01,BERGSÅKER,5,DIXIE BRICK,s,4,Jorma Kontio,4,"5,29","1,87",3,AUTOSTART,2140M,2140,"1.13,6",33 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4478,2019-05-01,BERGSÅKER,5,KATINKA,s,5,Ove A Lindqvist,14,"105,26","7,70 - 14,32",4,AUTOSTART,2140M,2140,"1.13,7",9 133,190105,Bergsåker,Örjan Kihlström,2,2140,1,"15,8","14,63",125',181228,Bergsåker,Mats E Djuse,5,1640,4,"15,5a","11,78",50',181206,Östersund,Ove A Lindqvist,3,1660,8,"16,2","13,41",50',181122,Bergsåker,Ove A Lindqvist,0,2640,10,"18,0a","23,21",30',181112,Östersund,Kenth Åkerlund,4,1640,2,"14,6a","6,53",25'
4479,2019-05-01,BERGSÅKER,5,MORRAN,s,4,Ulf Eriksson,1,"54,25","5,59 - 10,24",5,AUTOSTART,2140M,2140,"1.13,9",8 750,190408,Gävle,Andreas Lövdal,1,2140,6,"16,6","2,10",25',190327,Solvalla,Jörgen Westholm,2,2140,9,"16,1","30,11",40',190305,Solvalla,Jörgen Westholm,4,2140,1,"19,6g","7,59",40',190213,Solvalla,Jörgen Westholm,3,2140,4,"19,2","8,13",30',181204,Solvalla,Torbjörn Jansson,0,2140,1,"19,8a","23,27",70'
4480,2019-05-01,BERGSÅKER,5,FAST AND QUICK,s,4,Örjan Kihlström,5,"4,28","1,53 - 2,18",6,AUTOSTART,2140M,2140,"1.14,0",17 666,190403,Solvalla,Carl Johan Jepson,1,1640,6,"13,5a","3,19",40',190130,Solvalla,Örjan Kihlström,0,1640,7,"16,0a","9,00",40',181218,Solvalla,Örjan Kihlström,8,2140,11,"17,4a","3,94",70',181107,Solvalla,Örjan Kihlström,7,2140,7,"17,1ag","1,96",70',181017,Solvalla,Örjan Kihlström,1,2140,8,"16,3","3,27",40'
4481,2019-05-01,BERGSÅKER,5,WHITSUN MADONNA,s,4,Emilia Leo,9,"24,05","3,47 - 6,12",7,AUTOSTART,2140M,2140,"1.14,1",13 400,190404,Östersund,Lars-Åke Svärdfeldt,1,2140,10,"15,8a","8,00",25',190327,Östersund,Lars-Åke Svärdfeldt,1,2160,4,"19,5","19,07",25',190301,Östersund,Lars-Åke Svärdfeldt,7,2140,3,"17,9g","33,88",30',181122,Bergsåker,Lars-Åke Svärdfeldt,8,2160,3,"18,2g","24,66",60',181103,Östersund,Lars-Åke Svärdfeldt,3,2140,5,"17,7","22,96",50'
4482,2019-05-01,BERGSÅKER,5,CRAZYMONSTERHEART,s,4,Kevin Oscarsson,8,"25,54","3,34 - 5,86",0,AUTOSTART,2140M,2140,"1.14,3",18 312,190418,Gävle,Kevin Oscarsson,3,2140,5,"14,2a","73,42",125',181226,Solvalla,Kevin Oscarsson,4,2140,2,"16,4a","5,39",70',181211,Solvalla,Kevin Oscarsson,3,2140,9,"17,1a","5,04",70',181128,Solvalla,Kevin Oscarsson,6,2140,6,"16,4a","14,64",70',181110,Eskilstuna,Kevin Oscarsson,2,2140,7,"17,2","2,06",60'
4483,2019-05-01,BERGSÅKER,5,FIONA MEARAS,s,4,Rikard N Skoglund,10,"42,83","4,99 - 9,07",0,AUTOSTART,2140M,2140,"1.14,6",20 083,190127,Bollnäs,Rikard N Skoglund,2,2140,4,"17,8","7,52",100',190120,Bergsåker,Rikard N Skoglund,1,2140,6,"18,1","1,79",30',190109,Bergsåker,Rikard N Skoglund,3,2140,11,"17,7","3,92",30',181219,Bergsåker,Rikard N Skoglund,1,2140,2,"17,4","5,77",30',180921,Bergsåker,Rikard N Skoglund,d,2140,6,2g,"10,24",60'
4484,2019-05-01,BERGSÅKER,5,ÄVJA PALEMA,s,5,Magnus A Djuse,3,"87,63","8,25 - 15,40",0,AUTOSTART,2140M,2140,"1.14,7",2 900,190422,Hagmyren,Magnus A Djuse,2,2140,1,"15,6","10,71",20',190413,Umåker,Magnus A Djuse,0,2140,6,"16,0","58,20",100',190405,Bollnäs,Magnus A Djuse,5,2140,1,"21,8","6,44",30',190326,Bergsåker,Robert Skoglund,0,2660,8,ug,"13,64",30',190322,Bollnäs,Magnus A Djuse,1,2140,11,"17,1a","4,27",10'
4485,2019-05-01,BERGSÅKER,5,ELSAONVACATION,s,4,Gunnel Fredriksson,7,"70,27","10,25 - 19,29",0,AUTOSTART,2140M,2140,"1.14,7",12 210,190418,Boden,Gunnel Fredriksson,d,2140,2,uag,"3,49",25',190331,Boden,Gunnel Fredriksson,2,2140,1,"15,9","33,72",100',190223,Bergsåker,Gunnel Fredriksson,0,2140,6,"17,2g","40,06",100',190215,Boden,Hanna Olofsson,7,2140,4,"20,3g","2,66",25',190111,Boden,Gunnel Fredriksson,1,2140,1,"17,4","22,49",25'
4486,2019-05-01,BERGSÅKER,5,MAY LADY LEAR,s,4,Mats E Djuse,11,"119,79","10,33 - 19,43",d,AUTOSTART,2140M,2140,9g,7 075,190418,Gävle,Mats E Djuse,d,2140,9,12ag,"26,91",125',190411,Bergsåker,Mats E Djuse,4,2640,9,"16,9a","17,96",30',190306,Bergsåker,Mats E Djuse,3,2140,6,"15,3a","5,79",30',190301,Östersund,Mats E Djuse,3,2140,4,"15,7a","16,47",125',190223,Bergsåker,Mats E Djuse,5,2140,4,"16,7","62,55",100'
4487,2019-05-01,BERGSÅKER,5,SYMPHONIE ONE,s,5,Tomas Pettersson,15,"71,73","7,27 - 13,48",d,AUTOSTART,2140M,2140,10g,7 103,190418,Gävle,Tomas Pettersson,6,2140,13,"14,7a","42,03",125',190409,Rättvik,Tomas Pettersson,1,2140,6,"15,5a","3,63",22',190321,Gävle,Tomas Pettersson,1,2160,2,"16,7","4,35",25',190227,Bergsåker,Tomas Pettersson,3,2640,2,"18,2a","19,76",30',190216,Romme,Joakim Elfving,0,2160,8,"18,1g","10,35",30'
4488,2019-05-01,BERGSÅKER,5,CHARISME DU NORD,s,7,Sandra Nordemo,6,"255,58","25,01 - 47,43",d,AUTOSTART,2140M,2140,14g,3 132,190408,Eskilstuna,Sandra Nordemo,7,2140,1,"16,4a","60,77",35',190327,Solvalla,Sandra Nordemo,4,2640,7,"16,5a","118,22",40',180428,Mariehamn,Lukas Svedin,8,2640,,"24,1a","13,70",,180404,Solvalla,Sandra Nordemo,2,2140,7,"16,0a","36,90",40',180214,Solvalla,Alf Nordemo,5,1640,7,"15,0a","83,24",30'
4489,2019-05-01,BERGSÅKER,5,REALITY CASH,s,4,Per Linderoth,12,"14,84","3,16 - 5,51",d,AUTOSTART,2140M,2140,15g,13 153,190420,Dannero,Per Linderoth,0,2160,1,"22,5g","5,29",20',181103,Östersund,Per Linderoth,2,2160,3,"16,9","8,08",50',181019,Solvalla,Per Linderoth,4,2140,5,"15,3a","10,50",70',181004,Bergsåker,Per Linderoth,5,2140,3,"14,4a","8,88",60',180918,Solvalla,Per Linderoth,0,2140,9,"13,8a","155,88",150'
4490,2019-05-01,BERGSÅKER,6,MOSES,h,4,Örjan Kihlström,1,"4,56","1,44",1,AUTOSTART,2140M,2140,"1.12,5",24 045,190421,Romme,Örjan Kihlström,3,2140,3,"14,2a","8,37",125',190408,Eskilstuna,Daniel Redén,0,2140,1,"21,1ag","3,61",30',181205,Solvalla,Örjan Kihlström,4,2640,4,"16,5a","2,56",125',181107,Solvalla,Örjan Kihlström,1,2140,11,"14,4a","3,16",70',181029,Eskilstuna,Örjan Kihlström,6,1640,4,"12,9a","1,76",50'
4491,2019-05-01,BERGSÅKER,6,RUN A MILE,s,4,Jörgen Westholm,8,"23,77","2,11",2,AUTOSTART,2140M,2140,"1.13,0",19 515,190421,Romme,Jörgen Westholm,5,2140,2,"14,3ag","9,03",125',190411,Örebro,Oskar J Andersson,3,2100,2,"14,8a","19,37",110',190309,Färjestad,Jörgen Westholm,2,2140,3,"16,1g","36,30",125',190210,Romme,Jörgen Westholm,2,2140,2,"17,1a","2,18",50',181207,Romme,Oskar J Andersson,7,2160,5,"17,9","3,23",30'
4492,2019-05-01,BERGSÅKER,6,HANKYPANKY RUBYRED,s,4,Jorma Kontio,3,"1,52","1,18",3,AUTOSTART,2140M,2140,"1.13,3",49 000,190418,Gävle,Jorma Kontio,1,2140,7,"13,3a","1,47",125',190226,Solvalla,Jorma Kontio,1,2140,3,"15,1a","1,29",60',190130,Solvalla,Jorma Kontio,1,1640,3,"15,4ag","2,10",40',190109,Solvalla,Jorma Kontio,1,2140,10,"16,7","2,24",40',180629,Bergsåker,Robert Bergh,5,2140,8,"17,5","2,94",60'
4493,2019-05-01,BERGSÅKER,6,LET IT HAPPEN W.W.,s,4,Leif Eriksson,6,"64,98","5,23 - 13,44",4,AUTOSTART,2140M,2140,"1.13,6",13 190,190413,Umåker,Leif Eriksson,4,2160,1,"14,9","13,92",100',190331,Boden,Leif Eriksson,7,2160,6,"15,9g","26,82",100',190322,Boden,Krister Söderholm,5,2140,13,"16,6a","10,06",30',190223,Bergsåker,Jens Eriksson,0,1640,2,"13,8ag","24,47",125',190213,Bergsåker,Leif Eriksson,1,2140,7,"15,5a","28,81",70'
4494,2019-05-01,BERGSÅKER,6,TALE OF JACKS,h,4,Kaj Widell,5,"14,79","1,83 - 3,92",5,AUTOSTART,2140M,2140,"1.14,3g",11 090,190419,Eskilstuna,Kaj Widell,4,1640,4,"11,4a","6,35",60',190315,Solvalla,Ulf Eriksson,3,2160,4,"17,1","2,83",40',190224,Gävle,Kaj Widell,1,2140,6,"15,0a","2,74",35',190213,Bergsåker,Kaj Widell,d,2140,6,tr1a,"6,59",70',190127,Bollnäs,Kaj Widell,5,2160,1,"17,4","10,05",25'
4495,2019-05-01,BERGSÅKER,6,LUPIN HÅLERYD,s,4,Robert Dunder,9,"11,33","1,66 - 3,45",6,AUTOSTART,2140M,2140,"1.14,5",36 583,190413,Umåker,Robert Dunder,1,2140,8,"14,8","2,60",100',190322,Boden,Robert Dunder,1,2140,5,"16,6","1,24",30',190213,Bergsåker,Robert Dunder,3,2160,3,"17,2","1,45",30',190208,Umåker,Robert Dunder,1,2160,6,"17,5","1,50",25',190122,Umåker,Robert Dunder,1,2140,2,"17,9","1,41",25'
4496,2019-05-01,BERGSÅKER,6,TIME FOR MONEY,v,4,Ole Johan Östre,10,"83,06","4,22 - 10,61",7,AUTOSTART,2140M,2140,"1.14,6",15 237,190305,Solvalla,Erik Adielsson,4,2140,1,"18,4ag","8,95",100',(190216),Jarlsberg,Erlend Rennesvik,2,3120,,"18,4","11,60",,190128,Klosterskogen,Ole Johan Östre,6,1700,,"16,4ag","2,80",,190114,Färjestad,Ole Johan Östre,1,2140,11,"15,9a","4,15",25',190102,Bjerke,Ole Johan Östre,5,2100,,"15,9a","10,00",
4497,2019-05-01,BERGSÅKER,6,GLOBAL WELL BRED,v,4,Krister Söderholm,11,"126,22","5,64 - 14,55",0,AUTOSTART,2140M,2140,"1.14,7",11 227,190329,Umåker,Krister Söderholm,0,1660,2,"18,3g","3,12",25',190320,Bergsåker,Sandra V Eriksson,0,2140,12,"18,9ag","8,70",30',190221,Umåker,Krister Söderholm,1,2140,4,"16,4a","1,89",30',190213,Bergsåker,Magnus A Djuse,4,2140,5,"15,7a","4,10",70',190208,Umåker,Krister Söderholm,1,2140,5,"16,6","2,49",25'
4498,2019-05-01,BERGSÅKER,6,AMOUR AMOUR,h,4,Ulf Ohlsson,2,"51,69","3,31 - 8,07",d,AUTOSTART,2140M,2140,ug,29 500,190331,Boden,Ulf Ohlsson,3,2160,3,"16,5","2,70",40',190127,Bollnäs,Daniel Wäjersten,7,2640,3,"17,3a","4,33",100',181219,Bergsåker,Daniel Wäjersten,4,2140,5,"14,8a","8,41",150',181124,Umåker,Daniel Wäjersten,1,2160,1,"16,1","1,51",50',181114,Bergsåker,Ulf Eriksson,1,2660,1,"15,9","6,44",60'
