,datum,bana,avd,häst,kön,ålder,kusk,spår,vodds,podds,plac,start,lopp_dist,dist,tid,kr,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_kmtid,h1_odds,h1_pris,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_kmtid,h2_odds,h2_pris,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_kmtid,h3_odds,h3_pris,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_kmtid,h4_odds,h4_pris,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_kmtid,h5_odds,h5_pris
3481,2018-03-17,MOMARKEN,1,QUICK FIX,v,9,Lutfi Kolgjini,6,"6,04","1,38",3,AUTOSTART,1640M,1640,"1.12,1",67 372,180303,Halmstad,Christoffer Eriksson,2,2140,5,"12,9a","9,35",200',171217,Vincennes,Dominik Locqueneux,0,2850,,it,"72,00",,171207,Vincennes,Dominik Locqueneux,6,2100,,"11,8a","16,00",,171120,Vincennes,Dominik Locqueneux,2,2700,,"13,9","39,00",,171112,Wolvega,Dominik Locqueneux,d,2100,,-a,"66,10",
3482,2018-03-17,MOMARKEN,1,RAFOLO,v,10,Eirik Høitomt,9,"46,20","3,37 - 7,89",4,AUTOSTART,1640M,1640,"1.12,4",22 978,(180303),Drammen,Eirik Høitomt,4,2100,10,"14,6a","9,40",71',(180210),Forus,Eirik Høitomt,5,2060,2,"15,4","2,00",61',180124,Bjerke,Eirik Høitomt,1,1609,4,"13,8a","2,30",31',(180113),Jarlsberg,Eirik Høitomt,1,2100,10,"13,0a","14,60",71',171227,Bjerke,Eirik Høitomt,4,2100,2,"14,6a","16,10",109'
3483,2018-03-17,MOMARKEN,1,THAI BROADWAY,h,9,Gunnar Austevoll,5,"13,52","2,39 - 5,39",5,AUTOSTART,1640M,1640,"1.12,6",66 484,180217,Axevalla,Kaj Widell,5,1640,4,"13,4a","13,90",200',180127,Kalmar,Kaj Widell,6,1640,4,"13,0a","15,53",200',171218,Färjestad,Kaj Widell,2,2140,6,"14,4a","1,42",35',170611,Bjerke,Björn Goop,2,1609,1,"11,9a","4,30",326',170611,Bjerke,Björn Goop,1,1609,5,"11,8a","3,20",109'
3484,2018-03-17,MOMARKEN,1,HARRY HAYTHROW,v,12,Johan Untersteiner,8,"20,25","2,17 - 4,79",0,AUTOSTART,1640M,1640,"1.12,6",35 536,180303,Halmstad,Peter Untersteiner,5,2140,3,"13,5a","13,40",200',171230,Halmstad,Johan Untersteiner,7,1640,3,"12,7a","32,82",200',171202,Jägersro,Peter Untersteiner,0,2140,10,"14,4a","24,00",150',171124,Kalmar,Christoffer Eriksson,2,1640,4,"12,1a","2,79",35',171114,Jägersro,Peter Untersteiner,3,2140,5,"13,6a","9,01",35'
3485,2018-03-17,MOMARKEN,1,PEBBE SIMONI,v,11,Erlend Rennesvik,4,"28,96","2,13 - 4,67",0,AUTOSTART,1640M,1640,"1.12,6",16 117,(180303),Drammen,Erlend Rennesvik,2,2100,5,"14,4a","5,50",71',(180214),Bjerke,Erlend Rennesvik,2,1609,10,"13,0a","4,20",31',(180207),Bjerke,Erlend Rennesvik,1,2160,7,"14,8","1,80",31',(180113),Jarlsberg,Erlend Rennesvik,0,2100,4,"13,4a","2,70",71',171227,Bjerke,Erlend Rennesvik,3,2100,6,"14,5a","4,30",109'
3486,2018-03-17,MOMARKEN,1,PINGUS VANG,v,11,Åsbjørn Tengsareid,3,"32,78","2,77 - 6,35",0,AUTOSTART,1640M,1640,"1.12,7",63 158,180203,Åby,Magnus Teien Gundersen,7,2140,6,"14,4a","11,28",200',(180113),Jarlsberg,Åsbjørn Tengsareid,3,2100,12,"13,0a","9,30",71',171227,Bjerke,Åsbjørn Tengsareid,1,2100,3,"14,5a","3,70",109',(171216),Bjerke,Åsbjørn Tengsareid,1,2100,11,"13,8a","15,60",102',(171125),Jarlsberg,Åsbjørn Tengsareid,6,2100,11,"15,0a","6,00",71'
3487,2018-03-17,MOMARKEN,1,ROCKY WINNER,h,10,Peter Ingves,7,"8,70","1,57 - 3,15",0,AUTOSTART,1640M,1640,"1.13,0",64 488,180303,Halmstad,Peter Ingves,1,2140,7,"12,9a","17,94",200',171226,Solvalla,Jorma Kontio,0,2140,5,"16,7a","28,31",250',171216,Gävle,Oskar J Andersson,0,2640,5,"14,4a","17,94",150',171202,Jägersro,Erik Adielsson,5,2140,8,"13,0a","45,06",150',171118,Bjerke,Frode Fladen,4,2100,3,"13,3a","40,00",163'
3488,2018-03-17,MOMARKEN,2,FAROUK B.R.,h,5,Björn Goop,4,"2,21","1,54",1,AUTOSTART,2140M,2140,"1.14,7",33 821,180224,Solvalla,Sandra Eriksson,1,2640,3,"14,9a","4,06",200',180123,Solvalla,Björn Goop,2,1640,12,"13,0a","3,74",40',171118,Bjerke,Björn Goop,0,3120,7,"17,5g","3,70",109',170911,Färjestad,Björn Goop,1,2140,7,"14,9","1,41",30',170830,Bjerke,Björn Goop,4,2600,,"14,5a","10,50",
3489,2018-03-17,MOMARKEN,2,CLINT CLASSIC,v,6,Kristian Malmin,1,"22,51","3,69",2,AUTOSTART,2140M,2140,"1.14,7",11 762,(180303),Drammen,Kristian Malmin,3,2100,2,"14,5a","19,30",71',(180221),Bjerke,Lars Anvar Kolle,1,2160,5,"14,8","18,00",31',(180214),Bjerke,Lars Anvar Kolle,3,2100,4,"15,1a","15,50",24',(171216),Bjerke,Kristian Malmin,0,2100,4,"15,2a","5,10",112',171206,Bjerke,Kristian Malmin,2,1609,3,"13,0a","3,80",31'
3490,2018-03-17,MOMARKEN,2,KICKING CLASSIC,h,6,Vidar Hop,9,"77,77","10,21",3,AUTOSTART,2140M,2140,"1.14,8",8 530,(180221),Bjerke,Kristian Malmin,5,2160,2,"15,0","10,20",31',(180214),Bjerke,Kristian Malmin,4,2100,9,"15,2a","3,40",24',(180131),Bjerke,Kristian Malmin,2,2100,6,"15,3a","12,00",31',180124,Bjerke,Kristian Malmin,3,2100,4,"17,1a","2,70",31',171223,Drammen,Kristian Malmin,1,2100,4,"15,9","6,30",61'
3491,2018-03-17,MOMARKEN,2,ALLAWAY G.T.,v,5,Erlend Rennesvik,2,"33,34","3,11 - 7,22",4,AUTOSTART,2140M,2140,"1.14,9",12 079,180302,Jarlsberg,Anders Lundstrøm Wolden,1,2100,9,"15,4a","2,30",18',(180221),Bjerke,Erlend Rennesvik,0,2160,1,"24,1g","7,70",31',(180214),Bjerke,Anders Lundstrøm Wolden,1,2100,3,"15,0a","10,10",24',(180203),Biri,Anders Lundstrøm Wolden,1,1609,3,"14,7a","3,60",51',(180120),Bjerke,Anders Lundstrøm Wolden,2,2100,6,"15,4a","14,00",51'
3492,2018-03-17,MOMARKEN,2,KICK OFF CLASSIC,h,5,Dag-Sveinung Dalen,6,"89,17","7,39 - 18,37",5,AUTOSTART,2140M,2140,"1.14,9",21 630,(180224),Bjerke,Kristian Malmin,4,2640,3,"16,6","2,50",71',(180210),Forus,Kristian Malmin,1,2040,1,"15,4a","3,00",51',180124,Bjerke,Gunnar Austevoll,5,2100,1,"17,4a","4,30",31',180117,Bjerke,Kristian Malmin,2,1609,9,"14,7a","12,40",31',171227,Bjerke,Kristian Malmin,0,2600,10,"18,5a","7,70",65'
3493,2018-03-17,MOMARKEN,2,GUTE BAND,v,6,Johan Untersteiner,5,"7,14","1,33 - 2,46",6,AUTOSTART,2140M,2140,"1.15,1",15 215,180310,Eskilstuna,Johan Untersteiner,3,2140,10,"14,0a","4,31",125',180228,Åby,Johan Untersteiner,1,2140,4,"14,9a","1,68",70',180221,Jägersro,Johan Untersteiner,2,3140,3,"16,1g","3,44",70',180214,Åby,André Eklundh,1,2140,11,"15,4a","7,72",70',180202,Mantorp,Stefan Persson,6,2140,14,"16,5a","3,92",35'
3494,2018-03-17,MOMARKEN,2,RAINBOW BONANZA,v,6,Gunnar Austevoll,3,"54,85","4,30 - 10,38",7,AUTOSTART,2140M,2140,"1.15,1",11 701,(180228),Bjerke,Kristine Kvasnes,2,2100,3,"15,3a","1,30",31',180216,Biri,Gunnar Austevoll,1,2100,4,"16,3a","1,50",16',(180120),Bjerke,Gunnar Austevoll,1,2100,1,"15,3a","3,20",51',180112,Biri,Gunnar Austevoll,1,2100,4,"15,5a","1,70",16',(171216),Bjerke,Gunnar Austevoll,2,2100,1,"14,6a","4,40",112'
3495,2018-03-17,MOMARKEN,2,CODE BON,h,6,Magnus Teien Gundersen,12,"2,77","1,20 - 1,75",0,AUTOSTART,2140M,2140,"1.15,2",26 172,(180217),Jarlsberg,Magnus Teien Gundersen,1,2100,2,"15,4a","1,20",61',(180131),Bjerke,Magnus Teien Gundersen,1,2100,8,"15,0a","1,10",31',180103,Bjerke,Erlend Rennesvik,1,2100,3,"14,9a","4,20",31',171213,Bjerke,Magnus Teien Gundersen,0,2140,4,"16,4",,,151103,USA 1,Simon Allard,1,1609,,"10,5a","1,20",
3496,2018-03-17,MOMARKEN,2,PROMO KEMP,h,4,Frode Hamre,10,"28,31","2,77 - 6,30",0,AUTOSTART,2140M,2140,"1.15,2",26 604,(180224),Bjerke,Frode Hamre,1,2100,10,"14,6a","1,70",20',(180113),Jarlsberg,Frode Hamre,1,2100,2,"15,9a","2,80",16',171206,Bjerke,Frode Hamre,3,2100,5,"14,9a","1,70",31',(171117),Jarlsberg,Frode Hamre,1,1609,7,"14,2a","1,50",20',170723,Axevalla,Björn Goop,d,2140,4,uag,"3,73",100'
3497,2018-03-17,MOMARKEN,2,DEN OF WARLOCK,h,5,Jörgen Sjunnesson,7,"29,31","2,72 - 6,17",0,AUTOSTART,2140M,2140,"1.15,8g",9 459,180209,Charlottenlund,Birger Jörgensen,1,2000,,"15,3a","1,80",,180127,Charlottenlund,Birger Jörgensen,1,1600,,"13,5a","2,60",,171203,Charlottenlund,Jörgen Sjunnesson,3,2000,,"15,5a","6,80",,171125,Charlottenlund,Hanna Lähdekorpi,1,2000,,"15,5a","1,70",,171029,Charlottenlund,Jeppe Juel,5,2000,,"15,7a","5,20",
3498,2018-03-17,MOMARKEN,2,EXTRA FUDGE,v,7,Ulf Ohlsson,11,"8,96","1,61 - 3,20",d,AUTOSTART,2140M,2140,0,29 230,180225,Bergsåker,Jorma Kontio,1,2140,4,"14,4a","2,08",100',180206,Solvalla,Jorma Kontio,1,2640,5,"16,4","1,75",60',180124,Solvalla,Jorma Kontio,2,2140,12,"17,8a","1,99",60',180110,Solvalla,Jorma Kontio,1,2140,8,"15,2","6,11",60',170913,Solvalla,Jorma Kontio,2,2640,11,"15,8a","3,49",40'
3499,2018-03-17,MOMARKEN,3,WILL PRINSEN,h,5,Åsbjørn Tengsareid,6,"24,33","7,00",1,VOLTSTART,2140M,2140,"1.24,4",39 640,180222,Vincennes,Anders Lundstrøm Wolden,d,2100,7,0ag,"27,00",,180218,Vincennes,Åsbjørn Tengsareid,6,2100,6,"26,2a","4,80",,(180120),Bjerke,Åsbjørn Tengsareid,3,2100,11,"26,0ag","6,50",61',(171125),Jarlsberg,Åsbjørn Tengsareid,5,2160,1,"25,4g","9,50",102',171115,Bjerke,Åsbjørn Tengsareid,5,2140,1,"25,3","9,30",31'
3500,2018-03-17,MOMARKEN,3,TORPA NICKLAS,h,7,Odd Arne Sagholen,7,"63,21","12,23",2,VOLTSTART,2140M,2140,"1.24,6",14 724,180306,Momarken,Odd Arne Sagholen,5,2160,1,"27,0","10,30",18',180202,Jarlsberg,Odd Arne Sagholen,4,1609,5,"25,3a","5,60",16',171127,Färjestad,Odd Arne Sagholen,3,2140,6,"26,6","3,99",35',(171117),Jarlsberg,Odd Arne Sagholen,2,2120,2,"28,2","2,90",18',171018,Bjerke,Odd Arne Sagholen,3,2140,2,"25,9","18,30",31'
3501,2018-03-17,MOMARKEN,3,PHILIP LYN,h,8,Anders Andersen,1,"15,52","5,66",3,VOLTSTART,2140M,2140,"1.24,7",18 025,(180310),Bergen,Anders Andersen,5,1600,6,"25,6a","13,90",71',(180210),Forus,Anders Andersen,0,2040,2,"26,0","32,30",102',180127,Leangen,Anders Andersen,5,2160,1,"26,7","14,40",102',(180120),Bjerke,Kai Johansen,6,2100,4,"26,2a","3,40",61',(180106),KL,Anders Andersen,4,2100,3,"26,7a","5,70",61'
3502,2018-03-17,MOMARKEN,3,WIK EMIL,h,10,Geir Flåten,8,"13,82","3,10 - 4,60",4,VOLTSTART,2140M,2140,"1.24,9",10 124,(180307),Bjerke,Lars Anvar Kolle,5,1609,4,"24,8a","32,60",31',(180217),Jarlsberg,Geir Flåten,0,2100,7,"27,2ag","27,80",61',(180210),Forus,Geir Flåten,0,2060,4,"25,2","80,00",102',180122,KL,Geir Flåten,0,2160,1,"29,1","4,50",16',(180106),KL,Geir Flåten,2,2100,9,"26,4a","11,90",61'
3503,2018-03-17,MOMARKEN,3,SJÖ ODIN,h,7,Anders Högberg,4,"60,44","8,08 - 12,61",5,VOLTSTART,2140M,2160,"1.24,5",22 612,180211,Bollnäs,Anders Högberg,0,1660,7,"24,5","52,56",50',180127,Leangen,Anders Högberg,6,2180,,"26,2","45,20",,180120,Romme,Ulf Ohlsson,0,2160,5,"26,4","7,30",125',180106,Bergsåker,Ulf Ohlsson,0,2660,3,"28,4","6,61",125',171216,Gävle,Torbjörn Jansson,4,2180,3,"23,8","18,29",150'
3504,2018-03-17,MOMARKEN,3,KOLNES KJELL,h,7,Lars Anvar Kolle,5,"21,09","3,59 - 5,38",6,VOLTSTART,2140M,2140,"1.25,5",21 656,(180310),Bergen,Lars Anvar Kolle,d,1600,4,0ag,"7,60",71',(180217),Jarlsberg,Lars Anvar Kolle,3,2100,9,"26,9a","19,50",61',180130,Forus,Lars Anvar Kolle,3,2060,4,"26,3","4,30",16',171104,Biri,Kai Johansen,0,2600,4,ug,"16,00",127',170927,Bjerke,Lars Anvar Kolle,3,2100,11,"23,5a","13,60",31'
3505,2018-03-17,MOMARKEN,3,VESLE SJUR,h,13,Dag-Sveinung Dalen,5,"60,74","10,03 - 15,67",7,VOLTSTART,2140M,2160,"1.24,8",15 505,(180228),Bjerke,Ole Johan Østre,4,2100,3,"27,1a","1,90",31',(180224),Bjerke,Dag-Sveinung Dalen,2,2660,1,"25,5","70,40",153',(180217),Jarlsberg,Ole Johan Østre,0,2100,12,"27,2a","69,30",61',180114,Sörlandet,Ole Johan Østre,4r,2200,1,"25,3","8,40",18',(180106),KL,Dag-Sveinung Dalen,0,2100,7,uag,"49,70",61'
3506,2018-03-17,MOMARKEN,3,LILLE JIM,v,9,Jan Martin Bjerring,3,"9,72","2,17 - 3,09",0,VOLTSTART,2140M,2140,"1.25,6",14 134,180224,Solvalla,Carl Johan Jepson,1,2660,1,"25,8","28,60",200',(180217),Jarlsberg,Jan Martin Bjerring,6,2100,1,"27,2a","22,40",61',180202,Jarlsberg,Jan Martin Bjerring,3,1609,3,"24,9a","6,70",16',180124,Bjerke,Jan Martin Bjerring,2,1609,7,"26,8a","6,10",31',180122,KL,Jan Martin Bjerring,1,2120,2,"28,8","3,00",16'
3507,2018-03-17,MOMARKEN,3,MYR FAKSEN,h,9,Vidar Hop,1,"3,07","1,61 - 1,94",0,VOLTSTART,2140M,2180,"1.25,3g",32 063,180304,Harstad,Hans Chr. Holm,1,2120,1,"27,2","1,10",16',180223,Boden,Hanna Olofsson,1,2180,2,"26,4","1,74",50',180121,Harstad,Hans Chr. Holm,2,2100,1,it,"1,10",16',171225,Umåker,Jenny Engfors,1,2180,2,"25,9","3,71",100',171216,Harstad,Lars Vebostad,1,2100,1,"26,2","1,00",24'
3508,2018-03-17,MOMARKEN,3,FLEX,h,13,Nathalie Blom,1,"11,61","3,05 - 4,50",0,VOLTSTART,2140M,2160,"1.26,6",17 421,180211,Bollnäs,Nathalie Blom,3,1660,2,"23,1","24,29",50',180203,Åby,Nathalie Blom,1,2180,2,"25,0","28,43",60',180120,Romme,Nathalie Blom,5,2160,7,"26,1","91,27",125',171229,Momarken,Nathalie Blom,0,1640,3,"26,5","18,70",109',171215,Romme,Nathalie Blom,k,2160,1,"26,4",gdk,
3509,2018-03-17,MOMARKEN,3,B.B. TERJE T.,h,6,Geir Gudmestad,2,"5,84","2,00 - 2,73",0,VOLTSTART,2140M,2140,"1.28,4g",17 740,(180217),Jarlsberg,Geir Gudmestad,1,2620,6,"27,9","4,30",61',(180210),Forus,Geir Gudmestad,2,2040,11,"26,1a","5,30",61',(171216),Bjerke,Geir Gudmestad,d,2100,8,m0ag,"6,40",127',(171128),Forus,Geir Gudmestad,3,2040,8,"25,1a","4,50",18',(171111),Sörlandet,Geir Gudmestad,2,2160,11,"26,1","7,20",61'
3510,2018-03-17,MOMARKEN,3,ODINS ELD,h,7,Eirik Høitomt,9,"76,80","11,14 - 17,42",0,VOLTSTART,2140M,2140,"1.28,7g",11 241,180305,Färjestad,Kaj Widell,0,1660,9,"26,3","76,96",50',180209,Romme,Kenneth Larsson,0,2140,6,"29,0ag","67,63",50',171127,Färjestad,Kenneth Larsson,0,2140,3,"30,6g","16,64",35',171005,Bollnäs,Torbjörn Jansson,0,2160,6,"28,3g","4,79",30',170929,Bergsåker,Kenneth Larsson,0,2160,2,"27,7g","19,29",50'
3511,2018-03-17,MOMARKEN,3,LYKKJE BORKA,s,7,Bjørn Steinseth,4,"8,97","2,38 - 3,43",0,VOLTSTART,2140M,2140,g,21 960,(180224),Bjerke,Bjørn Steinseth,1,2180,4,"25,6g","2,90",61',(180217),Jarlsberg,Bjørn Steinseth,2,2100,3,"26,7a","6,00",61',180127,Leangen,Bjørn Steinseth,2,2140,3,"27,1","2,20",102',(180120),Bjerke,Bjørn Steinseth,5,2100,2,"26,0a","6,30",61',171227,Bjerke,Bjørn Steinseth,2,2140,1,"28,0","4,40",76'
3512,2018-03-17,MOMARKEN,3,MYHRENG JERKER,h,7,Olav Mikkelborg,2,"7,26","2,27 - 3,24",0,VOLTSTART,2140M,2160,g,24 156,(180224),Bjerke,Olav Mikkelborg,4,2660,3,"25,5","8,80",153',(180217),Jarlsberg,Olav Mikkelborg,1,2100,11,"26,5a","3,60",61',180203,Åby,Olav Mikkelborg,2,2180,4,"25,1","3,57",60',180122,KL,Olav Mikkelborg,2,2140,2,"27,9","2,60",16',(171111),Sörlandet,Olav Mikkelborg,0,2160,7,ug,"4,30",71'
3513,2018-03-17,MOMARKEN,3,LEX LODNEY,h,10,Ole Johan Østre,3,"34,97","5,66 - 8,72",d,VOLTSTART,2140M,2160,0,12 489,(180307),Bjerke,Ole Johan Østre,4,1609,6,"24,8a","7,30",31',(180224),Bjerke,Ole Johan Østre,0,2680,1,"26,3","20,20",153',(180210),Forus,Ole Johan Østre,4,2060,2,"24,4","10,80",102',180117,Bjerke,Gunnar Austevoll,2,2160,3,"25,2","4,70",31',(180106),KL,Ole Johan Østre,0,2100,12,ua,"5,10",61'
3514,2018-03-17,MOMARKEN,4,FLORIS BALDWIN,v,6,Kristian Malmin,6,"3,51","2,22",1,AUTOSTART,2140M,2140,"1.14,2",7 971,(180207),Bjerke,Kristian Malmin,1,2100,9,"14,1a","2,70",24',180129,KL,Kristian Malmin,1,2100,5,"19,2a","1,70",16',180118,Momarken,Kristian Malmin,1,1640,4,"15,7a","2,70",14',180104,Bjerke,Kristian Malmin,3,2100,10,"16,0a","5,40",14',170629,Hamburg,Dennis Minnema,0,1680,7,"16,0a","2,80",
3515,2018-03-17,MOMARKEN,4,QUITE COOL CLASSIC,s,5,Dag-Sveinung Dalen,4,"23,67","4,75",2,AUTOSTART,2140M,2140,"1.14,3",11 833,(180224),Bjerke,Kristian Malmin,1,1609,6,"13,6a","2,40",51',(180210),Forus,Kristian Malmin,2,2040,6,"16,2a","8,00",51',180126,Biri,Kristian Malmin,1,2100,6,"17,2a","1,80",14',(180113),Jarlsberg,Kristian Malmin,3,2100,7,"15,8a","24,70",51',(171216),Bjerke,Lars Anvar Kolle,5,2100,11,"16,0a","40,50",102'
3516,2018-03-17,MOMARKEN,4,DREAM BUILDER,v,5,Eirik Høitomt,10,"28,36","4,97",3,AUTOSTART,2140M,2140,"1.14,7",10 210,(180221),Bjerke,Eirik Høitomt,3,2100,11,"15,7a","4,10",24',180202,Jarlsberg,Eirik Høitomt,2,2100,1,"16,0a","1,40",16',180110,Bjerke,Eirik Høitomt,1,2100,3,"15,9a","3,40",24',171223,Drammen,Eirik Høitomt,1,2100,1,"17,0a","11,80",51',(171017),Drammen,Dag-Sveinung Dalen,0,1700,9,"18,6ag","2,90",18'
3517,2018-03-17,MOMARKEN,4,DJORKAEFF SISU,v,5,Ulf Ohlsson,8,"8,71","1,90 - 2,63",4,AUTOSTART,2140M,2140,"1.14,8",10 319,180303,Halmstad,Ulf Ohlsson,4,2140,9,"14,5a","11,08",125',180215,Örebro,Ulf Ohlsson,1,2100,7,"15,2a","3,45",30',180131,Solvalla,Kenneth Haugstad,3,2140,3,"16,6a","5,54",40',180123,Solvalla,Erik Adielsson,d,1640,1,11ag,"8,10",40',171208,Romme,Anders Eriksson,1,2140,9,"17,6a","9,28",25'
3518,2018-03-17,MOMARKEN,4,DON VINCE,h,6,Erlend Rennesvik,9,"10,61","2,56 - 3,67",5,AUTOSTART,2140M,2140,"1.15,3",17 489,(180221),Bjerke,Erlend Rennesvik,2,2100,1,"15,7a","1,60",24',170318,Momarken,Thor Borg,5,2140,5,"14,2a","7,20",136',170208,Solvalla,Magnus Jakobsson,d,2140,5,uag,"2,03",60',170121,Bjerke,Thor Borg,1,2100,1,"14,6a","7,00",41',170107,KL,Thor Borg,1,2100,2,"18,8a","2,30",41'
3519,2018-03-17,MOMARKEN,4,A WINNER,v,6,Kai Johansen,3,"33,93","2,77 - 4,01",6,AUTOSTART,2140M,2140,"1.15,9g",8 572,(180228),Bjerke,Kai Johansen,3,1609,3,"14,1a","5,70",31',180124,Åby,Kai Johansen,0,1640,10,"14,8ag","28,09",70',180110,Bjerke,Kai Johansen,2,1609,1,"14,6a","4,40",31',171227,Bjerke,Kai Johansen,1,2100,6,"16,0a","25,30",54',171120,Bjerke,Kai Johansen,4,2100,4,"16,0a","2,50",16'
3520,2018-03-17,MOMARKEN,4,NORMANDIE ROYAL,s,4,Frode Hamre,7,"3,84","1,52 - 1,91",0,AUTOSTART,2140M,2140,"1.15,9",18 661,(180210),Forus,Magnus Teien Gundersen,1,2040,10,"15,9a","2,00",51',(180131),Bjerke,Frode Hamre,2,1609,11,"15,9a","3,30",24',(180113),Jarlsberg,Frode Hamre,1,2100,3,"17,3a","1,60",41',180103,Bjerke,Frode Hamre,1,2100,4,"18,2a","1,40",24',171209,Forus,Frode Hamre,d,2040,11,m5a,"6,90",102'
3521,2018-03-17,MOMARKEN,4,DORIS PALEMA,s,5,Kim Eriksson,11,"21,32","3,59 - 5,30",0,AUTOSTART,2140M,2140,"1.23,4g",9 645,180221,Solvalla,Kim Eriksson,4,1640,11,"14,2a","6,28",60',180214,Solvalla,Felicia Molin,2,2140,5,"15,0a","4,84",40',180116,Solvalla,Kim Eriksson,d,2140,8,4g,"6,58",60',171211,Mantorp,Oskar Kylin-Blom,1,1640,3,"15,4a","1,87",30',(171128),Solvalla,Felicia Molin,1,2140,5,"16,0a","3,15",30'
3522,2018-03-17,MOMARKEN,4,GLAZIER'S SUPPORT,v,5,Åsbjørn Tengsareid,1,"29,04","4,33 - 6,44",d,AUTOSTART,2140M,2140,0,8 755,(180217),Jarlsberg,Erlend Rennesvik,1,2600,2,"17,8","5,00",51',180208,Bjerke,Åsbjørn Tengsareid,2,2100,1,"16,7a","3,30",14',171002,Färjestad,Peter Ådefors,0,2140,10,"15,3a","13,43",30',170917,Årjäng,Per Nilsson,3,2640,3,"15,7a","5,06",20',170901,Årjäng,Peter Ådefors,1,2140,3,"15,1a","2,40",10'
3523,2018-03-17,MOMARKEN,4,VELASQUEZ GAR,h,4,Jim Oscarsson,2,"3,66","1,64 - 2,19",d,AUTOSTART,2140M,2140,0,11 626,180224,Solvalla,Kim Moberg,4,2640,6,"15,2a","5,18",200',180207,Solvalla,Örjan Kihlström,1,2140,5,"14,7","3,75",60',180131,Solvalla,Örjan Kihlström,4,2140,8,"16,7a","2,88",40',180109,Solvalla,Jim Oscarsson,0,2640,3,"19,8ag","5,36",60',171229,Solvalla,Jim Oscarsson,d,2640,4,uag,"2,42",30'
3524,2018-03-17,MOMARKEN,4,MR. PICASSO,v,5,Vidar Hop,12,"28,32","4,34 - 6,47",d,AUTOSTART,2140M,2140,0,11 502,(180303),Drammen,Hans Chr. Holm,1,1700,4,"14,6a","17,80",51',(180221),Bjerke,Magnus Teien Gundersen,0,2100,4,"16,5a","11,30",24',(171216),Bjerke,Per Oleg Midtfjeld,0,2100,3,"16,7a","6,60",102',171118,Bjerke,Per Oleg Midtfjeld,2,2100,9,"15,4a","12,80",109',171108,Bjerke,Per Oleg Midtfjeld,1,2100,1,"15,3a","15,60",31'
3525,2018-03-17,MOMARKEN,5,DIZZY BROAD,s,5,Björn Goop,1,"6,95","2,35",1,VOLTSTART,2140M,2160,"1.14,6",48 535,180217,Axevalla,Kaj Widell,5,2140,9,"15,0","41,35",150',180206,Solvalla,Björn Goop,3,2140,5,"13,9a","5,01",70',180127,Kalmar,Kaj Widell,7,2140,2,"13,8a","74,56",150',180116,Solvalla,Björn Goop,3,1660,2,"14,2","8,25",70',171119,Skive,Flemming Jensen,0,2060,,"16,7a","13,30",
3526,2018-03-17,MOMARKEN,5,N.Y. DIAMOND IN THE SKY,s,5,Frode Hamre,2,"19,34","4,50",2,VOLTSTART,2140M,2160,"1.15,1",30 077,(180307),Bjerke,Adrian Solberg Akselsen,4,1609,4,"13,1a","17,40",31',(180221),Bjerke,Frode Hamre,3,1609,1,"15,6a","5,80",31',(180210),Forus,Ole Johan Østre,0,2040,4,"17,5g","19,20",61',180118,Åby,Johnny Takter,3,2140,3,"15,5a","6,21",35',171223,Drammen,Frode Hamre,0,2100,6,"16,3a","11,30",71'
3527,2018-03-17,MOMARKEN,5,PATRICIA HASTRUP,s,11,Lars Anvar Kolle,3,"5,42","2,10",3,VOLTSTART,2140M,2160,"1.15,1",17 580,(180224),Bjerke,Lars Anvar Kolle,2,1660,5,"14,1","2,40",71',(180214),Bjerke,Lars Anvar Kolle,3,1609,8,"13,0a","10,50",31',180124,Bjerke,Lars Anvar Kolle,3,1609,2,"14,5a","4,60",31',(180106),KL,Lars Anvar Kolle,2,2100,1,"15,5a","3,80",61',(171216),Bjerke,Lars Anvar Kolle,0,2100,6,"14,4a","8,00",102'
3528,2018-03-17,MOMARKEN,5,GLOBAL SUPREMACY,s,6,Eirik Høitomt,1,"15,18","3,39 - 5,30",4,VOLTSTART,2140M,2140,"1.15,9",18 133,(180203),Biri,Marius Høitomt,7,2120,8,"16,6","13,00",61',(180120),Bjerke,Lars Anvar Kolle,0,2100,2,"16,0a","3,20",61',171229,Momarken,Eirik Høitomt,6,2140,6,"16,1ag","16,40",76',171210,Jarlsberg,Marius Høitomt,0,2100,2,"18,7",,,161210,Forus,Frode Hamre,2,2550,12,"15,1a","1,80",51'
3529,2018-03-17,MOMARKEN,5,PUISSEGUIN,s,9,Thomas Aurell,4,"30,95","4,90 - 7,87",5,VOLTSTART,2140M,2140,"1.15,9",5 462,180306,Jägersro,Thomas Aurell,4,2160,7,"15,8","7,36",30',180213,Jägersro,Thomas Aurell,4,2140,2,"14,7a","41,89",60',180201,Åby,Thomas Aurell,2,2140,10,"15,8a","11,69",35',180118,Åby,Thomas Aurell,0,1640,12,"13,6a","79,06",35',171228,Åby,Thomas Aurell,7,2160,1,"15,6","45,31",50'
