,datum,bana,avd,häst,kön,ålder,kusk,spår,vodds,podds,plac,start,lopp_dist,dist,tid,kr,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_kmtid,h1_odds,h1_pris,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_kmtid,h2_odds,h2_pris,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_kmtid,h3_odds,h3_pris,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_kmtid,h4_odds,h4_pris,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_kmtid,h5_odds,h5_pris
133,2020-02-22,AXEVALLA,1,PASTOR POWER,v,6,Peter Untersteiner,9,"13,60","1,98 - 3,58",5,AUTOSTART,2140M,2140,"1.14,3",42 322,200208,Solvalla,Peter Untersteiner,2,2140,9,"13,5a","27,12",250',200118,Kalmar,Peter Untersteiner,4,1640,11,"13,0a","12,44",125',200104,Jägersro,Peter Untersteiner,2,2140,1,"13,7a","8,72",125',191221,Halmstad,Peter Untersteiner,5,2140,9,"14,2ag","6,28",150',191123,Jägersro,Peter Untersteiner,0,2640,5,"13,9a","7,41",150'
134,2020-02-22,AXEVALLA,1,NIKY FLAX,v,7,Johan Untersteiner,12,"19,93","2,84 - 5,50",6,AUTOSTART,2140M,2140,"1.14,3",24 321,200208,Solvalla,Johan Untersteiner,6,2140,7,"13,6a","14,81",250',200118,Kalmar,Johan Untersteiner,1,1640,1,"12,5a","3,48",125',200104,Jägersro,Örjan Kihlström,3,2140,3,"13,8a","8,23",125',191226,Solvalla,Peter Untersteiner,0,2140,7,"13,0a","55,65",300',191203,Jägersro,Johan Untersteiner,3,2140,3,"14,0a","2,48",60'
135,2020-02-22,AXEVALLA,1,FLASH HÅLERYD,v,8,Ulf Ohlsson,6,"24,95","3,65 - 7,29",7,AUTOSTART,2140M,2140,"1.14,5",27 410,200208,Solvalla,Carl Johan Jepson,5,2140,6,"13,6a","23,75",250',200125,Eskilstuna,Carl Johan Jepson,1,2140,9,"12,9a","26,24",125',191226,Solvalla,Carl Johan Jepson,6,2140,10,"12,9a","99,60",300',191207,Åby,Örjan Kihlström,6,2140,2,"13,6","28,78",150',191130,Gävle,Örjan Kihlström,5,1640,4,"12,4a","15,56",150'
136,2020-02-22,AXEVALLA,1,AD HOC,h,5,Torbjörn Jansson,1,"35,82","4,61 - 9,36",0,AUTOSTART,2140M,2140,"1.15,2",34 500,191226,Solvalla,Torbjörn Jansson,6,2140,11,"12,9a","51,15",250',191201,Örebro,Torbjörn Jansson,4,2100,1,"16,5ag","4,15",100',191114,Örebro,Torbjörn Jansson,2,2100,9,"14,3a","5,85",35',191026,Jägersro,Peter Ingves,2,2140,3,"12,7a","3,10",125',191009,Åby,Petter Engblom,0,2640,2,"16,2ag","4,10",70'
137,2020-02-22,AXEVALLA,1,LEXINGTON HALL,v,7,Jorma Kontio,11,"35,62","3,43 - 6,80",0,AUTOSTART,2140M,2140,"1.15,4",18 507,200118,Kalmar,Örjan Kihlström,7,1640,10,"13,2a","7,58",125',200108,Solvalla,Jorma Kontio,1,2640,6,"15,4a","5,74",60',200101,Solvalla,Rikard N Skoglund,3,2140,11,"14,3a","5,32",60',191226,Solvalla,Rikard N Skoglund,7,2140,8,"12,9a","49,84",250',191214,Bergsåker,Rikard N Skoglund,2,2140,12,"16,3","16,20",125'
138,2020-02-22,AXEVALLA,1,GLOBAL UNDECIDED,v,6,Rikard N Skoglund,8,"19,93","2,96 - 5,76",0,AUTOSTART,2140M,2140,"1.15,7g",35 231,191228,Romme,Örjan Kihlström,4,2140,7,"13,4a","6,75",150',191214,Bergsåker,Mika Forss,7,1640,7,"14,9a","7,76",150',191102,Solvalla,Erik Adielsson,5,2140,5,"13,2a","8,83",300',191019,Romme,Örjan Kihlström,4,2140,5,"12,9a","1,98",150',190928,Solvalla,Jorma Kontio,0,2140,2,"12,0a","7,86",300'
139,2020-02-22,AXEVALLA,1,SOUTHWIND FEJI,s,7,Mikael J Andersson,5,"21,82","3,76 - 7,53",0,AUTOSTART,2140M,2140,"1.15,7",46 291,200113,Mantorp,Mikael J Andersson,5,1660,3,"13,7","1,67",35',191231,Axevalla,Åke Svanstedt,5,2140,3,"14,6a","3,54",100',191215,Axevalla,Mikael J Andersson,2,2140,5,"14,5a","3,51",35',190421,Romme,Mikael J Andersson,5,2180,1,"13,4","3,20",125',190330,Solvalla,Mikael J Andersson,4,1640,9,"12,9a","9,29",250'
140,2020-02-22,AXEVALLA,2,GARETH BOKO,h,7,Marc Elias,11,"8,19","2,78",1,AUTOSTART,2640M,2640,"1.14,7",107 420,200208,Solvalla,Marc Elias,6,2140,9,"13,0a","6,10",300',200118,Kalmar,Marc Elias,1,2140,5,"13,2a","9,29",150',200106,Färjestad,Marc Elias,1,2680,4,"15,3","1,73",40',190531,Vincennes,Conrad Lugauer,3,2850,,"12,3","7,40",,190513,Halmstad,Conrad Lugauer,1,2700,1,"13,4g","3,08",40'
141,2020-02-22,AXEVALLA,2,ANTONIO TROT,v,7,Örjan Kihlström,9,"15,04","3,96",2,AUTOSTART,2640M,2640,"1.14,8",34 561,191226,Solvalla,Örjan Kihlström,d,3220,1,p1,"1,93",250',191201,Örebro,Örjan Kihlström,2,3180,7,"14,0","2,25",100',191102,Solvalla,Örjan Kihlström,6,2140,2,"13,3a","11,79",300',191005,Skellefteå,Rikard N Skoglund,2,2140,10,"12,5a","3,33",150',190928,Solvalla,Rikard N Skoglund,4,2140,4,"11,8a","85,36",300'
142,2020-02-22,AXEVALLA,2,STOLETHESHOW,h,5,Christoffer Eriksson,10,"18,57","4,50",3,AUTOSTART,2640M,2640,"1.15,0",85 026,200212,Åby,Christoffer Eriksson,1,2140,6,"14,0a","2,42",60',200118,Kalmar,Christoffer Eriksson,d,2140,9,3ag,"21,09",150',191221,Halmstad,Rikard N Skoglund,3,2140,9,"13,3a","12,68",200',191013,Hamburg,Christoffer Eriksson,5,2200,,"13,6a","12,56",,190928,Solvalla,Christoffer Eriksson,2,2140,2,"12,1a","21,84",200'
143,2020-02-22,AXEVALLA,2,VELVET GIO,v,6,Ulf Ohlsson,3,"2,06","1,26 - 1,41",4,AUTOSTART,2640M,2640,"1.15,1",73 270,200213,Vincennes,Gabriele Gelormini,3,2850,,"15,2","6,30",,200126,Vincennes,Gabriele Gelormini,2,2100,,"11,6a","5,80",,191214,Vincennes,Björn Goop,2,2100,,"11,7a","2,60",,191123,Jägersro,Ulf Ohlsson,1,2140,10,"11,8a","7,81",200',191026,Jägersro,Ulf Ohlsson,1,2640,7,"12,3a","41,34",400'
144,2020-02-22,AXEVALLA,2,SLIDING HOME,h,7,Mikael J Andersson,1,"100,70","8,96 - 17,54",5,AUTOSTART,2640M,2640,"1.15,3",49 672,200215,Mantorp,Mikael J Andersson,2,2140,8,"14,1a","40,33",150',190923,Mantorp,Kim Eriksson,0,1640,4,"12,3ag","73,78",50',190602,Axevalla,Peter Ingves,d,1640,4,6ag,"35,20",35',190515,Jägersro,Peter Ingves,4,1640,5,"11,6a","17,61",70',190504,Örebro,Kim Eriksson,d,1609,2,uag,"76,58",200'
145,2020-02-22,AXEVALLA,2,NAROLD VOX,v,11,Mats E Djuse,8,"20,87","2,65 - 4,87",6,AUTOSTART,2640M,2640,"1.15,3",29 976,200208,Solvalla,Mats E Djuse,3,2140,8,"12,8a","75,77",300',200125,Eskilstuna,Mats E Djuse,4,1640,4,"11,2a","6,37",150',200111,Bergsåker,Mats E Djuse,3,2140,6,"12,9a","80,19",150',191225,Umåker,Mats E Djuse,1,2680,1,"15,2","2,84",100',191214,Bergsåker,Mats E Djuse,7,2640,2,"17,0a","27,10",200'
146,2020-02-22,AXEVALLA,2,ON TRACK PIRATEN,v,12,Erik Adielsson,5,"11,53","2,40 - 4,33",7,AUTOSTART,2640M,2640,"1.15,5",112 731,191228,Romme,Hans R Strömberg,6,2640,1,"14,8a","6,94",200',191214,Bergsåker,Rikard N Skoglund,5,2640,11,"16,9a","6,93",200',191120,Solvalla,Torbjörn Jansson,2,2140,4,"13,4a","3,02",70',191005,Skellefteå,Rikard N Skoglund,0,3180,5,"14,4","4,58",200',190917,Hagmyren,Rikard N Skoglund,1,2640,5,"14,5a","1,38",30'
147,2020-02-22,AXEVALLA,2,SHOGUN D.K.,v,11,Jorma Kontio,4,"39,53","4,63 - 8,92",0,AUTOSTART,2640M,2640,"1.15,6",24 493,200118,Kalmar,Carl Johan Jepson,4,2140,11,"13,5a","50,16",150',200104,Jägersro,Örjan Kihlström,2,1640,5,"12,2a","27,78",150',191026,Jägersro,Jessica Pilenberg,0,2140,5,"15,6ag","23,65",75',191008,Jägersro,Christoffer Eriksson,0,2180,1,"15,1","7,75",30',190831,Jägersro,Jessica Pilenberg,2,2640,1,"14,0a","5,76",50'
148,2020-02-22,AXEVALLA,2,VÄSTERBOONTHENEWS,v,12,Kevin Oscarsson,2,"39,05","3,45 - 6,55",0,AUTOSTART,2640M,2640,"1.16,1",50 066,200208,Solvalla,Carl Johan Jepson,2,2140,2,"12,7a","52,92",300',200125,Eskilstuna,Rikard N Skoglund,5,1640,1,"11,5a","6,80",150',200118,Kalmar,Kim Eriksson,5,2140,4,"13,6a","18,21",150',191229,Charlottenlund,Jeppe Juel,4,2000,,"13,5a","23,40",,191221,Halmstad,Christoffer Eriksson,6,2140,7,"13,6a","40,54",200'
149,2020-02-22,AXEVALLA,2,OLLE ROLS,v,7,Peter Ingves,7,"8,91","1,93 - 3,34",0,AUTOSTART,2640M,2640,"1.16,4g",49 830,200208,Solvalla,Peter Ingves,5,2140,6,"12,9a","16,51",300',200118,Kalmar,Peter Untersteiner,2,2140,2,"13,2a","8,09",150',191221,Halmstad,Peter Ingves,2,2140,8,"13,2a","16,41",200',191211,Jägersro,Peter Ingves,2,3200,2,"14,7","7,53",70',191201,Örebro,Jorma Kontio,6,3180,1,"15,0","7,00",100'
150,2020-02-22,AXEVALLA,2,STEPPING SPACEBOY,h,7,Rikard N Skoglund,6,"7,03","2,36 - 4,26",0,AUTOSTART,2640M,2640,"1.18,0",42 381,200118,Kalmar,Rikard N Skoglund,d,2140,6,8ag,"3,03",150',191226,Solvalla,Stefan Söderkvist,1,2140,1,"12,5a","6,56",400',191207,Åby,Stefan Söderkvist,1,1640,1,"12,0a","11,49",200',190720,Axevalla,Stefan Söderkvist,0,2640,2,"13,8a","57,25",200',190629,Eskilstuna,Stefan Söderkvist,2,2140,2,"11,9a","8,23",300'
151,2020-02-22,AXEVALLA,3,MARTIN TOOMA,v,4,Kevin Oscarsson,8,"16,81","4,27",1,AUTOSTART,1640M,1640,"1.14,4",13 057,200129,Åby,Johan Untersteiner,1,1640,4,"13,7a","9,21",30',191217,Jägersro,Johan Untersteiner,3,2160,1,"15,2","9,94",60',191127,Åby,Kevin Oscarsson,4,2140,2,"14,6a","14,32",70',191026,Jägersro,Kevin Oscarsson,0,2140,2,"15,0","45,40",125',191007,Mantorp,Kevin Oscarsson,4,2140,6,"13,8a","72,40",200'
152,2020-02-22,AXEVALLA,3,ACE TO PLAY,v,5,Isac Lindberg,1,"6,14","2,88",2,AUTOSTART,1640M,1640,"1.14,5",11 095,200205,Solvalla,Isac Lindberg,2,2140,12,"14,6a","5,22",40',200125,Eskilstuna,Isac Lindberg,5,2140,11,"15,2a","45,54",110',200117,Eskilstuna,Isac Lindberg,1,2140,8,"15,9a","2,05",25',191119,Solvalla,Isac Lindberg,4,2140,4,"14,1a","21,11",40',190812,Mantorp,Isac Lindberg,2,2140,3,"15,0a","6,07",25'
153,2020-02-22,AXEVALLA,3,UPCOMING ARTIST,v,6,Magnus Jakobsson,10,"32,06","5,19",3,AUTOSTART,1640M,1640,"1.14,5",7 024,200128,Axevalla,Roger Anderberg,2,2640,2,"17,0a","6,33",30',200106,Färjestad,Roger Anderberg,1,1640,10,"14,8a","6,41",30',191216,Färjestad,Magnus Jakobsson,3,2160,4,"16,2","3,52",25',191101,Färjestad,Roger Anderberg,3,2140,9,"16,2a","44,19",25',191021,Färjestad,Roger Anderberg,2,2140,9,"16,2a","4,00",10'
154,2020-02-22,AXEVALLA,3,CAYUCOS,v,5,Jan Henriksson,2,"8,19","2,34 - 3,24",4,AUTOSTART,1640M,1640,"1.15,0",7 953,200215,Mantorp,Jan Henriksson,6,2640,1,"17,5","4,59",110',200201,Åby,Joakim Lövgren,3,3140,4,"16,3","8,36",150',200121,Axevalla,Jan Henriksson,1,2140,6,"15,6a","4,74",35',200113,Färjestad,Jan Henriksson,d,2640,1,10ag,"11,90",25',191231,Axevalla,Jan Henriksson,3,2140,13,"15,8a","13,78",25'
155,2020-02-22,AXEVALLA,3,BIG SHOT,v,4,Örjan Kihlström,9,"11,18","2,25 - 3,12",5,AUTOSTART,1640M,1640,"1.15,2",26 333,200207,Solvalla,Örjan Kihlström,1,2140,4,"16,3a","2,36",40',200122,Solvalla,Örjan Kihlström,4,2140,1,"15,8a","10,47",40',200101,Solvalla,Örjan Kihlström,0,2140,4,"15,7a","5,89",40',191022,Solvalla,Örjan Kihlström,1,2140,7,"16,4","3,24",70',191008,Solvalla,Örjan Kihlström,3,2140,12,"17,4","10,09",70'
156,2020-02-22,AXEVALLA,3,MÅLARESVEN,v,7,Mikael J Andersson,6,"29,31","4,05 - 5,86",6,AUTOSTART,1640M,1640,"1.15,4g",4 179,200121,Axevalla,Sofia Adolfsson,4,2140,4,"17,2a","3,67",25',191223,Färjestad,Mikael J Andersson,1,1640,8,"14,1a","5,42",25',191116,Åby,Mikael J Andersson,1,1640,4,"13,4a","24,72",30',191029,Axevalla,Natacha Dahl Hammer,1,2140,2,"17,6","16,23",10',191003,Åby,Thomas Dalborg,0,2140,2,"15,5a","54,40",30'
157,2020-02-22,AXEVALLA,3,VITRO DIABLO,v,4,Peter Untersteiner,4,"7,89","2,25 - 3,12",7,AUTOSTART,1640M,1640,"1.17,0g",36 833,200208,Solvalla,Peter Untersteiner,d,2140,9,8ag,"12,77",300',191221,Halmstad,Peter Untersteiner,1,2140,7,"15,9","2,11",100',191111,Halmstad,Peter Untersteiner,2,2140,1,"15,6a","2,26",50',191031,Åby,Peter Untersteiner,2,2140,5,"15,5a","5,17",60',191008,Jägersro,Peter Untersteiner,1,2140,8,"15,6","4,44",60'
158,2020-02-22,AXEVALLA,3,NO REGRETS TROT,v,6,Ulf Ohlsson,3,"11,16","2,73 - 3,83",0,AUTOSTART,1640M,1640,"1.18,2g",13 535,200214,Solvalla,Jennie Ek,1,2640,5,"17,8a","4,22",40',200103,Solvalla,Örjan Kihlström,0,2140,12,"22,2ag","2,77",40',191220,Romme,Emil Magnusson,1,1640,2,"14,4a","2,97",30',191204,Solvalla,Örjan Kihlström,2,2140,5,"17,5a","2,13",40',191123,Örebro,Emil Magnusson,d,2100,3,3ag,"2,34",25'
159,2020-02-22,AXEVALLA,3,VICTORIOUS WINE,v,4,Johan Untersteiner,11,"20,07","3,25 - 4,65",0,AUTOSTART,1640M,1640,"1.21,5g",14 981,200210,Halmstad,Peter Untersteiner,2,1640,1,"14,3a","2,59",30',200201,Åby,Peter Untersteiner,1,1640,4,"15,0a","4,45",30',200114,Jägersro,Johan Untersteiner,2,2140,6,"15,3a","11,18",35',200102,Åby,Peter Untersteiner,2,2140,4,"16,0a","4,41",35',191217,Jägersro,Johan Untersteiner,d,1640,4,1ag,"2,59",30'
160,2020-02-22,AXEVALLA,3,IPOMEA,s,5,Christoffer Eriksson,7,"36,65","5,39 - 7,78",d,AUTOSTART,1640M,1640,10g,11 752,200209,Charlottenlund,Birger Jörgensen,2,1600,,"14,8a","1,60",,200201,Åby,Adrian Kolgjini,d,2160,2,12g,"19,08",150',191231,Axevalla,Åke Svanstedt,3,1640,10,"14,5a","11,08",100',191221,Halmstad,Christoffer Eriksson,3,2140,4,"16,2","20,06",125',191213,Kalmar,Kim Eriksson,1,1640,10,"14,2a","5,55",30'
161,2020-02-22,AXEVALLA,3,BRANDY FLAME,v,4,Erik Adielsson,5,"2,60","1,54 - 1,72",d,AUTOSTART,1640M,1640,5g,20 536,200214,Solvalla,Erik Adielsson,1,1640,7,"13,7a","4,10",40',191209,Mantorp,Niclas Hammarström,1,2140,15,"17,1a","3,57",25',191120,Solvalla,Erik Adielsson,2,2140,5,"15,0a","28,62",70',191106,Solvalla,Niclas Hammarström,2,2140,1,"15,3a","5,15",40',191024,Mantorp,Ulf Ohlsson,5,2640,2,"16,0a","2,46",25'
162,2020-02-22,AXEVALLA,4,VELEGANCE,s,5,Peter Untersteiner,5,"11,05","2,41",1,VOLTSTART,2140M,2160,"1.15,8",23 391,200211,Jägersro,Peter Untersteiner,2,2140,3,"15,3a","2,84",30',200201,Åby,Peter Untersteiner,6,2160,2,"15,2","8,56",150',191231,Axevalla,Peter Untersteiner,1,2160,6,"15,4","2,32",50',191127,Åby,Peter Untersteiner,4,2180,2,"14,5","7,52",50',191102,Solvalla,Johan Untersteiner,2,2140,1,"14,3","2,91",250'
163,2020-02-22,AXEVALLA,4,VALBORG MARJE,s,7,Paw Mahony,4,"14,11","2,89",2,VOLTSTART,2140M,2160,"1.15,9",19 991,200212,Åby,Paw Mahony,2,2660,5,"16,0","4,39",60',191101,Färjestad,Paw Mahony,0,1640,9,u,"3,65",25',190728,Åmål,Paw Mahony,1,1680,2,"13,2a","3,34",50',181024,Åby,Paw Mahony,0,2140,4,"14,5g","7,73",70',180920,Åby,Paw Mahony,0,1640,9,"13,2ag","3,75",30'
164,2020-02-22,AXEVALLA,4,VIOLA GRIF,s,6,Emilia Leo,3,"1,77","1,53",3,VOLTSTART,2140M,2160,"1.16,0",13 343,200205,Solvalla,Emilia Leo,2,2160,2,"14,1g","3,24",60',200118,Kalmar,Rickard Svanstedt,d,2140,4,8ag,"3,59",110',191231,Axevalla,Rickard Svanstedt,6,2180,6,"15,7","28,40",100',190825,Italien,M Matteini,d,1640,,0ag,"3,90",,190613,Italien,M Matteini,1,1640,,"13,4a",-,
165,2020-02-22,AXEVALLA,4,MICRO VICK,s,8,Christoffer Eriksson,6,"17,92","2,92 - 4,53",4,VOLTSTART,2140M,2160,"1.16,1",9 190,200208,Solvalla,Christoffer Eriksson,6,2160,4,"14,6","27,39",220',200118,Kalmar,Christoffer Eriksson,2,2160,12,"15,0","81,87",110',191213,Kalmar,Kim Eriksson,5,2140,3,"15,7a","7,59",30',191127,Åby,Thomas Uhrberg,0,2160,7,"18,4g","17,74",70',191102,Solvalla,Stefan Persson,0,2160,7,"14,2","106,98",250'
166,2020-02-22,AXEVALLA,4,SIDESLIP,s,4,Rikard N Skoglund,2,"16,00","2,97 - 4,62",5,VOLTSTART,2140M,2140,"1.16,8",11 157,200122,Solvalla,Ulf Ohlsson,1,2140,5,"15,0a","5,31",40',191228,Romme,Oskar J Andersson,4,2140,6,"15,4","10,22",100',191217,Solvalla,Rikard N Skoglund,2,2140,11,"14,7a","14,54",40',191126,Solvalla,Carl Johan Jepson,0,2140,4,"15,0a","34,66",100',191106,Solvalla,Björn Bylund,3,2140,7,"15,3a","15,98",40'
167,2020-02-22,AXEVALLA,4,VISUAL CONDITION,s,4,Jorma Kontio,1,"42,93","4,03 - 6,44",6,VOLTSTART,2140M,2140,"1.17,1",12 452,200129,Solvalla,Carl Johan Jepson,5,2140,6,"14,2a","22,73",60',200122,Solvalla,Rikard N Skoglund,4,2140,2,"15,2a","20,32",40',200101,Solvalla,Rikard N Skoglund,2,2140,6,"15,9","5,09",40',191226,Solvalla,Erik Westergren,6,2140,11,"17,4a","3,91",40',191126,Solvalla,Rikard N Skoglund,0,2140,11,"14,9a","38,45",100'
168,2020-02-22,AXEVALLA,4,BARA MIN,s,8,Jan Henriksson,2,"43,06","4,85 - 7,76",7,VOLTSTART,2140M,2160,"1.16,4",9 272,200215,Mantorp,Jan Henriksson,0,2140,6,"15,7a","22,59",110',200201,Åby,Joakim Lövgren,4,2140,9,"15,6","19,51",150',200122,Jägersro,Jan Henriksson,4,1640,11,"13,0a","6,80",60',200115,Solvalla,Jan Henriksson,3,2140,5,"13,1a","65,69",100',200108,Åby,Jan Henriksson,3,2140,4,"14,6a","33,96",60'
169,2020-02-22,AXEVALLA,4,FUEL BURN,s,4,Erik Adielsson,3,"24,72","3,87 - 6,15",0,VOLTSTART,2140M,2140,"1.17,1",12 405,200205,Solvalla,Emilia Leo,1,2140,6,"15,9a","9,71",60',200122,Solvalla,Magnus A Djuse,5,2140,7,"15,9a","37,89",40',200115,Solvalla,Björn Goop,3,2640,6,"16,2a","8,10",40',200101,Solvalla,Kim Eriksson,0,2140,1,"15,8a","27,78",40',191217,Solvalla,Björn Goop,3,2140,10,"15,0a","8,69",40'
170,2020-02-22,AXEVALLA,4,CALLMESALLY,s,8,Örjan Kihlström,1,"8,63","1,78 - 2,54",0,VOLTSTART,2140M,2160,"1.16,4",22 711,191231,Axevalla,Carl Johan Jepson,0,2160,3,ug,"6,54",100',191215,Axevalla,Mikko Aho,0,2660,2,"18,6","2,33",35',191021,Halmstad,Mikko Aho,4,2140,7,"14,3ag","3,14",125',190929,Solvalla,Örjan Kihlström,2,2160,6,"13,2","3,37",250',190901,Jägersro,Örjan Kihlström,1,2140,7,"12,9a","7,26",125'
171,2020-02-22,AXEVALLA,4,HASTY HELENE,s,5,Kevin Oscarsson,6,"9,75","1,82 - 2,65",0,VOLTSTART,2140M,2140,"1.17,8g",14 500,200208,Solvalla,Kevin Oscarsson,1,2160,2,"16,3","5,01",40',200127,Mantorp,Fredrik Persson,3,2680,7,"17,0g","2,63",25',200110,Kalmar,Kevin Oscarsson,1,1640,4,"13,6a","2,65",25',190618,Visby,Fredrik Persson,4,2140,2,"16,1g","6,23",50',190604,Vaggeryd,Fredrik Persson,1,2140,3,"15,8","4,75",25'
172,2020-02-22,AXEVALLA,4,LADY L.S.,s,6,Kristian Lindberg,8,"35,62","4,36 - 6,97",0,VOLTSTART,2140M,2140,"1.18,4",6 836,200129,Bjerke,Christina Tilp,2,2100,,"14,6a","8,70",,200107,Eskilstuna,Christina Tilp,3,2140,7,"16,9a","7,54",10',191230,Bjerke,Christina Tilp,1,2100,,"16,9a","16,70",,191215,Axevalla,Christina Tilp,0,1640,12,"16,7a","71,81",35',191122,Axevalla,Niclas Benzon,0,1640,3,"18,8ag","10,27",30'
173,2020-02-22,AXEVALLA,5,LEONAS SAMI,v,7,Kim Eriksson,5,"13,40","3,64",1,AUTOSTART,2640M,2640,"1.15,5",12 451,200129,Solvalla,Carl Johan Jepson,1,2640,7,"15,3a","3,47",40',200117,Eskilstuna,Kim Eriksson,1,2140,10,"14,1a","4,12",25',191223,Mantorp,Oskar Svanberg,2,2160,5,"14,7","56,00",100',191208,Färjestad,Oskar J Andersson,2,2140,7,"16,7a","5,54",35',191125,Färjestad,Anna Sedström,3,2140,14,"17,2a","7,47",30'
174,2020-02-22,AXEVALLA,5,INEZ ALKI,s,5,Hans Crebas,8,"13,85","3,57",2,AUTOSTART,2640M,2640,"1.15,6",22 606,200205,Jägersro,Hans Crebas,1,2140,10,"14,3a","4,43",60',200120,Färjestad,Hans Crebas,1,1640,4,"13,8a","1,79",35',191231,Axevalla,Hans Crebas,6,2660,11,"16,0","7,80",100',191223,Mantorp,Hans Crebas,1,2140,3,"15,0","2,88",100',191203,Mantorp,Hans Crebas,2,2140,15,"15,7a","3,53",25'
175,2020-02-22,AXEVALLA,5,IMAGE RAPIDA,h,5,Stefan Persson,6,"9,65","3,37",3,AUTOSTART,2640M,2640,"1.15,9",11 142,200202,Kalmar,Stefan Persson,1,2140,6,"14,3a","1,73",35',200118,Kalmar,Thomas Uhrberg,7,2140,11,"13,4a","32,26",110',200110,Kalmar,Stefan Persson,1,2640,5,"16,6a","2,36",25',191213,Kalmar,Stefan Persson,1,1640,10,"12,7a","7,06",30',191129,Kalmar,Stefan Persson,4,2140,4,"14,4a","33,24",150'
176,2020-02-22,AXEVALLA,5,ZENZERO JET,h,5,Anders Eriksson,2,"2,24","1,44 - 1,72",4,AUTOSTART,2640M,2640,"1.16,1",15 824,200201,Åby,Anders Eriksson,1,2640,14,"15,0a","3,01",150',200117,Eskilstuna,Mikael J Andersson,1,2140,8,"14,6a","1,68",25',200101,Halmstad,Peter Ingves,2,2140,6,"15,2a","7,46",25',191024,Mantorp,Stefan P Pettersson,k,2140,3,"19,7",gdk,,191015,Mantorp,Mikael J Andersson,d,2140,3,9ag,"3,39",25'
177,2020-02-22,AXEVALLA,5,QUITE E.WOOD,v,6,Marc Elias,7,"24,87","3,96 - 6,43",5,AUTOSTART,2640M,2640,"1.16,1",12 652,200210,Halmstad,Marc Elias,1,2640,6,"15,5a","4,82",35',200118,Kalmar,Marc Elias,2,2160,4,"14,7","7,45",100',191217,Jägersro,Hanna Lähdekorpi,1,2200,1,"14,7","3,44",30',191206,Kalmar,Markus Waldmüller,5,2140,8,"15,9a","31,80",50',190716,Jägersro,Hanna Lähdekorpi,0,2140,7,"14,6a","3,28",30'
178,2020-02-22,AXEVALLA,5,CORLEONE D.K.,v,6,Henna Halme,4,"5,89","1,82 - 2,60",6,AUTOSTART,2640M,2640,"1.16,3",10 025,200215,Mantorp,Henna Halme,6,1640,1,"13,0a","5,93",110',200129,Åby,Henna Halme,1,2640,4,"15,4a","2,49",30',200123,Åby,Henna Halme,2,1640,6,"13,5a","2,83",35',191218,Axevalla,Henna Halme,1,2140,5,"15,4a","2,10",25',191207,Åby,Henna Halme,2,2660,4,"15,9","8,44",30'
179,2020-02-22,AXEVALLA,5,BEAR AMARANTE,v,7,Niclas Stenquist,1,"37,49","4,26 - 6,97",7,AUTOSTART,2640M,2640,"1.16,7",8 328,200128,Axevalla,Niclas Stenquist,1,2160,8,"15,8","3,18",25',191231,Axevalla,Niclas Stenquist,3,2660,1,"15,7","61,71",100',191129,Axevalla,Niclas Stenquist,2,3180,1,"17,6","3,28",25',191109,Axevalla,Niclas Stenquist,3,2640,8,"16,8a","6,79",25',191029,Axevalla,Niclas Stenquist,1,2140,7,"15,0a","6,23",10'
180,2020-02-22,AXEVALLA,5,IMAKEYOUPROUD,v,7,Emilia Leo,12,"37,14","5,32 - 8,71",0,AUTOSTART,2640M,2640,"1.16,7",9 079,200212,Solvalla,Emilia Leo,2,1640,7,"13,2a","9,85",60',200125,Eskilstuna,Kim Moberg,1,2140,2,"13,8a","24,22",110',200115,Solvalla,Emilia Leo,6,1640,9,"13,6","40,43",60',200103,Solvalla,Emilia Leo,3,2140,5,"15,2a","9,92",40',191214,Eskilstuna,Elias Strandberg,3,2140,6,"16,6a","9,36",40'
181,2020-02-22,AXEVALLA,5,NISSE SÅNNA,v,5,Erik Adielsson,3,"24,42","3,73 - 6,04",0,AUTOSTART,2640M,2640,"1.16,9",17 646,200111,Bergsåker,Rikard N Skoglund,4,2640,3,"16,2","28,47",110',191226,Solvalla,Mats Holmstedt,0,2140,9,"15,3a","5,73",100',191210,Solvalla,Fredrik Claesson,1,2640,1,"15,6a","3,83",60',191202,Färjestad,Carl Johan Jepson,1,2140,5,"15,8","2,21",25',191120,Solvalla,Fredrik Claesson,2,2140,2,"15,9a","2,49",40'
182,2020-02-22,AXEVALLA,5,INDY D.,v,6,Örjan Kihlström,10,"9,02","1,98 - 2,97",0,AUTOSTART,2640M,2640,"1.17,0",18 484,200208,Solvalla,Örjan Kihlström,0,2140,7,"15,2a","11,58",220',200125,Eskilstuna,Örjan Kihlström,1,2140,4,"15,0a","3,98",110',200115,Solvalla,Örjan Kihlström,1,2640,7,"16,4a","2,36",40',200101,Solvalla,Örjan Kihlström,1,2140,1,"15,8","5,53",40',191119,Solvalla,Jesper Olsson,d,2140,11,5ag,"11,14",40'
