,datum,bana,avd,häst,kön,ålder,kusk,spår,vodds,podds,plac,start,lopp_dist,dist,tid,kr,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_kmtid,h1_odds,h1_pris,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_kmtid,h2_odds,h2_pris,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_kmtid,h3_odds,h3_pris,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_kmtid,h4_odds,h4_pris,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_kmtid,h5_odds,h5_pris
157,2020-03-21,BERGSÅKER,1,LA SURPRISE TOOMA,s,5,Örjan Kihlström,2,"18,87","2,72 - 4,20",6,VOLTSTART,1640M,1640,"1.15,1",6 705,200313,Solvalla,Joakim Eskilsson,3,1640,1,"14,2a","24,02",40',200228,Eskilstuna,Claes Eskilsson,3,1640,9,"15,0a","68,34",25',190701,Mantorp,Jakob Smith,d,2140,6,14ag,"98,01",50',190622,Lindesberg,Jelena Fironova,6,1640,6,"16,4a","30,58",22',190524,Solvalla,Rick Ebbinge,12,2140,3,"16,7a","42,72",50'
158,2020-03-21,BERGSÅKER,1,USIANA FACE,s,4,Robert Bergh,1,"3,00","1,55 - 2,10",7,VOLTSTART,1640M,1640,"1.15,1",15 111,191127,Åby,Dwight Pieters,8,1640,4,"15,1a","11,42",70',191106,Åby,Kim Eriksson,1,2140,8,"16,7","5,99",30',191031,Åby,Dwight Pieters,1,2140,6,"18,4","2,47",30',190801,Åby,Robert Bergh,0,1640,2,"14,2a","16,23",60',190716,Jägersro,Isabella Bergh,0,2140,11,"16,3a","5,79",30'
159,2020-03-21,BERGSÅKER,1,GIANNINI,s,4,Peter Grundmann,8,"40,77","3,37 - 5,30",0,VOLTSTART,1640M,1640,"1.15,1",8 740,200225,Bergsåker,Peter Grundmann,2,1640,7,"16,0a","67,01",30',200214,Romme,Peter Grundmann,6,1640,1,"15,1a","28,39",35',200116,Bollnäs,Peter Grundmann,5,2140,5,"18,3a","40,72",25',191016,Bergsåker,Peter Grundmann,8,1640,12,"16,8a","73,30",60',190926,Solänget,Peter Grundmann,4,2140,4,"17,0a","5,98",50'
160,2020-03-21,BERGSÅKER,1,MISKOS CAPREA,s,7,Ludwig Wickman,7,"166,48","25,15 - 42,22",0,VOLTSTART,1640M,1660,"1.14,5",4 315,200312,Östersund,Jonas Johansson,0,2160,7,"17,2","102,77",35',200306,Bergsåker,Jonas Johansson,2,2140,10,"16,6a","51,61",10',200226,Östersund,Jonas Johansson,5,2140,11,"16,8a","76,35",25',200219,Bergsåker,Henrik Sundberg,0,1640,4,"15,2a","131,44",40',200129,Bergsåker,Henrik Sundberg,0,2160,3,"20,5","59,20",40'
161,2020-03-21,BERGSÅKER,1,TORRIDE,s,8,Ulf Eriksson,4,"93,93","11,36 - 19,01",0,VOLTSTART,1640M,1640,"1.15,5",3 632,200225,Bergsåker,Ulf Ohlsson,5,1640,4,"16,4a","29,14",30',191012,Bergsåker,Ulf Eriksson,0,1640,10,"15,5a","12,12",30',191002,Bergsåker,Ulf Eriksson,0,1640,7,"18,7ag","51,80",70',190908,Dannero,Mats E Djuse,1,2140,1,"17,9","2,19",10',190826,Östersund,Jimmy H Andersson,d,1640,2,9ag,"10,62",25'
162,2020-03-21,BERGSÅKER,1,KICK HER HIGHNESS,s,5,Oskar Kylin Blom,7,"39,28","5,17 - 8,40",0,VOLTSTART,1640M,1640,"1.15,7g",7 588,200306,Romme,Oskar Kylin Blom,3,2140,1,"15,5a","22,34",30',200214,Romme,Oskar Kylin Blom,3,1640,6,"14,6a","7,58",35',200126,Bollnäs,Oskar Kylin Blom,5,2140,5,"16,1a","18,57",35',200107,Eskilstuna,Oskar Kylin Blom,2,2140,9,"17,9a","8,08",35',191217,Solvalla,Troels Andersen,0,2140,6,"15,6ag","31,36",40'
163,2020-03-21,BERGSÅKER,1,LÖVDALA SYMPHONIE,s,4,Emilia Leo,6,"4,51","1,66 - 2,37",0,VOLTSTART,1640M,1640,"1.21,0g",27 060,200228,Bollnäs,Emilia Leo,1,2140,1,"16,2","3,56",30',191226,Solvalla,Emilia Leo,3,2140,9,"15,6","33,62",70',191213,Bollnäs,Emilia Leo,4,2160,9,"17,2","3,70",25',191124,Eskilstuna,Emilia Leo,1,2140,2,"18,6","3,38",60',191115,Romme,Emilia Leo,3,2140,12,"18,2","3,75",50'
164,2020-03-21,BERGSÅKER,1,KALLIS TOOMA,s,6,Jimmy H Andersson,3,"130,95","14,62 - 24,48",0,VOLTSTART,1640M,1640,"1.21,1g",7 470,200221,Umåker,Mika Forss,0,2140,8,"20,0a","5,75",25',191225,Umåker,Mika Forss,1,1640,5,"17,2a","17,29",50',191204,Solvalla,Mika Forss,0,2140,11,"19,9a","29,71",40',191126,Bergsåker,Jimmy H Andersson,5,2660,2,"20,5","19,35",30',191030,Solvalla,Oskar J Andersson,4,2140,7,"16,2a","45,50",40'
165,2020-03-21,BERGSÅKER,1,PIPPI ROC,s,5,Henrik Svensson,1,"22,88","3,82 - 6,07",d,VOLTSTART,1640M,1660,12g,15 080,200212,Solvalla,Henrik Svensson,0,2660,5,"18,6","12,69",60',200117,Bergsåker,Henrik Svensson,1,2160,1,"17,6","4,80",10',200103,Bollnäs,Henrik Svensson,3,1640,7,"14,5ag","8,17",35',191220,Östersund,Henrik Svensson,4,2140,3,"16,4g","13,34",35',191030,Bergsåker,Henrik Svensson,0,2660,3,"17,0g","11,40",40'
166,2020-03-21,BERGSÅKER,1,SHEHERAZADE FACE,s,6,Erik Adielsson,3,"37,54","5,16 - 8,36",d,VOLTSTART,1640M,1660,ug,6 167,200306,Bergsåker,Ida Olsson,3,2140,13,"16,7a","7,68",10',200209,Bergsåker,Ida Olsson,3,2640,9,"17,6a","10,46",35',200110,Gävle,Mika Forss,6,2140,7,"15,2a","34,44",30',191227,Bergsåker,Ida Olsson,0,2640,3,"16,4a","35,63",30',191130,Gävle,Ulf Eriksson,0,2160,7,"16,2","90,79",100'
167,2020-03-21,BERGSÅKER,2,COOGAN,v,6,Örjan Kihlström,1,"2,05","1,27",1,VOLTSTART,2140M,2140,"1.15,0",27 777,200304,Solvalla,Örjan Kihlström,1,2640,9,"15,4a","2,55",40',190905,Gävle,Örjan Kihlström,4,3140,1,"15,4a","1,30",35',190629,Eskilstuna,Örjan Kihlström,4,2140,10,"11,6a","5,91",250',190615,Boden,Örjan Kihlström,3,3140,2,"14,0a","2,87",125',190518,Gävle,Örjan Kihlström,2,2640,3,"12,3a","2,89",125'
168,2020-03-21,BERGSÅKER,2,QUEER FISH,v,11,Ulf Eriksson,1,"2,86","1,25",2,VOLTSTART,2140M,2160,"1.14,5",38 902,200310,Gävle,Ulf Eriksson,3,2140,1,"13,6a","4,83",35',191003,Bollnäs,Ulf Eriksson,5,1640,4,"12,1a","7,27",75',190907,Vincennes,Tony Le Beller,0,2700,,"13,5","100,00",,190824,Bergsåker,Oskar J Andersson,0,2140,3,"11,6a","52,43",1000',190727,Hagmyren,Ulf Eriksson,4,1640,2,"10,7a","6,42",200'
169,2020-03-21,BERGSÅKER,2,JEPPAS PICASSO,v,8,Susanne H Osterling,5,"64,34","3,08",3,VOLTSTART,2140M,2140,"1.15,3",9 678,200312,Östersund,Susanne H Osterling,3,2140,5,"16,4a","34,45",35',200219,Bergsåker,Susanne H Osterling,6,2140,10,"14,9a","16,86",60',200209,Bergsåker,Susanne H Osterling,2,2640,1,"16,6","5,55",35',200126,Bollnäs,Susanne H Osterling,0,1640,7,"13,4a","12,56",35',200109,Umåker,Susanne H Osterling,2,1640,6,"14,9","5,00",35'
170,2020-03-21,BERGSÅKER,2,MAGNIFIK BRODDE,v,9,Samu Sundqvist,3,"18,61","1,72 - 3,85",4,VOLTSTART,2140M,2160,"1.14,7",24 791,200308,Umåker,Samu Sundqvist,1,2140,3,"18,6a","1,34",35',200229,Bergsåker,Samu Sundqvist,6,1640,8,"11,1a","55,03",150',200216,Boden,Samu Sundqvist,2,1640,7,"14,8a","2,13",35',191225,Umåker,Mika Forss,0,2680,2,"16,4","3,70",100',191214,Rovaniemi,Samu Sundqvist,1,2100,,"14,3a","6,40",
171,2020-03-21,BERGSÅKER,2,CORRODED,v,8,Erik Adielsson,7,"29,89","2,16 - 5,17",5,VOLTSTART,2140M,2140,"1.15,4",16 807,200307,Cagnes sur Mer,David Bekaert,d,1609,,-a,"8,50",,200225,Belgien,Nico d'Haenens,1,2300,,"15,7a","7,60",,191218,Solvalla,Emilia Leo,5,2140,3,"14,8a","9,05",100',191201,Örebro,Robert Bergh,6,1609,11,"13,0a","19,71",100',191120,Bergsåker,Micael Melander,d,2640,12,10ag,"21,70",70'
172,2020-03-21,BERGSÅKER,2,ORLANDO TRISS,v,9,Ulf Ohlsson,3,"49,31","3,66 - 9,60",6,VOLTSTART,2140M,2140,"1.15,5",11 671,200310,Gävle,Rikard N Skoglund,d,2640,7,uag,"31,76",30',200219,Bergsåker,Daniel Wäjersten,0,2140,5,"15,0a","10,69",60',191219,Gävle,Rikard N Skoglund,d,2180,3,vändg,"4,27",50',191210,Gävle,Ulf Eriksson,3,1640,11,"13,8a","3,17",25',191126,Bergsåker,Rikard N Skoglund,5,2140,12,"16,3a","11,57",30'
173,2020-03-21,BERGSÅKER,2,MR GOLDEN QUICK,v,7,Magnus A Djuse,2,"11,13","1,60 - 3,47",7,VOLTSTART,2140M,2160,"1.14,8",43 160,200308,Umåker,Mika Forss,3,2140,1,"19,1a","3,17",35',191226,Solvalla,Magnus A Djuse,5,2140,5,"12,9a","16,46",400',191214,Bergsåker,Magnus A Djuse,0,2640,10,"17,3a","8,06",200',191130,Gävle,Magnus A Djuse,3,3140,1,"14,2a","13,83",200',191116,Vermo,Iikka Nurmonen,3,2120,,"14,9a","8,30",
174,2020-03-21,BERGSÅKER,2,ROCKY TILLY,v,6,Jörgen Westholm,6,"8,35","1,57 - 3,39",0,VOLTSTART,2140M,2140,"1.15,5g",21 217,200307,Färjestad,Rikard N Skoglund,0,2140,11,"13,6a","9,59",110',200222,Axevalla,Rikard N Skoglund,d,2140,1,ug,"5,01",110',200208,Solvalla,Ulf Ohlsson,6,2140,6,"12,8a","36,27",220',200125,Eskilstuna,Rikard N Skoglund,5,2640,5,"15,5a","6,61",110',200111,Bergsåker,Rikard N Skoglund,1,2140,1,"15,7","2,80",110'
175,2020-03-21,BERGSÅKER,2,DUFFMAN,v,11,Mats E Djuse,4,"104,52","7,52 - 20,67",0,VOLTSTART,2140M,2140,"1.15,8",8 648,200311,Bergsåker,Mats E Djuse,0,3180,4,"18,5","81,07",60',200219,Bergsåker,Michelle Larsson,0,2140,6,"15,7a","102,37",60',191227,Bergsåker,Henrik Svensson,d,2160,1,13g,"83,26",50',191204,Bergsåker,Tomas Pettersson,3,2140,8,"14,2a","58,21",70',191120,Bergsåker,Henrik Svensson,0,2640,5,"15,4a","199,77",70'
176,2020-03-21,BERGSÅKER,3,MERRITT,v,6,Daniel Wäjersten,9,"3,66","2,10",1,AUTOSTART,1640M,1640,"1.12,2",9 195,200229,Bergsåker,Rikard N Skoglund,d,2140,6,8ag,"4,39",110',200219,Solvalla,Rikard N Skoglund,1,2140,10,"13,8a","4,05",40',200129,Bergsåker,Mats E Djuse,d,2640,9,tr1a,"4,09",60',200117,Bergsåker,Olle Wäjersten,1,2140,10,"16,4a","2,02",30',200101,Bergsåker,Mats E Djuse,4,2640,9,"16,3a","9,13",60'
177,2020-03-21,BERGSÅKER,3,CAPTAIN MY CAPTAIN,v,5,Erik Adielsson,10,"9,05","2,49",2,AUTOSTART,1640M,1640,"1.12,3",14 124,200313,Solvalla,Zeb Jonasson,4,2640,8,"16,3a","10,82",40',200303,Romme,Ulf Ohlsson,3,1640,8,"13,9","3,34",30',200212,Solvalla,Erik Adielsson,0,1640,5,"14,0a","3,77",60',200115,Solvalla,Erik Adielsson,d,1640,1,10g,"2,51",60',191211,Solvalla,Erik Adielsson,1,1640,2,"12,9a","4,31",70'
178,2020-03-21,BERGSÅKER,3,HULK BOKO,v,6,Nicklas Westerholm,12,"31,20","5,52",3,AUTOSTART,1640M,1640,"1.12,4",9 875,200312,Östersund,Nicklas Westerholm,3,2160,2,"17,0","4,03",35',200226,Östersund,Nicklas Westerholm,2,2140,14,"16,2a","5,04",25',200207,Umåker,Nicklas Westerholm,0,2640,4,"17,1a","5,27",30',200117,Bergsåker,Nicklas Westerholm,3,2160,7,"17,9","3,52",10',200103,Bollnäs,Nicklas Westerholm,d,1640,9,12ag,"3,29",35'
179,2020-03-21,BERGSÅKER,3,SIMB MURDOCH,v,6,Mattias Eriksson,7,"17,55","2,75 - 4,60",4,AUTOSTART,1640M,1640,"1.12,4",10 727,200304,Gävle,Mattias Eriksson,2,2640,1,"18,1","4,62",25',200219,Solvalla,Mattias Eriksson,6,2140,5,"14,7a","37,50",40',191214,Bergsåker,Isabell Eriksson,0,3140,9,"21,8a","123,45",125',191201,Örebro,Mattias Eriksson,2,2100,6,"14,6a","12,45",25',191109,Eskilstuna,Jorma Kontio,3,1640,5,"13,7a","5,36",30'
180,2020-03-21,BERGSÅKER,3,IMAGINE BOKO,v,5,Robert Bergh,4,"3,54","1,40 - 1,87",5,AUTOSTART,1640M,1640,"1.12,5",15 400,200108,Åby,Robert Bergh,0,1640,9,"13,9a","8,11",60',191226,Solvalla,Robert Bergh,6,2140,8,"14,9a","22,49",250',191212,Åby,Dwight Pieters,2,1640,2,"14,1a","4,36",40',191123,Jägersro,Robert Bergh,1,2140,11,"14,1a","5,22",125',191116,Åby,Dwight Pieters,1,2140,1,"14,3a","2,90",30'
181,2020-03-21,BERGSÅKER,3,GORDON MEARAS,v,4,Ulf Ohlsson,2,"8,92","1,97 - 3,11",6,AUTOSTART,1640M,1640,"1.12,5",24 807,200311,Solvalla,Erik Adielsson,3,2660,2,"16,3","7,26",40',200225,Bergsåker,Daniel Wäjersten,2,2640,2,"16,2","9,55",30',191220,Romme,Ulf Ohlsson,1,2140,12,"15,0a","4,62",10',191118,Eskilstuna,Ulf Ohlsson,6,2140,3,"15,9a","4,82",25',191106,Solvalla,Erik Adielsson,0,2140,9,"15,3a","11,40",100'
182,2020-03-21,BERGSÅKER,3,HEARTBEAT,h,6,Jill Ivarsson,11,"51,76","7,51 - 13,52",7,AUTOSTART,1640M,1640,"1.12,6",8 097,200229,Bergsåker,Lena Fritz,1,2140,6,"15,2","3,20",30',200219,Bergsåker,Amanda Hedlund,4,1640,5,"14,3a","4,31",40',200129,Bergsåker,Jill Ivarsson,5,2640,4,"16,8a","16,00",60',200108,Bergsåker,Jill Ivarsson,1,2140,14,"18,5a","2,85",10',191107,Bergsåker,Jill Ivarsson,0,2640,5,"17,2","9,85",35'
183,2020-03-21,BERGSÅKER,3,CELTIC,v,8,Kent P Gustavsson,1,"56,25","5,90 - 10,49",0,AUTOSTART,1640M,1640,"1.12,7",4 480,200310,Momarken,Marcus Hultman,1,1640,,"16,6a","6,27",,191221,Örebro,Kent P Gustavsson,0,2180,3,"20,9","29,31",10',191202,Eskilstuna,Per K Anderson,0,2140,6,"17,9a","25,50",35',191115,Romme,Kent P Gustavsson,3,1660,5,"14,3","28,61",30',191104,Mantorp,Kent P Gustavsson,3,1640,10,"14,1a","41,77",12'
184,2020-03-21,BERGSÅKER,3,MOON'S BLACK LADY,s,8,Tomas Rosén,3,"105,33","9,95 - 17,97",0,AUTOSTART,1640M,1640,"1.12,9",4 757,200228,Eskilstuna,Tomas Rosén,3,2140,4,"16,6a","80,63",25',200218,Gävle,Tomas Rosén,6,1640,12,"14,5a","98,05",25',200208,Romme,Tomas Rosén,1,2140,3,"18,3a","46,38",10',191210,Gävle,Ida Strömbäck,0,1640,7,"15,9a","95,27",25',191203,Gävle,Tomas Rosén,0,2140,12,itl,"44,16",10'
185,2020-03-21,BERGSÅKER,3,KARISSA BO,s,6,Örjan Kihlström,5,"4,01","1,47 - 2,07",0,AUTOSTART,1640M,1640,"1.19,7g",7 611,200228,Eskilstuna,Sybille Tinter,0,2140,2,"16,4a","3,52",25',200217,Eskilstuna,Sybille Tinter,2,2140,9,"15,8a","4,61",35',200129,Solvalla,Jorma Kontio,2,2640,1,"15,4a","4,81",40',200118,Kalmar,Kim Eriksson,0,2140,9,"13,6a","8,70",110',200108,Solvalla,Sybille Tinter,2,2640,1,"14,8a","6,80",40'
186,2020-03-21,BERGSÅKER,4,FYLKING,h,10,Oskar Kylin Blom,5,"4,29","2,20",1,VOLTSTART,2140M,2160,"1.25,0",7 130,200312,Östersund,Ulf Ohlsson,3,2660,8,"27,6g","15,03",50',200229,Bergsåker,Ulf Ohlsson,3,1660,9,"24,5","18,89",100',200219,Bergsåker,Ulf Ohlsson,3,2140,9,"25,7a","6,10",60',200204,Gävle,Ulf Ohlsson,5,1640,3,"24,6ag","9,67",35',200124,Östersund,Ulf Ohlsson,1,2160,2,"25,8","13,55",25'
187,2020-03-21,BERGSÅKER,4,BONALDO,v,7,Magnus A Djuse,7,"20,11","4,75",2,VOLTSTART,2140M,2160,"1.25,2",9 381,200310,Gävle,Emilia Leo,1,2160,2,"27,6","1,47",25',200229,Bergsåker,Magnus A Djuse,2,1660,4,"24,2","18,15",100',200219,Bergsåker,Kenth Åkerlund,5,2140,10,"25,8a","39,28",60',200117,Bergsåker,Emilia Leo,1,2160,2,"27,4","5,15",35',191222,Bollnäs,Mats E Djuse,0,2660,2,"30,9","23,62",35'
188,2020-03-21,BERGSÅKER,4,NORRLANDS SCOTT,h,8,John Östman,6,"17,71","4,61",3,VOLTSTART,2140M,2160,"1.25,2",9 319,200308,Umåker,Lars-Åke Ericsson,4,2140,4,"26,4a","7,10",50',200229,Bergsåker,Örjan Kihlström,0,1660,10,"25,6","13,09",100',200219,Bergsåker,John Östman,2,2140,4,"25,7a","7,09",60',200204,Gävle,Lars-Åke Ericsson,3,1640,1,"24,1a","12,38",35',200124,Östersund,John Östman,2,2160,4,"25,8","3,02",25'
189,2020-03-21,BERGSÅKER,4,THESS PRINSEN,v,10,Micael Melander,7,"51,03","8,53 - 13,22",4,VOLTSTART,2140M,2140,"1.26,2",5 818,200306,Bergsåker,Jimmy Jonsson,1,2180,1,"29,1","5,37",10',191205,Bollnäs,Micael Melander,4,2140,3,"28,6","12,66",25',191128,Östersund,Micael Melander,6,1640,5,"26,5ag","15,40",25',191120,Bergsåker,Ingvar Nyberg,5,2140,1,"27,8a","46,49",40',191112,Bergsåker,Mats E Djuse,0,1640,4,"31,2","6,11",10'
190,2020-03-21,BERGSÅKER,4,JÄRVSÖ JANSING,v,11,Mikael Halvarsson,2,"136,00","18,11 - 28,42",5,VOLTSTART,2140M,2160,"1.25,6",4 651,200312,Östersund,Mikael Halvarsson,0,2660,4,"28,3","139,92",50',200124,Östersund,Mikael Halvarsson,6,2160,1,"27,7","21,13",25',191210,Östersund,Mikael Halvarsson,8,2180,2,"29,3","16,18",10',191117,Östersund,Mikael Halvarsson,0,2140,1,"25,8a","72,05",50',191101,Östersund,Jenny Björk,2,2180,1,"29,7","2,59",10'
191,2020-03-21,BERGSÅKER,4,RUBUS,v,11,Jan-Olov Åberg,3,"108,66","18,86 - 29,61",6,VOLTSTART,2140M,2160,"1.25,6",5 217,200229,Bergsåker,Kaj Widell,0,1660,7,"27,3","53,51",100',200204,Gävle,Kaj Widell,2,1640,8,"24,0a","62,30",35',200111,Bergsåker,Jan-Olov Åberg,0,1640,7,"28,0g","77,27",110',191219,Gävle,Jan-Olov Åberg,4,2140,9,"25,6a","63,23",35',191205,Bollnäs,Jan-Olov Åberg,7,2160,7,"28,7","40,52",25'
192,2020-03-21,BERGSÅKER,4,NORRBO ODIN,v,7,Kenth Åkerlund,8,"11,13","2,40 - 3,44",7,VOLTSTART,2140M,2140,"1.26,8g",7 857,200309,Bollnäs,Kenth Åkerlund,3,2140,6,"26,3a","4,53",25',200111,Bergsåker,Kenth Åkerlund,2,2640,4,"28,0g","27,49",100',191220,Östersund,Kenth Åkerlund,1,2640,10,"30,2a","5,57",35',191130,Gävle,Kenth Åkerlund,d,2140,3,ug,"55,90",200',191120,Bergsåker,Kenth Åkerlund,1,2140,3,"27,1a","24,94",40'
193,2020-03-21,BERGSÅKER,4,SPIK LOKE,v,7,Jimmy Jonsson,4,"31,68","6,66 - 10,23",0,VOLTSTART,2140M,2160,"1.26,3",13 832,200309,Bollnäs,Jimmy Jonsson,6,2140,7,"27,6ag","6,12",25',191213,Bollnäs,Kenth Åkerlund,d,1640,6,12ag,"2,85",25',191128,Östersund,Kenth Åkerlund,2,1640,12,"23,7a","15,09",25',191120,Bergsåker,Ulf Ohlsson,2,2140,10,"27,1a","6,05",40',191018,Umåker,Jimmy Jonsson,7,2160,1,"27,9","6,34",50'
194,2020-03-21,BERGSÅKER,4,GULI MAJOR,h,5,Ulf Ohlsson,1,"10,52","2,90 - 4,23",0,VOLTSTART,2140M,2140,"1.27,7",14 919,191222,Bollnäs,Magnus A Djuse,4,2140,1,"31,9",,50',191130,Gävle,Magnus A Djuse,5,2160,5,"25,4g","62,14",200',191108,Umåker,Mats E Djuse,4,2200,4,"27,6","17,68",100',191011,Umåker,Krister Söderholm,3,2200,3,"28,1","7,42",50',190927,Bergsåker,Ulf Ohlsson,4,2640,2,"27,2","21,38",100'
195,2020-03-21,BERGSÅKER,4,OPTANDSFRÖKEN,s,8,Michael von Essen,2,"48,35","6,05 - 9,26",0,VOLTSTART,2140M,2140,"1.28,2",10 402,191028,Leangen,Michael von Essen,6,2140,,"27,9","7,20",,191015,Östersund,Michael von Essen,1,2160,6,"26,5","9,81",25',191004,Östersund,Michael von Essen,0,2140,3,"28,4g","5,02",50',190927,Bergsåker,Michael von Essen,2,2140,9,"26,6a","4,35",30',190914,Bollnäs,Björn Goop,4,2140,5,"25,8","10,92",200'
196,2020-03-21,BERGSÅKER,4,BACKEGUBBEN,h,6,Björn Karlsson,1,"5,87","1,80 - 2,47",0,VOLTSTART,2140M,2160,"1.28,6g",19 314,200126,Bollnäs,Björn Karlsson,4,2140,2,"26,2a","19,96",50',190927,Bergsåker,Björn Karlsson,0,2140,4,"28,1g","11,77",100',190811,Dannero,Björn Karlsson,7,2200,1,"26,5","7,86",150',190713,Solänget,Björn Karlsson,0,2140,4,"30,5a","2,34",25',190621,Härmä,Björn Karlsson,1,1609,,"23,3a","3,40",
197,2020-03-21,BERGSÅKER,4,GNISTAS FILUR,v,6,Jörgen Westholm,3,"15,78","3,75 - 5,59",d,VOLTSTART,2140M,2140,12g,13 133,200126,Bollnäs,Rikard N Skoglund,5,2640,1,"29,0a","12,93",35',200111,Bergsåker,Rikard N Skoglund,0,2660,3,"29,0","14,18",100',191130,Gävle,Rikard N Skoglund,d,2140,2,ug,"11,74",200',191010,Gävle,Rikard N Skoglund,1,2140,5,"27,1a","2,85",50',190915,Romme,Rikard N Skoglund,1,2160,3,"27,9","3,02",100'
198,2020-03-21,BERGSÅKER,4,FRÄCKE VICKE,v,10,Ludwig Wickman,4,"107,37","14,91 - 23,39",d,VOLTSTART,2140M,2140,13g,4 374,200111,Bergsåker,Ludwig Wickman,0,2660,2,"29,7g","59,94",100',191227,Bergsåker,Ludwig Wickman,1,2160,3,"27,1","43,51",30',191222,Bollnäs,Jimmy Jonsson,6,2640,7,"31,5g","124,27",35',191214,Eskilstuna,Kim Eriksson,6,2160,1,"29,3","29,15",25',191129,Romme,Tomas Pettersson,d,1640,10,11ag,"68,99",30'
199,2020-03-21,BERGSÅKER,4,ÄNGSPILEN,v,9,Rikard N Skoglund,6,"4,22","1,72 - 2,31",d,VOLTSTART,2140M,2140,ug,6 804,200309,Bollnäs,Rikard N Skoglund,1,2140,4,"25,9a","24,36",25',200208,Romme,Joakim Elfving,3,2140,1,"29,6a","3,71",10',200111,Bergsåker,Mats E Djuse,6,2660,4,"28,4","46,74",100',200105,Romme,Niclas Hammarström,0,1640,3,"29,1ag","7,90",35',191220,Romme,Rikard N Skoglund,3,2160,3,"27,8","5,28",30'
200,2020-03-21,BERGSÅKER,5,BETTING ACE,s,4,Erik Adielsson,5,"11,76","2,68",1,AUTOSTART,2640M,2640,"1.15,4",12 968,200305,Åby,Robert Bergh,1,2640,3,"16,5","3,53",35',200226,Åby,Robert Bergh,0,2140,4,"14,8a","11,62",40',191218,Åby,Kim Eriksson,3,2160,2,"15,5","21,15",70',191209,Halmstad,Kim Eriksson,3,2140,5,"16,2a","11,98",50',191127,Åby,Robert Bergh,5,1640,3,"14,3a","3,54",70'
201,2020-03-21,BERGSÅKER,5,DIGITAL DOMINANCE,h,4,Robert Bergh,6,"3,99","1,86",2,AUTOSTART,2640M,2640,"1.15,5",14 850,191023,Åby,Robert Bergh,5,2160,1,"15,6","3,75",70',191009,Åby,Johan Untersteiner,3,2140,12,"14,7a","17,16",70',190925,Åby,Robert Bergh,3,2140,7,"15,0","7,51",70',190917,Solvalla,Robert Bergh,d,2640,12,uag,"62,82",150',190910,Axevalla,Robert Bergh,1,2140,7,"16,3a","1,97",50'
202,2020-03-21,BERGSÅKER,5,DIVINA,s,4,Ulf Ohlsson,12,"11,30","2,59",3,AUTOSTART,2640M,2640,"1.15,5",8 590,200219,Bergsåker,Oskar Florhed,0,2640,7,"18,8ag","4,11",40',200126,Bollnäs,Ulf Ohlsson,2,2140,4,"15,6a","5,36",35',200108,Bergsåker,Ulf Ohlsson,2,2140,9,"18,8a","3,76",30',191220,Östersund,Ludwig Wickman,1,2140,1,"16,4a","11,06",30',191214,Bergsåker,Örjan Kihlström,0,2160,4,ug,"16,59",60'
203,2020-03-21,BERGSÅKER,5,DIGITAL FLASH,s,6,Ludwig Wickman,4,"47,85","5,43 - 10,45",4,AUTOSTART,2640M,2640,"1.15,5",4 880,200306,Bergsåker,Ludwig Wickman,1,2140,1,"16,5","1,92",10',200225,Bergsåker,Ludwig Wickman,0,2640,7,"17,3","36,93",30',200204,Gävle,Ludwig Wickman,3,2140,12,"15,5a","7,17",30',200109,Umåker,Patrick Wickman,6,2140,10,"17,9","8,11",30',191204,Bergsåker,Ludwig Wickman,d,2640,2,10ag,"41,51",70'
204,2020-03-21,BERGSÅKER,5,SANTANA'S ULTIMATE,s,5,Micael Melander,3,"109,09","9,17 - 17,87",5,AUTOSTART,2640M,2640,"1.15,6",7 055,200308,Umåker,Micael Melander,5,2140,1,"18,1a","16,90",35',200221,Umåker,Micael Melander,3,2140,10,"16,1a","13,06",25',200207,Umåker,Malin Viklund,d,2140,10,6ag,"8,42",30',200122,Skellefteå,Micael Melander,1,1640,1,"14,9a","13,99",22',200108,Bergsåker,Micael Melander,4,2140,6,"19,1a","6,97",30'
205,2020-03-21,BERGSÅKER,5,COINRUNNER G.,v,11,Örjan Kihlström,11,"42,32","4,80 - 9,18",6,AUTOSTART,2640M,2640,"1.15,7",2 774,200313,Bollnäs,Elias Strandberg,3,2140,2,"16,4a","5,41",10',200309,Bollnäs,Ulf Ohlsson,1,2160,4,"17,5","20,59",25',200228,Bollnäs,Elias Strandberg,d,2160,1,4g,"24,41",10',200205,Bollnäs,Ulf Ohlsson,4,2140,3,"17,3a","5,30",10',200116,Bollnäs,Elias Strandberg,8,2160,8,"18,8g","56,25",10'
