iter	Logloss
263	0.2226866123
264	0.2226681385
265	0.2225893622
266	0.2225530049
267	0.2224669156
268	0.2223878203
269	0.2223623446
270	0.2222995656
271	0.2222652212
272	0.2222168126
273	0.2221639198
274	0.2220954876
275	0.2220353069
276	0.2219558174
277	0.2219413572
278	0.2218815296
279	0.2218522163
280	0.2217902182
281	0.2217280762
282	0.2216398465
283	0.2216003824
284	0.2215756358
285	0.221574898
286	0.221519841
287	0.2214617902
288	0.221413114
289	0.2213492161
290	0.2212865807
291	0.2212188483
292	0.2211618887
293	0.2211194868
294	0.2210674823
295	0.2209843323
296	0.2209342431
297	0.2208928933
298	0.2208129135
299	0.2207418644
300	0.2206726905
301	0.2206109634
302	0.220568501
303	0.2204957104
304	0.2204575244
305	0.2204446627
306	0.2203703044
307	0.220322281
308	0.2202109334
309	0.2201747115
310	0.2200755677
311	0.2199970085
312	0.2199494222
313	0.2199093351
314	0.2198631432
315	0.2198111827
316	0.2197405161
317	0.2196888285
318	0.2196508447
319	0.21961405
320	0.2195401924
321	0.2194829098
322	0.2194377055
323	0.219357413
324	0.2193102731
325	0.2192447386
326	0.2191900631
327	0.219091021
328	0.2189876035
329	0.2189424147
330	0.2189082296
331	0.2188636499
332	0.2187796473
333	0.2187779859
334	0.2187123595
335	0.2186570214
336	0.2186108173
337	0.218561177
338	0.2184708354
339	0.2184287735
340	0.2183780803
341	0.2183006098
342	0.2182330322
343	0.2181406466
344	0.218107423
345	0.2180467268
346	0.2180005149
347	0.2179096944
348	0.2178383939
349	0.217751859
350	0.2176688664
351	0.2175924003
352	0.2175467417
353	0.2174657989
354	0.2174149876
355	0.2173607024
356	0.2173180781
357	0.2173052964
358	0.2172502174
359	0.2171443921
360	0.2170951635
361	0.2170590072
362	0.2169528856
363	0.2168764992
364	0.2168102348
365	0.2167612653
366	0.2166690859
367	0.2165901461
368	0.216541941
369	0.2165125916
370	0.2164268525
371	0.2163391894
372	0.2162664755
373	0.2162442327
374	0.2161886877
375	0.2161624419
376	0.2161052224
377	0.2160659206
378	0.2160302633
379	0.2159418265
380	0.2159369898
381	0.2159176851
382	0.2158502464
383	0.2158105228
384	0.215781686
385	0.2157456853
386	0.2156809317
387	0.2156227633
388	0.21553732
389	0.2154777229
390	0.2154519295
391	0.2153620461
392	0.2153279863
393	0.2152755389
394	0.2151924617
395	0.2151867481
396	0.2151503318
397	0.2151178133
398	0.2150583954
399	0.2150072854
400	0.2149508547
401	0.2148906945
402	0.2148842769
403	0.2148436429
404	0.2147905573
405	0.214785357
406	0.2147248343
407	0.2146491676
408	0.2145719071
409	0.2145166302
410	0.2144876201
411	0.2144231494
412	0.2143703309
413	0.2143638046
414	0.2143206533
415	0.2143061548
416	0.2142969245
417	0.2142915782
418	0.2142477985
419	0.214136388
420	0.2140539571
421	0.2140096956
422	0.213967491
423	0.213924378
424	0.2139226863
425	0.2138721177
426	0.2138603356
427	0.2137993876
428	0.2137238345
429	0.2136499505
430	0.2135830722
431	0.2135093585
432	0.2134740955
433	0.2134300287
434	0.2133972531
435	0.2133237157
436	0.2133154161
437	0.2132228253
438	0.2131281612
439	0.2130580135
