iter	Logloss
193	0.2269010577
194	0.2268201504
195	0.2267056531
196	0.2266095512
197	0.2265442515
198	0.2264781795
199	0.2264326938
200	0.2263528371
201	0.2262797132
202	0.2261978438
203	0.2261730357
204	0.2261278125
205	0.226075503
206	0.2260186833
207	0.2260068384
208	0.2259193781
209	0.2258867779
210	0.2258683101
211	0.2257782869
212	0.2257092598
213	0.2256470324
214	0.2255994589
215	0.2255236824
216	0.2254677713
217	0.2253797904
218	0.2253348872
219	0.2252938851
220	0.2252708167
221	0.2252204314
222	0.2251679866
223	0.225101204
224	0.2250635099
225	0.2250179104
226	0.2249630821
227	0.2248756583
228	0.2248452745
229	0.2248133599
230	0.2247663266
231	0.2246921675
232	0.2246836253
233	0.2246110016
234	0.2245589799
235	0.2245020948
236	0.2244859504
237	0.2244479805
238	0.2243877353
239	0.224318377
240	0.2242985457
241	0.2242181508
242	0.2241619756
243	0.2240792226
244	0.2240275239
245	0.2239614522
246	0.2239005284
247	0.22383606
248	0.2237554571
249	0.2236943464
250	0.2236379377
251	0.2235658302
252	0.2235182608
253	0.2234624932
254	0.2234134554
255	0.2233883881
256	0.2233449355
257	0.2233080302
258	0.2232203049
259	0.2231753505
260	0.2231154768
261	0.2230737261
262	0.2230121573
263	0.2229700952
264	0.2229213571
265	0.2229138587
266	0.2228689836
267	0.2228355799
268	0.2228064547
269	0.2227232993
270	0.2226756228
271	0.2226201873
272	0.2225973242
273	0.2225930935
274	0.2225045322
275	0.2224471402
276	0.2223593524
277	0.2222941198
278	0.2222577955
279	0.22218401
280	0.2221384373
281	0.2221075191
282	0.2220509371
283	0.2219877183
284	0.221946305
285	0.2219079907
286	0.2218665953
287	0.2218273731
288	0.2217791107
289	0.2217323154
290	0.2217127296
291	0.2216701241
292	0.2215954408
293	0.2215578683
294	0.2215128194
295	0.2215034084
296	0.2214685624
297	0.2214149347
298	0.2213976559
299	0.2213503928
300	0.2212816257
301	0.2212137761
302	0.2211506878
303	0.2211118557
304	0.2210767276
305	0.2210109126
306	0.2209772006
307	0.2209346873
308	0.2208700305
309	0.2208126921
310	0.2207644758
311	0.2207089031
312	0.2206542732
313	0.2206127524
314	0.2205292112
315	0.2204479868
316	0.2204144284
317	0.2203403203
318	0.2203018187
319	0.2202435239
320	0.220180047
321	0.2201345331
322	0.2200512428
323	0.2200003166
324	0.2199374665
325	0.2198915593
326	0.2198460757
327	0.2197995136
328	0.2197412425
329	0.2196873273
330	0.2196381032
331	0.2195771221
332	0.2195246174
333	0.2194796353
334	0.219416811
335	0.2193918816
336	0.2193753758
337	0.2193049555
338	0.2192556226
339	0.2191997982
340	0.2191273412
341	0.2190779627
342	0.2190334812
343	0.2189964264
344	0.2189607484
345	0.2189067232
346	0.2188469103
347	0.2188091169
348	0.2187767516
349	0.2187674389
350	0.2187354735
351	0.2187025638
352	0.2186523249
353	0.2186188862
354	0.2185545371
355	0.2184976072
356	0.2184509396
357	0.2183759815
358	0.2182940811
359	0.2182309193
360	0.218177295
361	0.2180954733
362	0.2180356344
363	0.2180316692
364	0.2179813155
365	0.2179300353
366	0.2178817841
367	0.2178282918
368	0.2177781679
369	0.2177321274
370	0.2176770557
371	0.21762222
372	0.2175915939
373	0.2175303022
374	0.2174641508
375	0.2173848877
376	0.2173731842
377	0.2173148544
378	0.2172638595
379	0.2171937948
380	0.2171440805
381	0.217107325
382	0.2170779048
383	0.2170386185
384	0.2170000251
385	0.2169212428
386	0.2168811332
387	0.2168011575
388	0.2167343644
389	0.216668287
390	0.2166648756
391	0.2166147972
392	0.21656768
393	0.2165090635
394	0.2164257542
395	0.2163766042
396	0.2163686143
397	0.2163015939
398	0.2162180613
399	0.2161459273
400	0.2161144099
401	0.2160450813
402	0.2160012235
403	0.2159234946
404	0.2158802073
405	0.2158057085
406	0.2157615282
407	0.2157272656
408	0.2156514106
409	0.2155631279
410	0.2155213616
411	0.2154558048
412	0.2154179149
413	0.2153743875
414	0.215332333
415	0.2152612582
416	0.2151692026
417	0.2151321557
418	0.2150700181
419	0.2149849544
420	0.2149054454
421	0.2148414686
422	0.2148258854
423	0.2147856259
424	0.2147425786
425	0.2146919253
426	0.2146433207
427	0.2145968431
428	0.2145394875
429	0.2144772397
430	0.2144429304
431	0.2143473005
432	0.2142905277
433	0.2142471304
434	0.2141676712
435	0.2141083143
436	0.2140507534
437	0.2140481744
438	0.2139902906
439	0.2139216331
440	0.2138444543
441	0.2138005294
442	0.2137573266
443	0.2136972167
444	0.2136493782
445	0.2136037122
446	0.213530603
447	0.2134698296
448	0.2134284146
449	0.2133680998
450	0.2133246673
451	0.213245788
452	0.2131818548
453	0.21311109
454	0.2130375484
455	0.2129693145
456	0.2128968299
457	0.2128462544
458	0.2127773075
459	0.212687533
460	0.2126186365
