datum,bana,avd,startnr,häst,ålder,kön,kusk,lopp_dist,start,dist,pris,spår,streck,vodds,podds,kr,plac,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_odds,h1_pris,h1_kmtid,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_odds,h2_pris,h2_kmtid,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_odds,h3_pris,h3_kmtid,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_odds,h4_pris,h4_kmtid,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_odds,h5_pris,h5_kmtid,bins,h1_auto,h2_auto,h3_auto,h4_auto,h5_auto,h1_perf,h2_perf,h3_perf,h4_perf,h5_perf,senast,delta1,delta2,delta3,delta4
2023-01-14,kalmar,6,8,eros zola,7,v,flemming jensen,1640.0,0,1640.0,125000.0,8.0,12.0,6.59,2.21,28537.0,3,2022-12-29,ålborg-5,flemming jensen,1.0,2140.0,,1.86,,13.3,2022-11-14,ålborg-2,flemming jensen,1.0,1640.0,,1.29,,12.2,2022-07-11,skive-7,flemming jensen,1.0,2060.0,,1.39,,15.0,2022-06-08,tingsryd-10,flemming jensen,1.0,1609.0,,3.22,110.0,9.7,2022-05-15,charlottenlund-12,flemming jensen,1.0,2000.0,,4.89,,12.5,7,1,1,1,1,1,,,,11501.58559756547,,16.0,45.0,126.0,33.0,24.0
2023-01-14,kalmar,6,9,tabasco c.d.,7,h,kevin oscarsson,1640.0,0,1640.0,125000.0,9.0,2.0,23.92,4.93,28682.0,2,2022-12-31,axevalla-4,carl johan jepson,7.0,1640.0,9.0,6.89,125.0,14.1,2022-11-03,örebro-6,carl johan jepson,1.0,1609.0,9.0,1.61,40.0,12.0,2022-10-18,axevalla-9,björn goop,5.0,1640.0,9.0,36.4,100.0,12.3,2022-01-08,vincennes-3,yoann lebourgeois,5.0,2850.0,9.0,17.6,,30.0,2022-01-01,vincennes-4,björn goop,5.0,2700.0,9.0,6.2,,30.0,19,1,1,1,0,0,610.4258745992146,6935.717076596412,1484.131591025766,,,14.0,58.0,16.0,283.0,7.0
2023-01-14,kalmar,6,10,behind bars,7,v,johan untersteiner,1640.0,0,1640.0,125000.0,10.0,8.0,7.12,2.04,36404.0,8,2022-12-26,solvalla-10,johan untersteiner,2.0,2140.0,8.0,20.04,250.0,14.1,2022-12-10,åby-5,johan untersteiner,1.0,2640.0,8.0,4.59,125.0,14.5,2022-11-26,solvalla-10,johan untersteiner,7.0,2140.0,8.0,6.12,220.0,13.1,2022-11-12,eskilstuna-7,johan untersteiner,7.0,2140.0,8.0,18.42,110.0,11.5,2022-10-22,jägersro-9,johan untersteiner,7.0,1640.0,8.0,27.4,110.0,12.3,8,1,1,1,1,1,10516.812635120497,12260.73144313165,809.8214353480527,572.6302284848314,572.6302284848314,19.0,16.0,14.0,14.0,21.0
2023-01-14,kalmar,6,11,pere ubu,8,v,stefan persson,1640.0,0,1640.0,125000.0,11.0,0.0,41.97,6.84,31119.0,15,2022-12-11,kalmar-4,stefan persson,2.0,1640.0,7.0,2.38,40.0,12.9,2022-03-14,halmstad-3,johan untersteiner,3.0,1640.0,7.0,1.75,35.0,11.8,2022-02-26,axevalla-8,stefan persson,3.0,1640.0,7.0,3.5,110.0,13.2,2022-02-05,solvalla-11,peter untersteiner,3.0,2140.0,7.0,23.28,220.0,14.0,2022-01-22,färjestad-5,johan untersteiner,3.0,1640.0,7.0,3.02,110.0,12.5,24,1,1,1,1,1,4206.725054048198,2386.7169291026403,4231.196882217894,5983.816015903301,4231.196882217894,34.0,272.0,16.0,21.0,14.0
2023-01-14,kalmar,7,1,caramelle t.t.,6,s,thomas uhrberg,2140.0,0,2140.0,110000.0,1.0,2.0,32.94,5.38,13984.0,15,2022-11-19,jägersro-10,stefan persson,8.0,2160.0,3.0,17.36,110.0,14.2,2022-11-03,kalmar-3,fredrik persson,2.0,2140.0,3.0,2.54,25.0,13.9,2022-10-14,kalmar-7,thomas uhrberg,2.0,1640.0,3.0,1.94,40.0,12.5,2022-10-04,kalmar-8,fredrik persson,2.0,1640.0,3.0,4.16,60.0,12.4,2022-09-16,kalmar-9,gustav johansson,2.0,2140.0,3.0,148.86,200.0,12.8,22,0,1,1,1,1,347.31779025430075,3325.708165221809,4206.725054048198,5152.164935300037,9406.523183503248,56.0,16.0,20.0,10.0,18.0
2023-01-14,kalmar,7,2,sanibel,5,s,victor rosleff,2140.0,0,2140.0,110000.0,2.0,11.0,10.67,2.99,25763.0,20,2022-12-23,halmstad-11,victor rosleff,1.0,2160.0,1.0,5.43,110.0,15.1,2022-12-14,jägersro-10,victor rosleff,1.0,2640.0,1.0,5.03,50.0,14.8,2022-12-05,halmstad-8,victor rosleff,1.0,2140.0,1.0,3.11,60.0,14.0,2022-11-21,halmstad-2,gustav johansson,1.0,2140.0,1.0,16.15,25.0,14.5,2022-11-08,jägersro-4,gustav johansson,1.0,2160.0,1.0,4.38,50.0,14.8,11,0,1,1,1,0,11501.58559756547,7754.367427987846,8494.48391898452,5483.165792142293,7754.367427987846,22.0,9.0,9.0,14.0,13.0
2023-01-14,kalmar,7,3,affinity face,5,s,adrian kolgjini,2140.0,0,2140.0,110000.0,3.0,24.0,4.34,2.07,25604.0,15,2022-12-23,halmstad-12,adrian kolgjini,1.0,2140.0,11.0,14.56,110.0,14.4,2022-12-10,åby-8,adrian kolgjini,15.0,2160.0,11.0,18.62,110.0,30.0,2022-12-02,kalmar-5,adrian kolgjini,1.0,2180.0,11.0,22.13,50.0,14.6,2022-11-05,bjerke-11,per oleg midtfjeld,1.0,2100.0,11.0,12.07,,14.6,2022-10-22,jägersro-6,adrian kolgjini,1.0,2160.0,11.0,51.48,110.0,30.0,4,1,0,0,1,0,11501.58559756547,10.488088481701515,7754.367427987846,,11501.58559756547,22.0,13.0,8.0,27.0,14.0
2023-01-14,kalmar,7,4,heroine darling,6,s,stefan persson,2140.0,0,2140.0,110000.0,4.0,12.0,7.47,2.6,24312.0,1,2022-12-23,halmstad-12,stefan persson,7.0,2140.0,7.0,7.52,110.0,15.0,2022-12-10,åby-8,stefan persson,1.0,2160.0,7.0,49.44,110.0,14.3,2022-11-14,halmstad-6,gustav johansson,1.0,2640.0,7.0,19.32,25.0,15.0,2022-09-27,åby-3,stefan persson,1.0,2140.0,7.0,14.34,30.0,15.3,2022-09-01,vaggeryd-4,stefan persson,1.0,2148.0,7.0,10.82,22.0,14.5,8,1,0,1,1,1,572.6302284848314,11501.58559756547,5483.165792142293,6006.507181794034,5143.665449037786,22.0,13.0,26.0,48.0,26.0
2023-01-14,kalmar,7,5,ninja zon,5,s,kevin oscarsson,2140.0,0,2140.0,110000.0,5.0,3.0,19.53,3.99,16756.0,15,2022-12-31,axevalla-8,kevin oscarsson,1.0,2160.0,6.0,26.98,110.0,16.1,2022-12-23,halmstad-12,kevin oscarsson,15.0,2140.0,6.0,39.38,110.0,30.0,2022-12-11,kalmar-5,emelie sivertsson,1.0,1640.0,6.0,5.88,35.0,14.2,2022-11-24,åby-9,peter untersteiner,1.0,1640.0,6.0,35.96,40.0,12.3,2022-11-15,axevalla-9,kaj widell,1.0,2140.0,6.0,30.82,40.0,15.0,17,0,1,1,1,1,11501.58559756547,10.488088481701515,6487.769258055282,6935.717076596412,6935.717076596412,14.0,8.0,12.0,17.0,9.0
2023-01-14,kalmar,7,6,north dakota,6,s,örjan kihlström,2140.0,0,2140.0,110000.0,6.0,2.0,25.09,5.67,18335.0,8,2022-12-23,halmstad-12,carl johan jepson,4.0,2140.0,1.0,24.7,110.0,14.8,2022-12-10,åby-11,carl johan jepson,15.0,1640.0,1.0,19.0,110.0,14.2,2022-11-27,färjestad-4,carl johan jepson,2.0,2180.0,1.0,3.63,40.0,13.2,2022-11-11,örebro-6,carl johan jepson,2.0,2160.0,1.0,3.72,35.0,14.4,2022-10-08,åby-10,carl johan jepson,2.0,2160.0,1.0,21.98,110.0,13.9,19,1,1,0,0,0,2566.350636345657,10.488088481701515,4206.725054048198,3935.0309681516123,6976.064300232707,22.0,13.0,13.0,16.0,34.0
2023-01-14,kalmar,7,7,princess kloster,7,s,olof thorson,2140.0,0,2140.0,110000.0,7.0,1.0,59.84,10.5,16645.0,6,2022-11-24,åby-6,olof thorson,5.0,2640.0,8.0,4.67,40.0,15.5,2022-11-09,åby-9,olof thorson,2.0,3160.0,8.0,9.27,70.0,14.6,2022-11-02,jägersro-5,olof thorson,1.0,3180.0,8.0,4.98,60.0,14.9,2022-10-19,åby-6,olof thorson,1.0,2660.0,8.0,13.51,60.0,14.5,2022-10-12,jägersro-8,olof thorson,1.0,2660.0,8.0,28.27,60.0,14.5,27,0,0,0,0,0,938.6472350101867,5564.974163518141,8494.48391898452,8494.48391898452,8494.48391898452,51.0,15.0,7.0,14.0,7.0
2023-01-14,kalmar,7,8,nina ginto,7,s,gustav johansson,2140.0,0,2140.0,110000.0,8.0,7.0,13.22,3.23,26010.0,4,2022-12-28,örebro-7,stefan persson,2.0,2100.0,10.0,6.81,100.0,13.1,2022-12-10,åby-11,stefan persson,8.0,1640.0,10.0,11.79,110.0,13.0,2022-11-23,solvalla-9,stefan persson,1.0,2180.0,10.0,6.85,110.0,13.9,2022-10-22,jägersro-6,stefan persson,1.0,2180.0,10.0,11.99,110.0,14.3,2022-10-08,åby-5,stefan persson,1.0,2140.0,10.0,69.7,500.0,12.3,14,1,1,0,0,1,6651.416330443618,347.31779025430075,11501.58559756547,11501.58559756547,24521.4628862633,17.0,18.0,17.0,32.0,14.0
2023-01-14,kalmar,7,9,seventh heaven,5,s,christoffer eriksson,2140.0,0,2140.0,110000.0,9.0,1.0,45.39,7.8,26098.0,5,2023-01-04,jägersro-6,christoffer eriksson,4.0,2160.0,1.0,8.5,60.0,15.0,2022-12-23,halmstad-12,christoffer eriksson,2.0,2140.0,1.0,13.03,110.0,14.5,2022-12-02,kalmar-5,christoffer eriksson,5.0,2180.0,1.0,3.05,50.0,15.1,2022-11-19,jägersro-10,magnus a djuse,5.0,2160.0,1.0,17.43,110.0,13.7,2022-11-08,jägersro-4,christoffer eriksson,5.0,2160.0,1.0,2.33,50.0,14.5,25,0,1,0,0,0,1895.3755572212776,6976.064300232707,1049.439512187499,1556.570344516668,1049.439512187499,10.0,12.0,21.0,13.0,11.0
2023-01-14,kalmar,7,10,readly's dream,5,s,johan untersteiner,2140.0,0,2140.0,110000.0,10.0,2.0,30.04,6.22,40616.0,7,2022-12-23,halmstad-12,johan untersteiner,3.0,2140.0,5.0,5.4,110.0,14.6,2022-11-09,åby-9,johan untersteiner,15.0,3160.0,5.0,10.53,70.0,15.8,2022-10-30,solvalla-10,johan untersteiner,7.0,2140.0,5.0,68.56,200.0,13.0,2022-10-10,färjestad-9,johan untersteiner,7.0,2140.0,5.0,67.77,110.0,13.2,2022-09-10,bjerke-8,peter untersteiner,7.0,2100.0,5.0,6.9,,13.8,21,1,0,1,1,1,4231.196882217894,8.366600265340756,772.1344425735364,572.6302284848314,,22.0,44.0,10.0,20.0,30.0
2023-01-14,kalmar,7,11,jeans'n passion,7,s,joakim lövgren,2140.0,0,2140.0,110000.0,11.0,11.0,7.3,2.38,21526.0,2,2022-12-31,axevalla-12,jonas m oscarsson,15.0,2660.0,5.0,72.47,593.0,17.1,2022-12-10,åby-11,joakim lövgren,5.0,1640.0,5.0,8.67,110.0,12.6,2022-10-04,kalmar-5,joakim lövgren,3.0,3180.0,5.0,3.34,60.0,14.3,2022-09-16,kalmar-7,joakim lövgren,3.0,2160.0,5.0,2.4,150.0,13.7,2022-08-13,åby-8,joakim lövgren,3.0,2160.0,5.0,9.08,220.0,13.2,8,0,1,0,0,0,24.351591323771842,1556.570344516668,3124.9459971558285,4940.973458019238,5983.816015903301,14.0,21.0,67.0,18.0,34.0
2023-01-14,kalmar,7,12,eenymeenyminymoedk,7,s,flemming jensen,2140.0,0,2140.0,110000.0,12.0,25.0,3.18,1.63,37641.0,3,2022-11-20,charlottenlund-10,flemming jensen,7.0,2000.0,,3.6,,13.9,2022-11-09,åby-9,flemming jensen,5.0,3180.0,,2.61,70.0,14.5,2022-10-17,skive-3,flemming jensen,1.0,1600.0,,1.1,,13.6,2022-09-16,ålborg-4,flemming jensen,1.0,1640.0,,1.4,,11.6,2022-08-27,charlottenlund-6,flemming jensen,1.0,2000.0,,1.8,,16.3,2,1,0,1,1,1,,1241.7135763276772,,,,55.0,11.0,23.0,31.0,20.0
