datum,bana,avd,startnr,häst,ålder,kön,kusk,lopp_dist,start,dist,pris,spår,streck,vodds,podds,plac,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_odds,h1_pris,h1_kmtid,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_odds,h2_pris,h2_kmtid,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_odds,h3_pris,h3_kmtid,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_odds,h4_pris,h4_kmtid,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_odds,h5_pris,h5_kmtid,bins,h1_auto,h2_auto,h3_auto,h4_auto,h5_auto,h1_perf,h2_perf,h3_perf,h4_perf,h5_perf,senast,delta1,delta2,delta3,delta4,rel_kr,streck_avst,rel_rank,h1_samma_bana,h2_samma_bana,h3_samma_bana,h1_samma_kusk,h2_samma_kusk,h3_samma_kusk,proba_cat1L1,proba_cat2L1,proba_xgb1L1,proba_xgb2L1,proba_cat1L2,proba_cat2L2,proba_xgb1L2,proba_xgb2L2,meta
2022-12-17,romme,5,1,edforever,4,v,martin malmqvist,2140.0,0,2140.0,110000.0,1.0,2.0,36.38,4.59,2,2022-11-21,mantorp,magnus a djuse,3.0,1640.0,1.0,5.59,30.0,13.3,2022-11-05,visby,martin malmqvist,2.0,2120.0,1.0,3.96,25.0,15.1,2022-10-25,visby,martin malmqvist,4.0,2120.0,1.0,2.74,25.0,15.7,2022-09-29,visby,martin malmqvist,4.0,2120.0,1.0,2.77,25.0,14.5,2022-09-13,visby,martin malmqvist,4.0,2120.0,1.0,9.5,30.0,15.7,23,1,1,0,1,0,2209.670505430644,3325.708165221809,1223.459661321102,1223.459661321102,1340.2329094063966,26.0,16.0,11.0,26.0,16.0,0.08168316831683169,40.0,0.5454545454545454,False,False,False,False,True,True,0.03411554884827525,0.025119162723033304,0.010336281,0.01603625,0.037735822357786226,0.03381819283760483,0.010542936,0.015220257,0.0004129791257052977
2022-12-17,romme,5,2,working class hero,3,h,jörgen westholm,2140.0,0,2140.0,110000.0,2.0,42.0,2.2,1.37,6,2022-11-18,romme,jörgen westholm,1.0,2140.0,3.0,1.97,30.0,14.6,2022-11-02,solvalla,björn goop,1.0,2140.0,3.0,3.43,60.0,14.6,2022-10-25,eskilstuna,jörgen westholm,1.0,2140.0,3.0,4.38,30.0,16.5,2022-07-29,eskilstuna,jörgen westholm,1.0,2140.0,3.0,13.4,40.0,15.8,2022-06-22,solvalla,örjan kihlström,1.0,2140.0,3.0,2.25,60.0,15.7,1,1,1,0,1,0,6006.507181794034,8494.48391898452,6006.507181794034,6935.717076596412,8494.48391898452,29.0,16.0,8.0,88.0,37.0,0.17304162027144965,0.0,0.09090909090909091,False,False,False,True,False,True,0.348284792220827,0.3582570436365136,0.24374914,0.24770123,0.29973674291429864,0.3141069706668918,0.16239569,0.17729437,0.06722361692332827
2022-12-17,romme,5,3,b.b.s.avicii,4,v,jenny a björk,2140.0,0,2140.0,110000.0,3.0,7.0,13.11,2.7,5,2022-12-09,solvalla,jenny a björk,2.0,2140.0,1.0,13.36,40.0,14.2,2022-11-14,romme,jenny a björk,15.0,2140.0,1.0,21.21,30.0,17.1,2022-10-31,rättvik,jenny a björk,1.0,2140.0,1.0,3.04,22.0,17.1,2022-10-22,rättvik,jenny a björk,1.0,2140.0,1.0,46.92,35.0,15.3,2022-10-01,romme,jenny a björk,1.0,2140.0,1.0,3.59,10.0,15.4,13,1,1,1,1,1,4206.725054048198,5.477225575051661,5143.665449037786,6487.769258055282,3467.858538298206,8.0,25.0,14.0,9.0,21.0,0.060722561617863914,35.0,0.36363636363636365,False,False,False,True,True,True,0.04421898420530857,0.04964816456418879,0.003343323,0.014356403,0.04474570478285753,0.0426339561998448,0.003912725,0.005817292,0.00026008228555084623
2022-12-17,romme,5,4,drizzle,4,v,rikard n skoglund,2140.0,0,2140.0,110000.0,4.0,17.0,4.7,1.75,1,2022-12-03,bergsåker,rikard n skoglund,6.0,2640.0,2.0,28.13,110.0,15.9,2022-11-23,bergsåker,rikard n skoglund,4.0,1640.0,2.0,11.02,110.0,13.3,2022-11-15,axevalla,rikard n skoglund,1.0,1640.0,2.0,3.04,30.0,12.4,2022-11-04,solvalla,rikard n skoglund,1.0,2140.0,2.0,23.6,40.0,13.8,2022-10-21,bollnäs,fredrik wallin,1.0,2140.0,2.0,1.7,10.0,15.4,4,1,1,1,1,1,944.107637948816,2566.350636345657,6006.507181794034,6935.717076596412,3467.858538298206,14.0,10.0,8.0,11.0,14.0,0.08342110806825363,25.0,0.2727272727272727,False,False,False,True,True,True,0.07795932487691343,0.10008094438806697,0.58541304,0.51919454,0.10310963304566696,0.11557063471257652,0.42254567,0.51595,0.049820720300609814
2022-12-17,romme,5,5,interwall,3,v,viktor lyck,2140.0,0,2140.0,110000.0,5.0,4.0,16.47,3.69,4,2022-12-02,solvalla,viktor lyck,6.0,2140.0,1.0,5.76,60.0,15.7,2022-10-21,romme,viktor lyck,15.0,2140.0,1.0,20.21,100.0,14.3,2022-10-07,rättvik,niclas hammarström,1.0,1640.0,1.0,3.11,30.0,14.0,2022-09-09,solvalla,viktor lyck,1.0,2640.0,1.0,186.46,150.0,13.8,2022-08-26,romme,viktor lyck,1.0,2140.0,1.0,22.34,100.0,13.9,15,1,1,1,1,1,697.2697008005748,10.0,6006.507181794034,13430.958365832146,10966.331584284586,15.0,42.0,14.0,28.0,14.0,0.10484065123837612,38.0,0.45454545454545453,False,False,False,True,True,False,0.043947748595837416,0.04002998202871668,0.00046766785,0.0026940783,0.046697330897344125,0.03853353493312711,0.0025410096,0.0023563628,6.990564989368816e-05
2022-12-17,romme,5,6,kratos di quattro,5,v,jorma kontio,2140.0,0,2140.0,110000.0,6.0,22.0,4.95,1.79,20,2022-12-07,vermo,ari moilanen,1.0,2120.0,,5.2,,14.8,2022-12-03,vermo,ari moilanen,1.0,2120.0,,11.6,,15.4,2022-11-26,åbo,ari moilanen,1.0,2100.0,,4.9,,16.4,2022-11-22,tammerfors,ari moilanen,1.0,2600.0,,,,17.1,2022-11-07,mantorp,jorma kontio,1.0,2140.0,,2.15,25.0,15.8,5,1,1,1,1,1,,,,,5483.165792142293,10.0,4.0,7.0,4.0,15.0,0.0667037828402901,20.0,0.18181818181818182,False,False,False,False,False,False,0.12540069316863595,0.18336801982187784,0.18453842,0.17491546,0.1308635464198869,0.13973108502608766,0.12110167,0.11570762,0.020882889432236332
2022-12-17,romme,5,7,coffey,4,v,claes sjöström,2140.0,0,2140.0,110000.0,7.0,2.0,18.4,4.29,20,2022-11-30,solvalla,magnus a djuse,15.0,2140.0,10.0,8.78,40.0,16.1,2022-11-12,eskilstuna,magnus a djuse,6.0,1640.0,10.0,4.98,110.0,13.1,2022-10-29,romme,claes sjöström,7.0,2140.0,10.0,16.43,110.0,13.2,2022-10-21,romme,claes sjöström,7.0,2140.0,10.0,34.75,100.0,14.6,2022-10-06,romme,jorma kontio,7.0,2140.0,10.0,3.46,30.0,15.4,17,1,1,1,0,1,6.324555320336759,944.107637948816,572.6302284848314,545.9815003314424,299.0463837120453,17.0,18.0,14.0,8.0,15.0,0.1488157934334467,40.0,0.5454545454545454,False,False,False,False,False,True,0.038686815368625456,0.02590610589902732,0.0011761294,0.0016334048,0.03575152533184922,0.029648404137075215,0.005418832,0.0039268746,8.117843363131186e-05
2022-12-17,romme,5,9,celine,4,s,jonas bergdahl,2140.0,0,2140.0,110000.0,9.0,0.0,78.37,10.68,7,2022-12-09,solvalla,jonas bergdahl,4.0,2140.0,8.0,22.58,40.0,15.6,2022-11-20,solvalla,jonas bergdahl,1.0,2160.0,8.0,2.55,10.0,16.1,2022-11-11,bollnäs,jonas bergdahl,2.0,2140.0,8.0,2.18,10.0,16.0,2022-10-31,rättvik,jonas bergdahl,2.0,2140.0,8.0,19.14,22.0,15.4,2022-10-21,solvalla,jonas bergdahl,2.0,2140.0,8.0,47.83,40.0,15.8,29,1,0,1,1,1,1547.5676620451568,3467.858538298206,2103.362527024099,3119.790798145967,4206.725054048198,8.0,19.0,9.0,11.0,10.0,0.059714406091065035,42.0,0.7272727272727273,False,False,False,True,True,True,0.026085984330070183,0.021443799954619158,0.042827882,0.024511108,0.030129005331730418,0.023364544543779987,0.052801404,0.044441596,0.0009924164105425599
2022-12-17,romme,5,10,ajlexes abraxas,4,v,tomas pettersson,2140.0,0,2140.0,110000.0,10.0,2.0,25.36,4.52,8,2022-11-30,solvalla,tomas pettersson,5.0,2140.0,5.0,6.64,40.0,14.7,2022-11-18,romme,tomas pettersson,2.0,2140.0,5.0,7.68,30.0,14.9,2022-10-26,solvalla,claes sjöström,2.0,2140.0,5.0,34.34,60.0,14.1,2022-10-14,romme,jenny a björk,2.0,1640.0,5.0,19.39,30.0,13.7,2022-10-03,gävle,jenny a björk,2.0,2140.0,5.0,51.86,40.0,15.8,20,1,1,1,1,1,938.6472350101868,3643.130763542206,5152.164935300037,3643.130763542206,4206.725054048198,17.0,12.0,23.0,12.0,11.0,0.0755364290228415,40.0,0.5454545454545454,False,False,False,True,True,False,0.027869358283961188,0.021900939360861824,0.008935379,0.015596965,0.03198277561286074,0.026459530813946527,0.005387278,0.0077950535,0.00023448085465528276
2022-12-17,romme,5,11,daniel frontline,4,v,tobias modig,2140.0,0,2140.0,110000.0,11.0,0.0,71.05,7.75,3,2022-12-09,örebro,jennifer österdahl,3.0,2100.0,10.0,9.14,40.0,14.4,2022-12-03,örebro,tobias modig,3.0,2100.0,10.0,11.22,25.0,16.1,2022-11-18,örebro,tobias modig,3.0,2100.0,10.0,16.05,25.0,14.1,2022-11-07,mantorp,tobias modig,3.0,2140.0,10.0,30.28,25.0,15.5,2022-10-15,eskilstuna,tobias modig,3.0,2140.0,10.0,8.42,10.0,16.3,28,1,1,1,1,1,2551.5077222615173,2017.143967463676,2017.143967463676,2017.143967463676,1275.7538611307589,8.0,6.0,15.0,11.0,23.0,0.058713774112973606,42.0,0.7272727272727273,False,False,False,False,True,True,0.026366968042458888,0.02047768475877464,0.073546596,0.039598044,0.029184081110732056,0.023354629093241375,0.06113336,0.044633135,0.0013076996309301827
2022-12-17,romme,5,12,paoloni stux,5,v,mats e djuse,2140.0,0,2140.0,110000.0,12.0,1.0,42.53,6.74,15,2022-11-30,solvalla,richard l jansson,6.0,2140.0,11.0,16.23,40.0,14.3,2022-10-07,solvalla,jennifer persson,2.0,1640.0,11.0,6.74,40.0,14.9,2022-09-02,solvalla,jennifer persson,4.0,2140.0,11.0,7.58,40.0,16.9,2022-08-16,bergsåker,linnéa edler pålsson,4.0,2140.0,11.0,,15.0,30.0,2022-07-27,lindesberg,johan carlfjord,4.0,1640.0,11.0,2.38,20.0,15.0,24,1,1,1,1,1,569.3183266881678,4206.725054048198,1547.5676620451568,947.6877786106388,1094.2955881771416,17.0,54.0,35.0,17.0,20.0,0.08680670498660809,41.0,0.6363636363636364,False,False,False,False,False,False,0.033958410077366094,0.024513719572735404,0.00041014142,0.003697289,0.033593675696900964,0.025769850953808418,0.0023913204,0.0040476103,5.7028883813825914e-05
2022-12-17,romme,6,1,the bald eagle,6,v,oskar kylin blom,1640.0,0,1640.0,125000.0,1.0,8.0,12.07,2.79,15,2022-11-30,solvalla,oskar kylin blom,3.0,1640.0,1.0,4.59,60.0,11.8,2022-11-22,bollnäs,oskar kylin blom,5.0,2140.0,1.0,3.57,40.0,14.3,2022-11-11,solvalla,oskar kylin blom,5.0,2140.0,1.0,7.4,40.0,13.5,2022-10-15,rättvik,isabell eriksson,5.0,2140.0,1.0,2.14,10.0,14.1,2022-10-05,solvalla,oskar kylin blom,5.0,1640.0,1.0,1.97,60.0,11.5,13,1,1,1,1,1,3124.9459971558285,938.6472350101868,938.6472350101868,469.32361750509335,1149.6033871246218,17.0,8.0,11.0,27.0,10.0,0.09086237542857624,20.0,0.4166666666666667,False,False,False,True,True,True,0.06157261589703694,0.0766203686045499,0.057526335,0.087016106,0.05741745118258398,0.06139618505394587,0.031552564,0.023673804,0.0028081580762562845
2022-12-17,romme,6,2,condior,6,v,jörgen westholm,1640.0,0,1640.0,125000.0,2.0,28.0,3.45,1.7,8,2022-11-30,solvalla,per lennartsson,1.0,1640.0,4.0,4.72,60.0,11.5,2022-11-11,solvalla,mats e djuse,2.0,2140.0,4.0,6.63,40.0,13.1,2022-10-21,romme,jörgen westholm,15.0,1640.0,4.0,3.57,40.0,13.1,2022-10-10,färjestad,jörgen westholm,15.0,2140.0,4.0,3.15,50.0,12.9,2022-09-29,örebro,jörgen westholm,15.0,2140.0,4.0,20.06,60.0,14.4,2,1,1,1,1,0,8494.48391898452,4206.725054048198,6.324555320336759,7.071067811865476,7.745966692414834,17.0,19.0,21.0,11.0,11.0,0.11059162475675402,0.0,0.08333333333333333,False,False,False,False,False,True,0.3150239610434629,0.25539321965472406,0.45871875,0.37995726,0.2099537467218356,0.2089858217746419,0.3019474,0.41326857,0.09360727052147773
2022-12-17,romme,6,3,global bookmaker,5,v,mats e djuse,1640.0,0,1640.0,125000.0,3.0,7.0,10.97,3.05,4,2022-12-03,bergsåker,magnus a djuse,7.0,1640.0,8.0,16.35,125.0,12.1,2022-11-12,eskilstuna,magnus a djuse,8.0,2140.0,8.0,20.85,125.0,14.0,2022-10-29,romme,mattias djuse,6.0,2640.0,8.0,40.18,125.0,13.9,2022-10-15,solänget,daniel wäjersten,6.0,2140.0,8.0,10.18,125.0,14.2,2022-09-24,solvalla,magnus a djuse,6.0,2140.0,8.0,29.76,250.0,12.0,12,1,0,1,1,1,610.4258745992146,370.24200842632285,1006.422123637454,1006.422123637454,1423.2958167204197,14.0,21.0,14.0,14.0,21.0,0.10663229632624867,21.0,0.5,False,False,False,False,False,False,0.04417466576041397,0.05768489696215724,0.00101381,0.0021413616,0.045100437063192444,0.039952452924887305,0.004510409,0.0043188236,0.00011804481064771567
2022-12-17,romme,6,4,kimi di quattro,5,v,claes sjöström,1640.0,0,1640.0,125000.0,4.0,10.0,7.56,2.63,5,2022-12-07,solvalla,agnes larsson,5.0,2140.0,1.0,5.58,50.0,15.9,2022-11-12,eskilstuna,markus b svedberg,15.0,3180.0,1.0,11.35,100.0,15.5,2022-10-29,romme,ulf ohlsson,2.0,2140.0,1.0,8.1,110.0,12.9,2022-10-18,hagmyren,kaj widell,2.0,2140.0,1.0,1.63,22.0,14.5,2022-08-08,romme,claes sjöström,2.0,2140.0,1.0,1.57,30.0,13.5,8,1,0,1,0,0,1049.439512187499,10.0,6976.064300232707,3119.790798145967,3643.130763542206,10.0,25.0,14.0,11.0,71.0,0.1432097517416833,18.0,0.25,False,False,False,False,False,False,0.12502368231452485,0.11271524825459911,0.1996055,0.17336453,0.1200512881455653,0.10648843936393672,0.15437327,0.14709595,0.01939712903780138
2022-12-17,romme,6,5,axel ruda,5,v,örjan kihlström,1640.0,0,1640.0,125000.0,5.0,9.0,10.08,3.11,2,2022-12-09,bollnäs,ulf ohlsson,1.0,2140.0,9.0,6.2,30.0,15.1,2022-11-22,bollnäs,ulf ohlsson,2.0,2140.0,9.0,7.45,40.0,13.4,2022-11-11,bollnäs,pär ländin,2.0,1640.0,9.0,2.75,10.0,14.4,2022-11-01,gävle,peter eriksson,2.0,1640.0,9.0,17.62,40.0,11.7,2022-10-17,bergsåker,ulf ohlsson,2.0,2140.0,9.0,20.55,30.0,13.6,11,1,1,1,1,1,6006.507181794034,4206.725054048198,2103.362527024099,4206.725054048198,3643.130763542206,8.0,17.0,11.0,10.0,15.0,0.07552208378612887,19.0,0.3333333333333333,False,False,False,False,False,False,0.08726400652132985,0.08288731984802065,0.16728304,0.12600681,0.07398746572560168,0.0718558513272925,0.075517185,0.06265191,0.007869414063144837
2022-12-17,romme,6,6,anchor man,7,v,troels andersen,1640.0,0,1640.0,125000.0,6.0,6.0,16.15,4.13,7,2022-12-03,bergsåker,troels andersen,8.0,1640.0,10.0,16.12,125.0,12.3,2022-09-25,vincennes,mathieu mottier,7.0,2100.0,10.0,24.0,,12.6,2022-09-14,frankrike,mathieu mottier,6.0,2550.0,10.0,5.9,,14.7,2022-08-28,frankrike,mathieu mottier,6.0,2800.0,10.0,,,30.0,2022-08-20,vincennes,mathieu mottier,6.0,2100.0,10.0,15.1,,12.1,15,1,1,0,0,1,370.24200842632285,,,,,14.0,69.0,11.0,17.0,8.0,0.0768657282215876,22.0,0.5833333333333334,False,False,False,True,False,False,0.04046822970781018,0.04188468591882189,0.0031876233,0.016762227,0.04423291239588832,0.04815442060937679,0.0044082333,0.005374831,0.0002600128546394571
2022-12-17,romme,6,7,issiah,8,v,joakim sternsjö,1640.0,0,1640.0,125000.0,7.0,0.0,104.89,14.39,15,2022-11-29,gävle,joakim sternsjö,4.0,1640.0,4.0,20.01,25.0,12.1,2022-10-27,örebro,joakim sternsjö,2.0,2100.0,4.0,3.06,10.0,14.3,2022-10-15,eskilstuna,joakim sternsjö,2.0,2140.0,4.0,8.17,10.0,14.2,2022-10-04,eskilstuna,joakim sternsjö,2.0,2140.0,4.0,91.08,25.0,14.0,2022-09-26,färjestad,joakim sternsjö,2.0,1640.0,4.0,110.63,50.0,12.4,29,1,1,1,1,1,1223.459661321102,2103.362527024099,2103.362527024099,3325.708165221809,4703.261591751624,18.0,33.0,12.0,11.0,8.0,0.036939691846310664,28.0,0.8333333333333334,False,False,False,True,True,True,0.025451507772312774,0.021549646686519645,3.417043e-05,0.0014669801,0.029602077256338438,0.022452668174514218,0.00038918108,0.00069318054,8.379230471683076e-06
2022-12-17,romme,6,8,jaques noir,9,v,rikard n skoglund,1640.0,0,1640.0,125000.0,8.0,1.0,32.27,8.41,20,2022-12-07,solvalla,rikard n skoglund,3.0,1640.0,5.0,15.72,60.0,13.7,2022-11-11,solvalla,ulf ohlsson,15.0,2140.0,5.0,62.23,40.0,13.7,2022-08-18,gävle,andreas lövdal,6.0,2140.0,5.0,4.46,25.0,14.0,2022-08-09,solvalla,claes sjöström,6.0,1640.0,5.0,29.06,40.0,11.3,2022-07-31,solvalla,jennifer persson,6.0,2140.0,5.0,8.78,10.0,13.6,22,1,1,1,1,1,3124.9459971558285,6.324555320336759,450.0856565026091,569.3183266881678,284.6591633440839,10.0,26.0,85.0,9.0,9.0,0.06269217485068278,27.0,0.75,False,False,False,True,False,False,0.031107164257798855,0.026950848433640512,0.036882617,0.037051458,0.030003305246868207,0.024227278553434456,0.021036968,0.021559276,0.000783948858019517
2022-12-17,romme,6,9,mellby don juan,10,v,ulf ohlsson,1640.0,0,1640.0,125000.0,9.0,1.0,41.45,7.49,6,2022-12-03,bergsåker,ulf ohlsson,4.0,1640.0,9.0,63.73,125.0,11.8,2022-11-12,eskilstuna,ulf ohlsson,7.0,2140.0,9.0,32.28,125.0,13.9,2022-10-21,umåker,per linderoth,1.0,2160.0,9.0,38.25,100.0,13.8,2022-10-07,umåker,per linderoth,1.0,2140.0,9.0,4.99,25.0,15.4,2022-09-22,gävle,ulf ohlsson,1.0,2660.0,9.0,47.81,25.0,14.7,24,1,0,0,1,0,2735.738970442854,610.4258745992146,10966.331584284586,5483.165792142293,5483.165792142293,14.0,21.0,22.0,14.0,15.0,0.06259950971720286,27.0,0.75,False,False,False,True,True,False,0.028883978701548716,0.02506217659519647,0.0008916257,0.001618374,0.028679054186323164,0.024021441083342376,0.0022713006,0.0024849938,4.489265321817315e-05
2022-12-17,romme,6,10,merritt,8,v,erik adielsson,1640.0,0,1640.0,125000.0,10.0,5.0,12.96,3.24,20,2022-12-03,bergsåker,rikard n skoglund,3.0,1640.0,2.0,12.94,125.0,11.5,2022-11-11,solvalla,rikard n skoglund,6.0,2140.0,2.0,15.58,40.0,13.5,2022-10-26,solvalla,erik adielsson,1.0,1640.0,2.0,11.73,60.0,11.8,2022-10-06,östersund,henrik svensson,1.0,2140.0,2.0,29.74,40.0,13.6,2022-09-25,rättvik,marcus lilius,1.0,2140.0,2.0,19.6,40.0,13.9,13,1,1,1,1,1,4510.471031652402,569.3183266881678,8494.48391898452,6935.717076596412,6935.717076596412,14.0,22.0,16.0,20.0,11.0,0.07842839933618068,23.0,0.6666666666666666,False,False,False,False,False,True,0.037998481277088256,0.03676233016160522,0.053752,0.11444315,0.0419390992417263,0.036764980060084725,0.05246334,0.08307275,0.0027566423611743982
2022-12-17,romme,6,11,dark roadster,6,v,jörgen s eriksson,1640.0,0,1640.0,125000.0,11.0,25.0,3.92,1.73,1,2022-11-27,färjestad,jörgen s eriksson,1.0,1640.0,6.0,16.53,60.0,12.0,2022-10-20,gävle,ida riesterer,15.0,1640.0,6.0,6.7,50.0,12.4,2022-09-27,eskilstuna,ida riesterer,1.0,1640.0,6.0,3.34,40.0,11.8,2022-09-14,solvalla,ida riesterer,1.0,1640.0,6.0,2.55,60.0,12.0,2022-08-18,gävle,ida riesterer,1.0,2140.0,6.0,2.72,25.0,13.6,3,1,0,1,1,1,8494.48391898452,7.071067811865476,6935.717076596412,8494.48391898452,5483.165792142293,20.0,38.0,23.0,13.0,27.0,0.10504014085100288,3.0,0.16666666666666666,False,False,False,True,False,False,0.2694255247077001,0.23577346023913315,0.43112314,0.44879457,0.24584012000155536,0.2919999400403946,0.35306737,0.35183904,0.10231867951051803
2022-12-17,romme,6,12,special major,8,h,mika forss,1640.0,0,1640.0,125000.0,12.0,1.0,42.17,8.54,3,2022-12-10,åby,dwight pieters,7.0,2640.0,4.0,11.25,125.0,14.8,2022-11-26,solvalla,mika forss,5.0,2140.0,4.0,26.77,250.0,13.3,2022-11-12,eskilstuna,dwight pieters,1.0,2140.0,4.0,22.89,125.0,13.5,2022-10-29,romme,dwight pieters,1.0,2640.0,4.0,58.68,125.0,14.1,2022-10-17,bergsåker,veikko haapakangas,1.0,2140.0,4.0,5.28,30.0,14.9,24,1,1,0,1,1,610.4258745992146,2346.6180875254668,12260.73144313165,12260.73144313165,6006.507181794034,7.0,14.0,14.0,14.0,12.0,0.05061622313764142,27.0,0.75,False,False,False,False,True,False,0.031675597709328616,0.026663751031528474,0.045505773,0.035120886,0.03515102619113914,0.030789257564942846,0.054566316,0.054164372,0.0014414958622030209
2022-12-17,romme,7,1,turenne,7,v,troels andersen,2140.0,0,2140.0,110000.0,1.0,7.0,11.53,2.31,6,2022-12-03,bergsåker,troels andersen,3.0,2140.0,6.0,7.86,110.0,13.9,2022-11-17,bergsåker,troels andersen,5.0,2140.0,6.0,4.16,30.0,14.3,2022-09-24,solvalla,troels andersen,15.0,2140.0,6.0,14.11,220.0,12.9,2022-09-09,bollnäs,troels andersen,15.0,2140.0,6.0,3.76,25.0,14.8,2022-08-06,rättvik,troels andersen,15.0,2640.0,6.0,9.14,110.0,14.3,12,0,1,1,1,1,4231.196882217894,812.8923507108439,14.832396974191326,5.0,10.488088481701515,14.0,16.0,54.0,15.0,34.0,0.0794039808361628,53.0,0.25,False,False,False,True,True,True,0.0860538383998895,0.07511115276642084,0.00075366057,0.0016747015,0.06488043697659153,0.05990314961613996,0.0009427309,0.0011379243,7.636829610519116e-05
2022-12-17,romme,7,2,piccadilly,5,v,jorma kontio,2140.0,0,2140.0,110000.0,2.0,5.0,12.98,2.97,5,2022-12-07,vermo,hannu torvinen,3.0,2120.0,,2.7,,14.8,2022-11-26,åbo,hannu torvinen,2.0,2140.0,,6.2,,14.0,2022-11-18,åbo,hannu torvinen,1.0,2100.0,,9.5,,13.1,2022-11-09,vermo,santtu raitala,1.0,2120.0,,5.7,,14.3,2022-10-19,vermo,tuukka varis,1.0,2120.0,,12.5,,14.0,13,1,0,0,1,1,,,,,,10.0,11.0,8.0,9.0,21.0,0.09412575629930306,55.0,0.3333333333333333,False,False,False,False,False,False,0.07141210098194094,0.06174489487148162,0.0013949622,0.002188287,0.06518863555025754,0.05749099822213265,0.005560498,0.0049745315,0.000193272160816411
2022-12-17,romme,7,3,reven dejavu,6,v,jörgen westholm,2140.0,0,2140.0,110000.0,3.0,7.0,16.88,3.4,8,2022-11-09,solvalla,mats e djuse,2.0,1640.0,4.0,8.02,60.0,11.1,2022-11-01,gävle,mats e djuse,2.0,1640.0,4.0,6.47,40.0,10.9,2022-10-21,romme,oskar j andersson,4.0,2180.0,4.0,17.75,100.0,13.7,2022-08-06,rättvik,jörgen westholm,4.0,2140.0,4.0,7.04,110.0,14.4,2022-07-16,årjäng,mats e djuse,4.0,1640.0,4.0,46.77,110.0,12.0,16,1,1,0,0,1,5152.164935300037,4206.725054048198,2446.919322642204,2566.350636345657,2566.350636345657,38.0,8.0,11.0,76.0,21.0,0.08873911822521764,53.0,0.25,False,False,False,False,False,False,0.0943976378895766,0.0854462573261298,0.0010327293,0.0016573218,0.0640421258341444,0.05651200599610068,0.00568433,0.004594664,0.00019006264036215326
2022-12-17,romme,7,4,beethoven,6,v,stefan persson,2140.0,0,2140.0,110000.0,4.0,2.0,24.13,4.57,20,2022-12-10,åby,björn goop,20.0,1640.0,7.0,10.66,110.0,30.0,2022-10-05,åby,dwight pieters,3.0,2140.0,7.0,26.64,110.0,13.0,2022-09-12,mantorp,dwight pieters,1.0,1640.0,7.0,5.16,40.0,12.4,2022-08-29,mantorp,dwight pieters,1.0,2140.0,7.0,7.67,25.0,13.6,2022-08-10,mantorp,dwight pieters,1.0,1640.0,7.0,13.82,60.0,12.0,19,1,1,1,1,1,0.8609147285877977,4231.196882217894,6935.717076596412,5483.165792142293,8494.48391898452,7.0,66.0,23.0,14.0,19.0,0.06219311905916792,58.0,0.5,False,False,False,False,False,False,0.03077718835869196,0.025655223628336273,0.0009799541,0.0016140823,0.03232521857696806,0.026213034676322338,0.0032563864,0.0031470696,5.7386442560552606e-05
2022-12-17,romme,7,5,hannibal face,5,v,örjan kihlström,2140.0,0,2140.0,110000.0,5.0,60.0,1.79,1.3,1,2022-11-26,solvalla,magnus a djuse,6.0,2140.0,7.0,16.68,220.0,13.0,2022-11-15,östersund,mats e djuse,20.0,1640.0,7.0,2.21,25.0,30.0,2022-10-29,romme,magnus a djuse,1.0,2140.0,7.0,2.59,110.0,12.8,2022-10-06,östersund,ulf ohlsson,1.0,2140.0,7.0,1.72,40.0,13.6,2022-08-27,bergsåker,mats e djuse,1.0,2640.0,7.0,4.06,110.0,13.3,0,1,1,1,1,1,1335.169825927243,0.410424993119494,11501.58559756547,6935.717076596412,11501.58559756547,21.0,11.0,17.0,23.0,40.0,0.10719239573493997,0.0,0.08333333333333333,False,False,False,False,False,False,0.3164780339207754,0.48283175468648176,0.5037303,0.6222997,0.3745330088677884,0.481143473589823,0.6250382,0.56680894,0.2351588073301095
2022-12-17,romme,7,6,celsius evo,8,v,henna halme,2140.0,0,2140.0,110000.0,6.0,5.0,12.91,3.23,4,2022-11-26,åbo,henna halme,1.0,2140.0,,3.5,,14.0,2022-11-18,åbo,henna halme,2.0,2100.0,,9.5,,13.2,2022-11-07,kouvola,henna halme,1.0,2100.0,,6.4,,14.5,2022-11-02,vermo,henna halme,1.0,2620.0,,16.9,,14.5,2022-10-15,lahti,henna halme,1.0,2140.0,,5.1,,13.6,13,0,0,1,1,1,,,,,,21.0,8.0,11.0,5.0,18.0,0.04816913873358692,55.0,0.3333333333333333,False,False,False,True,True,True,0.059332625156672154,0.05474564326918286,6.99878e-05,0.0014747321,0.05651177843559349,0.0534410188117986,0.000760238,0.001206907,3.104587568750095e-05
