datum,bana,avd,häst,plac,h1_dat,h1_plac
2019-11-10 00:00:00,ESKILSTUNA,4,MILADY GRACE,0.0,2019-10-27 00:00:00,3.0
2019-11-10 00:00:00,ESKILSTUNA,4,ZOLLY,0.0,2019-10-27 00:00:00,3.0
2019-11-10 00:00:00,ESKILSTUNA,5,BARNEY GRANIT,0.0,2019-10-27 00:00:00,6.0
2019-11-10 00:00:00,ESKILSTUNA,5,GOT TO DASH,0.0,2019-10-23 00:00:00,1.0
2019-11-10 00:00:00,ESKILSTUNA,5,LE CRACK SOX,0.0,2019-11-02 00:00:00,4.0
2019-11-10 00:00:00,ESKILSTUNA,5,RAPIDE YODA,0.0,2019-10-26 00:00:00,13.0
2019-11-10 00:00:00,ESKILSTUNA,5,RUNNING LIKE HELL,0.0,2019-09-28 00:00:00,6.0
2019-11-10 00:00:00,ESKILSTUNA,5,TERMINATOR FACE,0.0,2019-09-30 00:00:00,7.0
2019-11-10 00:00:00,ESKILSTUNA,6,ACTIVATED,0.0,2019-10-27 00:00:00,1.0
2019-11-10 00:00:00,ESKILSTUNA,6,ADI GALLIA,0.0,2019-10-27 00:00:00,4.0
2019-11-10 00:00:00,ESKILSTUNA,6,ALEPPO PINE,0.0,2019-10-27 00:00:00,3.0
2019-11-10 00:00:00,ESKILSTUNA,6,CONRADS RÖDLUVA,1.0,2019-10-27 00:00:00,2.0
2019-11-10 00:00:00,ESKILSTUNA,6,DIXIE BRICK,0.0,2019-10-27 00:00:00,1.0
2019-11-10 00:00:00,ESKILSTUNA,6,FANNY CHENAL,0.0,2019-10-27 00:00:00,2.0
2019-11-10 00:00:00,ESKILSTUNA,6,STARO MIAMI,0.0,2019-10-27 00:00:00,13.0
2019-11-10 00:00:00,ESKILSTUNA,7,BETTING GANGSTER,0.0,2019-10-27 00:00:00,2.0
2019-11-10 00:00:00,ESKILSTUNA,7,DEEP POCKETS,0.0,2019-10-27 00:00:00,3.0
2019-11-10 00:00:00,ESKILSTUNA,7,FERRARI SISU,0.0,2019-10-27 00:00:00,4.0
2019-11-10 00:00:00,ESKILSTUNA,7,FLIGHT DYNAMICS,0.0,2019-10-27 00:00:00,4.0
2019-11-10 00:00:00,ESKILSTUNA,7,FORFANTONE AM,1.0,2019-10-27 00:00:00,2.0
2019-11-10 00:00:00,ESKILSTUNA,7,MARCELLO WIBB,0.0,2019-10-27 00:00:00,4.0
2019-11-10 00:00:00,ESKILSTUNA,7,SMOKIN JOE,0.0,2019-10-27 00:00:00,3.0
2019-11-10 00:00:00,ESKILSTUNA,7,VIKING BRODDE,0.0,2019-10-27 00:00:00,2.0
2019-11-10 00:00:00,ESKILSTUNA,7,WINGMASTER,0.0,2019-10-27 00:00:00,3.0
2019-11-16 00:00:00,BJERKE,1,DIGGER LORD,0.0,2019-11-02 00:00:00,5.0
2019-11-16 00:00:00,BJERKE,1,DIZZY RIVER,0.0,2019-11-05 00:00:00,1.0
2019-11-16 00:00:00,BJERKE,1,FLASH HÅLERYD,0.0,2019-11-02 00:00:00,3.0
2019-11-16 00:00:00,BJERKE,1,JULA DOWNTON,0.0,2019-11-02 00:00:00,14.0
2019-11-16 00:00:00,BJERKE,1,L'AMOUR BONANZA,0.0,2019-11-06 00:00:00,5.0
2019-11-16 00:00:00,BJERKE,1,N.Y. COEUR DE SOLEIL,0.0,2019-11-02 00:00:00,4.0
2019-11-16 00:00:00,BJERKE,2,A DEAL IS A DEAL,0.0,2019-11-01 00:00:00,4.0
2019-11-16 00:00:00,BJERKE,2,CORLEONE D.K.,0.0,2019-10-12 00:00:00,7.0
2019-11-16 00:00:00,BJERKE,2,IGGY B.R.,1.0,2019-11-09 00:00:00,14.0
2019-11-16 00:00:00,BJERKE,2,PAULINO,0.0,2019-10-19 00:00:00,2.0
2019-11-16 00:00:00,BJERKE,2,POSITANO,0.0,2019-11-01 00:00:00,14.0
2019-11-16 00:00:00,BJERKE,3,DEEP SEA DREAM,0.0,2019-11-09 00:00:00,2.0
2019-11-16 00:00:00,BJERKE,3,FOSSENS BONUS,0.0,2019-10-30 00:00:00,13.0
2019-11-16 00:00:00,BJERKE,3,PASTORE BOB,0.0,2019-11-09 00:00:00,4.0
2019-11-16 00:00:00,BJERKE,4,MAGGIE CASH,0.0,2019-11-06 00:00:00,1.0
2019-11-16 00:00:00,BJERKE,5,BEARTIME,0.0,2019-11-02 00:00:00,2.0
2019-11-16 00:00:00,BJERKE,5,MARVELLOUS TOOMA,0.0,2019-10-26 00:00:00,1.0
2019-11-16 00:00:00,BJERKE,5,MUSCLE LANE,1.0,2019-10-26 00:00:00,14.0
2019-11-16 00:00:00,BJERKE,5,VICTORY ROAD,0.0,2019-11-02 00:00:00,14.0
2019-11-16 00:00:00,BJERKE,5,ZIZOU,0.0,2019-08-10 00:00:00,13.0
2019-11-16 00:00:00,BJERKE,6,CLASSICHAP,0.0,2019-09-30 00:00:00,14.0
2019-11-16 00:00:00,BJERKE,6,IBRA BOKO,0.0,2019-11-02 00:00:00,1.0
2019-11-16 00:00:00,BJERKE,6,MARCELLO WIBB,0.0,2019-11-10 00:00:00,4.0
2019-11-16 00:00:00,BJERKE,6,NOBLE SUPERB,0.0,2019-11-02 00:00:00,5.0
2019-11-16 00:00:00,BJERKE,6,ROOFIE,0.0,2019-10-27 00:00:00,5.0
2019-11-16 00:00:00,BJERKE,6,ZARENNE FAS,1.0,2019-10-13 00:00:00,3.0
2019-11-16 00:00:00,BJERKE,7,GOGO HALL,0.0,2019-11-02 00:00:00,6.0
2019-11-16 00:00:00,BJERKE,7,RED BAR,0.0,2019-09-08 00:00:00,2.0
2019-11-23 00:00:00,JÄGERSRO,1,CAMPO BAHIA,1.0,2019-09-01 00:00:00,13.0
2019-11-23 00:00:00,JÄGERSRO,1,DONATELLO GARBO,0.0,2019-11-03 00:00:00,2.0
2019-11-23 00:00:00,JÄGERSRO,1,GUZZ MEARAS,0.0,2019-11-10 00:00:00,3.0
2019-11-23 00:00:00,JÄGERSRO,1,MELLBY GLADER,0.0,2019-11-10 00:00:00,5.0
2019-11-23 00:00:00,JÄGERSRO,1,ULTION FACE,0.0,2019-11-10 00:00:00,14.0
2019-11-23 00:00:00,JÄGERSRO,1,USAIN TÖLL,0.0,2019-10-15 00:00:00,2.0
2019-11-23 00:00:00,JÄGERSRO,2,BORDEAUX DOC,0.0,2019-10-19 00:00:00,6.0
2019-11-23 00:00:00,JÄGERSRO,2,FIREMAN AM,0.0,2019-11-11 00:00:00,3.0
2019-11-23 00:00:00,JÄGERSRO,2,PERE UBU,0.0,2019-11-11 00:00:00,1.0
2019-11-23 00:00:00,JÄGERSRO,3,CAPTURE,0.0,2019-11-13 00:00:00,4.0
2019-11-23 00:00:00,JÄGERSRO,3,ECLIPSE AM,0.0,2019-11-09 00:00:00,13.0
2019-11-23 00:00:00,JÄGERSRO,3,ELDORADO MEARAS,0.0,2019-11-09 00:00:00,4.0
2019-11-23 00:00:00,JÄGERSRO,3,FRANKLIN FACE,1.0,2019-11-13 00:00:00,1.0
2019-11-23 00:00:00,JÄGERSRO,3,LOVE HÅLERYD,0.0,2019-11-02 00:00:00,3.0
2019-11-23 00:00:00,JÄGERSRO,3,TYSON DIMANCHE,0.0,2019-11-13 00:00:00,3.0
2019-11-23 00:00:00,JÄGERSRO,3,U.B.COOL,0.0,2019-11-14 00:00:00,1.0
2019-11-23 00:00:00,JÄGERSRO,3,UNDIGIOUS DIAMANT,0.0,2019-11-05 00:00:00,2.0
2019-11-23 00:00:00,JÄGERSRO,3,VELASQUEZ GAR,0.0,2019-11-09 00:00:00,2.0
2019-11-23 00:00:00,JÄGERSRO,5,CHAPUY,1.0,2019-10-19 00:00:00,13.0
2019-11-23 00:00:00,JÄGERSRO,5,DEEP POCKETS,0.0,2019-11-10 00:00:00,6.0
2019-11-23 00:00:00,JÄGERSRO,5,DEMOLITION MAN F.,0.0,2019-10-26 00:00:00,4.0
2019-11-23 00:00:00,JÄGERSRO,5,GIDEON H.RENKA,0.0,2019-10-29 00:00:00,2.0
2019-11-23 00:00:00,JÄGERSRO,5,HIERRO BOKO,0.0,2019-11-04 00:00:00,13.0
2019-11-23 00:00:00,JÄGERSRO,5,M.T.MIGHTY WINNER,0.0,2019-11-02 00:00:00,4.0
2019-11-23 00:00:00,JÄGERSRO,5,MAN AT WORK,0.0,2019-11-09 00:00:00,4.0
2019-11-23 00:00:00,JÄGERSRO,5,SUPER GRABBEN,0.0,2019-11-10 00:00:00,2.0
2019-11-23 00:00:00,JÄGERSRO,5,YMER BRICK,0.0,2019-11-10 00:00:00,1.0
2019-11-23 00:00:00,JÄGERSRO,6,ANGLE OF ATTACK,0.0,2019-11-03 00:00:00,13.0
2019-11-23 00:00:00,JÄGERSRO,6,DREAMMOKO,0.0,2019-11-09 00:00:00,6.0
2019-11-23 00:00:00,JÄGERSRO,6,GLOBAL TRUSTWORTHY,0.0,2019-11-02 00:00:00,1.0
2019-11-23 00:00:00,JÄGERSRO,6,MINDYOURVALUE W.F.,0.0,2019-09-07 00:00:00,1.0
2019-11-23 00:00:00,JÄGERSRO,6,RACING MANGE,0.0,2019-11-13 00:00:00,3.0
2019-11-23 00:00:00,JÄGERSRO,6,SHADOW GAR,0.0,2019-11-02 00:00:00,3.0
2019-11-23 00:00:00,JÄGERSRO,6,TAE KWON DEO,0.0,2019-11-10 00:00:00,14.0
2019-11-23 00:00:00,JÄGERSRO,6,VELVET GIO,1.0,2019-10-26 00:00:00,1.0
2019-11-23 00:00:00,JÄGERSRO,7,ESPRIT SISU,0.0,2019-11-09 00:00:00,1.0
2019-11-23 00:00:00,JÄGERSRO,7,HARPOS ROCKLAND,0.0,2019-10-26 00:00:00,13.0
2019-11-23 00:00:00,JÄGERSRO,7,HAWK CLIFF,0.0,2019-06-15 00:00:00,6.0
2019-11-23 00:00:00,JÄGERSRO,7,ILLUMINATI,0.0,2019-11-02 00:00:00,2.0
2019-11-23 00:00:00,JÄGERSRO,7,MARTIN DE BOS,1.0,2019-11-02 00:00:00,4.0
2019-11-23 00:00:00,JÄGERSRO,7,NIKY FLAX,0.0,2019-11-09 00:00:00,5.0
2019-11-23 00:00:00,JÄGERSRO,7,ONLY ONE WINNER,0.0,2019-11-09 00:00:00,7.0
2019-11-23 00:00:00,JÄGERSRO,7,PARTIZAN FACE,0.0,2019-11-02 00:00:00,7.0
2019-11-23 00:00:00,JÄGERSRO,7,PASTOR POWER,0.0,2019-11-09 00:00:00,2.0
2019-11-23 00:00:00,JÄGERSRO,7,RUSHMORE FACE,0.0,2019-11-05 00:00:00,13.0
2019-11-23 00:00:00,JÄGERSRO,7,SEVILLA,0.0,2019-11-05 00:00:00,3.0
2019-11-30 00:00:00,GÄVLE,1,DIGGER LORD,0.0,2019-11-16 00:00:00,6.0
2019-11-30 00:00:00,GÄVLE,1,DOM PERIGNON,0.0,2019-11-13 00:00:00,2.0
2019-11-30 00:00:00,GÄVLE,1,EBONY BOKO,0.0,2019-11-19 00:00:00,7.0
2019-11-30 00:00:00,GÄVLE,1,EXCLAMATION MARK,0.0,2019-10-19 00:00:00,14.0
2019-11-30 00:00:00,GÄVLE,1,FLASH HÅLERYD,0.0,2019-11-16 00:00:00,4.0
2019-11-30 00:00:00,GÄVLE,1,GLOBAL WISE GUY,0.0,2019-10-27 00:00:00,5.0
2019-11-30 00:00:00,GÄVLE,1,HAZARD BOKO,0.0,2019-11-21 00:00:00,3.0
2019-11-30 00:00:00,GÄVLE,1,THRUST CONTROL,0.0,2019-11-19 00:00:00,6.0
2019-11-30 00:00:00,GÄVLE,1,WEEKEND FUN,0.0,2019-11-07 00:00:00,3.0
2019-11-30 00:00:00,GÄVLE,2,EMMELINE FOLLO,0.0,2019-11-20 00:00:00,7.0
2019-11-30 00:00:00,GÄVLE,2,HEATHER DEO,0.0,2019-10-27 00:00:00,13.0
2019-11-30 00:00:00,GÄVLE,2,MISS SOBER,0.0,2019-11-03 00:00:00,6.0
2019-11-30 00:00:00,GÄVLE,2,NOVA EFFE,0.0,2019-11-09 00:00:00,7.0
2019-11-30 00:00:00,GÄVLE,3,DIGITAL INK,0.0,2019-11-07 00:00:00,2.0
2019-11-30 00:00:00,GÄVLE,3,DOCTOR DOXEY ZENZ,0.0,2019-11-21 00:00:00,3.0
2019-11-30 00:00:00,GÄVLE,3,ELIAN WEB,0.0,2019-11-02 00:00:00,2.0
2019-11-30 00:00:00,GÄVLE,3,MILLIGAN'S SCHOOL,1.0,2019-11-09 00:00:00,1.0
2019-11-30 00:00:00,GÄVLE,3,ORDER TO FLY,0.0,2019-11-20 00:00:00,14.0
2019-11-30 00:00:00,GÄVLE,3,RAGAZZO DA SOPRA,0.0,2019-11-02 00:00:00,13.0
2019-11-30 00:00:00,GÄVLE,3,RECKLESS,0.0,2019-10-26 00:00:00,13.0
2019-11-30 00:00:00,GÄVLE,3,VINCENT AS,0.0,2019-10-26 00:00:00,2.0
2019-11-30 00:00:00,GÄVLE,4,DEMEX,0.0,2019-11-02 00:00:00,3.0
2019-11-30 00:00:00,GÄVLE,4,HVALSTAD ODIN,0.0,2019-11-08 00:00:00,1.0
2019-11-30 00:00:00,GÄVLE,4,VERTIGO KNEKTEN,1.0,2019-10-28 00:00:00,5.0
2019-11-30 00:00:00,GÄVLE,5,INSPECTOR,0.0,2019-11-02 00:00:00,14.0
2019-11-30 00:00:00,GÄVLE,6,ALL STAR,0.0,2019-10-20 00:00:00,6.0
2019-11-30 00:00:00,GÄVLE,6,GLOBAL WINNER,0.0,2019-11-10 00:00:00,13.0
2019-11-30 00:00:00,GÄVLE,6,GOLDEN DREAM M.E.,0.0,2019-11-16 00:00:00,3.0
2019-11-30 00:00:00,GÄVLE,6,LOSER ON LOSER,0.0,2019-11-10 00:00:00,4.0
2019-11-30 00:00:00,GÄVLE,6,MAGIC CASH,1.0,2019-10-19 00:00:00,1.0
2019-11-30 00:00:00,GÄVLE,6,TALE OF JACKS,0.0,2019-11-06 00:00:00,13.0
2019-11-30 00:00:00,GÄVLE,6,VÄSTERBO HIGHSCORE,0.0,2019-11-10 00:00:00,14.0
2019-11-30 00:00:00,GÄVLE,7,MISS SILVER,0.0,2019-11-09 00:00:00,3.0
2019-11-30 00:00:00,GÄVLE,7,NO LIMIT ROYALTY,0.0,2019-11-09 00:00:00,5.0
2019-11-30 00:00:00,GÄVLE,7,NYHET,0.0,2019-11-20 00:00:00,5.0
2019-11-30 00:00:00,GÄVLE,7,RIBAUDE,0.0,2019-11-13 00:00:00,6.0
2019-11-30 00:00:00,GÄVLE,7,VAGABOND BI,0.0,2019-11-09 00:00:00,2.0
2019-12-01 00:00:00,ÖREBRO,1,BUGATTI BRICK,0.0,2019-11-24 00:00:00,13.0
2019-12-01 00:00:00,ÖREBRO,1,GINNY WEASLEY,0.0,2019-11-20 00:00:00,14.0
2019-12-01 00:00:00,ÖREBRO,3,CACTUS,0.0,2019-11-24 00:00:00,14.0
2019-12-01 00:00:00,ÖREBRO,3,FREQUENCY AM,0.0,2019-11-09 00:00:00,2.0
2019-12-01 00:00:00,ÖREBRO,3,PRINCESS CORNER,0.0,2019-11-16 00:00:00,5.0
2019-12-01 00:00:00,ÖREBRO,3,WHATABOUTYOU ZAZ,0.0,2019-11-23 00:00:00,7.0
2019-12-01 00:00:00,ÖREBRO,5,MELLBY HOFFA,0.0,2019-11-09 00:00:00,13.0
2019-12-01 00:00:00,ÖREBRO,5,TABASCO C.D.,1.0,2019-11-14 00:00:00,2.0
2019-12-01 00:00:00,ÖREBRO,6,BO C.,1.0,2019-11-14 00:00:00,3.0
2019-12-01 00:00:00,ÖREBRO,6,CORRODED,0.0,2019-11-20 00:00:00,7.0
2019-12-01 00:00:00,ÖREBRO,6,LEXINGTON HALL,0.0,2019-10-23 00:00:00,13.0
2019-12-01 00:00:00,ÖREBRO,6,PEDER MYKLA,0.0,2019-11-16 00:00:00,7.0
2019-12-01 00:00:00,ÖREBRO,7,ANTONIO TROT,0.0,2019-11-02 00:00:00,6.0
2019-12-01 00:00:00,ÖREBRO,7,CAMBRIA,0.0,2019-11-09 00:00:00,3.0
2019-12-01 00:00:00,ÖREBRO,7,CUPIDO SISU,0.0,2019-11-19 00:00:00,2.0
2019-12-01 00:00:00,ÖREBRO,7,GRANDFATHER BILL,0.0,2019-11-09 00:00:00,13.0
2019-12-01 00:00:00,ÖREBRO,7,ILLER TOOMA,0.0,2019-11-12 00:00:00,3.0
2019-12-01 00:00:00,ÖREBRO,7,TEST DRIVE,0.0,2019-11-23 00:00:00,2.0
2019-12-01 00:00:00,ÖREBRO,7,TRANSCENDENCE,1.0,2019-04-20 00:00:00,2.0
2019-12-07 00:00:00,ÅBY,1,ARON PALEMA,0.0,2019-11-22 00:00:00,13.0
2019-12-07 00:00:00,ÅBY,1,DIGGER LORD,0.0,2019-11-30 00:00:00,4.0
2019-12-07 00:00:00,ÅBY,1,FLASH HÅLERYD,0.0,2019-11-30 00:00:00,5.0
2019-12-07 00:00:00,ÅBY,1,HICKOTHEPOOH,0.0,2019-11-16 00:00:00,3.0
2019-12-07 00:00:00,ÅBY,1,ISLAND LIFE,0.0,2019-11-17 00:00:00,13.0
2019-12-07 00:00:00,ÅBY,1,J.H.MANNERHEIM,0.0,2019-11-25 00:00:00,13.0
2019-12-07 00:00:00,ÅBY,1,MARTIN DE BOS,1.0,2019-11-23 00:00:00,1.0
2019-12-07 00:00:00,ÅBY,1,REVEREND WINE,0.0,2019-10-30 00:00:00,1.0
2019-12-07 00:00:00,ÅBY,1,SECRET MISSION,0.0,2019-10-09 00:00:00,3.0
2019-12-07 00:00:00,ÅBY,1,ZOKO LANE,0.0,2019-11-27 00:00:00,13.0
2019-12-07 00:00:00,ÅBY,2,BEARTIME,1.0,2019-11-16 00:00:00,2.0
2019-12-07 00:00:00,ÅBY,2,ELDORADO MEARAS,0.0,2019-11-23 00:00:00,14.0
2019-12-07 00:00:00,ÅBY,2,GET READY ON TOUR,0.0,2019-11-09 00:00:00,13.0
2019-12-07 00:00:00,ÅBY,2,HURRICANE RIVER,0.0,2019-11-09 00:00:00,3.0
2019-12-07 00:00:00,ÅBY,2,NO LIMIT ROYALTY,0.0,2019-11-30 00:00:00,3.0
2019-12-07 00:00:00,ÅBY,2,ORBITAL ÅS,0.0,2019-11-27 00:00:00,4.0
2019-12-07 00:00:00,ÅBY,4,BELLMONDO,0.0,2019-11-23 00:00:00,3.0
2019-12-07 00:00:00,ÅBY,4,INSPECTOR,1.0,2019-11-30 00:00:00,14.0
2019-12-07 00:00:00,ÅBY,4,VOLCAN D'INVERNE,0.0,2019-11-30 00:00:00,5.0
2019-12-07 00:00:00,ÅBY,5,JULIA AF SOLNÄS,0.0,2019-10-21 00:00:00,1.0
2019-12-07 00:00:00,ÅBY,5,KEYCARD,0.0,2019-11-20 00:00:00,6.0
2019-12-07 00:00:00,ÅBY,5,MISS SOBER,0.0,2019-11-30 00:00:00,2.0
2019-12-07 00:00:00,ÅBY,5,VIKENS FINGERPRINT,0.0,2019-11-27 00:00:00,3.0
2019-12-07 00:00:00,ÅBY,5,WILD LOVE,1.0,2019-11-29 00:00:00,13.0
2019-12-07 00:00:00,ÅBY,6,BALFOUR,0.0,2019-06-15 00:00:00,13.0
2019-12-07 00:00:00,ÅBY,6,BARON GIFT,0.0,2019-09-29 00:00:00,13.0
2019-12-07 00:00:00,ÅBY,6,BETTING GANGSTER,0.0,2019-11-10 00:00:00,2.0
2019-12-07 00:00:00,ÅBY,6,ELDORADO B.,0.0,2019-11-19 00:00:00,2.0
2019-12-07 00:00:00,ÅBY,6,JUSTICE ÅS,0.0,2019-11-23 00:00:00,14.0
2019-12-07 00:00:00,ÅBY,6,MACK DRAGAN,0.0,2019-11-09 00:00:00,13.0
2019-12-07 00:00:00,ÅBY,6,MONTDORE,0.0,2019-10-08 00:00:00,7.0
2019-12-07 00:00:00,ÅBY,6,SLIDE SO EASY,0.0,2019-11-23 00:00:00,4.0
2019-12-07 00:00:00,ÅBY,6,STAR ADVISOR JOLI,0.0,2019-11-20 00:00:00,3.0
2019-12-07 00:00:00,ÅBY,6,STEPPING SPACEBOY,1.0,2019-07-20 00:00:00,13.0
2019-12-07 00:00:00,ÅBY,6,ZABUL FI,0.0,2019-11-16 00:00:00,6.0
2019-12-07 00:00:00,ÅBY,7,BAROLO D.K.,0.0,2019-11-23 00:00:00,14.0
2019-12-07 00:00:00,ÅBY,7,KENNEDY,0.0,2019-11-09 00:00:00,3.0
2019-12-07 00:00:00,ÅBY,7,LOSER ON LOSER,0.0,2019-11-30 00:00:00,13.0
2019-12-07 00:00:00,ÅBY,7,M.T.MIGHTY WINNER,0.0,2019-11-23 00:00:00,4.0
2019-12-07 00:00:00,ÅBY,7,MAN AT WORK,0.0,2019-11-23 00:00:00,2.0
2019-12-07 00:00:00,ÅBY,7,NIGHT BRODDE,1.0,2019-11-27 00:00:00,14.0
2019-12-07 00:00:00,ÅBY,7,RANDEMAR R.D.,0.0,2019-11-10 00:00:00,1.0
2019-12-07 00:00:00,ÅBY,7,THAT'S ART,0.0,2019-11-21 00:00:00,1.0
2019-12-07 00:00:00,ÅBY,7,VELASQUEZ GAR,0.0,2019-11-23 00:00:00,2.0
2019-12-07 00:00:00,ÅBY,7,VIKINGS PREACHER,0.0,2019-11-09 00:00:00,14.0
2019-12-14 00:00:00,BERGSÅKER,1,COAL TRADER,0.0,2019-11-20 00:00:00,4.0
2019-12-14 00:00:00,BERGSÅKER,1,DEEDE STAR,0.0,2019-12-01 00:00:00,4.0
2019-12-14 00:00:00,BERGSÅKER,1,EMPIRE GARBO,1.0,2019-11-26 00:00:00,1.0
2019-12-14 00:00:00,BERGSÅKER,1,LEXINGTON HALL,0.0,2019-12-01 00:00:00,2.0
2019-12-14 00:00:00,BERGSÅKER,2,CYRANO DE B.,1.0,2019-12-06 00:00:00,6.0
2019-12-14 00:00:00,BERGSÅKER,2,DRAGON STARFLY,0.0,2019-12-07 00:00:00,13.0
2019-12-14 00:00:00,BERGSÅKER,3,DIGITAL INK,1.0,2019-11-30 00:00:00,2.0
2019-12-14 00:00:00,BERGSÅKER,3,DISCO VOLANTE,0.0,2019-11-09 00:00:00,3.0
2019-12-14 00:00:00,BERGSÅKER,3,GLOBAL TRUSTWORTHY,0.0,2019-11-23 00:00:00,5.0
2019-12-14 00:00:00,BERGSÅKER,3,MR GOLDEN QUICK,0.0,2019-11-30 00:00:00,3.0
2019-12-14 00:00:00,BERGSÅKER,3,NAROLD VOX,0.0,2019-11-30 00:00:00,13.0
2019-12-14 00:00:00,BERGSÅKER,3,ON TRACK PIRATEN,0.0,2019-11-20 00:00:00,1.0
2019-12-14 00:00:00,BERGSÅKER,3,ORDER TO FLY,0.0,2019-11-30 00:00:00,13.0
2019-12-14 00:00:00,BERGSÅKER,3,SUPER ZANTOS,0.0,2019-11-26 00:00:00,7.0
2019-12-14 00:00:00,BERGSÅKER,3,ZENIT BRICK,0.0,2019-11-30 00:00:00,7.0
2019-12-14 00:00:00,BERGSÅKER,4,B.W.STURE,1.0,2019-11-08 00:00:00,6.0
2019-12-14 00:00:00,BERGSÅKER,5,ALVENA WARRIOR,0.0,2019-11-30 00:00:00,5.0
2019-12-14 00:00:00,BERGSÅKER,5,MAJET AF DJUPMYRA,0.0,2019-11-30 00:00:00,1.0
2019-12-14 00:00:00,BERGSÅKER,5,SIMB MURDOCH,0.0,2019-12-01 00:00:00,2.0
2019-12-14 00:00:00,BERGSÅKER,5,XANTHIS COKTAIL,0.0,2019-09-28 00:00:00,14.0
2019-12-14 00:00:00,BERGSÅKER,6,BEAR BAHAREH,0.0,2019-10-19 00:00:00,13.0
2019-12-14 00:00:00,BERGSÅKER,6,DIXIE BRICK,0.0,2019-11-10 00:00:00,13.0
2019-12-14 00:00:00,BERGSÅKER,6,GLOBAL TEARDROP,0.0,2019-11-26 00:00:00,4.0
2019-12-14 00:00:00,BERGSÅKER,6,HOSSIANA BOKO,0.0,2019-11-09 00:00:00,5.0
2019-12-14 00:00:00,BERGSÅKER,6,VANESSA F.B.,0.0,2019-11-20 00:00:00,13.0
2019-12-14 00:00:00,BERGSÅKER,7,COBOURG HANOVER,0.0,2019-12-04 00:00:00,7.0
2019-12-14 00:00:00,BERGSÅKER,7,EBONY BOKO,0.0,2019-11-30 00:00:00,7.0
2019-12-14 00:00:00,BERGSÅKER,7,GINNY WEASLEY,1.0,2019-12-01 00:00:00,3.0
2019-12-14 00:00:00,BERGSÅKER,7,GLOBAL UNDECIDED,0.0,2019-11-02 00:00:00,5.0
2019-12-14 00:00:00,BERGSÅKER,7,HAWK CLIFF,0.0,2019-12-04 00:00:00,6.0
2019-12-14 00:00:00,BERGSÅKER,7,HAZARD BOKO,0.0,2019-11-30 00:00:00,2.0
2019-12-14 00:00:00,BERGSÅKER,7,ISLAND LIFE,0.0,2019-12-07 00:00:00,3.0
2019-12-14 00:00:00,BERGSÅKER,7,JEEPSTER,0.0,2019-12-01 00:00:00,4.0
2019-12-14 00:00:00,BERGSÅKER,7,THRUST CONTROL,0.0,2019-11-30 00:00:00,13.0
2019-12-14 00:00:00,BERGSÅKER,7,WEEKEND FUN,0.0,2019-11-30 00:00:00,6.0
2019-12-21 00:00:00,HALMSTAD,1,CAPTURE,0.0,2019-12-06 00:00:00,5.0
2019-12-21 00:00:00,HALMSTAD,1,DERBY SIMONI,0.0,2019-12-07 00:00:00,14.0
2019-12-21 00:00:00,HALMSTAD,1,GET READY ON TOUR,0.0,2019-12-07 00:00:00,13.0
2019-12-21 00:00:00,HALMSTAD,1,ORBITAL ÅS,0.0,2019-12-07 00:00:00,13.0
2019-12-21 00:00:00,HALMSTAD,2,AURA S.L.,1.0,2019-12-03 00:00:00,1.0
2019-12-21 00:00:00,HALMSTAD,3,ART ON LINE,0.0,2019-09-17 00:00:00,3.0
2019-12-21 00:00:00,HALMSTAD,3,BARON GIFT,1.0,2019-12-07 00:00:00,7.0
2019-12-21 00:00:00,HALMSTAD,3,JAIRO,0.0,2019-12-06 00:00:00,7.0
2019-12-21 00:00:00,HALMSTAD,3,JUSTICE ÅS,0.0,2019-12-07 00:00:00,13.0
2019-12-21 00:00:00,HALMSTAD,3,LOVER FACE,0.0,2019-12-02 00:00:00,13.0
2019-12-21 00:00:00,HALMSTAD,3,OLLE ROLS,0.0,2019-12-11 00:00:00,2.0
2019-12-21 00:00:00,HALMSTAD,3,STOLETHESHOW,0.0,2019-10-13 00:00:00,4.0
2019-12-21 00:00:00,HALMSTAD,5,FIREMAN AM,0.0,2019-11-23 00:00:00,14.0
2019-12-21 00:00:00,HALMSTAD,5,GIGANTIC STAR,0.0,2019-12-13 00:00:00,1.0
2019-12-21 00:00:00,HALMSTAD,5,HÖGSTENASTALLDRÄNG,0.0,2019-12-07 00:00:00,5.0
2019-12-21 00:00:00,HALMSTAD,5,MINT SÅNNA,0.0,2019-11-30 00:00:00,4.0
2019-12-21 00:00:00,HALMSTAD,6,AMBON DEGATO,0.0,2019-11-04 00:00:00,13.0
2019-12-21 00:00:00,HALMSTAD,6,DANCIN IN THE RAIN,1.0,2019-12-09 00:00:00,13.0
2019-12-21 00:00:00,HALMSTAD,6,MAGGIE CASH,0.0,2019-12-07 00:00:00,13.0
2019-12-21 00:00:00,HALMSTAD,6,STONEWASHD DIAMANT,0.0,2019-12-07 00:00:00,3.0
2019-12-21 00:00:00,HALMSTAD,7,BO C.,0.0,2019-12-01 00:00:00,1.0
2019-12-21 00:00:00,HALMSTAD,7,DATS SO COOL,0.0,2019-12-13 00:00:00,1.0
2019-12-21 00:00:00,HALMSTAD,7,DEMOLITION MAN F.,0.0,2019-12-13 00:00:00,4.0
2019-12-21 00:00:00,HALMSTAD,7,GIDEON H.RENKA,0.0,2019-12-11 00:00:00,2.0
