bana,häst,kusk,streck,spår,dist,lopp_dist,start,ålder,kön,pris,h1_kusk,h1_bana,h1_spår,h1_plac,h1_pris,h1_odds,h1_kmtid,h2_kusk,h2_bana,h2_spår,h2_plac,h2_pris,h2_odds,h2_kmtid,h3_kusk,h3_bana,h3_spår,h3_plac,h3_pris,h3_odds,h3_kmtid,h4_kusk,h4_bana,h4_spår,h4_plac,h4_pris,h4_odds,h4_kmtid,h5_kusk,h5_bana,h5_spår,h5_plac,h5_pris,h5_odds,h5_kmtid,h1_dist,h2_dist,h3_dist,h4_dist,h5_dist,h1_auto,h2_auto,h3_auto,h4_auto,h5_auto,h1_perf,h2_perf,h3_perf,h4_perf,h5_perf,senast,delta1,delta2,delta3,delta4,rel_kr,streck_avst,rel_rank,h1_samma_bana,h2_samma_bana,h3_samma_bana,h1_samma_kusk,h2_samma_kusk,h3_samma_kusk,probat1,probat2,probat3,probat4,meta1_et,meta2_ridge,meta3_knn,datum,avd,y,välj,spik,proba
0.09283819628647215,0.08652535019214082,0.08652535019214082,8.0,3.0,2040.0,2000.0,1,6,0.07195266272189349,37500.0,0.13244579654692312,0.08652535019214082,0.0,2.0,0.0,0.0,16.0,0.08652535019214082,0.10260517991822303,0.0,1.0,10.0,10.88,15.6,0.0649165183718101,0.06417024540614231,0.0,15.0,13.0,14.08,16.5,0.07425163712649802,0.11572459438799462,0.0,15.0,10.0,4.41,16.5,0.08652535019214082,0.12676056321327925,0.0,15.0,13.0,8.41,18.8,2100.0,2060.0,2140.0,2140.0,2040.0,1,1,1,1,0,0.0,3467.858538298206,3.6055512754639887,3.1622776601683795,3.6055512754639887,15.0,5.0,28.0,14.0,10.0,0.10198777941062727,7.0,0.5454545454545454,False,False,False,False,True,False,0.05336872915254643,0.04375219193276575,0.0603009834413115,0.08694277735771512,0.06702861051009254,0.2906689732982044,0.07975501807565659,2019-12-29,2.0,0,False,False,0.11582588760921092
0.09283819628647215,0.08652535019214082,0.08585858587098896,13.0,4.0,2000.0,2000.0,0,6,0.08113870077752697,50000.0,0.03305981111461433,0.09418509418509419,6.0,4.0,30.0,6.01,15.0,0.09089447197851422,0.07528641571194762,6.0,2.0,25.0,6.73,16.4,0.059568599708636524,0.09699570815450644,6.0,4.0,30.0,11.45,14.5,0.04314940765896676,0.10434649214187089,6.0,4.0,25.0,2.75,16.0,0.06649687602359171,0.09668755595344673,6.0,4.0,30.0,3.69,30.0,2140.0,2660.0,2640.0,2640.0,2160.0,1,0,1,0,0,1340.2329094063964,3325.708165221809,1340.2329094063964,1223.459661321102,1340.2329094063964,12.0,92.0,17.0,11.0,48.0,0.14548492396231377,14.0,0.36363636363636365,False,False,False,False,False,False,0.08462918188204174,0.06892952546020886,0.04911506025004429,0.10000303473295838,0.06426866184305706,0.2964578703977382,0.07786979818764078,2019-12-29,4.0,0,False,False,0.11405397618154713
0.09283819628647215,0.08652535019214082,0.09109936000707713,6.0,11.0,2000.0,2000.0,0,8,0.08113870077752697,50000.0,0.10419726745235895,0.08586224457649916,2.0,1.0,20.0,12.39,14.4,0.10648616568198027,0.06484129396321843,2.0,1.0,13.0,3.27,15.8,0.12704772317585855,0.04645446862570704,2.0,4.0,20.0,7.67,14.8,0.10419726745235895,0.028033530861153948,2.0,4.0,54.0,12.88,13.8,0.08553574350923962,0.07200748924054459,2.0,4.0,20.0,5.32,12.7,1900.0,2160.0,2060.0,1900.0,1640.0,1,0,1,1,1,4904.29257725266,3953.967083087832,1094.2955881771416,1798.1111346690122,1094.2955881771416,28.0,9.0,19.0,21.0,21.0,0.05094395063542202,25.0,0.4166666666666667,False,False,False,True,True,True,0.04409372705098733,0.04048129318273729,0.03913643875250798,0.04701325298818618,0.05783644472481935,0.30989800650350957,0.08078715991622547,2019-12-29,7.0,0,False,False,0.11313254853719121
0.09283819628647215,0.08652535019214082,0.09224416204659829,4.0,2.0,2000.0,2000.0,0,3,0.11308767471410419,50000.0,0.09990981617757906,0.08586224457649916,5.0,1.0,20.0,3.32,15.3,0.08571971404792599,0.09516129032258064,5.0,4.0,60.0,19.24,15.6,0.06953815539884965,0.10040160642570281,5.0,4.0,60.0,15.02,15.6,0.11409991830723212,0.07602339471972135,5.0,4.0,17.0,8.03,15.2,0.0779507681773118,0.12676056321327925,5.0,4.0,50.0,7.94,15.1,1900.0,2140.0,2140.0,2000.0,2000.0,1,1,1,1,1,4904.29257725266,1895.375557221277,1895.375557221277,1008.8906824618626,1730.233246056696,28.0,12.0,19.0,13.0,12.0,0.10727545619717198,53.0,0.45454545454545453,False,False,False,True,True,True,0.03464372282832407,0.034044777961009076,0.050566416759515884,0.036051475272740295,0.05893437311927775,0.3051188905166359,0.07905772138913539,2019-12-29,5.0,0,False,False,0.11244168693065355
0.09283819628647215,0.08652535019214082,0.11137120341527193,5.0,8.0,2000.0,2000.0,0,8,0.08113870077752697,50000.0,0.15667022469619138,0.09090909088194657,5.0,1.0,20.0,8.16,15.4,0.14034710851310117,0.10260517991822303,5.0,15.0,20.0,21.22,16.3,0.1439375259379284,0.04645446862570704,5.0,20.0,20.0,23.9,30.0,0.09266539552790815,0.04952569559910139,5.0,20.0,20.0,10.32,30.0,0.0901492416639294,0.0876904918353563,5.0,20.0,54.0,11.52,14.1,2000.0,2060.0,1600.0,1640.0,1900.0,1,1,0,1,1,4904.29257725266,4.47213595499958,0.3670952737120288,0.3670952737120288,0.6031990864968342,9.0,33.0,14.0,14.0,7.0,0.11917108740140271,25.0,0.5,True,False,False,False,True,True,0.03326973834968753,0.030609926834800558,0.030655559901804894,0.038782470458499405,0.0576588726049496,0.297668330688017,0.07985921674230648,2019-12-29,3.0,1,False,False,0.11108138215303814
0.09283819628647215,0.08652535019214082,0.0458107707104958,10.0,1.0,2000.0,2000.0,0,4,0.08113870077752697,50000.0,0.03895077102713405,0.09090909088194657,8.0,20.0,17.0,2.15,30.0,0.05180165944694329,0.09655168677325202,8.0,1.0,20.0,1.64,16.2,0.07042510343604609,0.05549264704702805,8.0,1.0,20.0,2.69,14.7,0.03682151025975728,0.04952569559910139,8.0,1.0,10.0,5.09,16.3,0.032666838579534584,0.0876904918353563,8.0,1.0,13.0,3.69,14.6,2000.0,2000.0,2140.0,2160.0,1600.0,1,1,1,0,1,0.338445119605015,4904.29257725266,4904.29257725266,3467.858538298206,3953.967083087832,30.0,19.0,21.0,28.0,16.0,0.12122600521368196,47.0,0.36363636363636365,True,True,False,True,True,True,0.07858755243143664,0.059052837529354245,0.08210731427583319,0.09073007197727445,0.047092528231763395,0.30082458653457295,0.09448890078340647,2019-12-29,5.0,0,False,False,0.11020857255164601
0.09283819628647215,0.08652535019214082,0.08652535019214082,1.0,10.0,2000.0,2000.0,0,5,0.11308767471410419,50000.0,0.08652535019214082,0.09090909088194657,4.0,2.0,20.0,4.15,15.3,0.1536429516334121,0.07374631268436596,4.0,3.0,35.0,8.91,12.9,0.08652535019214082,0.07894736873477634,4.0,1.0,17.0,5.17,15.1,0.0980391964064172,0.10207336523125997,4.0,1.0,35.0,31.46,12.3,0.14449585405917487,0.12676056321327925,4.0,1.0,17.0,1.95,15.0,2000.0,1640.0,2000.0,1640.0,2000.0,0,1,1,1,1,2974.6038123048274,2386.7169291026403,4521.53434475524,6487.769258055282,4521.53434475524,9.0,21.0,14.0,15.0,13.0,0.06414456769264673,30.0,0.6666666666666666,True,False,True,True,False,True,0.019865797526334834,0.02327959864482036,0.040567675641526,0.019504796246942045,0.04590637063625312,0.30537243969388483,0.09266901321046354,2019-12-29,7.0,0,False,False,0.10911365709295537
0.09283819628647215,0.08652535019214082,0.08652535019214082,6.0,1.0,2000.0,2000.0,0,5,0.08113870077752697,50000.0,0.08652535019214082,0.1114906834406553,8.0,3.0,20.0,19.05,16.6,0.08652535019214082,0.07129447208806293,8.0,15.0,20.0,24.77,15.9,0.08652535019214082,0.05549264704702805,8.0,2.0,20.0,11.21,16.2,0.08652535019214082,0.04952569559910139,8.0,2.0,20.0,5.05,14.8,0.08652535019214082,0.12676056321327925,8.0,2.0,33.0,31.1,14.3,2140.0,1900.0,2140.0,1640.0,2000.0,1,1,1,1,1,1804.188412660961,4.47213595499958,2974.6038123048274,2974.6038123048274,3820.9477798439448,14.0,14.0,42.0,28.0,28.0,0.08329336778106097,21.0,0.45454545454545453,False,False,False,True,True,True,0.03801861546142395,0.03346113570183236,0.034446075889609934,0.046266288622970275,0.05446060114326163,0.29240100455876755,0.08079329924965313,2019-12-29,4.0,1,False,False,0.1087624239824406
0.09283819628647215,0.08652535019214082,0.13905222755021582,2.0,6.0,2000.0,2000.0,0,5,0.08113870077752697,50000.0,0.15667022469619138,0.09090909088194657,2.0,3.0,20.0,2.4,15.4,0.1536429516334121,0.07129447208806293,2.0,15.0,20.0,7.13,15.3,0.107382498233365,0.09699570815450644,2.0,5.0,30.0,9.43,13.7,0.1465647147461484,0.0992430613961312,2.0,5.0,30.0,6.67,14.3,0.14449585405917487,0.12676056321327925,2.0,5.0,47.0,2.65,14.2,2000.0,1900.0,2140.0,2160.0,2000.0,0,1,1,0,1,1804.188412660961,4.47213595499958,812.8923507108439,812.8923507108439,1017.4693569616312,9.0,19.0,12.0,21.0,23.0,0.09410857268787189,29.0,0.5833333333333334,True,False,False,True,True,False,0.023646783620377625,0.027322402112689246,0.05354516351300469,0.021777495794805164,0.05590658604586561,0.28884097833735733,0.07702402797447272,2019-12-29,7.0,0,False,False,0.10754312913415434
0.09283819628647215,0.07199068214001231,0.08677303346077112,6.0,3.0,2000.0,2000.0,0,7,0.08113870077752697,50000.0,0.05966900991654969,0.09418509418509419,9.0,6.0,40.0,10.93,14.0,0.08461432908790187,0.09516129032258064,9.0,3.0,30.0,35.98,14.5,0.08677303346077112,0.09699570815450644,9.0,3.0,30.0,49.37,13.9,0.08246358507568295,0.09791332263242375,9.0,3.0,35.0,30.28,14.3,0.10955964825925403,0.1016949152542373,9.0,3.0,25.0,13.46,13.4,1640.0,2140.0,2140.0,2140.0,1640.0,1,1,1,1,1,569.3183266881678,2209.670505430644,2209.670505430644,2386.7169291026403,2017.143967463676,18.0,13.0,9.0,8.0,14.0,0.06369831714052969,24.0,0.4166666666666667,False,False,False,True,True,True,0.04135590492922564,0.03961527076815491,0.035318047860691204,0.045019684068735764,0.047107703494375534,0.2924727343858877,0.07642099374715838,2019-12-29,3.0,0,False,False,0.10173334702697834
0.09283819628647215,0.08652535019214082,0.13905222755021582,3.0,9.0,2000.0,2000.0,0,6,0.08113870077752697,50000.0,0.15667022469619138,0.09090909088194657,4.0,15.0,20.0,2.31,30.0,0.1536429516334121,0.08536820201050713,4.0,4.0,20.0,3.27,14.8,0.07001270960066089,0.09699570815450644,4.0,2.0,0.0,9.9,12.9,0.03682151025975728,0.08204152214159312,4.0,2.0,20.0,3.16,30.0,0.14449585405917487,0.07200748924054459,4.0,2.0,20.0,9.28,14.1,1600.0,1800.0,1640.0,1600.0,1640.0,1,1,1,0,1,4.47213595499958,1094.2955881771416,0.0,2974.6038123048274,2974.6038123048274,23.0,12.0,11.0,10.0,14.0,0.07600683475392898,27.0,0.5833333333333334,True,False,False,True,True,False,0.02275528627382051,0.02446119269247769,0.045873938374865315,0.025851483848612414,0.04606692368166534,0.2864742853931584,0.0781081046661495,2019-12-29,3.0,0,False,False,0.10101603514213287
0.09283819628647215,0.05781518098095698,0.08585858587098896,5.0,6.0,2000.0,2000.0,0,6,0.07195266272189349,75000.0,0.08571428586476988,0.1031578947368421,2.0,6.0,100.0,27.85,15.0,0.08553574350923962,0.09655168677325202,2.0,5.0,0.0,15.39,12.6,0.107382498233365,0.10232744783306581,2.0,7.0,250.0,79.5,11.0,0.0980391964064172,0.10207336523125997,2.0,7.0,125.0,26.1,11.4,0.08496732287034409,0.09668755595344673,2.0,7.0,100.0,21.31,10.9,3180.0,1600.0,1640.0,1640.0,1640.0,0,1,1,1,1,900.1713130052182,0.0,863.2725506816672,610.4258745992146,545.9815003314424,32.0,17.0,42.0,32.0,29.0,0.1610107151163734,64.0,0.36363636363636365,False,True,False,True,False,True,0.05704694047769524,0.06385190767276518,0.04832228429345597,0.053109132049066546,0.05116152505853321,0.2852090659396094,0.06875684433782868,2019-12-29,6.0,0,False,False,0.10010925929547865
0.09283819628647215,0.08652535019214082,0.09109936000707713,3.0,2.0,2000.0,2000.0,1,4,0.07195266272189349,37500.0,0.10419726745235895,0.08586224457649916,5.0,1.0,10.0,13.19,17.1,0.10648616568198027,0.10260517991822303,5.0,15.0,10.0,16.22,18.5,0.12704772317585855,0.05549264704702805,5.0,6.0,13.0,21.14,17.3,0.10419726745235895,0.028033530861153948,5.0,6.0,10.0,8.82,15.9,0.08553574350923962,0.05346842941301703,5.0,6.0,10.0,7.62,17.2,1900.0,2000.0,2140.0,1600.0,2160.0,1,0,1,1,0,3467.858538298206,3.1622776601683795,324.5613825742058,284.6591633440839,284.6591633440839,28.0,48.0,10.0,28.0,25.0,0.05360043313481321,12.0,0.7272727272727273,False,False,False,True,True,True,0.024382643493082175,0.028599501677188676,0.03591283628497941,0.02894407516247215,0.04195968858799788,0.29371886907573974,0.07962980909035616,2019-12-29,2.0,0,False,False,0.0993756371273943
0.09283819628647215,0.08652535019214082,0.07473663306110946,2.0,11.0,2000.0,2000.0,0,3,0.11308767471410419,50000.0,0.07902788953248259,0.08163265306122448,6.0,1.0,25.0,6.27,16.9,0.07425163712649802,0.07528641571194762,6.0,2.0,25.0,12.99,18.4,0.08652535019214082,0.08652535019214082,6.0,2.0,0.0,0.0,17.7,0.08652535019214082,0.08652535019214082,6.0,2.0,0.0,0.0,21.2,0.08652535019214082,0.08652535019214082,6.0,2.0,0.0,0.0,19.4,2140.0,2640.0,1900.0,2560.0,1800.0,1,1,1,0,1,5483.165792142293,3325.708165221809,0.0,0.0,0.0,29.0,8.0,62.0,14.0,70.0,0.11587013192195277,55.0,0.5454545454545454,False,False,False,True,False,False,0.021589222307113635,0.023841681253941552,0.057740615549792165,0.020843732615020125,0.03555546532509244,0.3081678627957394,0.0854906055054077,2019-12-29,5.0,0,False,False,0.09784471414094167
0.09283819628647215,0.08652535019214082,0.0458107707104958,6.0,6.0,2000.0,2000.0,0,4,0.08113870077752697,50000.0,0.03895077102713405,0.09090909088194657,6.0,2.0,20.0,7.66,15.3,0.05180165944694329,0.06394322545042849,6.0,1.0,10.0,1.68,18.1,0.07042510343604609,0.07894736873477634,6.0,5.0,20.0,6.67,16.0,0.03682151025975728,0.04952569559910139,6.0,5.0,20.0,2.08,16.4,0.032666838579534584,0.12676056321327925,6.0,5.0,27.0,2.85,13.3,2000.0,2140.0,2000.0,2140.0,1600.0,1,1,1,1,1,2974.6038123048274,3467.858538298206,663.723825017706,663.723825017706,771.1773962323982,23.0,15.0,11.0,21.0,14.0,0.12206253190798125,21.0,0.45454545454545453,True,False,True,True,True,True,0.04295097992229357,0.0433865885996643,0.06652365076610597,0.04977099593280437,0.03933589316427735,0.30121534110113196,0.07650439363883489,2019-12-29,4.0,0,False,False,0.09677967515209264
0.09283819628647215,0.08652535019214082,0.08652535019214082,2.0,5.0,2000.0,2000.0,0,7,0.07195266272189349,50000.0,0.08652535019214082,0.09090909088194657,4.0,2.0,20.0,3.2,15.7,0.08652535019214082,0.09655168677325202,4.0,2.0,17.0,6.98,15.8,0.08652535019214082,0.07894736873477634,4.0,1.0,17.0,29.13,16.5,0.08652535019214082,0.07602339471972135,4.0,1.0,27.0,20.75,16.5,0.08652535019214082,0.12676056321327925,4.0,1.0,20.0,40.11,12.9,2000.0,2040.0,2540.0,2000.0,1600.0,1,0,0,1,1,2974.6038123048274,2742.4492090377257,4521.53434475524,5698.2730429884605,4904.29257725266,9.0,21.0,14.0,126.0,13.0,0.06068824382587272,28.0,0.6666666666666666,True,True,True,True,False,True,0.020887746596586116,0.024767113036944066,0.050523696829722055,0.020876818362758266,0.031820839180195674,0.3060665933821812,0.09176181484499533,2019-12-29,3.0,0,False,False,0.0963229668658285
0.09283819628647215,0.07199068214001231,0.0458107707104958,1.0,4.0,2000.0,2000.0,0,8,0.08113870077752697,75000.0,0.08571428586476988,0.09418509418509419,3.0,2.0,30.0,4.81,15.0,0.1536429516334121,0.09516129032258064,3.0,15.0,60.0,14.78,14.9,0.14266928718332392,0.07894736873477634,3.0,2.0,40.0,3.83,13.1,0.0980391964064172,0.028033530861153948,3.0,2.0,54.0,2.7,13.3,0.14449585405917487,0.06125798789420301,3.0,2.0,40.0,2.21,15.7,2160.0,2140.0,2000.0,1900.0,2300.0,0,1,1,1,1,3643.130763542206,7.745966692414835,4206.725054048198,4887.7728229206505,4206.725054048198,12.0,14.0,37.0,14.0,14.0,0.02643620962900059,68.0,0.5454545454545454,False,False,True,False,False,False,0.0192519522869487,0.020508670371156428,0.05668168474347448,0.019599993436777128,0.03834582785349393,0.2998438678802552,0.07710835943056941,2019-12-29,6.0,0,False,False,0.09606641505546001
0.09283819628647215,0.09858964952348405,0.08553574350923962,1.0,7.0,2000.0,2000.0,0,8,0.08113870077752697,50000.0,0.09266539552790815,0.08586224457649916,4.0,3.0,20.0,23.33,14.5,0.12041427268400617,0.09655168677325202,4.0,3.0,20.0,10.4,15.8,0.11406979056991973,0.014534668052128514,4.0,4.0,54.0,11.45,14.1,0.09858964952348405,0.11572459438799462,4.0,4.0,27.0,32.57,14.6,0.10237859378292757,0.0876904918353563,4.0,4.0,20.0,2.61,14.9,1900.0,2500.0,1900.0,2140.0,2020.0,1,1,1,1,0,1804.188412660961,1804.188412660961,1798.1111346690122,1271.456576651496,1094.2955881771416,28.0,21.0,28.0,28.0,9.0,0.08751928303827224,30.0,0.6666666666666666,False,True,False,True,True,True,0.024794143287348056,0.02882743838801138,0.038715311851950616,0.02297806438610491,0.03759751508108403,0.2944387706771615,0.07436045452770272,2019-12-29,7.0,0,False,False,0.0937199520918588
0.09283819628647215,0.06940924187602454,0.12278223587606998,1.0,5.0,2000.0,2000.0,0,11,0.11308767471410419,75000.0,0.0649165183718101,0.08339074561875837,3.0,4.0,40.0,40.68,16.3,0.13249143512065378,0.06484129396321843,3.0,15.0,40.0,2.79,17.5,0.11994209675879586,0.014534668052128514,3.0,2.0,54.0,19.03,12.9,0.10295325500764674,0.11572459438799462,3.0,2.0,80.0,66.27,15.7,0.08032558190186634,0.12676056321327925,3.0,2.0,67.0,26.6,14.8,1800.0,2640.0,1900.0,2140.0,3010.0,1,1,1,1,0,1547.5676620451568,6.324555320336759,4887.7728229206505,5949.207624609655,5444.418909727436,21.0,16.0,40.0,28.0,21.0,0.047179506596206164,68.0,0.5454545454545454,False,False,False,False,False,False,0.02637868726961288,0.028828199612202888,0.07130615201571702,0.0268639094681915,0.03351778337369078,0.29432806131200845,0.07976333025370198,2019-12-29,6.0,0,False,False,0.09232161915097128
0.09283819628647215,0.07316018903826611,0.06325509952692988,3.0,3.0,2000.0,2000.0,0,6,0.07195266272189349,75000.0,0.053858511612606234,0.1114906834406553,7.0,1.0,20.0,5.86,15.4,0.10055865747254622,0.11278792692613185,7.0,7.0,125.0,46.38,13.6,0.06325509952692988,0.06417024540614231,7.0,2.0,40.0,14.35,15.4,0.05970028360320733,0.07602339471972135,7.0,2.0,94.0,51.75,13.2,0.07746483431091727,0.09668755595344673,7.0,2.0,30.0,8.68,13.3,2140.0,2140.0,2640.0,1600.0,2140.0,1,1,1,1,1,4904.29257725266,610.4258745992146,4206.725054048198,6448.7873936763135,3643.130763542206,14.0,8.0,15.0,12.0,24.0,0.05013819849739559,66.0,0.45454545454545453,False,False,False,True,False,True,0.023205812573790206,0.026247002621275745,0.04664155508006418,0.02635826158767423,0.02994198069971583,0.30609198863155507,0.08550387292561239,2019-12-29,6.0,0,False,False,0.0921947289618111
0.09283819628647215,0.07316018903826611,0.16137606781681563,3.0,11.0,2000.0,2000.0,0,7,0.08113870077752697,50000.0,0.14654627628117078,0.1114906834406553,0.0,5.0,0.0,2.53,16.3,0.13249143512065378,0.007196546690561273,0.0,4.0,0.0,2.59,14.3,0.06610035107950855,0.08628659476117104,0.0,6.0,15.0,14.99,15.3,0.07042510343604609,0.1044776119402985,0.0,6.0,35.0,32.92,15.7,0.05180165944694329,0.09286898839137644,0.0,6.0,50.0,31.85,14.2,1640.0,1640.0,2160.0,2640.0,1640.0,1,1,0,1,1,0.0,0.0,348.6348504002874,532.5485306196407,636.517239655588,14.0,56.0,54.0,22.0,17.0,0.06830780234845324,27.0,0.5833333333333334,False,False,False,True,True,False,0.023041692627752103,0.025121201839718606,0.04356904417513852,0.02653708808234529,0.034344497433458826,0.2823557055825311,0.08018672033659988,2019-12-29,3.0,0,False,False,0.09195712714418024
0.09283819628647215,0.08652535019214082,0.09109936000707713,1.0,10.0,2000.0,2000.0,0,5,0.08113870077752697,50000.0,0.10419726745235895,0.042206505357754345,8.0,6.0,13.0,10.66,18.2,0.10648616568198027,0.07129447208806293,8.0,15.0,20.0,7.17,16.4,0.12704772317585855,0.014534668052128514,8.0,1.0,10.0,3.68,14.8,0.10419726745235895,0.04952569559910139,8.0,1.0,13.0,8.13,15.8,0.08553574350923962,0.06702384911812656,8.0,1.0,13.0,3.61,30.0,2660.0,1900.0,1900.0,2140.0,2060.0,0,1,1,1,1,324.5613825742058,4.47213595499958,3467.858538298206,3953.967083087832,3953.967083087832,16.0,12.0,17.0,6.0,14.0,0.04014535113358085,56.0,0.6363636363636364,False,False,False,True,True,True,0.018712517895560252,0.018043439047203413,0.030535263337032315,0.01938894964633252,0.028084385699504992,0.28846397698060117,0.08409040713113852,2019-12-29,5.0,0,False,False,0.08799020379428908
0.09283819628647215,0.08652535019214082,0.06325509952692988,3.0,6.0,2000.0,2000.0,0,5,0.07195266272189349,50000.0,0.053858511612606234,0.08586224457649916,9.0,6.0,20.0,4.62,14.8,0.06151515468355681,0.10260517991822303,9.0,1.0,20.0,4.14,14.9,0.06325509952692988,0.07894736873477634,9.0,4.0,27.0,11.7,15.4,0.05970028360320733,0.11572459438799462,9.0,4.0,10.0,2.2,13.5,0.05970028360320733,0.12676056321327925,9.0,4.0,20.0,1.77,16.1,1900.0,2060.0,2500.0,1640.0,2000.0,1,1,1,1,1,402.5688494549817,4904.29257725266,1271.456576651496,773.7838310225784,1094.2955881771416,28.0,14.0,21.0,20.0,17.0,0.0857423854085951,27.0,0.5833333333333334,False,False,True,True,True,True,0.02452911628370958,0.026033198986824244,0.05631739169794709,0.026311411831570212,0.028093348793086368,0.2970523495761605,0.07748151175304756,2019-12-29,3.0,0,False,False,0.08647253608684505
0.09283819628647215,0.08652535019214082,0.08652535019214082,1.0,8.0,2000.0,2000.0,0,5,0.07195266272189349,50000.0,0.08652535019214082,0.09090909088194657,1.0,2.0,20.0,12.54,15.1,0.08652535019214082,0.09655168677325202,1.0,1.0,27.0,13.49,15.3,0.08652535019214082,0.09699570815450644,1.0,3.0,0.0,3.5,17.1,0.08652535019214082,0.0992430613961312,1.0,3.0,0.0,30.4,15.4,0.08652535019214082,0.12676056321327925,1.0,3.0,11.0,6.31,16.5,1600.0,1600.0,2140.0,2140.0,2000.0,1,1,1,1,1,2974.6038123048274,5698.2730429884605,0.0,0.0,1338.0219376411744,23.0,40.0,26.0,7.0,17.0,0.061189667430286754,56.0,0.6363636363636364,True,True,False,True,True,True,0.01901721273846644,0.019747742356650482,0.03525236750516443,0.02004145828677518,0.026279405598677637,0.30627040456216653,0.0800048007332352,2019-12-29,5.0,0,False,False,0.0863532868426666
0.09283819628647215,0.07199068214001231,0.0458107707104958,7.0,2.0,2000.0,2000.0,0,9,0.08113870077752697,50000.0,0.06667070645864441,0.08588957055214724,9.0,3.0,0.0,5.7,14.9,0.03682151025975728,0.07129447208806293,9.0,5.0,20.0,7.1,14.6,0.07042510343604609,0.04645446862570704,9.0,3.0,20.0,6.24,12.7,0.03682151025975728,0.028033530861153948,9.0,3.0,54.0,4.44,13.9,0.032666838579534584,0.07200748924054459,9.0,3.0,20.0,4.49,12.6,2100.0,1900.0,1600.0,1900.0,1640.0,1,1,1,1,1,0.0,663.723825017706,1804.188412660961,2964.584074811543,1804.188412660961,15.0,13.0,14.0,35.0,21.0,0.056835377947550135,24.0,0.3333333333333333,False,False,False,False,False,True,0.05916132016781919,0.05851282281309712,0.04864140419580357,0.053468560970190655,0.028661795631485975,0.28658909105724506,0.07599248703079896,2019-12-29,7.0,1,False,False,0.08546295453362805
0.09283819628647215,0.06940924187602454,0.08585858587098896,1.0,12.0,2000.0,2000.0,0,9,0.08113870077752697,50000.0,0.08652535019214082,0.042206505357754345,0.0,2.0,0.0,17.52,17.1,0.08652535019214082,0.09655168677325202,0.0,3.0,0.0,31.77,17.6,0.14266928718332392,0.09183455932518503,0.0,4.0,0.0,17.21,17.4,0.08652535019214082,0.07602339471972135,0.0,4.0,0.0,2.53,16.8,0.14449585405917487,0.12676056321327925,0.0,4.0,0.0,27.2,14.1,2200.0,2540.0,2920.0,2060.0,2000.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,16.0,7.0,12.0,9.0,19.0,0.042848747520752226,30.0,0.6666666666666666,False,True,False,False,False,False,0.019206989891527713,0.022143797766909595,0.026743094560198754,0.01984758215691779,0.02590473109173082,0.2817204271738078,0.08318521395722205,2019-12-29,7.0,0,False,False,0.08467356688499712
0.09283819628647215,0.08652535019214082,0.08779247262673827,5.0,3.0,2020.0,2000.0,1,4,0.07195266272189349,37500.0,0.06940924187602454,0.08586224457649916,6.0,5.0,10.0,4.11,15.6,0.06799464710099243,0.08536820201050713,6.0,2.0,13.0,2.33,16.1,0.06649687602359171,0.05549264704702805,6.0,5.0,20.0,11.14,15.6,0.07199068214001231,0.08204152214159312,6.0,5.0,10.0,12.65,16.1,0.07425163712649802,0.05346842941301703,6.0,5.0,13.0,3.77,17.8,1900.0,1800.0,2140.0,2020.0,2160.0,1,1,1,0,0,469.3236175050934,2398.2022633873,663.723825017706,469.3236175050934,535.1112550979351,45.0,13.0,12.0,20.0,15.0,0.05862789078815067,10.0,0.6363636363636364,False,False,False,False,False,False,0.035926309598903125,0.03329180714034349,0.05454964250747075,0.050253205624180355,0.026627973899440893,0.290404185686651,0.07845015721321008,2019-12-29,2.0,0,False,False,0.08465350366112216
0.09283819628647215,0.08652535019214082,0.08779247262673827,1.0,10.0,2000.0,2000.0,0,7,0.08113870077752697,50000.0,0.0954312780862145,0.1114906834406553,5.0,3.0,20.0,7.78,15.5,0.06940924187602454,0.07129447208806293,5.0,1.0,20.0,16.96,14.6,0.0649165183718101,0.04645446862570704,5.0,5.0,20.0,14.69,15.2,0.09266539552790815,0.07602339471972135,5.0,5.0,27.0,10.77,15.8,0.10237859378292757,0.0876904918353563,5.0,5.0,54.0,27.76,14.2,1640.0,1900.0,2060.0,2500.0,1900.0,1,1,1,1,1,1804.188412660961,4904.29257725266,663.723825017706,771.1773962323982,1090.6095327474277,14.0,14.0,14.0,21.0,14.0,0.07799368182630984,29.0,0.75,False,False,False,True,True,True,0.02003484720095495,0.02200953506780057,0.027244332013378485,0.01940767108188441,0.025746332820135404,0.30113975104079393,0.0781269973593364,2019-12-29,3.0,0,False,False,0.0846112672841915
