datum,avd,bana,häst,kusk,streck,spår,dist,lopp_dist,start,ålder,kön,pris,h1_kusk,h1_bana,h1_spår,h1_plac,h1_pris,h1_odds,h1_kmtid,h2_kusk,h2_bana,h2_spår,h2_plac,h2_pris,h2_odds,h2_kmtid,h3_kusk,h3_bana,h3_spår,h3_plac,h3_pris,h3_odds,h3_kmtid,h4_kusk,h4_bana,h4_spår,h4_plac,h4_pris,h4_odds,h4_kmtid,h5_kusk,h5_bana,h5_spår,h5_plac,h5_pris,h5_odds,h5_kmtid,h1_dist,h2_dist,h3_dist,h4_dist,h5_dist,h1_auto,h2_auto,h3_auto,h4_auto,h5_auto,h1_perf,h2_perf,h3_perf,h4_perf,h5_perf,senast,delta1,delta2,delta3,delta4,rel_kr,streck_avst,rel_rank,h1_samma_bana,h2_samma_bana,h3_samma_bana,h1_samma_kusk,h2_samma_kusk,h3_samma_kusk,y,probat1,probat2,probat3,probat4,meta1_rf,meta2_ridge,meta3_knn,meta4_et,välj,spik,proba
2016-10-01,5.0,0.08641975308641975,0.08641975308641975,0.06932453357913669,1.0,1.0,2140.0,2140.0,0,9,0.11146979463182208,300000.0,0.10713968912368492,0.08641975308641975,5.0,2.0,35.0,10.08,23.7,0.06932453357913669,0.07190282340663544,5.0,4.0,250.0,8.92,23.7,0.10229388548603974,0.08641975308641975,5.0,2.0,150.0,24.36,22.9,0.10229388548603974,0.07190282340663544,5.0,2.0,30.0,1.37,30.0,0.07065458436241365,0.08641975308641975,5.0,2.0,75.0,2.31,20.7,2160.0,2640.0,2140.0,2140.0,1640.0,0,1,1,1,1,3935.030968151612,3868.919155112892,8146.288038201084,3643.130763542206,5760.295513310844,22.0,13.0,31.0,8.0,14.0,0.0720240417262653,70.0,0.6666666666666666,False,False,False,True,True,True,0,0.026306010851183458,0.02569283483913131,0.11655350418146185,0.031940438414257845,0.01981679118257669,0.3082544957395696,0.08921369857726112,0.0343912071017187,False,False,0.06579689948922511
2016-10-01,4.0,0.08641975308641975,0.08641975308641975,0.14508655153291777,0.0,5.0,3140.0,3140.0,1,7,0.0781586749702089,100000.0,0.14508655153291777,0.14104721703925477,0.0,4.0,0.0,23.1,12.1,0.08641975308641975,0.06791166520120877,0.0,5.0,0.0,11.3,16.2,0.08641975308641975,0.07065458436241365,0.0,15.0,0.0,12.0,17.2,0.08641975308641975,0.10229388548603974,0.0,15.0,0.0,2.9,16.3,0.08641975308641975,0.11389822712315431,0.0,15.0,0.0,30.1,15.5,1609.0,2100.0,2100.0,2100.0,2100.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,10.0,11.0,15.0,16.0,7.0,0.01669015491444338,39.0,0.6,False,False,False,False,False,False,0,0.021048860212254012,0.021826383666945448,0.036975565818991606,0.02365847440105501,0.019460126986370677,0.28204069588007047,0.06205401234333576,0.05179775899055245,False,False,0.06480888824047695
2016-10-01,3.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,2.0,10.0,2140.0,2140.0,0,9,0.0781586749702089,150000.0,0.08641975308641975,0.07416101908267389,0.0,2.0,0.0,3.0,11.9,0.08641975308641975,0.12455932471198387,0.0,1.0,0.0,4.5,11.3,0.08641975308641975,0.07065458436241365,0.0,4.0,100.0,3.45,10.6,0.08641975308641975,0.07416101908267389,0.0,4.0,0.0,2.1,14.9,0.08641975308641975,0.0664157220307793,0.0,4.0,500.0,40.55,10.4,1640.0,1600.0,1609.0,1800.0,1609.0,1,1,1,1,1,0.0,0.0,2446.919322642204,0.0,5471.477940885708,20.0,14.0,33.0,23.0,36.0,0.031945580350767874,45.0,0.5,False,False,False,True,True,True,0,0.023726840293638942,0.02925046733306997,0.05822173248327128,0.02546938075973694,0.026266822628327188,0.28302661936021273,0.06194490453304812,0.035194651289982844,False,False,0.0634496557244906
2016-10-01,4.0,0.08641975308641975,0.08641975308641975,0.07307090301747231,3.0,4.0,3140.0,3140.0,1,5,0.0781586749702089,100000.0,0.07307090301747231,0.14104721703925477,0.0,15.0,0.0,7.0,12.2,0.08641975308641975,0.08641975308641975,0.0,1.0,0.0,1.6,15.2,0.08641975308641975,0.07416101908267389,0.0,15.0,0.0,3.5,30.0,0.08641975308641975,0.07307090301747231,0.0,15.0,0.0,1.7,13.8,0.08641975308641975,0.08641975308641975,0.0,15.0,0.0,1.6,37.4,1609.0,1900.0,1609.0,1900.0,2100.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,38.0,17.0,0.0,7.0,25.0,0.05777568993353096,36.0,0.4,False,False,False,True,False,False,0,0.03613561046343424,0.044070384766335964,0.06704626491094892,0.031447118040714886,0.01769901147670252,0.282008883717156,0.061493048084477496,0.04606076024426067,False,False,0.061318600005873115
2016-10-01,5.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,0.0,10.0,2140.0,2140.0,0,6,0.11146979463182208,300000.0,0.07307090301747231,0.14104721703925477,0.0,3.0,0.0,13.4,21.6,0.08641975308641975,0.06791166520120877,0.0,4.0,0.0,6.8,21.2,0.08641975308641975,0.11389822712315431,0.0,6.0,0.0,14.5,22.6,0.08641975308641975,0.07307090301747231,0.0,6.0,0.0,2.6,20.4,0.10713968912368492,0.11389822712315431,0.0,6.0,0.0,18.9,19.2,2160.0,1700.0,2609.0,1609.0,1609.0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,13.0,29.0,28.0,14.0,27.0,0.09496481874792308,71.0,0.7777777777777778,False,False,False,False,True,True,0,0.020556594282393578,0.023026448491368055,0.03662200646641003,0.024619589607693407,0.019562258837754573,0.2780366495856193,0.07528555900988836,0.034484425261310486,False,False,0.061300487706560484
2016-10-01,3.0,0.08641975308641975,0.08641975308641975,0.14508655153291777,2.0,5.0,2140.0,2140.0,0,6,0.0781586749702089,150000.0,0.07416101908267389,0.07190282340663544,2.0,4.0,150.0,16.51,13.4,0.14508655153291777,0.08641975308641975,2.0,2.0,50.0,2.82,13.5,0.11389822712315431,0.06932453357913669,2.0,3.0,50.0,4.3,12.6,0.08641975308641975,0.07190282340663544,2.0,3.0,150.0,12.36,14.7,0.07416101908267389,0.08641975308641975,2.0,3.0,100.0,2.77,14.4,2148.0,2140.0,2160.0,2140.0,2640.0,1,1,0,1,1,2996.85189111502,4703.261591751624,2852.672356046204,4940.973458019238,4034.287934927351,14.0,18.0,15.0,16.0,9.0,0.054411860160195245,45.0,0.5,False,False,True,False,True,False,0,0.02254580839909953,0.027390057120187536,0.06255835165660657,0.025087902648671,0.013620545752256703,0.3066363842345967,0.06952605311524407,0.04825566744043749,False,False,0.06118268391026993
2016-10-01,3.0,0.08641975308641975,0.08641975308641975,0.07190282340663544,1.0,4.0,2140.0,2140.0,0,9,0.0781586749702089,150000.0,0.08641975308641975,0.08641975308641975,8.0,1.0,30.0,3.35,13.5,0.07416101908267389,0.06791166520120877,8.0,15.0,150.0,31.24,12.2,0.08641975308641975,0.08641975308641975,8.0,20.0,75.0,4.78,30.0,0.07307090301747231,0.12455932471198387,8.0,20.0,100.0,5.94,16.1,0.07307090301747231,0.11389822712315431,8.0,20.0,150.0,12.94,13.9,2140.0,2100.0,1680.0,4180.0,3180.0,1,1,1,0,0,6006.507181794034,12.247448713915892,0.7108769407790704,0.8208499862389879,1.0053318108280571,25.0,17.0,20.0,9.0,15.0,0.027369500590671288,46.0,0.5833333333333334,False,False,False,True,False,False,0,0.0317141796476174,0.03325232605017818,0.11698460850990948,0.0357433656465129,0.013901681538078818,0.30292458539109657,0.07162578127259495,0.0430114373183176,False,False,0.06001555081379134
2016-10-01,1.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,5.0,3.0,1640.0,1640.0,0,7,0.0781586749702089,100000.0,0.07065458436241365,0.14104721703925477,0.0,2.0,0.0,7.1,13.9,0.08641975308641975,0.07416101908267389,0.0,15.0,0.0,10.1,15.6,0.07416101908267389,0.07416101908267389,0.0,1.0,0.0,4.0,14.1,0.07416101908267389,0.10229388548603974,0.0,1.0,0.0,11.9,13.8,0.08641975308641975,0.11389822712315431,0.0,1.0,0.0,4.0,16.0,2100.0,2100.0,2100.0,2100.0,2100.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,14.0,77.0,17.0,14.0,46.0,0.1122222844031563,20.0,0.5833333333333334,False,False,False,False,True,True,0,0.03554955997514402,0.035883340232795734,0.04988875636752843,0.04720374278226432,0.015388850489048448,0.28222842999659165,0.06646424944632737,0.04436594537469564,False,False,0.05982203688386597
2016-10-01,6.0,0.08641975308641975,0.08641975308641975,0.07190282340663544,0.0,6.0,2140.0,2140.0,0,7,0.11146979463182208,125000.0,0.1436247938849562,0.14104721703925477,0.0,3.0,0.0,85.8,12.9,0.07190282340663544,0.06791166520120877,0.0,3.0,0.0,11.9,14.0,0.11389822712315431,0.12455932471198387,0.0,4.0,0.0,10.2,13.1,0.08641975308641975,0.07307090301747231,0.0,4.0,0.0,5.4,14.0,0.10713968912368492,0.07416101908267389,0.0,4.0,0.0,11.0,12.2,2100.0,2100.0,2100.0,2100.0,1609.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,13.0,8.0,24.0,12.0,21.0,0.09206433044326773,34.0,0.8,False,False,False,True,True,False,0,0.02425729820625899,0.028936837227376593,0.03962997545171599,0.024542786523317952,0.01928070688730235,0.28165524175854045,0.05876637438703609,0.03853213435707527,False,False,0.059217243626391594
2016-10-01,2.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,1.0,6.0,2140.0,2140.0,0,6,0.11146979463182208,100000.0,0.08641975308641975,0.14104721703925477,0.0,20.0,0.0,6.8,30.0,0.08641975308641975,0.07416101908267389,0.0,1.0,0.0,3.7,13.1,0.08641975308641975,0.11389822712315431,0.0,1.0,0.0,6.8,15.0,0.08641975308641975,0.11389822712315431,0.0,1.0,0.0,12.7,30.0,0.08641975308641975,0.07190282340663544,0.0,1.0,0.0,199.5,14.4,2100.0,1609.0,1609.0,2140.0,2100.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,14.0,21.0,13.0,22.0,15.0,0.036916565104252445,19.0,0.8181818181818182,False,False,False,True,True,False,0,0.024460421193507737,0.028241582347191783,0.04763042961872258,0.025207797091731512,0.01959387527771962,0.2821391506477597,0.06212420423306363,0.033210500771658505,False,False,0.05811389564917331
2016-10-01,7.0,0.08641975308641975,0.08641975308641975,0.07307090301747231,3.0,8.0,2140.0,2140.0,0,5,0.0781586749702089,110000.0,0.07307090301747231,0.14104721703925477,0.0,1.0,0.0,1.8,13.7,0.08641975308641975,0.13526323739294277,0.0,2.0,150.0,5.8,12.4,0.08641975308641975,0.12455932471198387,0.0,1.0,0.0,2.9,13.9,0.08641975308641975,0.07307090301747231,0.0,1.0,0.0,1.4,14.2,0.08641975308641975,0.08641975308641975,0.0,1.0,0.0,2.0,12.5,2100.0,2140.0,2100.0,1900.0,1900.0,1,1,1,1,1,0.0,8146.288038201084,0.0,0.0,0.0,10.0,17.0,11.0,19.0,6.0,0.05341884118942653,40.0,0.5,False,False,False,True,False,False,0,0.028527791035581295,0.032255607429944634,0.0753713380548835,0.03184877080988191,0.010040641794382903,0.3021146077051345,0.08162888110010381,0.04595494308890368,False,False,0.058080095074058945
2016-10-01,6.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,0.0,8.0,2140.0,2140.0,0,6,0.0781586749702089,125000.0,0.08641975308641975,0.07190282340663544,0.0,5.0,0.0,3.0,14.1,0.07416101908267389,0.07416101908267389,0.0,20.0,0.0,24.8,30.0,0.07416101908267389,0.07065458436241365,0.0,3.0,0.0,12.6,14.1,0.07416101908267389,0.07307090301747231,0.0,3.0,0.0,4.6,15.4,0.08641975308641975,0.0664157220307793,0.0,3.0,100.0,3.47,30.0,2100.0,1609.0,2600.0,3180.0,1609.0,1,1,1,0,1,0.0,0.0,0.0,0.0,4034.287934927351,21.0,14.0,28.0,35.0,27.0,0.1314853027407132,34.0,0.8,False,False,False,False,True,False,0,0.02849660360673723,0.033757174530844404,0.04623982061279132,0.024880739056559537,0.020934452575399207,0.281984207570714,0.07038606492500692,0.025536728488041456,False,False,0.057073510354061156
2016-10-01,6.0,0.08641975308641975,0.08641975308641975,0.06932453357913669,3.0,3.0,2140.0,2140.0,0,7,0.0781586749702089,125000.0,0.07307090301747231,0.09258617023221932,11.0,6.0,220.0,72.63,12.6,0.06932453357913669,0.08641975308641975,11.0,15.0,125.0,3.53,13.1,0.10229388548603974,0.07065458436241365,11.0,20.0,125.0,3.23,30.0,0.10229388548603974,0.07307090301747231,11.0,20.0,125.0,7.85,12.8,0.07065458436241365,0.10713968912368492,11.0,20.0,30.0,2.73,13.7,2140.0,1646.0,2100.0,2140.0,2140.0,1,1,1,1,1,1335.169825927243,11.180339887498944,0.917738184280072,0.917738184280072,0.4495980537908989,7.0,7.0,28.0,14.0,18.0,0.10314266658908101,31.0,0.6,False,False,False,False,True,True,0,0.03225168284335693,0.03767750105039002,0.09511627354638769,0.03675311542731693,0.01394393566468366,0.28639515751729855,0.06258043622663509,0.04021112342253699,False,False,0.05630331404145356
2016-10-01,2.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,2.0,3.0,2140.0,2140.0,0,4,0.11146979463182208,100000.0,0.07307090301747231,0.08641975308641975,1.0,3.0,100.0,4.38,13.9,0.08641975308641975,0.07065458436241365,1.0,1.0,20.0,4.57,15.3,0.08641975308641975,0.06932453357913669,1.0,1.0,30.0,7.29,14.8,0.07416101908267389,0.12455932471198387,1.0,1.0,100.0,17.48,30.0,0.08641975308641975,0.07065458436241365,1.0,1.0,20.0,3.61,15.6,2140.0,2640.0,2140.0,2640.0,2160.0,1,1,1,0,0,4034.287934927351,4904.29257725266,6006.507181794034,10966.331584284586,4904.29257725266,12.0,24.0,18.0,16.0,8.0,0.06110214433940512,18.0,0.7272727272727273,False,True,True,False,True,True,0,0.022704218036072133,0.029675319944712897,0.06024561420820909,0.026104089391636026,0.00926080403843667,0.31546427094047064,0.08858923370536333,0.038578542935699005,False,False,0.05621230704174389
2016-10-01,5.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,3.0,4.0,2140.0,2140.0,0,9,0.11146979463182208,300000.0,0.07307090301747231,0.07065458436241365,8.0,1.0,50.0,1.69,22.2,0.08641975308641975,0.07190282340663544,8.0,1.0,100.0,2.02,26.2,0.08641975308641975,0.07416101908267389,8.0,4.0,0.0,10.0,23.9,0.07416101908267389,0.07307090301747231,8.0,4.0,100.0,1.55,21.8,0.08641975308641975,0.10229388548603974,8.0,4.0,0.0,5.8,23.5,1660.0,3200.0,2140.0,1660.0,2609.0,0,0,1,0,1,7754.367427987845,10966.331584284586,0.0,2446.919322642204,0.0,8.0,28.0,12.0,8.0,14.0,0.03843786571886784,68.0,0.4444444444444444,False,False,False,True,True,True,0,0.027427904766348248,0.029241283075187415,0.16566753615012794,0.028559396624191494,0.008422362554372492,0.33489497259568207,0.08896176904998204,0.0385802018828689,False,False,0.055779885275207844
2016-10-01,7.0,0.08641975308641975,0.08641975308641975,0.06932453357913669,4.0,3.0,2140.0,2140.0,0,5,0.0781586749702089,110000.0,0.10713968912368492,0.07190282340663544,10.0,3.0,100.0,3.87,15.3,0.06932453357913669,0.06791166520120877,10.0,1.0,40.0,11.06,12.0,0.07307090301747231,0.06791166520120877,10.0,1.0,30.0,2.48,13.2,0.06932453357913669,0.07416101908267389,10.0,1.0,100.0,8.63,12.9,0.07065458436241365,0.08641975308641975,10.0,1.0,50.0,2.67,15.6,2148.0,1640.0,2140.0,2140.0,3160.0,0,1,1,1,0,4034.287934927351,6935.717076596412,6006.507181794034,10966.331584284586,7754.367427987845,14.0,38.0,12.0,9.0,33.0,0.051502692154041414,39.0,0.4166666666666667,False,False,False,True,True,False,0,0.03836868377147397,0.04046710760437955,0.0874010011765677,0.03679564857480632,0.008764858648623435,0.32057347620323473,0.09172482167528015,0.03716019260873233,False,False,0.05563003509396128
2016-10-01,2.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,2.0,2.0,2140.0,2140.0,0,6,0.0781586749702089,100000.0,0.08641975308641975,0.07190282340663544,0.0,2.0,0.0,2.5,16.4,0.08641975308641975,0.08641975308641975,0.0,1.0,0.0,2.6,15.4,0.08641975308641975,0.07307090301747231,0.0,2.0,22.0,3.72,15.9,0.08641975308641975,0.07190282340663544,0.0,2.0,30.0,16.07,14.2,0.08641975308641975,0.08641975308641975,0.0,2.0,0.0,6.4,16.1,2500.0,2100.0,2640.0,2140.0,2100.0,1,1,0,1,1,0.0,0.0,3119.7907981459666,3643.130763542206,0.0,18.0,10.0,58.0,52.0,14.0,0.067640567871142,18.0,0.7272727272727273,False,False,False,False,False,True,0,0.027276364029580107,0.03202069552463443,0.06385792330624403,0.027479107139350416,0.018193205689199715,0.2848332974964303,0.057452253682063026,0.030315423879709924,False,False,0.05481099366611546
2016-10-01,6.0,0.08641975308641975,0.08641975308641975,0.11389822712315431,0.0,5.0,2140.0,2140.0,0,7,0.11146979463182208,125000.0,0.08641975308641975,0.07416101908267389,0.0,3.0,0.0,1.6,15.0,0.08641975308641975,0.063177901856914,0.0,5.0,100.0,7.82,12.4,0.08641975308641975,0.07065458436241365,0.0,4.0,0.0,5.1,14.0,0.08641975308641975,0.07307090301747231,0.0,4.0,0.0,3.4,12.9,0.08641975308641975,0.10229388548603974,0.0,4.0,0.0,1.6,14.8,2180.0,1640.0,1609.0,1609.0,2160.0,0,1,1,1,0,0.0,1484.131591025766,0.0,0.0,0.0,35.0,14.0,15.0,0.0,7.0,0.04141283475598566,34.0,0.8,False,False,False,False,False,False,0,0.029790426184548694,0.03414587121773356,0.09826235662408948,0.03394743826613441,0.014913740939226556,0.28518946572913784,0.06268600037316673,0.03285070612537223,False,False,0.05440124465846344
2016-10-01,7.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,2.0,11.0,2140.0,2140.0,0,5,0.11146979463182208,110000.0,0.08641975308641975,0.10229388548603974,9.0,15.0,110.0,6.3,13.0,0.08641975308641975,0.06791166520120877,9.0,1.0,110.0,3.49,14.2,0.08641975308641975,0.07065458436241365,9.0,4.0,70.0,3.24,11.4,0.08641975308641975,0.07416101908267389,9.0,4.0,27.0,2.27,12.8,0.08641975308641975,0.07190282340663544,9.0,4.0,30.0,2.87,13.3,2140.0,2640.0,1609.0,2140.0,2140.0,1,0,1,1,1,10.488088481701515,11501.58559756547,2047.2395854085685,1271.456576651496,1340.2329094063964,28.0,14.0,25.0,15.0,20.0,0.07836766728299259,41.0,0.5833333333333334,False,False,False,False,True,True,0,0.029121012016834227,0.03403339912957197,0.07965118369240705,0.031596977341159,0.012333313750876035,0.3125040118044507,0.08174665024609606,0.02652234732757689,False,False,0.05376557875726351
2016-10-01,4.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,0.0,4.0,3180.0,3140.0,1,6,0.11146979463182208,100000.0,0.08641975308641975,0.14104721703925477,0.0,5.0,0.0,20.3,12.6,0.08641975308641975,0.07065458436241365,0.0,6.0,110.0,78.55,14.1,0.08641975308641975,0.07416101908267389,0.0,2.0,0.0,4.8,13.6,0.08641975308641975,0.07416101908267389,0.0,2.0,0.0,6.8,12.6,0.08641975308641975,0.07416101908267389,0.0,2.0,0.0,22.1,14.6,2100.0,2640.0,2100.0,1640.0,2600.0,1,1,1,1,1,0.0,944.107637948816,0.0,0.0,0.0,14.0,12.0,17.0,13.0,7.0,0.06360725489878455,39.0,0.6,False,True,False,True,True,True,0,0.022350484050627884,0.02338102849995497,0.036983258390261654,0.024349498178493946,0.013519241999297995,0.2843283157654124,0.05697769601478091,0.036414951024662974,False,False,0.05314216789691292
2016-10-01,4.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,1.0,1.0,3180.0,3140.0,1,7,0.0664157220307793,100000.0,0.08641975308641975,0.0953501240934021,6.0,2.0,30.0,28.69,12.4,0.08641975308641975,0.063177901856914,6.0,2.0,60.0,12.8,11.2,0.08641975308641975,0.10713968912368492,6.0,7.0,20.0,12.52,15.9,0.08641975308641975,0.07416101908267389,6.0,7.0,60.0,29.12,15.0,0.08641975308641975,0.07190282340663544,6.0,7.0,30.0,45.06,13.2,2140.0,1640.0,2640.0,2140.0,2140.0,1,1,1,1,1,3643.130763542206,5152.1649353000375,244.17034983968583,422.9154516242031,299.0463837120453,16.0,8.0,11.0,73.0,15.0,0.06326708027581142,38.0,0.5333333333333333,False,False,False,True,True,True,0,0.02491292444471366,0.027422426315089614,0.05276144229411162,0.02550701589295037,0.0122526636064072,0.3081927303354774,0.07352822646364703,0.027924703331816552,False,False,0.05276839559509271
2016-10-01,4.0,0.08641975308641975,0.08641975308641975,0.07416101908267389,1.0,1.0,3140.0,3140.0,1,6,0.0781586749702089,100000.0,0.10713968912368492,0.08641975308641975,11.0,2.0,100.0,36.3,15.1,0.07416101908267389,0.07190282340663544,11.0,6.0,100.0,59.71,16.2,0.08641975308641975,0.08641975308641975,11.0,3.0,50.0,5.42,15.0,0.07307090301747231,0.07190282340663544,11.0,3.0,30.0,4.23,15.5,0.08641975308641975,0.07416101908267389,11.0,3.0,20.0,5.89,15.6,2660.0,2660.0,2140.0,2640.0,2660.0,0,0,1,0,0,6651.416330443618,900.1713130052182,2852.672356046204,2209.670505430644,1804.188412660961,21.0,14.0,15.0,8.0,18.0,0.050205454673081386,38.0,0.5333333333333333,False,False,False,False,True,False,0,0.021543043961036644,0.023532189466129297,0.043209898492105214,0.022820948175361996,0.007133781156538601,0.3107699067891321,0.07384263811560443,0.03864593354776983,False,False,0.050152482684671325
2016-10-01,3.0,0.08641975308641975,0.08641975308641975,0.07307090301747231,2.0,12.0,2140.0,2140.0,0,7,0.0781586749702089,150000.0,0.07307090301747231,0.09258617023221932,6.0,15.0,250.0,8.28,11.9,0.07416101908267389,0.07307090301747231,6.0,2.0,150.0,6.49,10.7,0.07416101908267389,0.07065458436241365,6.0,1.0,150.0,6.93,11.1,0.07416101908267389,0.10713968912368492,6.0,1.0,220.0,22.76,13.2,0.07416101908267389,0.07065458436241365,6.0,1.0,100.0,1.96,11.9,2140.0,1640.0,2100.0,2140.0,1640.0,1,1,1,1,1,15.811388300841896,8146.288038201084,13430.958365832146,16265.698340872146,10966.331584284586,7.0,14.0,21.0,7.0,20.0,0.0711466812062676,45.0,0.5,False,False,False,False,False,False,0,0.029604842205346312,0.03502041834649321,0.09384953747383638,0.033651460548225334,0.007400834825957789,0.3141599225247594,0.09181819359146559,0.028776744338953955,False,False,0.049785224959533976
2016-10-01,4.0,0.08641975308641975,0.08641975308641975,0.07307090301747231,1.0,3.0,3160.0,3140.0,1,6,0.0781586749702089,100000.0,0.07416101908267389,0.10229388548603974,12.0,15.0,150.0,41.8,13.3,0.08641975308641975,0.1242845261560249,12.0,2.0,0.0,4.8,14.2,0.08641975308641975,0.06932453357913669,12.0,4.0,20.0,3.25,15.1,0.08641975308641975,0.10229388548603974,12.0,4.0,0.0,6.1,12.2,0.08641975308641975,0.10229388548603974,12.0,4.0,0.0,19.1,13.6,2140.0,2100.0,1640.0,1609.0,2140.0,1,1,0,1,1,12.247448713915892,0.0,1094.2955881771416,0.0,0.0,27.0,11.0,2.0,26.0,4.0,0.0478998266729302,38.0,0.5333333333333333,False,False,True,False,False,False,0,0.021183821780006513,0.024517362256530187,0.041084951343922836,0.023726887322227094,0.008822595517840927,0.28274923767238036,0.058638595223825044,0.03696096036983935,False,False,0.04822043835567893
2016-10-01,1.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,1.0,1.0,1640.0,1640.0,0,5,0.0781586749702089,100000.0,0.08641975308641975,0.07190282340663544,0.0,3.0,0.0,1.8,16.9,0.07416101908267389,0.07416101908267389,0.0,2.0,0.0,3.4,14.3,0.08641975308641975,0.08641975308641975,0.0,1.0,0.0,2.8,15.1,0.07307090301747231,0.14508655153291777,0.0,1.0,0.0,6.0,16.5,0.08641975308641975,0.06932453357913669,0.0,1.0,30.0,3.29,16.1,2100.0,2100.0,2100.0,2100.0,2140.0,1,1,1,1,1,0.0,0.0,0.0,0.0,6006.507181794034,18.0,11.0,8.0,17.0,14.0,0.05656164306900218,24.0,0.75,False,False,False,False,True,True,0,0.025398147568612143,0.031560771624248043,0.07208154041771778,0.025913152586943294,0.009557162439230205,0.28258167714298066,0.06257659225857985,0.031808382054333326,False,False,0.04815114441560601
2016-10-01,3.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,0.0,8.0,2140.0,2140.0,0,5,0.11146979463182208,150000.0,0.07416101908267389,0.14104721703925477,0.0,7.0,0.0,127.6,11.3,0.07307090301747231,0.13526323739294277,0.0,15.0,150.0,15.33,11.2,0.07416101908267389,0.06791166520120877,0.0,15.0,1000.0,76.99,11.2,0.06932453357913669,0.10713968912368492,0.0,15.0,100.0,4.01,10.5,0.08641975308641975,0.07190282340663544,0.0,15.0,0.0,5.7,12.1,2100.0,1640.0,2140.0,1609.0,2100.0,1,1,1,1,1,0.0,12.247448713915892,31.622776601683803,10.0,0.0,13.0,15.0,17.0,22.0,16.0,0.08605107034830134,47.0,0.6666666666666666,False,False,False,True,False,True,0,0.02695026503214085,0.030028820959292837,0.04849787155240457,0.027589937635749545,0.010147655433427327,0.2812470115335307,0.05168807217812981,0.036059076658007776,False,False,0.048024697859093406
2016-10-01,6.0,0.08641975308641975,0.08641975308641975,0.07307090301747231,2.0,1.0,2140.0,2140.0,0,6,0.11146979463182208,125000.0,0.07190282340663544,0.07065458436241365,5.0,4.0,100.0,8.83,13.7,0.07307090301747231,0.07065458436241365,5.0,1.0,35.0,1.2,13.9,0.07307090301747231,0.07065458436241365,5.0,1.0,30.0,3.25,13.7,0.07307090301747231,0.07416101908267389,5.0,1.0,30.0,1.6,13.4,0.07416101908267389,0.11389822712315431,5.0,1.0,220.0,25.27,13.0,2640.0,2140.0,2100.0,2100.0,2140.0,1,1,1,1,1,2446.919322642204,6487.769258055282,6006.507181794034,6006.507181794034,16265.698340872146,24.0,15.0,12.0,28.0,12.0,0.09486636617146131,32.0,0.7,False,False,False,True,True,True,0,0.03327498484860439,0.04154140361669943,0.13895020773031413,0.036611482850622545,0.006898410894612632,0.3127949501572159,0.0828258208067918,0.029342011396992992,False,False,0.04785376422408048
2016-10-01,3.0,0.08641975308641975,0.08641975308641975,0.07416101908267389,2.0,7.0,2140.0,2140.0,0,4,0.11146979463182208,150000.0,0.07416101908267389,0.07416101908267389,9.0,5.0,200.0,19.17,10.2,0.07416101908267389,0.07065458436241365,9.0,4.0,80.0,1.99,12.4,0.07307090301747231,0.06791166520120877,9.0,15.0,200.0,1.47,30.0,0.07307090301747231,0.07190282340663544,9.0,15.0,300.0,1.82,11.4,0.10713968912368492,0.11389822712315431,9.0,15.0,929.0,3.64,9.7,1640.0,2140.0,1660.0,2140.0,1609.0,1,1,0,1,1,2098.8790243749977,2188.591176354283,14.142135623730953,17.320508075688775,30.479501308256346,16.0,15.0,14.0,27.0,14.0,0.12009061287014319,45.0,0.5,False,False,False,True,True,False,0,0.024177690432370825,0.032039627943358066,0.0759564876673821,0.024666733917244457,0.008553777393191497,0.2941030661091352,0.061111735342318445,0.031484710934265234,False,False,0.04690514206038802
