bana,häst,kusk,streck,spår,dist,lopp_dist,start,ålder,kön,pris,h1_kusk,h1_bana,h1_spår,h1_plac,h1_pris,h1_odds,h1_kmtid,h2_kusk,h2_bana,h2_spår,h2_plac,h2_pris,h2_odds,h2_kmtid,h3_kusk,h3_bana,h3_spår,h3_plac,h3_pris,h3_odds,h3_kmtid,h4_kusk,h4_bana,h4_spår,h4_plac,h4_pris,h4_odds,h4_kmtid,h5_kusk,h5_bana,h5_spår,h5_plac,h5_pris,h5_odds,h5_kmtid,h1_dist,h2_dist,h3_dist,h4_dist,h5_dist,h1_auto,h2_auto,h3_auto,h4_auto,h5_auto,h1_perf,h2_perf,h3_perf,h4_perf,h5_perf,senast,delta1,delta2,delta3,delta4,rel_kr,streck_avst,rel_rank,h1_samma_bana,h2_samma_bana,h3_samma_bana,h1_samma_kusk,h2_samma_kusk,h3_samma_kusk,probat1,probat2,probat3,probat4,meta2_ridge,meta3_knn,meta4_et,datum,avd,y,välj,spik,proba
0.08235294117667782,0.08568257491675915,0.04168868347270247,12.0,3.0,2160.0,2140.0,1,4,0.10677083333333333,100000.0,0.07319607219847374,0.07386363834783197,3.0,2.0,50.0,3.84,13.5,0.08633093084919934,0.12189616252821671,3.0,1.0,40.0,4.38,14.6,0.07128947761635845,0.0756307564476361,3.0,6.0,0.0,7.4,13.3,0.07005188630649199,0.10066225165562914,3.0,6.0,100.0,42.84,13.7,0.06733236480675418,0.0696374033101474,3.0,6.0,0.0,8.1,14.1,2100.0,2680.0,2100.0,2140.0,2000.0,1,0,1,1,1,4703.261591751624,6935.717076596412,0.0,900.1713130052182,0.0,10.0,14.0,18.0,14.0,14.0,0.08414759668936735,24.0,0.26666666666666666,False,False,False,True,False,False,0.09543396912412379,0.08177861654378524,0.06314923888654463,0.07376289165732555,0.31839304695622156,0.0782635999329047,0.060972004214461126,2016-07-24,2.0,1,False,False,0.11496120010701825
0.08235294117667782,0.08568257491675915,0.05008100058426414,13.0,6.0,2160.0,2140.0,1,4,0.10677083333333333,100000.0,0.0743806295681443,0.05911879016986868,4.0,3.0,70.0,16.34,13.6,0.10169402739358821,0.09400417388254512,4.0,15.0,70.0,11.27,13.4,0.08999855215093505,0.10306748466257669,4.0,2.0,40.0,6.26,12.9,0.05217642104040839,0.06993014163112092,4.0,2.0,100.0,2.19,14.6,0.06873318112843785,0.08823529333676458,4.0,2.0,20.0,17.39,13.5,2140.0,2140.0,2140.0,2640.0,2140.0,1,1,1,0,1,3375.327450682418,8.366600265340756,4206.725054048198,6651.416330443618,2974.6038123048274,18.0,11.0,17.0,18.0,12.0,0.1554150275651058,23.0,0.2,False,False,False,False,False,False,0.11917795738625761,0.12039189400643746,0.04977714746339027,0.08876644818829008,0.2971337627530609,0.06530183432616604,0.07684062859547827,2016-07-24,2.0,0,False,False,0.11424120205339865
0.08235294117667782,0.06733236480675418,0.08730154696326403,6.0,10.0,3160.0,3140.0,1,8,0.08214120904476234,100000.0,0.0961514920364664,0.08231707317073185,1.0,1.0,35.0,5.3,15.2,0.11731843181961937,0.09554139020789397,1.0,6.0,0.0,18.4,14.8,0.10243902423545705,0.10071932235482957,1.0,15.0,110.0,7.68,30.0,0.11649719641696828,0.11036036036036036,1.0,15.0,110.0,36.26,12.8,0.09649033400840382,0.08205128214246378,1.0,15.0,110.0,18.95,13.7,3160.0,3160.0,2640.0,2140.0,2640.0,0,0,0,1,1,6487.769258055282,0.0,10.488088481701515,10.488088481701515,10.488088481701515,26.0,16.0,22.0,21.0,21.0,0.09135330241607845,28.0,0.3076923076923077,False,False,False,True,False,False,0.07286998827741603,0.0687406364793246,0.04260016763098197,0.04566933282876122,0.3032722218755404,0.07057849194269857,0.06875374929742249,2016-07-24,7.0,0,False,False,0.1137453883797132
0.08235294117667782,0.08568257491675915,0.20224717498934158,3.0,2.0,1640.0,1640.0,0,5,0.10677083333333333,100000.0,0.060915984020699566,0.07386363834783197,5.0,15.0,30.0,9.36,14.0,0.10169402739358821,0.12189616252821671,5.0,15.0,50.0,17.32,15.9,0.08999855215093505,0.12021857635577159,5.0,3.0,40.0,17.75,13.7,0.108392033452566,0.11036036036036036,5.0,3.0,35.0,3.11,30.0,0.12869981387149385,0.09090908299017797,5.0,3.0,250.0,46.02,12.2,2100.0,3140.0,2660.0,1640.0,1640.0,1,1,0,1,1,5.47722557505166,7.071067811865476,2551.507722261517,2386.7169291026403,6378.769305653794,10.0,14.0,80.0,4.0,13.0,0.09658616481469587,43.0,0.5555555555555556,False,False,False,False,False,False,0.03127679247568848,0.028838451553519568,0.06230459662353081,0.029112424127417574,0.2825934881349386,0.06615774757235139,0.07825753043089184,2016-07-24,1.0,0,False,False,0.11352451796048721
0.08235294117667782,0.09478358440016348,0.08968609864859538,8.0,2.0,3160.0,3140.0,1,7,0.08214120904476234,100000.0,0.0986547085003717,0.12499996730645907,3.0,20.0,250.0,15.11,30.0,0.10788381742178228,0.10305953974631436,3.0,15.0,110.0,17.67,14.4,0.09292035397411362,0.10306748466257669,3.0,3.0,150.0,18.61,13.9,0.13636355957464086,0.04734567514927526,3.0,3.0,0.0,23.4,14.9,0.06976744191454899,0.07142857675429187,3.0,3.0,30.0,7.29,14.1,3160.0,2140.0,2660.0,2970.0,1640.0,0,0,0,0,1,1.2978777869165363,10.488088481701515,4940.973458019238,0.0,2209.670505430644,22.0,21.0,13.0,14.0,19.0,0.07720285441068359,26.0,0.23076923076923078,False,False,False,True,True,True,0.11019426380168786,0.08759828686838243,0.05748542606651143,0.061352995683308584,0.2844995803920451,0.055458377213036626,0.0899141525368901,2016-07-24,7.0,0,False,False,0.11236359204337902
0.08235294117667782,0.07352841042140104,0.09183421415210477,2.0,10.0,2640.0,2640.0,0,4,0.07166947723440135,1000000.0,0.12041814262193355,0.10179640053182824,12.0,1.0,50.0,26.51,14.1,0.12280394671306562,0.04891304625195495,12.0,15.0,557.0,28.53,12.7,0.07319607219847374,0.12021857635577159,12.0,1.0,75.0,3.74,12.8,0.108392033452566,0.10066225165562914,12.0,1.0,100.0,18.23,13.6,0.07152397134899209,0.09647058823529411,12.0,1.0,929.0,88.98,13.4,2640.0,1609.0,1609.0,2140.0,2140.0,1,1,1,1,1,7754.367427987845,23.60084744241189,9497.1217383141,10966.331584284586,33424.831786997485,9.0,6.0,12.0,30.0,14.0,0.04348685510970548,37.0,0.5,True,False,False,True,False,True,0.027042694653024193,0.030567526715130786,0.056367934532535635,0.03702866368522698,0.2831597877723907,0.08529092190049024,0.05723631025291138,2016-07-24,6.0,0,False,False,0.11139576286394876
0.08235294117667782,0.08568257491675915,0.08855629109684052,4.0,3.0,2140.0,2140.0,1,4,0.08214120904476234,100000.0,0.12395427469760213,0.0886075919659695,5.0,2.0,20.0,7.05,14.9,0.04741221277242112,0.04891304625195495,5.0,4.0,20.0,6.28,15.2,0.1613513641934721,0.09620253164556962,5.0,6.0,20.0,17.07,16.2,0.21781261086272974,0.11036036036036036,5.0,6.0,25.0,42.7,16.6,0.06263898143200486,0.07092206787683719,5.0,6.0,200.0,85.76,17.4,2160.0,2140.0,2640.0,2140.0,2140.0,0,0,1,0,1,2974.6038123048274,1094.2955881771416,402.5688494549817,450.0856565026091,1273.034479311176,13.0,49.0,18.0,28.0,192.0,0.05129506648054933,32.0,0.4,False,False,False,False,True,False,0.0516047611724977,0.05400743858714125,0.06101977776596435,0.056491598632187105,0.2950460400038865,0.060165775428395143,0.07691029719316742,2016-07-24,2.0,0,False,False,0.11093653560096069
0.08235294117667782,0.08568257491675915,0.08568257491675915,9.0,4.0,2140.0,2140.0,0,7,0.08214120904476234,50000.0,0.08568257491675915,0.0886075919659695,11.0,1.0,20.0,24.03,14.4,0.08568257491675915,0.0979273672292458,11.0,2.0,20.0,4.92,15.0,0.08568257491675915,0.12021857635577159,11.0,4.0,20.0,71.43,14.1,0.08568257491675915,0.09048723897911833,11.0,4.0,10.0,13.8,16.5,0.08568257491675915,0.12878728936556205,11.0,4.0,10.0,4.97,17.8,2140.0,2160.0,2140.0,2140.0,2160.0,1,0,1,1,0,4904.29257725266,2974.6038123048274,1094.2955881771416,773.7838310225784,773.7838310225784,13.0,30.0,12.0,9.0,225.0,0.06855649376759147,23.0,0.3333333333333333,False,False,False,True,False,False,0.08558794727655653,0.07227563961292043,0.05539741189627415,0.061321508801377086,0.30852038567855977,0.0648064691120263,0.06820517659482526,2016-07-24,5.0,0,False,False,0.1108936098879883
0.08235294117667782,0.07244759326920212,0.1415094337061762,2.0,9.0,3160.0,3140.0,1,8,0.08214120904476234,100000.0,0.09478358440016348,0.0886075919659695,1.0,4.0,25.0,4.21,15.8,0.11214512442500973,0.09296482412060302,1.0,15.0,110.0,21.53,14.5,0.11880182819852385,0.05333391827833871,1.0,1.0,70.0,20.22,16.0,0.108392033452566,0.10066225165562914,1.0,1.0,40.0,15.32,15.3,0.11328488133287734,0.08823529333676458,1.0,1.0,30.0,14.83,14.0,3180.0,2640.0,3160.0,2660.0,1640.0,0,1,0,0,1,1223.459661321102,10.488088481701515,9175.091274289012,6935.717076596412,6006.507181794034,13.0,12.0,14.0,7.0,9.0,0.06455589150586194,32.0,0.5384615384615384,False,False,False,False,False,False,0.03019704674643284,0.03837681382365436,0.06005400934836722,0.05548272341050007,0.29181649771742785,0.07475034569812611,0.0608184502804755,2016-07-24,7.0,0,False,False,0.10988020610022595
0.08235294117667782,0.08568257491675915,0.07128947761635845,2.0,4.0,2140.0,2140.0,0,4,0.07166947723440135,100000.0,0.12426034198743233,0.10179640053182824,8.0,3.0,50.0,12.78,15.5,0.0979273672292458,0.04891304625195495,8.0,1.0,30.0,11.88,15.5,0.11880182819852385,0.0756307564476361,8.0,6.0,0.0,24.5,15.2,0.13939391230475193,0.11764676583695102,8.0,6.0,100.0,5.26,14.4,0.1286549588658276,0.09647058823529411,8.0,6.0,100.0,16.76,15.1,2640.0,2640.0,2100.0,2140.0,2140.0,1,1,1,1,1,2852.672356046204,6006.507181794034,0.0,900.1713130052182,900.1713130052182,9.0,18.0,16.0,36.0,7.0,0.04018221184939403,36.0,0.6666666666666666,True,False,False,False,True,False,0.02280103487472318,0.026587178194282683,0.046590716297854134,0.04287372058664,0.30924781226954723,0.07438209890323426,0.05726068165950882,2016-07-24,4.0,0,False,False,0.10961681847434451
0.08235294117667782,0.08568257491675915,0.15053763440823598,3.0,5.0,1640.0,1640.0,0,4,0.10677083333333333,100000.0,0.1148325357046695,0.107043776382643,7.0,15.0,30.0,6.58,12.9,0.12980769200573217,0.09296482412060302,7.0,15.0,100.0,18.16,14.1,0.06933130770962921,0.10306748466257669,7.0,15.0,100.0,11.78,14.6,0.08568257491675915,0.12371798646278628,7.0,15.0,0.0,28.2,12.8,0.08568257491675915,0.1424080516628753,7.0,15.0,0.0,5.8,13.5,1640.0,2140.0,2140.0,1609.0,1609.0,1,1,1,1,1,5.47722557505166,10.0,10.0,0.0,0.0,13.0,96.0,21.0,186.0,8.0,0.144903333547434,43.0,0.5555555555555556,False,False,False,True,True,False,0.032600059145785135,0.032500395476383837,0.0665593091626159,0.028690876380005812,0.28273400892765693,0.07880409627513096,0.05685962096192399,2016-07-24,1.0,0,False,False,0.10820407118741336
0.08235294117667782,0.07352841042140104,0.08277606637278698,16.0,1.0,1640.0,1640.0,0,8,0.08214120904476234,100000.0,0.06873318112843785,0.045600296102214936,0.0,15.0,0.0,138.3,11.6,0.08953312356900436,0.045600296102214936,0.0,3.0,0.0,1.6,13.0,0.09203309486080735,0.0756307564476361,0.0,3.0,0.0,25.1,11.4,0.09203309486080735,0.07826142505186465,0.0,3.0,0.0,43.5,11.2,0.09203309486080735,0.06428421770470931,0.0,3.0,0.0,5.4,11.8,2100.0,1640.0,1609.0,1609.0,1600.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,14.0,16.0,12.0,0.0,8.0,0.08123514676600938,30.0,0.3333333333333333,False,False,False,True,True,True,0.08654223101126716,0.07085200623959075,0.0685345634720653,0.07847919119229191,0.2826424407468062,0.07550717653361318,0.056973458421857096,2016-07-24,1.0,0,False,False,0.1067331670320157
0.08235294117667782,0.08568257491675915,0.09183421415210477,5.0,7.0,2140.0,2140.0,0,4,0.07166947723440135,100000.0,0.12041814262193355,0.10179640053182824,2.0,4.0,50.0,5.03,15.3,0.0670086907850727,0.04891304625195495,2.0,4.0,557.0,17.25,11.5,0.07319607219847374,0.12021857635577159,2.0,2.0,75.0,4.01,12.2,0.108392033452566,0.11036036036036036,2.0,2.0,100.0,7.42,13.9,0.1493505528844874,0.08823529333676458,2.0,2.0,70.0,3.28,13.5,2640.0,1609.0,1609.0,2140.0,2140.0,1,1,1,1,1,1730.233246056696,5774.936963756851,5760.295513310844,6651.416330443618,5564.974163518141,9.0,6.0,12.0,11.0,24.0,0.044383207265978684,33.0,0.5833333333333334,True,False,False,True,False,True,0.036001804917032046,0.02961172106429917,0.061035016405194625,0.05030159344667671,0.30843537707072066,0.08608553205446311,0.04577227026961581,2016-07-24,4.0,1,False,False,0.10671667096289826
0.08235294117667782,0.08568257491675915,0.1415094337061762,1.0,6.0,2640.0,2640.0,0,4,0.07166947723440135,1000000.0,0.12041814262193355,0.10179640053182824,4.0,2.0,50.0,40.84,14.7,0.0670086907850727,0.07978723434065293,4.0,4.0,20.0,14.84,15.4,0.07319607219847374,0.05333391827833871,4.0,4.0,15.0,4.37,16.1,0.08256923196495251,0.11036036036036036,4.0,4.0,100.0,12.36,15.2,0.10970734096472802,0.08823529333676458,4.0,4.0,20.0,14.4,14.7,2640.0,2140.0,2640.0,2140.0,2640.0,1,1,1,1,1,4703.261591751624,1094.2955881771416,947.6877786106388,2446.919322642204,1094.2955881771416,9.0,26.0,29.0,22.0,8.0,0.02202156150346268,38.0,0.5833333333333334,True,True,False,False,False,False,0.025295885465895146,0.028051022229650877,0.05283842336092691,0.03541513525549679,0.28190068278760105,0.09932908992184154,0.0431225901544816,2016-07-24,6.0,0,False,False,0.10648599035279485
0.08235294117667782,0.08568257491675915,0.08568257491675915,5.0,7.0,2140.0,2140.0,0,6,0.07166947723440135,50000.0,0.12971863352322008,0.08231707317073185,2.0,20.0,30.0,8.48,30.0,0.09829332109424493,0.12189616252821671,2.0,15.0,30.0,6.23,14.8,0.11349102655997184,0.12021857635577159,2.0,3.0,20.0,4.38,14.8,0.08686844306823026,0.11229946375320175,2.0,3.0,40.0,5.43,13.1,0.08333333359770562,0.08823529333676458,2.0,3.0,30.0,3.27,16.6,1640.0,2140.0,2640.0,1660.0,2160.0,1,1,1,0,0,0.4495980537908989,5.47722557505166,1804.188412660961,2551.507722261517,2209.670505430644,12.0,12.0,70.0,24.0,30.0,0.12631684760755932,27.0,0.4166666666666667,False,False,False,False,False,False,0.049485728783555574,0.050590976226563236,0.043894520754772307,0.038743261802843515,0.28485973683843974,0.06619385695022031,0.062272249693326676,2016-07-24,5.0,0,False,False,0.10549886090610189
0.08235294117667782,0.07352841042140104,0.08855629109684052,2.0,8.0,2140.0,2140.0,0,4,0.07166947723440135,100000.0,0.12395427469760213,0.07425250711081259,3.0,7.0,100.0,5.1,14.8,0.19039362960795592,0.04891304625195495,3.0,5.0,75.0,8.49,12.7,0.1455695594300584,0.06214689623059209,3.0,4.0,100.0,5.7,14.7,0.21781261086272974,0.11229946375320175,3.0,4.0,30.0,4.97,14.3,0.14862199119952163,0.10096153846153846,3.0,4.0,50.0,4.63,16.1,2140.0,1609.0,2140.0,2140.0,2160.0,0,1,0,0,0,545.9815003314424,1285.2956603873304,2446.919322642204,1340.2329094063964,1730.233246056696,8.0,19.0,23.0,26.0,12.0,0.03159744678457948,36.0,0.6666666666666666,False,False,False,False,False,False,0.02524773085077217,0.027315582505475274,0.045903329147008246,0.04527769134488287,0.2891663081767649,0.05890121731179087,0.06769916007781973,2016-07-24,4.0,0,False,False,0.10486206692180762
0.08235294117667782,0.08568257491675915,0.08568257491675915,11.0,11.0,2140.0,2140.0,0,8,0.08214120904476234,50000.0,0.06873318112843785,0.07079782100417835,5.0,1.0,25.0,1.45,12.8,0.06733236480675418,0.08000001284446216,5.0,2.0,20.0,3.49,14.5,0.06873318112843785,0.052238805970716555,5.0,15.0,25.0,2.35,15.1,0.07244759326920212,0.10066225165562914,5.0,15.0,30.0,3.17,14.6,0.06733236480675418,0.08181865866332966,5.0,15.0,5.0,5.73,15.1,1640.0,2140.0,2140.0,1640.0,2140.0,1,1,1,1,1,5483.165792142293,2974.6038123048274,5.0,5.47722557505166,2.23606797749979,15.0,20.0,24.0,13.0,22.0,0.06801367108966626,21.0,0.25,False,False,False,False,False,False,0.09047156536810408,0.08412938696253373,0.06751964350782239,0.07094403897171592,0.30969599736963505,0.07533001480049183,0.048461330430862114,2016-07-24,5.0,0,False,False,0.1041756756910768
0.08235294117667782,0.08568257491675915,0.04168868347270247,0.0,11.0,2640.0,2640.0,0,4,0.07166947723440135,1000000.0,0.07319607219847374,0.10179640053182824,11.0,2.0,50.0,19.57,15.2,0.049463949634871614,0.12189616252821671,11.0,3.0,30.0,9.51,14.1,0.1455695594300584,0.11868131868131868,11.0,15.0,50.0,1.81,15.1,0.050088229561027535,0.11036036036036036,11.0,15.0,100.0,7.96,13.5,0.07152397134899209,0.08823529333676458,11.0,15.0,30.0,2.13,13.9,2640.0,2140.0,2140.0,2140.0,2140.0,1,1,1,1,1,4703.261591751624,2209.670505430644,7.071067811865476,10.0,5.47722557505166,9.0,15.0,47.0,15.0,18.0,0.0241136885634469,39.0,0.6666666666666666,True,False,False,True,True,False,0.023547106709887668,0.025628431856663796,0.04270005154822327,0.03358203394517169,0.2839638915335258,0.10449914933122344,0.037625480841612775,2016-07-24,6.0,0,False,False,0.103741528953938
0.08235294117667782,0.08568257491675915,0.07128947761635845,2.0,9.0,2140.0,2140.0,0,6,0.08214120904476234,50000.0,0.060915984020699566,0.10179640053182824,15.0,7.0,30.0,36.17,15.6,0.060915984020699566,0.04891304625195495,15.0,6.0,30.0,4.03,12.6,0.11880182819852385,0.11868131868131868,15.0,6.0,40.0,22.37,12.7,0.08002694979776602,0.0896551576093552,15.0,6.0,100.0,48.65,15.5,0.1493505528844874,0.09647058823529411,15.0,6.0,35.0,2.22,13.1,2140.0,1640.0,1640.0,2140.0,1640.0,1,1,1,1,1,299.0463837120453,493.0441337520015,569.3183266881678,900.1713130052182,532.5485306196407,21.0,83.0,19.0,24.0,59.0,0.07013470044229995,30.0,0.5,True,False,False,False,False,False,0.041884611803617425,0.05181228061934985,0.05105671792464976,0.10263932501034881,0.286542200045147,0.07074822513884227,0.05373237014571862,2016-07-24,5.0,0,False,False,0.1028916296872428
0.08235294117667782,0.08568257491675915,0.14862199119952163,1.0,4.0,2160.0,2140.0,1,4,0.07166947723440135,100000.0,0.18482635324464594,0.07386363834783197,7.0,6.0,50.0,16.06,14.0,0.040543037569456056,0.04891304625195495,7.0,6.0,50.0,34.21,14.7,0.09203309486080735,0.09289617426200386,7.0,5.0,30.0,13.3,15.5,0.08568257491675915,0.11139014573619324,7.0,5.0,0.0,7.3,13.0,0.08568257491675915,0.1424080516628753,7.0,5.0,0.0,5.3,13.3,2100.0,2160.0,2140.0,1609.0,1609.0,1,0,1,1,1,636.517239655588,636.517239655588,812.8923507108439,0.0,0.0,10.0,45.0,13.0,224.0,7.0,0.08280106594475699,35.0,0.5333333333333333,False,False,True,True,False,False,0.02655041272826023,0.02920309862173576,0.04666345884215957,0.03333876024872848,0.2868350481455584,0.06516331771575376,0.05358310097192539,2016-07-24,2.0,0,False,False,0.10005091910288359
0.08235294117667782,0.06733236480675418,0.08968609864859538,4.0,6.0,1640.0,1640.0,0,6,0.08214120904476234,100000.0,0.07637912153229616,0.09592326139088729,5.0,15.0,100.0,15.54,12.0,0.12980769200573217,0.10305953974631436,5.0,5.0,125.0,8.26,11.3,0.06933130770962921,0.10306748466257669,5.0,20.0,220.0,40.32,30.0,0.13829786967991667,0.08994708975197394,5.0,20.0,125.0,3.98,14.1,0.04757269396955282,0.08496732145912497,5.0,20.0,125.0,6.29,15.5,1640.0,1609.0,2140.0,1640.0,2640.0,1,1,1,1,1,10.0,1659.3095625442652,1.2175172852156155,0.917738184280072,0.917738184280072,25.0,18.0,119.0,21.0,7.0,0.12715171173485773,42.0,0.4444444444444444,False,False,False,False,False,False,0.04411137904469449,0.04414086862509884,0.07490643783121434,0.03276262895212598,0.2874582581188605,0.07182380389771051,0.04842366537590465,2016-07-24,1.0,0,False,False,0.09999239037522435
0.08235294117667782,0.08568257491675915,0.11328488133287734,1.0,5.0,2140.0,2140.0,1,4,0.08214120904476234,100000.0,0.17542443665822527,0.09592326139088729,8.0,3.0,30.0,20.23,15.5,0.07352841042140104,0.09296482412060302,8.0,2.0,20.0,17.79,16.1,0.07244759326920212,0.05263158031565901,8.0,5.0,20.0,22.44,15.9,0.12393601496371369,0.10066225165562914,8.0,5.0,40.0,46.4,16.0,0.08568257491675915,0.07142857675429187,8.0,5.0,20.0,22.06,18.5,2640.0,2640.0,2140.0,2140.0,1640.0,1,1,0,1,1,2209.670505430644,2974.6038123048274,663.723825017706,938.6472350101868,663.723825017706,23.0,17.0,11.0,23.0,15.0,0.06540191475261904,35.0,0.5333333333333333,False,False,False,True,True,True,0.023283968519856407,0.025829358482959936,0.0403664982419282,0.031656037213596375,0.298706286963534,0.06187816104707483,0.052472106678644416,2016-07-24,2.0,0,False,False,0.09898515958055772
0.08235294117667782,0.08568257491675915,0.1597219172846228,3.0,5.0,2160.0,2140.0,1,4,0.10677083333333333,100000.0,0.08568257491675915,0.045600296102214936,0.0,4.0,0.0,10.3,13.5,0.08568257491675915,0.09554139020789397,0.0,1.0,0.0,2.5,15.8,0.06263898143200486,0.10146114277526791,0.0,2.0,0.0,17.4,15.2,0.08256923196495251,0.11036036036036036,0.0,2.0,30.0,3.76,14.8,0.06584918233754068,0.07272887134129317,0.0,2.0,0.0,4.8,14.5,2100.0,2100.0,2100.0,1640.0,1609.0,1,1,1,1,1,0.0,0.0,0.0,3643.130763542206,0.0,15.0,10.0,13.0,70.0,22.0,0.07903641977919716,33.0,0.4666666666666667,False,False,False,False,False,False,0.031537992107740914,0.032491157534820056,0.06040648198106925,0.04396882716283982,0.2841632401137672,0.07150962104382039,0.04752716404872432,2016-07-24,2.0,0,False,False,0.09884577050689633
0.08235294117667782,0.08568257491675915,0.03860806728836874,1.0,5.0,3160.0,3140.0,1,5,0.07166947723440135,100000.0,0.18404901915972793,0.09592326139088729,6.0,15.0,100.0,3.82,14.3,0.0731070215345045,0.09401658327993372,6.0,1.0,20.0,1.53,16.5,0.10657207815433188,0.08391609195666294,6.0,1.0,30.0,3.09,13.7,0.033047359925985544,0.08953312356900436,6.0,1.0,40.0,8.28,15.4,0.03427489778380908,0.09090908299017797,6.0,1.0,20.0,8.91,13.7,2140.0,2660.0,2140.0,2660.0,2160.0,1,0,1,0,0,10.0,4904.29257725266,6006.507181794034,6935.717076596412,4904.29257725266,25.0,9.0,21.0,8.0,13.0,0.08222184143759707,33.0,0.6153846153846154,False,False,False,False,True,True,0.02687342048857127,0.02774710989220311,0.06565355563883214,0.03673950204143838,0.3008912175725853,0.08184319848686665,0.038959586684333795,2016-07-24,7.0,0,False,False,0.09862843653589932
0.08235294117667782,0.08568257491675915,0.20224717498934158,2.0,6.0,2140.0,2140.0,0,4,0.07166947723440135,100000.0,0.13586956143155687,0.10179640053182824,6.0,4.0,50.0,32.72,15.0,0.08140117311937037,0.09840425531914894,6.0,15.0,30.0,4.9,15.8,0.07319607219847374,0.12021857635577159,6.0,15.0,70.0,36.77,14.2,0.108392033452566,0.11036036036036036,6.0,15.0,100.0,17.53,15.2,0.10970734096472802,0.10096153846153846,6.0,15.0,20.0,2.0,14.8,2640.0,2140.0,2140.0,2140.0,2140.0,1,1,1,1,1,1730.233246056696,5.47722557505166,8.366600265340756,10.0,4.47213595499958,9.0,45.0,8.0,24.0,10.0,0.029744397266822258,36.0,0.6666666666666666,True,False,False,True,False,False,0.022137334171849495,0.025059025994497258,0.05448994768324222,0.04548342922222558,0.2881892637031235,0.06398733790739015,0.05176199943623908,2016-07-24,4.0,0,False,False,0.09846025612638695
0.08235294117667782,0.07005188630649199,0.05185219455677137,4.0,1.0,2160.0,2140.0,1,4,0.10677083333333333,100000.0,0.0743806295681443,0.09734513273017033,11.0,6.0,100.0,19.16,13.7,0.10169402739358821,0.10305953974631436,11.0,20.0,100.0,3.12,30.0,0.08999855215093505,0.11868131868131868,11.0,5.0,100.0,11.13,15.2,0.05217642104040839,0.11229946375320175,11.0,5.0,25.0,2.27,14.1,0.12869981387149385,0.07092206787683719,11.0,5.0,20.0,3.51,15.4,2140.0,2140.0,2640.0,2140.0,2160.0,1,0,1,1,0,900.1713130052182,0.8208499862389879,1484.131591025766,742.065795512883,663.723825017706,15.0,28.0,28.0,19.0,14.0,0.07713999689804436,32.0,0.4,False,False,False,False,False,False,0.04424845795682017,0.044333528218060254,0.053169693754249826,0.04399428071801213,0.2863617617271396,0.062057438590825034,0.0527655014777788,2016-07-24,2.0,0,False,False,0.09787827661097992
0.08235294117667782,0.07352841042140104,0.08277606637278698,10.0,1.0,1640.0,1640.0,0,9,0.07166947723440135,100000.0,0.06873318112843785,0.04498156856090363,0.0,1.0,0.0,2.4,11.2,0.08953312356900436,0.09296482412060302,0.0,15.0,100.0,15.98,12.7,0.09203309486080735,0.11868131868131868,0.0,3.0,125.0,52.39,10.9,0.07005188630649199,0.06784128745837958,0.0,3.0,0.0,7.5,16.3,0.06263898143200486,0.03345294001568209,0.0,3.0,0.0,32.9,12.6,1609.0,1609.0,1640.0,2140.0,1640.0,1,1,1,1,1,0.0,10.0,4510.4710316524015,0.0,0.0,9.0,48.0,28.0,28.0,14.0,0.04510561495759385,50.0,0.3,False,False,False,True,True,True,0.07921490204541781,0.0653906921420875,0.07113422303886371,0.0667448381322113,0.2849934230489772,0.06737820086935783,0.048784634687434845,2016-07-24,3.0,1,False,False,0.0978466065601005
0.08235294117667782,0.07352841042140104,0.08568257491675915,9.0,2.0,2140.0,2140.0,0,6,0.08214120904476234,50000.0,0.08568257491675915,0.09734513273017033,3.0,15.0,100.0,42.14,12.1,0.07352841042140104,0.09840425531914894,3.0,15.0,20.0,2.5,18.9,0.07352841042140104,0.0553214948286697,3.0,2.0,25.0,3.97,12.6,0.07352841042140104,0.08953312356900436,3.0,2.0,100.0,20.09,12.2,0.08568257491675915,0.10096153846153846,3.0,2.0,20.0,1.78,12.3,1609.0,2180.0,1640.0,1640.0,1640.0,1,0,1,1,1,10.0,4.47213595499958,3325.708165221809,6651.416330443618,2974.6038123048274,15.0,11.0,10.0,0.0,18.0,0.0775934861278649,23.0,0.3333333333333333,False,False,False,False,True,True,0.06538821648640557,0.054996312546665184,0.04789397256065954,0.05221313599951574,0.28700965055912836,0.06948626039313,0.044690526953397064,2016-07-24,5.0,0,False,False,0.09623586885381835
