datum,bana,avd,startnr,häst,ålder,kön,kusk,lopp_dist,start,dist,pris,spår,streck,vodds,podds,kr,plac,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_odds,h1_pris,h1_kmtid,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_odds,h2_pris,h2_kmtid,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_odds,h3_pris,h3_kmtid,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_odds,h4_pris,h4_kmtid,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_odds,h5_pris,h5_kmtid,bins,h1_auto,h2_auto,h3_auto,h4_auto,h5_auto,h1_perf,h2_perf,h3_perf,h4_perf,h5_perf,senast,delta1,delta2,delta3,delta4
2022-08-20,örebro,4,4,father simon,5,v,björn goop,2140.0,1,2140.0,110000.0,4.0,13.0,5.92,2.09,9076.0,1,2022-08-06,rättvik-6,björn goop,15.0,1640.0,12.0,21.76,110.0,13.0,2022-07-20,eskilstuna-5,björn goop,1.0,2160.0,12.0,8.34,30.0,15.3,2022-07-06,lindesberg-8,björn goop,2.0,2140.0,12.0,6.69,60.0,16.5,2022-06-24,årjäng-9,björn goop,2.0,2160.0,12.0,3.15,10.0,16.2,2022-06-14,axevalla-9,björn goop,2.0,1640.0,12.0,7.38,15.0,14.9,6,1,0,1,0,0,10.488088481701515,6006.507181794034,5152.164935300037,2103.362527024099,2576.0824676500183,14.0,17.0,14.0,12.0,10.0
2022-08-20,örebro,4,5,steady victory,4,v,örjan kihlström,2140.0,1,2140.0,110000.0,5.0,10.0,10.59,3.01,18027.0,8,2022-07-23,axevalla-4,peter untersteiner,1.0,2140.0,6.0,2.86,50.0,14.3,2022-07-12,jägersro-3,peter untersteiner,4.0,2640.0,6.0,4.9,30.0,15.0,2022-06-30,åby-10,johan untersteiner,2.0,1640.0,6.0,3.46,30.0,12.3,2022-06-15,åmål-4,magnus jakobsson,2.0,2480.0,6.0,5.84,60.0,30.0,2022-06-08,tingsryd-5,johan untersteiner,2.0,1609.0,6.0,20.3,60.0,16.6,11,1,1,1,1,1,7754.367427987846,1340.2329094063966,3643.130763542206,5152.164935300037,5152.164935300037,28.0,11.0,12.0,15.0,7.0
2022-08-20,örebro,4,6,grimfrost,4,v,dwight pieters,2140.0,1,2140.0,110000.0,6.0,1.0,57.78,8.95,6745.0,7,2022-08-09,vaggeryd-6,warren grech,4.0,2148.0,9.0,16.12,25.0,15.8,2022-07-24,axevalla-1,alice sjölin,5.0,2140.0,9.0,,40.0,14.8,2022-07-13,åmål-2,carl johan jepson,1.0,2080.0,9.0,16.1,20.0,16.2,2022-06-30,örebro-11,micael lindblom,1.0,2100.0,9.0,3.85,10.0,16.5,2022-06-11,åby-11,julian cordeau,1.0,2140.0,9.0,7.01,10.0,16.3,27,1,1,1,1,1,1223.459661321102,938.6472350101867,4904.29257725266,3467.858538298206,3467.858538298206,11.0,16.0,11.0,13.0,19.0
2022-08-20,örebro,4,7,labyad bros,4,v,johan untersteiner,2140.0,1,2140.0,110000.0,7.0,14.0,5.81,2.25,19681.0,15,2022-07-22,axevalla-6,wilma karlsson,1.0,2140.0,1.0,22.44,50.0,13.0,2022-07-09,halmstad-4,peter untersteiner,4.0,2640.0,1.0,38.22,100.0,14.6,2022-06-21,jägersro-10,ales pavsic,3.0,2660.0,1.0,11.5,35.0,16.7,2022-04-03,halmstad-5,johan untersteiner,3.0,2640.0,1.0,2.21,40.0,17.2,2022-03-17,åby-7,johan untersteiner,3.0,2640.0,1.0,2.6,35.0,16.9,6,1,1,0,1,0,7754.367427987846,2446.919322642204,2386.7169291026403,2551.5077222615173,2386.7169291026403,29.0,13.0,18.0,79.0,17.0
2022-08-20,örebro,4,8,mysterious lucifer,4,v,robert bergh,2140.0,1,2140.0,110000.0,8.0,3.0,24.99,6.03,8457.0,3,2022-08-06,rättvik-6,robert bergh,15.0,1640.0,6.0,17.9,110.0,13.1,2022-07-26,jägersro-6,robert bergh,15.0,2140.0,6.0,72.12,80.0,14.7,2022-07-15,axevalla-10,robert bergh,3.0,2140.0,6.0,2.63,25.0,14.5,2022-04-21,jägersro-7,stefan persson,3.0,2140.0,6.0,7.69,30.0,15.7,2022-04-08,charlottenlund-7,victor rosleff,3.0,2000.0,6.0,18.44,,15.1,19,1,1,1,1,0,10.488088481701515,8.94427190999916,2017.1439674636756,2209.670505430644,,14.0,11.0,11.0,85.0,13.0
2022-08-20,örebro,4,9,wings level,4,v,mattias djuse,2140.0,1,2140.0,110000.0,9.0,7.0,9.44,2.89,16890.0,5,2022-08-06,rättvik-6,mattias djuse,3.0,1640.0,1.0,26.57,110.0,12.8,2022-07-28,gävle-8,mattias djuse,5.0,2140.0,1.0,9.95,25.0,15.6,2022-07-01,eskilstuna-2,mattias djuse,3.0,1640.0,1.0,4.54,25.0,13.0,2022-06-17,solvalla-5,mattias djuse,3.0,2140.0,1.0,3.11,40.0,15.3,2021-11-19,solvalla-3,mattias djuse,3.0,2140.0,1.0,2.92,60.0,15.2,10,1,1,1,1,1,4231.196882217894,742.065795512883,2017.1439674636756,2551.5077222615173,3124.9459971558285,14.0,9.0,27.0,14.0,210.0
2022-08-20,örebro,4,10,livi poldark,5,v,marcus hultman,2140.0,1,2140.0,110000.0,10.0,0.0,105.8,15.05,7653.0,4,2022-07-31,åmål-4,marcus hultman,2.0,2080.0,1.0,4.64,20.0,15.2,2022-07-16,årjäng-8,marcus hultman,6.0,2140.0,1.0,138.76,110.0,14.9,2022-06-25,lindesberg-2,kent p gustavsson,5.0,2140.0,1.0,25.54,25.0,15.1,2022-06-07,årjäng-2,marcus hultman,5.0,2640.0,1.0,7.29,22.0,15.3,2022-05-27,årjäng-8,marcus hultman,5.0,2140.0,1.0,39.04,50.0,16.0,29,0,0,1,1,0,2974.603812304827,944.1076379488159,742.065795512883,696.1194204199074,1049.439512187499,20.0,15.0,21.0,18.0,11.0
2022-08-20,örebro,4,11,livingstone,4,v,petter karlsson,2140.0,1,2140.0,110000.0,11.0,4.0,18.62,4.17,17636.0,15,2022-08-03,visby-8,petter karlsson,4.0,2120.0,8.0,10.91,110.0,13.9,2022-07-04,mantorp-7,henrik åslund,1.0,1640.0,8.0,6.94,30.0,13.2,2022-06-15,åmål-4,petter karlsson,5.0,2480.0,8.0,8.39,60.0,16.7,2022-05-25,romme-3,petter karlsson,5.0,2160.0,8.0,2.74,30.0,15.7,2022-05-12,örebro-5,petter karlsson,5.0,2140.0,8.0,7.89,25.0,16.2,17,1,1,1,0,0,2566.350636345657,6006.507181794034,1149.6033871246218,812.8923507108439,742.065795512883,17.0,30.0,19.0,21.0,13.0
2022-08-20,örebro,5,1,hurricane woodland,5,v,anton knutsson,2100.0,0,2100.0,110000.0,1.0,1.0,56.33,8.45,11690.0,15,2022-06-26,kalmar-3,anton knutsson,6.0,3140.0,3.0,32.72,110.0,16.4,2022-06-08,tingsryd-9,anton knutsson,6.0,1609.0,3.0,67.56,110.0,12.0,2022-04-23,halmstad-9,anton knutsson,15.0,2640.0,3.0,14.5,110.0,15.3,2022-03-26,solvalla-6,anton knutsson,15.0,2140.0,3.0,13.14,220.0,14.1,2022-03-12,åby-4,anton knutsson,15.0,2140.0,3.0,19.83,110.0,14.1,26,0,1,1,1,0,944.1076379488159,944.1076379488159,10.488088481701515,14.832396974191326,10.488088481701515,55.0,18.0,46.0,28.0,14.0
2022-08-20,örebro,5,2,eagle in disguise,5,v,daniel wäjersten,2100.0,0,2100.0,110000.0,2.0,33.0,3.85,1.74,19476.0,1,2022-08-07,dannero-10,jimmy h andersson,1.0,2140.0,1.0,7.82,100.0,13.1,2022-07-23,solänget-6,jimmy h andersson,1.0,2640.0,1.0,1.83,35.0,15.8,2022-07-06,lindesberg-6,daniel wäjersten,3.0,3160.0,1.0,3.38,60.0,16.6,2022-06-23,dannero-9,ulf ohlsson,3.0,1640.0,1.0,15.98,110.0,13.2,2022-05-24,dannero-8,daniel wäjersten,3.0,2640.0,1.0,4.1,35.0,15.5,3,1,0,0,1,1,10966.331584284586,6487.769258055282,3124.9459971558285,4231.196882217894,2386.7169291026403,13.0,15.0,17.0,13.0,30.0
